int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
869,869,65,75,59,58,40,65
870,870,85,33,86,64,79,81
871,871,73,72,76,64,64,80
872,872,57,63,84,85,80,86
873,873,60,56,74,76,59,76
874,874,82,76,27,59,77,76
875,875,90,79,22,51,45,73
876,876,71,74,67,81,73,78
877,877,87,75,49,55,54,73
878,878,80,83,61,65,50,75
879,879,77,76,63,51,52,76
880,880,74,76,64,60,49,72
881,881,80,78,30,58,36,77
882,882,51,39,78,74,63,72
883,883,77,80,35,33,63,60
884,884,75,79,29,55,48,69
885,885,50,77,70,82,50,81
886,886,68,38,83,75,76,86
887,887,72,80,65,68,40,80
888,888,26,21,73,69,76,71
889,889,17,11,5,51,15,60
890,890,68,69,77,75,78,81
891,891,80,79,64,74,62,79
892,892,75,85,55,60,57,76
893,893,84,73,67,69,49,72
894,894,75,81,70,72,47,77
895,895,76,53,81,77,80,81
896,896,78,76,71,75,52,81
897,897,78,49,81,72,70,72
898,898,59,25,80,73,58,73
899,899,85,45,77,74,75,70
900,900,21,13,8,50,19,60
901,901,79,78,52,62,40,74
902,902,79,76,40,45,42,72
903,903,77,72,70,66,46,74
904,904,28,18,12,44,25,56
905,905,68,68,75,77,73,77
906,906,65,69,65,71,49,75
907,907,63,31,75,62,58,67
908,908,83,76,74,73,72,75
909,909,30,16,17,50,24,45
910,910,78,71,30,60,47,75
911,911,34,14,11,49,26,62
912,912,85,79,71,73,51,76
913,913,81,72,78,75,73,81
914,914,48,36,77,78,76,78
915,915,88,41,79,70,80,78
916,916,31,11,14,49,16,50
917,917,86,80,74,70,82,76
918,918,82,68,76,76,72,73
919,919,80,74,69,75,42,76
920,920,50,63,69,78,65,69
921,921,22,12,12,48,19,31
922,922,71,73,73,72,58,72
923,923,77,76,52,72,67,67
924,924,69,77,64,78,74,73
925,925,78,76,35,47,31,66
926,926,77,78,69,58,60,73
927,927,81,56,78,82,81,88
928,928,82,75,69,72,49,75
929,929,12,20,10,43,17,63
930,930,69,32,74,79,73,76
931,931,68,79,77,69,27,68
932,932,66,70,75,77,72,78
933,933,75,76,74,75,54,74
934,934,42,32,78,75,78,75
935,935,20,18,11,75,15,48
936,936,76,72,75,74,61,74
937,937,82,46,77,80,73,78
938,938,76,78,71,79,51,81
939,939,56,69,72,74,76,79
940,940,74,79,33,50,39,72
941,941,58,34,83,68,80,76
942,942,59,26,85,70,74,79
943,943,81,71,55,56,66,73
944,944,82,78,34,45,49,60
945,945,77,77,30,55,52,80
946,946,73,70,69,63,48,73
947,947,76,56,76,75,71,73
948,948,87,79,75,74,55,80
949,949,82,72,67,72,72,76
950,950,64,63,74,79,63,80
951,951,42,32,78,79,73,84
952,952,78,80,60,74,50,80
953,953,48,26,78,77,77,76
954,954,72,22,84,65,75,76
955,955,72,77,66,78,62,64
956,956,72,69,78,79,77,78
957,957,87,60,79,80,69,81
958,958,81,81,46,46,43,77
959,959,27,19,11,53,24,60
960,960,76,75,70,79,56,69
961,961,84,81,52,49,38,76
962,962,50,30,79,80,78,78
963,963,24,11,9,30,22,56
964,964,19,25,17,48,27,57
965,965,66,42,84,72,71,74
966,966,75,26,80,69,65,76
967,967,65,41,64,73,67,86
968,968,61,49,69,70,72,79
969,969,81,82,28,58,44,58
970,970,58,81,69,78,71,80
971,971,87,71,70,72,72,65
972,972,48,28,79,65,69,78
973,973,80,41,82,75,79,76
974,974,76,75,75,72,72,81
975,975,22,17,17,25,21,51
976,976,36,23,11,42,21,61
977,977,80,26,82,69,77,69
978,978,70,72,71,74,68,68
979,979,85,77,71,73,60,73
980,980,57,22,79,78,72,74
981,981,79,75,63,60,42,70
982,982,70,74,54,37,40,64
983,983,81,78,39,40,43,73
984,984,77,76,52,72,67,67
985,985,73,34,77,71,81,77
986,986,75,69,74,68,60,67
987,987,75,79,31,28,50,67
988,988,70,32,77,74,71,80
989,989,84,73,66,68,58,77
990,990,71,68,75,78,62,75
991,991,76,74,73,68,43,73
992,992,76,63,74,81,70,80
993,993,69,78,63,63,50,70
994,994,71,71,65,80,73,81
995,995,68,42,87,66,70,78
996,996,81,77,60,71,68,73
997,997,65,68,72,79,71,74
998,998,84,78,46,60,59,70
999,999,73,73,73,63,48,72
1000,1000,68,73,44,60,73,78
1001,1001,75,68,73,77,63,82
1002,1002,74,55,68,72,61,72
1003,1003,35,13,6,27,24,61
1004,1004,67,55,73,78,57,78
1005,1005,22,23,12,50,46,32
1006,1006,84,50,84,76,77,78
1007,1007,48,30,73,69,58,78
1008,1008,66,62,74,79,70,78
1009,1009,91,79,65,66,66,76
1010,1010,69,85,56,67,58,69
1011,1011,77,79,45,55,50,70
1012,1012,65,70,70,63,70,70
1013,1013,74,32,77,67,75,72
1014,1014,85,75,39,54,51,65
1015,1015,86,77,49,41,45,65
1016,1016,78,69,76,83,67,80
1017,1017,49,34,74,71,68,75
1018,1018,72,79,66,65,48,75
1019,1019,27,21,10,55,13,44
1020,1020,81,33,73,74,62,62
1021,1021,77,80,68,75,60,78
1022,1022,82,59,71,82,49,77
1023,1023,56,37,79,74,68,72
1024,1024,65,35,84,61,82,80
1025,1025,84,76,45,56,53,75
1026,1026,76,37,73,76,76,71
1027,1027,58,34,77,75,70,77
1028,1028,40,26,14,41,16,56
1029,1029,77,76,46,59,63,75
1030,1030,83,77,32,35,43,75
1031,1031,52,41,76,69,59,83
1032,1032,69,40,76,72,74,70
1033,1033,41,22,15,45,21,25
1034,1034,31,17,78,69,72,80
1035,1035,72,74,68,68,49,69
1036,1036,42,32,78,79,73,84
1037,1037,68,67,75,78,68,81
1038,1038,70,80,55,67,53,80
1039,1039,40,19,13,63,41,61
1040,1040,72,71,71,75,59,77
1041,1041,58,34,77,74,64,76
1042,1042,82,79,55,55,42,78
1043,1043,83,37,79,74,79,81
1044,1044,71,52,72,73,71,75
1045,1045,74,54,80,77,70,75
1046,1046,80,80,32,47,26,79
1047,1047,70,73,77,69,72,72
1048,1048,61,67,74,80,65,81
1049,1049,71,44,75,74,70,82
1050,1050,67,43,76,71,76,71
1051,1051,68,25,73,68,45,74
1052,1052,54,33,78,72,76,70
1053,1053,35,22,16,50,41,61
1054,1054,85,72,67,65,47,73
1055,1055,60,52,66,76,60,74
1056,1056,80,78,65,50,45,73
1057,1057,69,28,78,69,65,77
1058,1058,81,76,68,71,60,73
1059,1059,62,62,75,76,64,70
1060,1060,85,75,69,69,67,72
1061,1061,67,68,78,81,65,77
1062,1062,57,48,68,69,59,73
1063,1063,72,78,60,74,63,66
1064,1064,43,65,83,78,70,74
1065,1065,90,40,84,59,75,76
1066,1066,80,75,70,75,56,82
1067,1067,74,62,74,79,70,87
1068,1068,78,76,72,77,83,79
1069,1069,75,74,58,60,45,64
1070,1070,54,24,76,78,59,73
1071,1071,71,69,75,81,55,80
1072,1072,72,66,68,68,49,76
1073,1073,73,77,52,59,41,68
1074,1074,36,21,13,42,16,58
1075,1075,78,82,26,52,32,62
1076,1076,72,72,71,65,42,70
1077,1077,86,78,75,73,71,75
1078,1078,82,80,62,77,66,75
1079,1079,47,33,75,68,55,70
1080,1080,81,77,38,45,42,73
1081,1081,77,75,68,74,54,72
1082,1082,82,78,65,75,50,82
1083,1083,55,43,75,75,67,81
1084,1084,62,21,70,85,85,86
1085,1085,65,38,78,73,74,73
1086,1086,88,79,45,58,46,75
1087,1087,46,39,68,73,68,67
1088,1088,59,51,78,75,75,76
1089,1089,35,25,15,51,16,56
1090,1090,71,59,75,74,64,76
1091,1091,89,14,82,68,73,76
1092,1092,52,70,59,86,72,83
1093,1093,56,41,72,68,55,73
1094,1094,82,77,62,64,59,77
1095,1095,71,37,84,67,70,82
1096,1096,68,42,74,68,64,70
1097,1097,82,29,77,72,67,72
1098,1098,70,72,73,66,49,68
1099,1099,71,75,60,80,72,74
1100,1100,78,80,29,31,26,70
1101,1101,73,70,69,77,46,73
1102,1102,75,84,50,67,64,77
1103,1103,25,17,75,73,78,83
1104,1104,73,75,60,68,59,71
1105,1105,54,34,66,84,70,74
1106,1106,72,65,77,75,69,69
1107,1107,85,77,73,65,52,72
1108,1108,73,39,75,77,79,80
1109,1109,79,77,53,59,41,78
1110,1110,72,71,68,77,46,76
1111,1111,76,72,78,76,68,77
1112,1112,70,73,60,77,75,79
1113,1113,84,40,78,66,79,72
1114,1114,81,79,39,56,46,69
1115,1115,31,24,12,46,24,62
1116,1116,70,62,72,73,67,80
1117,1117,34,19,15,49,13,50
1118,1118,84,45,78,63,75,68
1119,1119,65,53,73,79,67,82
1120,1120,76,74,60,78,64,74
1121,1121,78,75,60,60,46,65
1122,1122,78,80,59,74,40,60
1123,1123,75,68,71,78,80,72
1124,1124,63,32,75,77,80,80
1125,1125,63,69,73,73,70,60
1126,1126,62,64,74,80,73,78
1127,1127,80,76,39,32,13,66
1128,1128,51,40,75,77,69,74
1129,1129,80,76,57,60,47,52
1130,1130,70,78,59,72,65,75
1131,1131,78,82,40,50,64,78
1132,1132,40,23,16,69,23,64
1133,1133,73,73,70,55,50,67
1134,1134,78,73,67,79,62,77
1135,1135,79,79,42,43,44,72
1136,1136,85,82,50,57,31,62
1137,1137,81,79,59,54,55,61
1138,1138,79,75,63,65,45,71
1139,1139,73,77,32,65,40,76
1140,1140,72,74,72,75,83,74
1141,1141,78,70,78,79,68,80
1142,1142,44,33,74,73,60,71
1143,1143,83,78,23,40,19,73
1144,1144,78,76,69,75,56,61
1145,1145,59,37,75,72,66,78
1146,1146,64,73,61,71,63,72
1147,1147,87,79,25,32,35,70
1148,1148,74,36,79,69,70,79
1149,1149,45,19,18,70,30,70
1150,1150,59,68,71,71,71,69
1151,1151,88,76,59,65,58,72
1152,1152,74,75,72,69,46,69
1153,1153,77,76,63,68,60,77
1154,1154,35,21,13,55,12,65
1155,1155,76,54,79,77,85,74
1156,1156,82,76,26,32,47,68
1157,1157,78,77,67,63,49,78
1158,1158,76,29,78,73,75,72
1159,1159,84,62,70,82,71,78
1160,1160,63,50,70,81,73,71
1161,1161,80,77,79,80,75,79
1162,1162,63,23,80,62,67,81
1163,1163,85,77,74,72,58,74
1164,1164,78,78,34,42,52,67
1165,1165,80,78,50,76,72,80
1166,1166,38,34,73,71,60,74
1167,1167,86,78,76,79,45,80
1168,1168,75,28,81,63,68,74
1169,1169,33,26,78,69,64,76
1170,1170,84,75,68,78,60,75
1171,1171,76,80,41,51,50,71
1172,1172,62,28,80,66,70,75
1173,1173,70,72,62,65,50,65
1174,1174,80,79,58,60,43,74
1175,1175,80,80,61,63,48,74
1176,1176,27,25,14,42,23,52
1177,1177,88,79,58,65,58,80
1178,1178,80,74,69,71,51,72
1179,1179,45,26,78,72,81,69
1180,1180,77,72,70,69,62,72
1181,1181,83,70,71,61,54,66
1182,1182,52,54,75,77,59,74
1183,1183,70,80,64,70,43,65
1184,1184,85,78,64,70,64,80
1185,1185,75,33,75,74,73,76
1186,1186,76,74,76,72,56,72
1187,1187,23,29,18,44,21,59
1188,1188,34,44,79,74,60,62
1189,1189,64,20,85,72,90,83
1190,1190,25,12,13,33,32,53
1191,1191,80,79,40,49,40,68
1192,1192,77,28,76,68,80,70
1193,1193,78,77,64,55,53,65
1194,1194,55,32,76,77,70,68
1195,1195,69,31,75,69,73,76
1196,1196,77,77,38,41,46,73
1197,1197,47,19,78,55,80,66
1198,1198,74,75,70,64,59,72
1199,1199,68,78,21,31,34,58
1200,1200,87,78,63,58,65,70
1201,1201,19,17,15,44,29,18
1202,1202,74,72,71,74,59,69
1203,1203,76,75,42,50,48,74
1204,1204,66,32,66,67,62,69
1205,1205,88,74,69,67,59,75
1206,1206,66,42,76,68,63,67
1207,1207,72,80,37,39,37,71
1208,1208,83,80,55,66,47,73
1209,1209,73,71,69,78,71,84
1210,1210,74,79,64,66,40,72
1211,1211,31,19,9,57,37,56
1212,1212,76,71,68,69,62,69
1213,1213,59,30,75,74,71,80
1214,1214,53,33,78,59,72,67
1215,1215,48,37,80,67,74,82
1216,1216,52,39,78,71,71,78
1217,1217,68,74,66,39,46,64
1218,1218,69,37,73,60,64,69
1219,1219,60,39,82,61,77,81
1220,1220,75,53,78,77,75,80
1221,1221,80,74,74,70,46,75
1222,1222,88,25,75,72,62,74
1223,1223,77,69,70,65,55,67
1224,1224,78,80,59,69,50,69
1225,1225,73,69,65,60,61,63
1226,1226,77,73,28,59,30,65
1227,1227,63,77,62,62,51,65
1228,1228,70,44,73,70,61,66
1229,1229,64,43,75,76,65,78
1230,1230,80,80,55,56,38,70
1231,1231,22,10,10,58,16,54
1232,1232,76,74,65,71,51,75
1233,1233,78,70,49,48,34,65
1234,1234,63,25,79,68,74,66
1235,1235,79,74,35,52,49,70
1236,1236,78,76,77,76,46,72
1237,1237,69,69,74,74,64,70
1238,1238,53,40,71,75,64,81
1239,1239,38,55,76,80,86,70
1240,1240,67,75,60,63,72,68
1241,1241,64,58,75,80,65,79
1242,1242,86,85,28,28,55,59
1243,1243,75,76,40,57,45,81
1244,1244,67,41,74,73,71,67
1245,1245,63,17,76,53,75,63
1246,1246,37,21,69,76,61,68
1247,1247,90,83,31,60,48,65
1248,1248,75,76,33,36,27,76
1249,1249,17,12,14,48,17,31
1250,1250,35,23,14,63,15,52
1251,1251,42,34,74,68,69,74
1252,1252,59,24,77,73,76,80
1253,1253,82,72,65,56,66,73
1254,1254,18,21,11,57,27,61
1255,1255,36,16,11,53,21,62
1256,1256,69,74,67,51,48,66
1257,1257,25,12,10,60,24,57
1258,1258,77,75,51,52,44,67
1259,1259,53,18,74,67,65,70
1260,1260,65,45,79,78,85,81
1261,1261,61,39,73,76,71,70
1262,1262,84,74,66,68,57,67
1263,1263,64,79,65,60,37,62
1264,1264,48,45,67,80,67,71
1265,1265,48,45,67,80,67,71
1266,1266,60,54,77,72,68,69
1267,1267,72,68,66,61,38,59
1268,1268,45,44,78,73,78,77
1269,1269,76,74,65,64,38,73
1270,1270,86,71,67,70,60,80
1271,1271,54,49,81,63,65,76
1272,1272,59,48,80,71,76,78
1273,1273,74,77,63,59,45,78
1274,1274,55,66,72,77,67,72
1275,1275,48,26,75,72,80,76
1276,1276,79,77,61,66,38,76
1277,1277,43,38,76,77,76,67
1278,1278,62,71,67,64,44,73
1279,1279,60,54,72,68,69,69
1280,1280,72,77,67,74,59,61
1281,1281,48,19,69,67,74,74
1282,1282,66,69,71,63,61,68
1283,1283,80,75,70,68,43,75
1284,1284,73,75,66,47,50,65
1285,1285,77,70,71,73,55,74
1286,1286,54,64,68,86,78,80
1287,1287,74,76,65,77,50,71
1288,1288,80,76,71,68,58,68
1289,1289,64,72,73,58,55,68
1290,1290,81,78,26,38,41,69
1291,1291,69,40,75,78,71,79
1292,1292,25,19,11,42,19,38
1293,1293,70,74,71,70,63,64
1294,1294,78,74,76,72,67,78
1295,1295,86,60,73,80,73,82
1296,1296,23,22,13,41,15,54
1297,1297,62,28,79,65,74,74
1298,1298,85,31,78,74,82,78
1299,1299,42,46,73,76,75,76
1300,1300,72,22,74,73,73,67
1301,1301,73,74,74,77,68,74
1302,1302,72,65,73,73,55,77
1303,1303,51,60,74,73,67,75
1304,1304,69,71,74,81,65,75
1305,1305,69,75,69,65,75,82
1306,1306,66,38,78,68,72,73
1307,1307,82,76,49,51,55,68
1308,1308,47,39,75,76,61,72
1309,1309,73,56,72,76,60,70
1310,1310,85,77,60,65,49,72
1311,1311,61,28,83,66,70,75
1312,1312,80,77,63,72,60,74
1313,1313,64,70,69,66,56,72
1314,1314,80,78,45,32,42,61
1315,1315,85,43,77,72,48,82
1316,1316,86,25,83,72,77,77
1317,1317,68,44,78,74,69,75
1318,1318,53,37,79,75,69,75
1319,1319,88,70,74,72,74,77
1320,1320,67,32,82,75,73,71
1321,1321,82,76,46,53,51,75
1322,1322,85,75,63,69,66,79
1323,1323,76,85,70,54,42,64
1324,1324,32,26,74,70,70,70
1325,1325,72,69,75,69,42,68
1326,1326,45,19,13,42,18,31
1327,1327,44,15,12,53,20,51
1328,1328,42,11,78,70,73,68
1329,1329,73,77,61,76,61,82
1330,1330,78,81,28,30,44,68
1331,1331,72,24,77,70,66,72
1332,1332,30,22,12,42,22,59
1333,1333,70,72,70,68,41,77
1334,1334,52,47,77,72,67,76
1335,1335,51,34,76,69,67,72
1336,1336,60,46,77,72,62,72
1337,1337,76,75,50,36,53,64
1338,1338,71,76,60,78,59,76
1339,1339,80,76,67,77,53,75
1340,1340,67,24,82,61,78,72
1341,1341,70,70,67,76,60,75
1342,1342,83,82,43,51,53,67
1343,1343,65,71,67,77,54,74
1344,1344,83,80,56,63,53,68
1345,1345,80,72,58,72,79,76
1346,1346,61,39,78,73,67,76
1347,1347,81,77,27,34,60,74
1348,1348,76,76,28,37,55,73
1349,1349,24,48,74,76,65,75
1350,1350,55,61,73,76,65,78
1351,1351,68,69,70,76,67,81
1352,1352,84,76,68,71,65,75
1353,1353,32,27,12,68,20,66
1354,1354,87,79,33,41,36,63
1355,1355,26,18,11,31,24,56
1356,1356,78,62,69,78,66,83
1357,1357,73,50,78,75,74,77
1358,1358,62,22,79,75,80,71
1359,1359,80,79,32,33,45,75
1360,1360,60,28,74,75,53,76
1361,1361,91,81,37,41,26,59
1362,1362,78,75,38,44,50,84
1363,1363,15,16,14,42,25,57
1364,1364,55,42,74,77,58,68
1365,1365,75,68,70,79,73,80
1366,1366,69,55,81,68,67,69
1367,1367,55,33,69,70,62,73
1368,1368,67,69,78,83,62,73
1369,1369,78,76,63,63,44,71
1370,1370,65,42,75,66,65,75
1371,1371,70,76,35,59,43,78
1372,1372,79,29,78,71,80,80
1373,1373,79,71,76,72,44,78
1374,1374,56,36,84,71,72,79
1375,1375,57,72,41,52,35,59
1376,1376,22,22,11,37,22,57
1377,1377,75,74,71,65,60,69
1378,1378,67,60,72,68,49,68
1379,1379,75,41,74,67,49,75
1380,1380,39,22,74,77,71,80
1381,1381,79,81,55,70,56,79
1382,1382,81,73,34,32,40,75
1383,1383,74,76,41,62,57,77
1384,1384,81,82,57,58,48,66
1385,1385,71,70,69,75,70,79
1386,1386,79,80,54,71,55,77
1387,1387,82,75,72,74,62,78
1388,1388,70,72,67,69,60,68
1389,1389,81,68,70,71,52,72
1390,1390,77,33,77,64,72,70
1391,1391,68,13,74,58,56,67
1392,1392,81,77,66,73,44,77
1393,1393,37,20,16,58,17,61
1394,1394,72,69,73,72,52,76
1395,1395,74,70,72,69,75,67
1396,1396,41,27,21,71,19,66
1397,1397,82,78,70,71,56,80
1398,1398,48,39,69,75,69,62
1399,1399,40,28,11,64,17,63
1400,1400,56,21,75,67,73,78
1401,1401,77,24,78,39,65,72
1402,1402,74,77,61,68,53,76
1403,1403,55,39,78,74,83,69
1404,1404,37,13,13,58,20,30
1405,1405,78,75,35,24,40,58
1406,1406,70,65,73,81,66,79
1407,1407,76,81,29,44,32,70
1408,1408,44,28,80,75,83,71
1409,1409,44,50,73,71,64,74
1410,1410,80,77,52,65,51,67
1411,1411,80,70,72,76,60,77
1412,1412,83,76,54,66,68,68
1413,1413,73,69,72,65,33,70
1414,1414,76,76,62,77,68,72
1415,1415,24,22,12,72,21,61
1416,1416,78,52,76,74,71,74
1417,1417,83,37,77,71,69,76
1418,1418,82,70,75,74,70,75
1419,1419,80,29,78,58,76,71
1420,1420,55,67,73,75,71,78
1421,1421,39,42,74,73,70,80
1422,1422,77,73,72,76,55,64
1423,1423,77,73,53,75,46,72
1424,1424,79,75,44,47,52,74
1425,1425,70,40,76,80,64,77
1426,1426,75,75,68,72,52,72
1427,1427,67,72,65,73,62,74
1428,1428,84,77,55,70,56,75
1429,1429,78,58,80,74,75,82
1430,1430,76,74,66,75,52,75
1431,1431,18,23,10,47,21,60
1432,1432,68,20,80,53,69,68
1433,1433,72,25,79,62,65,70
1434,1434,81,74,48,48,38,75
1435,1435,28,25,10,45,22,65
1436,1436,24,25,16,52,23,53
1437,1437,75,73,58,57,55,68
1438,1438,77,74,56,60,55,73
1439,1439,76,78,32,51,47,66
1440,1440,78,75,63,65,56,73
1441,1441,71,40,73,77,60,75
1442,1442,79,73,62,59,46,69
1443,1443,78,77,65,70,66,67
1444,1444,50,44,68,80,48,72
1445,1445,66,18,79,63,70,78
1446,1446,60,39,77,76,71,73
1447,1447,74,77,66,57,35,80
1448,1448,59,72,76,69,62,79
1449,1449,70,19,82,55,73,73
1450,1450,38,30,69,69,59,68
1451,1451,72,68,66,61,38,59
1452,1452,77,81,61,71,42,74
1453,1453,71,80,68,61,51,72
1454,1454,67,26,75,71,54,73
1455,1455,74,77,34,61,44,71
1456,1456,73,18,79,63,71,73
1457,1457,78,80,50,58,50,78
1458,1458,76,77,71,74,59,70
1459,1459,82,71,70,77,79,64
1460,1460,74,72,62,57,49,75
1461,1461,59,72,61,59,36,68
1462,1462,68,77,66,79,55,62
1463,1463,68,74,62,69,59,75
1464,1464,66,61,76,77,56,79
1465,1465,21,25,15,58,19,58
1466,1466,53,35,74,81,90,74
1467,1467,85,76,57,62,62,73
1468,1468,79,76,31,49,54,77
1469,1469,37,70,75,78,58,72
1470,1470,50,44,74,78,67,61
1471,1471,58,73,71,80,70,72
1472,1472,57,52,74,78,74,80
1473,1473,54,31,74,70,60,79
1474,1474,81,77,38,54,43,74
1475,1475,77,78,74,76,56,72
1476,1476,75,82,30,34,35,73
1477,1477,75,60,66,75,66,72
1478,1478,59,71,65,74,63,66
1479,1479,83,70,67,72,72,71
1480,1480,82,76,66,66,62,74
1481,1481,70,24,80,60,71,76
1482,1482,53,23,71,69,67,72
1483,1483,74,76,52,70,39,68
1484,1484,41,40,75,81,69,75
1485,1485,55,27,78,76,62,74
1486,1486,55,55,71,79,62,68
1487,1487,80,57,77,76,60,70
1488,1488,73,76,52,64,38,71
1489,1489,84,77,21,51,24,74
1490,1490,78,76,68,71,59,72
1491,1491,88,77,36,61,40,71
1492,1492,69,79,56,81,55,75
1493,1493,53,60,78,66,68,77
1494,1494,64,71,66,72,54,77
1495,1495,74,64,70,75,68,74
1496,1496,71,76,30,41,45,60
1497,1497,16,21,16,61,23,57
1498,1498,76,77,65,73,46,75
1499,1499,73,76,66,66,49,64
1500,1500,79,76,71,77,82,78
1501,1501,70,50,74,77,60,69
1502,1502,65,35,74,67,69,74
1503,1503,58,63,74,72,65,68
1504,1504,73,75,63,67,62,75
1505,1505,71,76,59,69,64,65
1506,1506,69,74,74,79,58,80
1507,1507,72,76,26,53,24,75
1508,1508,72,78,39,57,24,75
1509,1509,81,67,69,75,69,67
1510,1510,73,80,32,33,31,59
1511,1511,72,72,24,45,61,67
1512,1512,55,41,69,74,55,71
1513,1513,45,38,80,75,34,59
1514,1514,57,23,80,69,63,69
1515,1515,58,78,62,75,57,66
1516,1516,72,74,68,65,63,73
1517,1517,39,23,7,42,22,58
1518,1518,70,78,62,77,54,84
1519,1519,57,36,72,77,72,74
1520,1520,54,32,72,74,61,67
1521,1521,67,42,69,76,65,73
1522,1522,80,76,28,39,30,69
1523,1523,75,66,72,65,47,75
1524,1524,75,71,69,65,67,70
1525,1525,56,53,74,73,65,79
1526,1526,25,24,17,31,14,58
1527,1527,50,34,71,76,65,73
1528,1528,45,32,76,76,68,68
1529,1529,90,74,66,70,67,76
1530,1530,76,75,52,58,55,74
1531,1531,78,75,22,55,34,70
1532,1532,82,72,62,70,57,64
1533,1533,55,40,76,67,68,75
1534,1534,75,77,46,58,61,59
1535,1535,89,33,80,64,60,70
1536,1536,85,74,55,65,38,71
1537,1537,58,49,68,75,69,73
1538,1538,80,76,66,64,53,71
1539,1539,76,77,70,75,62,79
1540,1540,64,79,69,71,41,76
1541,1541,61,21,81,68,78,80
1542,1542,74,74,73,76,50,72
1543,1543,62,27,73,73,64,68
1544,1544,74,74,64,69,64,72
1545,1545,74,58,64,76,60,76
1546,1546,58,47,74,79,71,78
1547,1547,60,46,79,63,64,77
1548,1548,78,25,84,74,79,76
1549,1549,73,76,46,62,35,64
1550,1550,69,24,83,56,67,73
1551,1551,32,12,14,35,23,24
1552,1552,82,70,66,60,55,67
1553,1553,66,46,76,77,81,65
1554,1554,65,48,71,77,73,69
1555,1555,57,18,79,72,72,71
1556,1556,69,72,67,75,72,63
1557,1557,70,28,71,66,68,68
1558,1558,58,49,72,73,55,71
1559,1559,76,77,69,60,71,66
1560,1560,69,72,68,73,72,70
1561,1561,84,75,56,73,69,75
1562,1562,71,66,74,77,72,67
1563,1563,75,70,74,74,63,74
1564,1564,70,74,56,59,58,72
1565,1565,45,22,69,65,74,74
1566,1566,78,73,53,72,44,70
1567,1567,60,68,70,74,67,74
1568,1568,75,71,63,68,58,64
1569,1569,79,80,43,59,46,67
1570,1570,88,69,39,30,38,57
1571,1571,69,61,75,77,78,75
1572,1572,78,69,68,76,61,74
1573,1573,77,75,49,69,62,77
1574,1574,49,77,50,56,59,73
1575,1575,65,76,30,43,54,71
1576,1576,61,32,73,69,49,72
1577,1577,56,51,70,70,76,75
1578,1578,82,83,64,68,52,74
1579,1579,79,70,51,70,51,68
1580,1580,68,37,74,72,70,62
1581,1581,32,24,16,36,10,65
1582,1582,68,62,64,55,56,66
1583,1583,87,25,79,64,62,68
1584,1584,66,75,65,59,38,71
1585,1585,86,71,29,44,57,65
1586,1586,72,76,65,64,57,76
1587,1587,72,77,73,73,65,75
1588,1588,65,75,67,80,39,85
1589,1589,73,54,68,78,61,75
1590,1590,66,71,63,65,61,67
1591,1591,38,25,11,49,9,49
1592,1592,72,73,67,65,46,74
1593,1593,85,73,64,78,92,77
1594,1594,74,44,77,74,73,71
1595,1595,75,73,67,80,87,76
1596,1596,87,74,83,72,64,75
1597,1597,56,49,73,77,62,70
1598,1598,45,26,76,74,68,74
1599,1599,84,77,57,57,47,65
1600,1600,62,39,78,65,75,74
1601,1601,60,61,70,73,70,64
1602,1602,39,14,10,69,17,66
1603,1603,67,72,71,66,53,65
1604,1604,70,32,79,74,80,84
1605,1605,57,56,75,77,62,70
1606,1606,80,77,44,46,47,68
1607,1607,30,19,7,47,16,57
1608,1608,72,64,72,57,51,71
1609,1609,74,74,23,47,36,66
1610,1610,79,23,76,67,60,71
1611,1611,70,70,75,69,67,66
1612,1612,65,38,82,70,71,73
1613,1613,78,32,68,71,55,75
1614,1614,73,74,59,72,68,59
1615,1615,67,74,67,59,44,66
1616,1616,77,81,52,57,51,80
1617,1617,75,70,69,76,64,68
1618,1618,53,71,59,51,62,67
1619,1619,88,72,64,68,62,72
1620,1620,36,22,11,71,19,67
1621,1621,27,23,15,41,22,60
1622,1622,78,36,76,59,78,69
1623,1623,70,76,57,60,38,72
1624,1624,80,72,34,37,31,67
1625,1625,70,80,60,71,41,77
