int_defending_id,int_player_id,int_defensive_awareness,int_standing_tackle,int_sliding_tackle
1327,1327,12,20,12
1328,1328,15,11,18
1329,1329,81,80,74
1330,1330,77,78,78
1331,1331,37,29,16
1332,1332,20,10,11
1333,1333,67,75,69
1334,1334,28,25,21
1335,1335,54,51,33
1336,1336,58,61,57
1337,1337,76,77,78
1338,1338,72,78,77
1339,1339,70,75,67
1340,1340,47,30,17
1341,1341,72,73,70
1342,1342,68,72,76
1343,1343,72,61,53
1344,1344,79,76,75
1345,1345,72,76,72
1346,1346,34,39,36
1347,1347,80,79,77
1348,1348,78,79,76
1349,1349,38,26,21
1350,1350,63,63,51
1351,1351,66,70,66
1352,1352,70,77,75
1353,1353,26,14,15
1354,1354,75,79,73
1355,1355,12,19,13
1356,1356,70,65,60
1357,1357,49,39,27
1358,1358,59,27,20
1359,1359,78,75,76
1360,1360,30,37,34
1361,1361,72,75,71
1362,1362,76,78,77
1363,1363,15,12,11
1364,1364,30,43,25
1365,1365,72,72,69
1366,1366,51,46,49
1367,1367,31,41,44
1368,1368,35,63,55
1369,1369,71,77,76
1370,1370,45,21,22
1371,1371,78,79,76
1372,1372,46,32,24
1373,1373,67,70,73
1374,1374,30,29,16
1375,1375,76,73,76
1376,1376,25,11,11
1377,1377,68,76,74
1378,1378,62,64,62
1379,1379,41,52,35
1380,1380,25,30,31
1381,1381,75,75,73
1382,1382,74,77,75
1383,1383,78,80,78
1384,1384,77,80,74
1385,1385,63,62,61
1386,1386,73,75,74
1387,1387,70,80,68
1388,1388,71,75,76
1389,1389,74,73,72
1390,1390,37,36,35
1391,1391,38,45,27
1392,1392,69,76,69
1393,1393,26,14,12
1394,1394,67,67,67
1395,1395,72,77,71
1396,1396,14,7,8
1397,1397,75,74,74
1398,1398,42,24,25
1399,1399,10,16,18
1400,1400,38,19,23
1401,1401,29,35,27
1402,1402,66,74,72
1403,1403,39,48,39
1404,1404,28,18,12
1405,1405,76,78,75
1406,1406,69,72,69
1407,1407,76,80,66
1408,1408,33,19,18
1409,1409,54,53,49
1410,1410,71,79,70
1411,1411,69,66,62
1412,1412,73,77,78
1413,1413,67,72,70
1414,1414,74,76,72
1415,1415,12,16,12
1416,1416,49,61,57
1417,1417,35,37,15
1418,1418,72,75,72
1419,1419,30,45,19
1420,1420,47,64,60
1421,1421,50,45,46
1422,1422,69,75,69
1423,1423,74,77,74
1424,1424,73,78,75
1425,1425,49,44,47
1426,1426,70,73,68
1427,1427,71,75,76
1428,1428,76,76,72
1429,1429,58,64,56
1430,1430,69,73,69
1431,1431,20,15,24
1432,1432,14,22,31
1433,1433,21,30,24
1434,1434,77,80,77
1435,1435,16,19,13
1436,1436,27,21,17
1437,1437,75,72,76
1438,1438,76,75,74
1439,1439,78,79,77
1440,1440,75,76,73
1441,1441,38,54,45
1442,1442,68,73,73
1443,1443,76,78,74
1444,1444,38,37,39
1445,1445,32,28,23
1446,1446,38,41,41
1447,1447,73,78,76
1448,1448,68,70,73
1449,1449,30,28,25
1450,1450,43,28,37
1451,1451,76,76,76
1452,1452,80,79,76
1453,1453,74,76,69
1454,1454,47,27,27
1455,1455,77,78,76
1456,1456,23,25,22
1457,1457,78,78,78
1458,1458,67,77,70
1459,1459,70,76,75
1460,1460,71,75,73
1461,1461,64,76,77
1462,1462,72,58,52
1463,1463,73,74,74
1464,1464,58,63,60
1465,1465,15,18,18
1466,1466,50,35,30
1467,1467,79,78,79
1468,1468,77,79,72
1469,1469,23,73,71
1470,1470,50,43,35
1471,1471,67,71,52
1472,1472,59,58,51
1473,1473,17,29,28
1474,1474,78,78,79
1475,1475,60,67,69
1476,1476,82,81,79
1477,1477,45,58,45
1478,1478,71,75,73
1479,1479,70,74,72
1480,1480,75,78,72
1481,1481,51,29,26
1482,1482,35,39,32
1483,1483,77,76,75
1484,1484,36,43,39
1485,1485,34,31,34
1486,1486,55,49,60
1487,1487,64,64,60
1488,1488,78,78,76
1489,1489,67,81,76
1490,1490,72,76,69
1491,1491,73,76,73
1492,1492,79,78,81
1493,1493,56,60,58
1494,1494,67,73,69
1495,1495,63,65,67
1496,1496,76,79,76
1497,1497,18,14,10
1498,1498,76,76,77
1499,1499,75,75,73
1500,1500,60,75,70
1501,1501,35,40,44
1502,1502,37,39,36
1503,1503,70,69,69
1504,1504,74,74,72
1505,1505,75,75,74
1506,1506,71,73,72
1507,1507,75,76,73
1508,1508,77,75,77
1509,1509,57,76,77
1510,1510,75,77,78
1511,1511,76,82,75
1512,1512,65,59,53
1513,1513,35,40,35
1514,1514,25,28,25
1515,1515,67,79,72
1516,1516,73,73,73
1517,1517,13,17,17
1518,1518,78,74,70
1519,1519,38,36,32
1520,1520,49,45,34
1521,1521,43,44,47
1522,1522,75,79,74
1523,1523,66,71,73
1524,1524,66,73,74
1525,1525,32,36,32
1526,1526,12,14,15
1527,1527,31,47,47
1528,1528,41,30,25
1529,1529,72,78,76
1530,1530,73,74,71
1531,1531,76,77,74
1532,1532,73,74,72
1533,1533,31,36,20
1534,1534,76,77,74
1535,1535,47,38,22
1536,1536,76,77,75
1537,1537,36,57,40
1538,1538,72,73,74
1539,1539,66,77,68
1540,1540,73,75,67
1541,1541,23,12,19
1542,1542,76,73,74
1543,1543,32,40,39
1544,1544,75,76,71
1545,1545,64,70,66
1546,1546,50,46,40
1547,1547,39,25,27
1548,1548,21,33,33
1549,1549,74,73,72
1550,1550,49,21,17
1551,1551,15,13,20
1552,1552,74,73,74
1553,1553,34,33,28
1554,1554,25,60,55
1555,1555,21,24,20
1556,1556,67,69,68
1557,1557,32,25,15
1558,1558,52,48,47
1559,1559,75,74,73
1560,1560,73,73,71
1561,1561,71,72,69
1562,1562,56,71,52
1563,1563,73,69,67
1564,1564,72,78,74
1565,1565,39,39,27
1566,1566,74,75,73
1567,1567,64,64,59
1568,1568,69,74,73
1569,1569,73,76,74
1570,1570,71,75,73
1571,1571,60,61,62
1572,1572,64,72,68
1573,1573,74,74,72
1574,1574,74,70,71
1575,1575,74,78,76
1576,1576,19,31,24
1577,1577,38,47,47
1578,1578,75,81,74
1579,1579,78,77,71
1580,1580,25,46,36
1581,1581,14,15,15
1582,1582,76,72,74
1583,1583,24,26,23
1584,1584,74,75,73
1585,1585,76,78,80
1586,1586,75,75,76
1587,1587,75,74,73
1588,1588,75,69,76
1589,1589,57,52,57
1590,1590,74,75,75
1591,1591,22,11,13
1592,1592,69,73,72
1593,1593,71,74,75
1594,1594,30,40,33
1595,1595,65,70,60
1596,1596,75,77,74
1597,1597,41,52,49
1598,1598,37,27,23
1599,1599,68,78,74
1600,1600,38,46,39
1601,1601,58,68,62
1602,1602,11,19,13
1603,1603,74,75,74
1604,1604,38,30,28
1605,1605,52,56,53
1606,1606,76,76,77
1607,1607,14,11,12
1608,1608,65,67,78
1609,1609,71,79,73
1610,1610,23,20,21
1611,1611,69,70,71
1612,1612,38,30,23
1613,1613,39,38,34
1614,1614,66,76,75
1615,1615,70,76,73
1616,1616,78,78,77
1617,1617,60,72,64
1618,1618,80,72,73
1619,1619,72,74,73
1620,1620,10,10,10
1621,1621,15,14,14
1622,1622,38,35,34
1623,1623,78,77,74
1624,1624,76,74,70
1625,1625,81,73,67
1626,1626,38,48,34
1627,1627,34,45,36
1628,1628,18,12,18
1629,1629,40,44,36
1630,1630,75,75,71
1631,1631,52,48,47
1632,1632,52,70,70
1633,1633,75,78,76
1634,1634,71,74,71
1635,1635,55,33,24
1636,1636,15,15,15
1637,1637,67,67,64
1638,1638,66,71,59
1639,1639,77,76,80
1640,1640,74,75,76
1641,1641,72,76,73
1642,1642,75,74,75
1643,1643,72,76,77
1644,1644,50,55,57
1645,1645,74,73,69
1646,1646,60,62,58
1647,1647,74,72,64
1648,1648,76,77,72
1649,1649,78,78,76
1650,1650,74,75,73
1651,1651,59,73,67
1652,1652,71,75,73
1653,1653,75,74,75
1654,1654,31,23,22
1655,1655,20,14,23
1656,1656,76,75,77
1657,1657,68,72,71
1658,1658,51,53,39
1659,1659,72,80,76
1660,1660,52,39,32
1661,1661,54,25,23
1662,1662,65,73,71
1663,1663,48,52,49
1664,1664,31,23,22
1665,1665,67,77,76
1666,1666,45,21,25
1667,1667,82,74,75
1668,1668,72,73,73
1669,1669,71,70,71
1670,1670,79,77,72
1671,1671,70,72,73
1672,1672,81,76,72
1673,1673,12,14,12
1674,1674,29,48,49
1675,1675,34,25,15
1676,1676,71,71,70
1677,1677,73,75,75
1678,1678,77,76,72
1679,1679,32,37,39
1680,1680,52,26,24
1681,1681,29,22,18
1682,1682,43,38,28
1683,1683,32,32,28
1684,1684,54,34,30
1685,1685,62,62,64
1686,1686,71,73,68
1687,1687,71,76,73
1688,1688,75,68,64
1689,1689,48,58,51
1690,1690,70,73,74
1691,1691,68,78,69
1692,1692,66,74,69
1693,1693,20,21,11
1694,1694,19,18,12
1695,1695,72,72,73
1696,1696,24,25,27
1697,1697,45,35,43
1698,1698,35,34,30
1699,1699,41,35,32
1700,1700,39,23,22
1701,1701,62,58,56
1702,1702,70,76,74
1703,1703,23,23,23
1704,1704,77,74,73
1705,1705,40,30,35
1706,1706,19,15,11
1707,1707,67,66,58
1708,1708,70,73,73
1709,1709,70,76,70
1710,1710,40,40,36
1711,1711,36,59,49
1712,1712,72,73,70
1713,1713,70,69,66
1714,1714,18,19,14
1715,1715,53,46,33
1716,1716,55,48,38
1717,1717,70,71,71
1718,1718,66,64,60
1719,1719,35,42,35
1720,1720,20,11,17
1721,1721,68,74,71
1722,1722,58,57,51
1723,1723,75,76,74
1724,1724,13,18,13
1725,1725,28,37,31
1726,1726,74,77,75
1727,1727,14,17,14
1728,1728,48,44,40
1729,1729,29,48,38
1730,1730,68,75,74
1731,1731,11,13,14
1732,1732,63,76,64
1733,1733,38,50,34
1734,1734,74,76,68
1735,1735,79,77,75
1736,1736,14,14,13
1737,1737,65,68,62
1738,1738,65,70,73
1739,1739,11,20,18
1740,1740,78,77,76
1741,1741,74,75,73
1742,1742,67,73,72
1743,1743,29,44,32
1744,1744,15,13,14
1745,1745,80,76,73
1746,1746,67,54,48
1747,1747,62,65,71
1748,1748,31,27,21
1749,1749,69,69,67
1750,1750,32,25,39
1751,1751,32,28,15
1752,1752,40,43,48
1753,1753,20,15,18
1754,1754,76,72,77
1755,1755,74,75,73
1756,1756,70,70,60
1757,1757,70,70,69
1758,1758,43,21,20
1759,1759,68,73,68
1760,1760,41,38,33
1761,1761,76,80,74
1762,1762,76,75,73
1763,1763,65,60,59
1764,1764,11,19,13
1765,1765,72,76,76
1766,1766,12,19,15
1767,1767,27,40,29
1768,1768,78,76,76
1769,1769,47,64,57
1770,1770,28,35,25
1771,1771,77,79,77
1772,1772,32,15,17
1773,1773,77,74,71
1774,1774,74,76,73
1775,1775,54,31,25
1776,1776,70,76,78
1777,1777,79,78,76
1778,1778,63,63,65
1779,1779,20,14,15
1780,1780,53,53,47
1781,1781,68,71,64
1782,1782,70,73,71
1783,1783,32,29,20
1784,1784,25,15,21
1785,1785,61,65,62
1786,1786,25,16,21
1787,1787,82,77,73
1788,1788,53,61,53
1789,1789,44,46,40
1790,1790,46,44,33
1791,1791,75,77,75
1792,1792,75,77,75
1793,1793,70,78,75
1794,1794,78,76,80
1795,1795,40,38,54
1796,1796,61,65,63
1797,1797,73,77,80
1798,1798,74,72,68
1799,1799,48,46,28
1800,1800,24,21,27
1801,1801,78,74,72
1802,1802,75,74,64
1803,1803,74,80,71
1804,1804,23,14,13
1805,1805,55,58,62
1806,1806,74,76,77
1807,1807,75,77,72
1808,1808,45,37,29
1809,1809,29,23,21
1810,1810,75,77,73
1811,1811,45,49,43
1812,1812,23,31,26
1813,1813,68,78,75
1814,1814,73,70,69
1815,1815,57,66,64
1816,1816,73,76,74
1817,1817,78,76,74
1818,1818,51,54,41
1819,1819,73,80,75
1820,1820,36,20,18
1821,1821,69,75,73
1822,1822,72,79,75
1823,1823,30,32,27
1824,1824,63,72,71
1825,1825,76,78,74
1826,1826,73,76,73
1827,1827,73,66,62
1828,1828,65,69,65
1829,1829,77,75,74
1830,1830,31,37,39
1831,1831,21,23,21
1832,1832,43,40,32
1833,1833,78,77,74
1834,1834,72,74,72
1835,1835,63,68,71
1836,1836,67,70,68
1837,1837,41,61,49
1838,1838,75,76,77
1839,1839,71,75,73
1840,1840,44,46,50
1841,1841,68,72,69
1842,1842,58,13,11
1843,1843,76,74,79
1844,1844,32,29,25
1845,1845,74,78,76
1846,1846,78,76,74
1847,1847,36,17,23
1848,1848,72,70,70
1849,1849,72,78,77
1850,1850,64,76,74
1851,1851,76,76,75
1852,1852,32,46,42
1853,1853,44,32,31
1854,1854,74,78,74
1855,1855,26,20,18
1856,1856,74,78,75
1857,1857,74,76,75
1858,1858,26,48,28
1859,1859,59,64,58
1860,1860,51,39,37
1861,1861,74,75,73
1862,1862,26,27,28
1863,1863,49,49,44
1864,1864,17,12,13
1865,1865,75,71,72
1866,1866,76,75,68
1867,1867,42,24,23
1868,1868,27,24,25
1869,1869,75,76,72
1870,1870,11,13,12
1871,1871,29,25,20
1872,1872,48,47,48
1873,1873,13,14,13
1874,1874,32,21,27
1875,1875,75,73,70
1876,1876,29,31,22
1877,1877,75,76,73
1878,1878,24,30,28
1879,1879,76,75,74
1880,1880,77,77,74
1881,1881,23,10,10
1882,1882,18,11,12
1883,1883,70,73,73
1884,1884,16,40,32
1885,1885,50,48,27
1886,1886,57,68,62
1887,1887,78,81,77
1888,1888,70,75,73
1889,1889,77,80,76
1890,1890,74,75,74
1891,1891,39,32,27
1892,1892,64,70,73
1893,1893,76,76,70
1894,1894,67,69,67
1895,1895,60,62,66
1896,1896,20,25,30
1897,1897,39,50,40
1898,1898,75,77,75
1899,1899,74,77,74
1900,1900,69,74,74
1901,1901,14,9,8
1902,1902,42,29,28
1903,1903,69,74,72
1904,1904,70,76,73
1905,1905,25,30,27
1906,1906,80,77,75
1907,1907,57,52,46
1908,1908,70,72,69
1909,1909,75,75,74
1910,1910,73,76,70
1911,1911,16,14,13
1912,1912,63,62,51
1913,1913,77,76,73
1914,1914,42,31,19
1915,1915,45,18,20
1916,1916,75,76,74
1917,1917,36,38,36
1918,1918,75,78,76
1919,1919,45,46,32
1920,1920,76,78,76
1921,1921,30,29,30
1922,1922,74,76,74
1923,1923,31,30,23
1924,1924,76,78,76
1925,1925,44,35,31
1926,1926,33,33,29
1927,1927,54,60,56
1928,1928,45,68,59
1929,1929,72,72,68
1930,1930,19,29,29
1931,1931,53,67,49
1932,1932,73,70,66
1933,1933,69,72,73
1934,1934,78,76,74
1935,1935,36,58,56
1936,1936,20,16,16
1937,1937,72,71,72
1938,1938,18,16,15
1939,1939,75,77,76
1940,1940,13,12,10
1941,1941,29,18,16
1942,1942,74,80,72
1943,1943,73,74,72
1944,1944,76,76,75
1945,1945,73,78,76
1946,1946,75,74,77
1947,1947,24,15,17
1948,1948,42,42,37
1949,1949,70,70,59
1950,1950,68,75,72
1951,1951,70,74,74
1952,1952,18,12,12
1953,1953,73,74,72
1954,1954,27,21,25
1955,1955,71,73,74
1956,1956,73,77,76
1957,1957,54,26,12
1958,1958,43,42,58
1959,1959,41,32,27
1960,1960,42,45,31
1961,1961,41,42,34
1962,1962,68,74,76
1963,1963,21,15,21
1964,1964,37,35,30
1965,1965,72,73,71
1966,1966,73,76,75
1967,1967,33,27,28
1968,1968,77,79,77
1969,1969,34,33,24
1970,1970,78,77,76
1971,1971,65,54,51
1972,1972,70,76,69
1973,1973,52,33,28
1974,1974,55,31,25
1975,1975,29,12,15
1976,1976,33,34,15
1977,1977,18,14,15
1978,1978,73,74,68
1979,1979,73,75,74
1980,1980,62,68,62
1981,1981,15,14,14
1982,1982,24,18,16
1983,1983,40,37,31
1984,1984,54,54,47
1985,1985,35,55,48
1986,1986,35,38,26
1987,1987,65,74,69
1988,1988,77,78,76
1989,1989,29,34,17
1990,1990,72,75,69
1991,1991,75,73,74
1992,1992,45,25,26
1993,1993,47,47,43
1994,1994,76,76,71
1995,1995,48,39,36
1996,1996,21,19,20
1997,1997,39,23,22
1998,1998,72,72,74
1999,1999,75,75,76
2000,2000,51,61,55
2001,2001,51,31,21
2002,2002,13,11,10
2003,2003,79,79,77
2004,2004,67,71,70
2005,2005,70,69,72
2006,2006,22,13,11
2007,2007,74,76,73
2008,2008,34,36,20
2009,2009,76,73,71
2010,2010,66,72,71
2011,2011,25,13,12
2012,2012,74,77,76
2013,2013,42,29,24
2014,2014,37,18,28
2015,2015,76,77,75
2016,2016,82,72,73
2017,2017,45,35,30
2018,2018,69,68,65
2019,2019,81,77,71
2020,2020,35,52,47
2021,2021,70,73,69
2022,2022,31,30,26
2023,2023,20,13,11
2024,2024,51,49,38
2025,2025,69,75,73
2026,2026,27,14,19
2027,2027,34,64,60
2028,2028,32,37,31
2029,2029,68,62,42
2030,2030,68,73,71
2031,2031,60,76,74
2032,2032,20,19,16
2033,2033,22,17,20
2034,2034,21,17,13
2035,2035,71,73,72
2036,2036,25,13,11
2037,2037,71,74,70
2038,2038,75,79,75
2039,2039,31,27,24
2040,2040,72,67,66
2041,2041,36,28,20
2042,2042,69,76,75
2043,2043,75,75,73
2044,2044,11,34,22
2045,2045,20,16,14
2046,2046,59,53,51
2047,2047,25,29,26
2048,2048,78,77,75
2049,2049,70,70,71
2050,2050,33,31,29
2051,2051,78,75,71
2052,2052,55,29,31
2053,2053,68,71,69
2054,2054,64,73,71
2055,2055,59,58,55
2056,2056,36,40,38
2057,2057,34,28,37
2058,2058,70,73,71
2059,2059,45,21,18
2060,2060,32,53,35
2061,2061,29,54,50
2062,2062,68,73,71
2063,2063,26,13,14
2064,2064,81,76,68
2065,2065,70,71,70
2066,2066,76,74,68
2067,2067,49,21,30
2068,2068,20,15,16
2069,2069,55,69,53
2070,2070,35,39,41
2071,2071,17,26,24
2072,2072,70,70,70
2073,2073,23,26,23
2074,2074,70,69,69
2075,2075,75,75,73
2076,2076,41,39,41
2077,2077,14,10,17
2078,2078,11,18,20
2079,2079,67,75,72
2080,2080,26,38,30
2081,2081,41,27,34
2082,2082,68,73,69
2083,2083,50,20,15
2084,2084,74,74,73
2085,2085,74,77,75
2086,2086,73,75,71
2087,2087,57,55,45
2088,2088,35,26,25
2089,2089,66,66,59
2090,2090,43,56,48
2091,2091,73,74,72
2092,2092,66,72,67
2093,2093,30,22,23
2094,2094,70,75,73
2095,2095,73,75,73
2096,2096,19,12,11
2097,2097,79,78,72
2098,2098,74,75,72
2099,2099,76,74,73
2100,2100,74,80,71
2101,2101,20,12,13
2102,2102,76,76,67
2103,2103,80,67,73
2104,2104,60,61,58
2105,2105,74,72,73
2106,2106,66,58,54
2107,2107,69,73,72
2108,2108,67,74,64
2109,2109,34,33,34
2110,2110,71,69,68
2111,2111,55,70,69
2112,2112,75,78,80
2113,2113,66,74,69
2114,2114,23,14,14
2115,2115,71,70,70
2116,2116,74,73,72
2117,2117,49,30,28
2118,2118,76,74,75
2119,2119,70,75,76
2120,2120,33,42,36
2121,2121,42,21,16
2122,2122,57,30,26
2123,2123,20,23,21
2124,2124,14,15,14
2125,2125,76,77,75
2126,2126,57,43,40
2127,2127,66,73,69
2128,2128,22,28,20
2129,2129,58,63,58
2130,2130,73,69,67
2131,2131,11,11,11
2132,2132,15,11,12
2133,2133,15,13,12
2134,2134,33,46,44
2135,2135,35,38,31
2136,2136,31,29,21
2137,2137,74,76,75
2138,2138,21,26,20
2139,2139,67,75,71
2140,2140,69,71,69
2141,2141,70,72,68
2142,2142,70,73,70
2143,2143,71,70,70
2144,2144,45,38,32
2145,2145,25,24,21
2146,2146,41,56,54
2147,2147,55,33,21
2148,2148,72,72,69
2149,2149,22,14,11
2150,2150,34,39,35
2151,2151,75,74,65
2152,2152,63,65,65
2153,2153,70,71,67
2154,2154,57,22,25
2155,2155,45,37,40
2156,2156,55,39,32
2157,2157,45,28,30
2158,2158,81,76,74
2159,2159,36,46,37
2160,2160,72,75,72
2161,2161,18,7,9
2162,2162,74,68,65
2163,2163,23,33,32
2164,2164,35,46,48
2165,2165,27,28,16
2166,2166,70,73,70
2167,2167,17,20,11
2168,2168,32,33,23
2169,2169,44,52,30
2170,2170,70,77,76
2171,2171,69,65,64
2172,2172,32,23,22
2173,2173,44,41,45
2174,2174,70,73,67
2175,2175,26,23,28
2176,2176,18,15,16
2177,2177,68,73,67
2178,2178,13,27,23
2179,2179,76,78,72
2180,2180,28,38,37
2181,2181,72,75,69
2182,2182,72,74,72
2183,2183,68,53,55
2184,2184,79,73,73
2185,2185,69,75,73
2186,2186,47,47,44
2187,2187,28,54,47
2188,2188,67,77,68
2189,2189,72,75,76
2190,2190,73,77,76
2191,2191,75,78,75
2192,2192,76,78,76
2193,2193,65,75,72
2194,2194,69,75,73
2195,2195,29,34,31
2196,2196,72,77,74
2197,2197,66,69,66
2198,2198,71,75,72
2199,2199,75,72,62
2200,2200,72,75,70
2201,2201,77,74,72
2202,2202,44,33,36
2203,2203,77,77,76
2204,2204,36,27,19
2205,2205,74,75,75
2206,2206,15,19,12
2207,2207,72,77,72
2208,2208,77,72,78
2209,2209,77,75,76
2210,2210,69,72,71
2211,2211,55,33,32
2212,2212,79,75,77
2213,2213,73,74,71
2214,2214,70,72,72
2215,2215,72,72,70
2216,2216,78,80,78
2217,2217,77,75,75
2218,2218,69,72,70
2219,2219,25,34,23
2220,2220,27,23,20
2221,2221,67,75,74
2222,2222,72,72,71
2223,2223,77,76,71
2224,2224,40,18,12
2225,2225,22,13,12
2226,2226,68,47,39
2227,2227,72,73,69
2228,2228,28,29,24
2229,2229,10,25,24
2230,2230,29,37,32
2231,2231,19,20,23
2232,2232,44,41,29
2233,2233,37,33,28
2234,2234,22,33,36
2235,2235,72,74,70
2236,2236,71,73,67
2237,2237,74,75,76
2238,2238,48,50,42
2239,2239,57,19,19
2240,2240,15,18,16
2241,2241,20,24,14
2242,2242,65,64,62
2243,2243,42,33,29
2244,2244,15,13,15
2245,2245,28,17,12
2246,2246,72,75,74
2247,2247,58,68,57
2248,2248,23,37,46
2249,2249,69,73,68
2250,2250,22,34,17
2251,2251,73,73,71
2252,2252,69,71,68
2253,2253,71,75,74
2254,2254,69,76,73
2255,2255,20,14,15
2256,2256,74,77,64
2257,2257,74,75,69
2258,2258,43,37,44
2259,2259,51,29,25
2260,2260,48,39,42
2261,2261,67,68,71
2262,2262,70,74,71
2263,2263,33,29,31
2264,2264,75,75,73
2265,2265,74,77,74
2266,2266,71,75,71
2267,2267,67,56,50
2268,2268,49,42,35
2269,2269,78,78,76
2270,2270,75,75,77
2271,2271,73,72,67
2272,2272,47,32,27
2273,2273,68,71,72
2274,2274,71,74,72
2275,2275,65,69,69
2276,2276,42,46,40
2277,2277,60,37,32
2278,2278,72,74,69
2279,2279,38,39,36
2280,2280,63,73,73
2281,2281,8,20,18
2282,2282,58,61,40
2283,2283,74,74,71
2284,2284,69,63,60
2285,2285,24,23,19
2286,2286,13,13,12
2287,2287,69,75,76
2288,2288,61,56,59
2289,2289,70,74,71
2290,2290,75,71,71
2291,2291,76,75,74
2292,2292,75,72,66
2293,2293,73,79,74
2294,2294,70,76,72
2295,2295,58,40,34
2296,2296,70,70,71
2297,2297,30,13,12
2298,2298,74,74,73
2299,2299,70,77,76
2300,2300,64,75,76
2301,2301,18,17,14
2302,2302,44,29,23
2303,2303,69,69,64
2304,2304,74,74,72
2305,2305,75,76,73
2306,2306,71,76,74
2307,2307,43,46,38
2308,2308,13,11,17
2309,2309,56,62,60
2310,2310,31,52,51
2311,2311,25,18,25
2312,2312,37,43,44
2313,2313,68,72,74
2314,2314,42,29,34
2315,2315,71,73,72
2316,2316,49,38,26
2317,2317,77,74,72
2318,2318,67,80,76
2319,2319,62,74,68
2320,2320,65,67,66
2321,2321,73,80,76
2322,2322,70,73,72
2323,2323,75,80,76
2324,2324,73,77,75
2325,2325,64,62,50
2326,2326,16,14,12
2327,2327,70,70,75
2328,2328,46,56,48
2329,2329,68,74,70
2330,2330,29,35,30
2331,2331,37,47,39
2332,2332,69,72,71
2333,2333,17,17,13
2334,2334,44,23,19
2335,2335,77,72,72
2336,2336,72,74,77
2337,2337,45,61,52
2338,2338,42,26,28
2339,2339,77,75,69
2340,2340,25,18,13
2341,2341,76,78,71
2342,2342,21,21,23
2343,2343,75,72,72
2344,2344,75,74,78
2345,2345,74,76,74
2346,2346,14,10,11
2347,2347,43,37,32
2348,2348,31,31,29
2349,2349,73,74,72
2350,2350,27,10,12
2351,2351,37,42,19
2352,2352,78,78,74
2353,2353,65,69,66
2354,2354,73,75,62
2355,2355,31,32,34
2356,2356,66,68,69
2357,2357,71,77,75
