int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
994,994,73,83,81,85,82
995,995,73,64,50,48,76
996,996,64,57,57,76,76
997,997,80,79,73,78,83
998,998,45,41,52,73,57
999,999,74,67,42,69,76
1000,1000,69,76,80,68,69
1001,1001,77,68,47,75,79
1002,1002,86,77,70,72,79
1003,1003,10,9,10,30,28
1004,1004,80,74,47,73,82
1005,1005,16,25,23,24,19
1006,1006,74,75,47,75,74
1007,1007,85,70,60,60,81
1008,1008,77,79,77,75,77
1009,1009,71,66,75,72,74
1010,1010,74,72,55,74,75
1011,1011,59,57,32,68,67
1012,1012,76,69,59,66,78
1013,1013,77,64,55,55,76
1014,1014,49,39,41,77,63
1015,1015,45,37,33,62,55
1016,1016,83,79,68,76,85
1017,1017,83,45,81,52,79
1018,1018,72,69,54,67,76
1019,1019,16,15,13,23,20
1020,1020,78,70,61,73,76
1021,1021,76,67,75,79,78
1022,1022,83,72,74,76,80
1023,1023,79,69,67,64,78
1024,1024,74,48,46,54,75
1025,1025,56,48,27,60,59
1026,1026,81,80,78,66,80
1027,1027,82,77,50,66,77
1028,1028,14,24,12,40,18
1029,1029,56,48,28,68,68
1030,1030,54,29,35,41,62
1031,1031,85,73,70,53,80
1032,1032,81,75,69,60,78
1033,1033,20,12,15,29,22
1034,1034,85,71,43,58,83
1035,1035,72,70,57,69,73
1036,1036,75,86,74,75,76
1037,1037,77,75,69,75,81
1038,1038,67,50,62,82,73
1039,1039,20,33,21,54,32
1040,1040,77,77,70,78,79
1041,1041,79,70,65,69,77
1042,1042,66,40,34,73,72
1043,1043,79,67,41,51,79
1044,1044,81,74,38,65,78
1045,1045,77,79,68,63,77
1046,1046,44,40,37,60,70
1047,1047,73,76,80,64,78
1048,1048,83,80,64,77,84
1049,1049,84,77,58,66,80
1050,1050,72,69,78,65,75
1051,1051,85,84,68,68,81
1052,1052,83,78,72,63,79
1053,1053,17,15,18,35,17
1054,1054,71,67,34,68,74
1055,1055,82,75,51,72,83
1056,1056,69,60,73,67,58
1057,1057,78,54,40,59,78
1058,1058,73,72,65,72,76
1059,1059,74,76,61,77,77
1060,1060,80,66,75,65,78
1061,1061,78,73,54,76,79
1062,1062,83,62,42,66,78
1063,1063,71,70,72,75,76
1064,1064,77,69,71,74,79
1065,1065,75,69,40,54,76
1066,1066,77,74,65,70,81
1067,1067,86,81,71,76,85
1068,1068,78,76,82,74,79
1069,1069,75,54,37,58,72
1070,1070,80,70,40,66,81
1071,1071,77,75,68,79,79
1072,1072,77,61,60,72,77
1073,1073,57,49,46,74,70
1074,1074,16,13,11,24,19
1075,1075,50,23,26,55,59
1076,1076,76,79,58,69,74
1077,1077,75,68,69,76,77
1078,1078,71,80,85,83,75
1079,1079,87,71,58,56,80
1080,1080,68,57,31,71,71
1081,1081,77,58,56,76,76
1082,1082,81,65,53,75,80
1083,1083,83,79,64,64,78
1084,1084,80,70,74,71,82
1085,1085,80,76,69,67,80
1086,1086,58,38,26,66,63
1087,1087,85,67,54,72,83
1088,1088,80,67,72,66,79
1089,1089,15,16,16,28,25
1090,1090,79,65,41,74,81
1091,1091,67,42,52,43,76
1092,1092,82,78,76,85,86
1093,1093,84,78,64,69,81
1094,1094,65,47,49,71,73
1095,1095,74,42,46,49,78
1096,1096,74,72,54,59,76
1097,1097,83,74,68,62,79
1098,1098,76,58,40,70,74
1099,1099,72,66,52,87,77
1100,1100,49,29,23,59,61
1101,1101,78,84,63,71,78
1102,1102,64,54,48,72,72
1103,1103,79,56,34,73,78
1104,1104,76,77,70,69,74
1105,1105,84,75,72,73,86
1106,1106,80,74,66,59,79
1107,1107,68,39,47,65,73
1108,1108,74,82,75,72,78
1109,1109,65,54,38,66,69
1110,1110,76,75,79,74,82
1111,1111,78,70,44,72,74
1112,1112,70,66,70,79,82
1113,1113,76,71,56,45,76
1114,1114,53,67,46,70,65
1115,1115,17,15,13,37,28
1116,1116,76,84,77,72,73
1117,1117,17,10,14,30,25
1118,1118,73,76,76,51,72
1119,1119,83,81,77,77,82
1120,1120,76,75,75,81,79
1121,1121,65,54,34,64,67
1122,1122,45,33,39,75,74
1123,1123,83,78,75,76,82
1124,1124,82,84,80,74,80
1125,1125,78,69,57,64,75
1126,1126,78,79,69,74,82
1127,1127,53,34,13,61,58
1128,1128,83,73,69,64,79
1129,1129,56,60,60,76,73
1130,1130,74,65,65,72,78
1131,1131,58,41,70,68,66
1132,1132,22,25,38,54,32
1133,1133,78,65,47,60,73
1134,1134,75,72,67,80,77
1135,1135,50,32,34,63,63
1136,1136,63,48,30,62,64
1137,1137,65,63,43,68,75
1138,1138,76,69,61,68,74
1139,1139,67,31,22,72,72
1140,1140,75,78,78,70,76
1141,1141,73,61,44,75,81
1142,1142,79,78,77,71,77
1143,1143,50,29,16,57,64
1144,1144,65,61,45,77,77
1145,1145,82,71,75,66,78
1146,1146,71,61,62,71,77
1147,1147,62,48,52,66,63
1148,1148,70,74,60,59,75
1149,1149,29,19,16,65,39
1150,1150,79,65,59,68,78
1151,1151,71,66,65,75,75
1152,1152,69,72,37,67,75
1153,1153,67,74,64,76,75
1154,1154,16,19,12,33,21
1155,1155,84,83,75,74,82
1156,1156,48,36,30,69,67
1157,1157,76,72,71,69,76
1158,1158,76,66,54,44,78
1159,1159,73,69,73,84,77
1160,1160,77,78,80,82,78
1161,1161,67,77,82,76,75
1162,1162,77,66,46,36,79
1163,1163,79,77,51,72,76
1164,1164,52,44,42,64,61
1165,1165,76,71,76,79,80
1166,1166,84,47,55,63,77
1167,1167,76,50,51,78,78
1168,1168,78,73,43,41,80
1169,1169,82,69,65,61,79
1170,1170,77,78,70,78,76
1171,1171,58,40,42,58,63
1172,1172,76,66,69,53,74
1173,1173,76,70,66,68,76
1174,1174,70,57,43,65,73
1175,1175,71,47,49,69,74
1176,1176,14,18,20,27,24
1177,1177,63,35,45,67,68
1178,1178,79,69,46,66,79
1179,1179,74,71,45,63,78
1180,1180,77,85,87,66,76
1181,1181,76,66,40,64,80
1182,1182,79,82,59,75,78
1183,1183,71,74,69,60,72
1184,1184,67,63,52,75,74
1185,1185,77,78,76,68,77
1186,1186,78,62,42,74,76
1187,1187,19,14,21,19,22
1188,1188,73,63,56,59,73
1189,1189,75,56,51,67,75
1190,1190,15,21,21,21,27
1191,1191,62,56,28,70,69
1192,1192,70,65,68,63,71
1193,1193,70,61,49,67,73
1194,1194,79,69,74,69,76
1195,1195,76,71,75,65,80
1196,1196,59,37,32,56,62
1197,1197,71,50,37,43,72
1198,1198,75,69,69,71,73
1199,1199,32,29,25,52,68
1200,1200,68,62,57,70,74
1201,1201,25,15,17,12,28
1202,1202,74,74,60,70,74
1203,1203,70,76,48,66,71
1204,1204,86,77,40,62,80
1205,1205,69,65,55,69,71
1206,1206,83,73,53,69,74
1207,1207,42,33,39,69,54
1208,1208,59,44,45,77,58
1209,1209,76,66,70,78,80
1210,1210,64,43,34,69,69
1211,1211,15,13,11,52,31
1212,1212,70,61,46,73,74
1213,1213,84,73,68,65,80
1214,1214,70,56,69,58,73
1215,1215,76,56,58,65,80
1216,1216,77,66,71,61,77
1217,1217,72,72,46,62,75
1218,1218,76,59,41,46,69
1219,1219,62,57,45,49,69
1220,1220,79,79,78,67,80
1221,1221,72,49,48,73,69
1222,1222,78,62,64,39,79
1223,1223,72,74,69,67,72
1224,1224,64,48,46,70,75
1225,1225,74,64,42,60,71
1226,1226,63,31,25,63,66
1227,1227,69,77,62,62,74
1228,1228,77,74,61,68,73
1229,1229,80,73,65,65,78
1230,1230,34,42,30,68,68
1231,1231,11,10,10,44,21
1232,1232,70,52,42,72,71
1233,1233,59,49,21,60,64
1234,1234,72,73,62,58,76
1235,1235,35,48,58,65,62
1236,1236,69,71,54,76,75
1237,1237,76,75,74,74,74
1238,1238,80,72,69,75,80
1239,1239,74,86,91,79,85
1240,1240,66,61,43,72,67
1241,1241,76,83,77,79,77
1242,1242,33,38,32,57,48
1243,1243,65,30,28,74,64
1244,1244,80,77,72,70,78
1245,1245,74,65,35,61,76
1246,1246,78,69,68,70,75
1247,1247,65,47,41,67,66
1248,1248,65,38,40,60,65
1249,1249,13,16,7,30,12
1250,1250,11,14,16,24,12
1251,1251,83,78,69,67,82
1252,1252,78,81,71,66,77
1253,1253,59,57,54,71,72
1254,1254,15,13,20,37,34
1255,1255,11,10,11,23,23
1256,1256,70,54,35,45,69
1257,1257,20,12,19,44,12
1258,1258,60,33,38,72,75
1259,1259,83,70,45,63,77
1260,1260,82,81,72,65,80
1261,1261,79,78,75,64,78
1262,1262,76,62,40,74,74
1263,1263,76,72,35,70,77
1264,1264,76,87,61,73,78
1265,1265,76,87,61,73,78
1266,1266,79,70,69,65,78
1267,1267,62,58,37,64,65
1268,1268,72,69,39,66,74
1269,1269,51,45,39,67,67
1270,1270,71,69,59,71,70
1271,1271,80,73,56,67,80
1272,1272,74,66,51,60,74
1273,1273,72,69,35,66,74
1274,1274,79,72,54,72,78
1275,1275,83,78,73,68,80
1276,1276,64,44,32,72,72
1277,1277,87,61,66,58,75
1278,1278,76,72,46,64,74
1279,1279,82,79,73,67,86
1280,1280,74,56,51,80,77
1281,1281,79,64,45,69,77
1282,1282,75,63,41,63,75
1283,1283,78,76,44,60,75
1284,1284,70,65,51,69,72
1285,1285,80,54,54,76,80
1286,1286,75,78,79,81,78
1287,1287,73,44,39,70,75
1288,1288,74,59,41,64,72
1289,1289,79,73,39,68,76
1290,1290,55,48,23,61,61
1291,1291,80,85,72,74,79
1292,1292,18,13,12,28,24
1293,1293,78,60,61,75,79
1294,1294,78,65,48,72,72
1295,1295,77,81,77,74,80
1296,1296,18,11,20,26,25
1297,1297,71,57,37,45,73
1298,1298,68,68,51,61,76
1299,1299,80,77,78,71,80
1300,1300,78,40,34,66,80
1301,1301,78,72,68,74,80
1302,1302,80,64,51,75,80
1303,1303,82,77,54,65,79
1304,1304,75,67,75,72,79
1305,1305,73,67,64,74,72
1306,1306,83,81,82,62,82
1307,1307,50,50,36,60,59
1308,1308,81,80,60,65,80
1309,1309,77,80,73,74,77
1310,1310,70,65,55,73,74
1311,1311,72,66,47,51,73
1312,1312,74,64,64,77,74
1313,1313,75,66,56,71,74
1314,1314,55,31,32,49,63
1315,1315,77,62,62,68,75
1316,1316,71,68,75,54,74
1317,1317,81,74,58,58,81
1318,1318,83,67,69,60,82
1319,1319,75,84,84,74,77
1320,1320,76,75,67,62,77
1321,1321,54,37,43,62,55
1322,1322,71,57,49,75,73
1323,1323,77,64,66,64,77
1324,1324,79,82,84,68,80
1325,1325,73,72,60,68,75
1326,1326,13,21,19,46,16
1327,1327,18,10,15,33,26
1328,1328,72,64,49,56,76
1329,1329,68,70,63,77,76
1330,1330,56,55,36,60,64
1331,1331,76,68,52,64,74
1332,1332,12,13,12,26,17
1333,1333,78,73,32,64,76
1334,1334,77,64,53,64,78
1335,1335,78,69,45,69,75
1336,1336,75,46,31,65,76
1337,1337,59,34,27,57,66
1338,1338,74,56,62,79,76
1339,1339,76,64,52,77,76
1340,1340,70,69,69,48,74
1341,1341,77,64,48,76,81
1342,1342,60,30,35,72,76
1343,1343,78,77,77,75,78
1344,1344,60,49,42,70,72
1345,1345,74,77,71,76,78
1346,1346,77,74,69,67,77
1347,1347,50,44,61,51,54
1348,1348,31,39,34,68,68
1349,1349,78,75,70,68,79
1350,1350,76,76,73,77,79
1351,1351,74,80,78,81,82
1352,1352,73,72,53,76,79
1353,1353,24,16,12,53,44
1354,1354,35,32,28,59,56
1355,1355,15,11,18,26,13
1356,1356,78,76,73,75,81
1357,1357,76,81,76,69,78
1358,1358,78,59,45,64,80
1359,1359,56,29,31,72,68
1360,1360,81,74,68,70,77
1361,1361,57,36,26,48,63
1362,1362,68,52,51,70,70
1363,1363,17,15,14,13,15
1364,1364,87,79,59,57,85
1365,1365,73,73,72,80,77
1366,1366,76,69,55,65,77
1367,1367,82,75,62,65,80
1368,1368,74,67,73,74,78
1369,1369,66,58,42,64,71
1370,1370,74,64,51,62,75
1371,1371,65,44,33,69,69
1372,1372,65,56,45,62,68
1373,1373,78,69,37,70,74
1374,1374,72,53,40,35,77
1375,1375,47,32,32,55,66
1376,1376,17,18,13,29,10
1377,1377,75,66,64,69,76
1378,1378,78,66,74,68,78
1379,1379,83,69,65,61,76
1380,1380,76,62,72,73,78
1381,1381,69,55,34,71,73
1382,1382,47,31,36,56,61
1383,1383,57,51,55,76,74
1384,1384,58,36,45,68,65
1385,1385,81,88,82,75,80
1386,1386,74,67,61,70,75
1387,1387,81,59,46,77,78
1388,1388,76,65,55,63,76
1389,1389,64,69,65,63,71
1390,1390,63,55,61,55,75
1391,1391,78,62,41,58,76
1392,1392,64,66,61,76,74
1393,1393,16,12,11,45,30
1394,1394,77,69,71,61,77
1395,1395,76,70,70,74,73
1396,1396,8,12,13,18,21
1397,1397,74,67,59,76,75
1398,1398,80,77,72,74,78
1399,1399,17,21,20,18,23
1400,1400,84,74,69,60,78
1401,1401,72,44,31,30,78
1402,1402,80,53,46,66,80
1403,1403,83,68,65,62,81
1404,1404,18,14,20,22,27
1405,1405,47,50,32,56,64
1406,1406,78,67,62,76,79
1407,1407,46,35,27,65,60
1408,1408,75,73,63,58,74
1409,1409,77,72,51,61,76
1410,1410,72,61,32,70,73
1411,1411,78,76,74,75,79
1412,1412,67,58,61,73,72
1413,1413,71,63,25,68,73
1414,1414,72,64,58,79,77
1415,1415,16,17,14,27,22
1416,1416,76,74,57,68,78
1417,1417,71,57,49,68,77
1418,1418,73,60,59,78,78
1419,1419,69,49,58,37,70
1420,1420,79,69,52,74,80
1421,1421,77,75,67,72,77
1422,1422,80,66,61,78,75
1423,1423,70,56,44,76,74
1424,1424,60,39,38,71,69
1425,1425,72,70,64,73,78
1426,1426,74,70,47,76,76
1427,1427,73,75,70,75,75
1428,1428,67,34,44,69,70
1429,1429,84,80,73,76,80
1430,1430,76,64,53,76,78
1431,1431,15,11,11,36,23
1432,1432,67,47,51,41,71
1433,1433,69,39,42,39,74
1434,1434,64,22,26,60,65
1435,1435,20,12,12,17,23
1436,1436,21,29,21,33,26
1437,1437,72,80,65,74,71
1438,1438,71,69,60,72,77
1439,1439,51,38,34,42,70
1440,1440,68,68,63,72,76
1441,1441,80,82,74,74,80
1442,1442,73,65,42,53,74
1443,1443,70,64,37,72,73
1444,1444,78,68,63,80,79
1445,1445,71,65,57,45,72
1446,1446,79,77,70,71,79
1447,1447,71,64,37,62,72
1448,1448,77,82,59,68,77
1449,1449,67,47,59,46,69
1450,1450,85,72,60,59,80
1451,1451,62,58,37,64,65
1452,1452,60,45,36,80,66
1453,1453,75,52,58,69,76
1454,1454,78,69,40,66,73
1455,1455,51,49,36,80,65
1456,1456,69,58,30,42,76
1457,1457,66,68,41,64,68
1458,1458,76,65,61,78,78
1459,1459,72,82,80,78,78
1460,1460,74,68,46,53,76
1461,1461,68,73,32,65,75
1462,1462,82,68,53,75,81
1463,1463,76,73,49,66,75
1464,1464,79,75,67,77,79
1465,1465,19,14,15,35,25
1466,1466,80,83,81,74,78
1467,1467,58,39,54,75,64
1468,1468,44,45,67,70,59
1469,1469,75,71,65,80,77
1470,1470,77,75,82,72,75
1471,1471,76,34,50,78,77
1472,1472,79,80,71,76,80
1473,1473,81,69,58,64,78
1474,1474,50,33,31,60,57
1475,1475,75,70,60,72,77
1476,1476,53,30,33,54,63
1477,1477,74,80,63,68,76
1478,1478,67,69,59,72,72
1479,1479,73,49,44,76,75
1480,1480,69,68,60,69,75
1481,1481,76,69,60,55,76
1482,1482,80,71,68,63,78
1483,1483,70,43,35,68,69
1484,1484,77,76,65,77,78
1485,1485,75,76,58,71,77
1486,1486,77,76,65,72,78
1487,1487,78,65,60,70,78
1488,1488,58,31,28,70,70
1489,1489,48,31,19,67,56
1490,1490,75,65,51,72,74
1491,1491,50,50,30,69,60
1492,1492,67,50,56,81,77
1493,1493,77,80,76,66,72
1494,1494,77,60,36,67,76
1495,1495,77,69,64,75,76
1496,1496,60,33,29,63,68
1497,1497,15,12,12,35,24
1498,1498,75,64,39,66,77
1499,1499,66,50,48,73,71
1500,1500,76,79,74,78,79
1501,1501,77,77,71,75,79
1502,1502,78,76,74,61,77
1503,1503,76,73,47,66,74
1504,1504,68,69,56,77,75
1505,1505,69,48,63,76,69
1506,1506,83,69,52,67,81
1507,1507,68,27,25,70,72
1508,1508,65,26,20,67,72
1509,1509,77,83,75,73,80
1510,1510,48,25,27,43,56
1511,1511,41,36,55,62,59
1512,1512,79,70,64,67,76
1513,1513,77,56,55,70,75
1514,1514,76,60,57,56,77
1515,1515,68,60,28,77,76
1516,1516,71,66,52,65,73
1517,1517,11,18,13,16,15
1518,1518,73,46,45,78,79
1519,1519,80,76,75,70,83
1520,1520,75,78,48,65,74
1521,1521,78,85,84,70,77
1522,1522,40,29,27,69,59
1523,1523,76,70,48,54,73
1524,1524,73,74,68,69,74
1525,1525,82,75,69,61,79
1526,1526,13,12,14,31,22
1527,1527,79,60,52,72,78
1528,1528,77,72,69,70,77
1529,1529,70,70,68,72,74
1530,1530,67,45,44,76,75
1531,1531,60,34,22,64,68
1532,1532,70,51,40,71,70
1533,1533,80,74,44,63,76
1534,1534,62,49,49,70,75
1535,1535,73,65,26,64,71
1536,1536,70,45,37,72,71
1537,1537,81,62,56,67,77
1538,1538,67,52,45,80,73
1539,1539,74,68,64,78,80
1540,1540,70,40,49,73,72
1541,1541,71,63,48,60,70
1542,1542,76,69,55,73,78
1543,1543,75,66,55,57,74
1544,1544,70,65,60,74,72
1545,1545,77,64,57,78,78
1546,1546,76,82,74,77,77
1547,1547,68,60,48,57,75
1548,1548,61,56,40,63,71
1549,1549,58,31,38,71,66
1550,1550,66,49,28,36,74
1551,1551,12,19,12,28,34
1552,1552,72,71,70,63,73
1553,1553,77,80,76,74,78
1554,1554,75,76,80,68,76
1555,1555,77,78,77,64,79
1556,1556,77,82,78,80,78
1557,1557,80,74,69,76,76
1558,1558,82,64,42,66,77
1559,1559,68,70,46,63,74
1560,1560,74,70,55,76,79
1561,1561,67,71,63,71,73
1562,1562,74,59,62,76,75
1563,1563,78,72,64,75,75
1564,1564,65,74,73,68,72
1565,1565,80,63,63,72,78
1566,1566,60,49,58,71,73
1567,1567,75,79,76,77,80
1568,1568,68,53,46,74,75
1569,1569,57,38,41,68,68
1570,1570,38,29,33,53,48
1571,1571,75,79,81,78,77
1572,1572,77,71,65,79,78
1573,1573,67,43,46,76,77
1574,1574,66,73,57,71,73
1575,1575,53,44,45,66,69
1576,1576,79,71,75,52,78
1577,1577,85,65,71,68,73
1578,1578,75,74,68,77,75
1579,1579,61,45,46,69,69
1580,1580,76,74,57,60,77
1581,1581,13,11,14,23,13
1582,1582,66,63,65,71,72
1583,1583,68,59,49,59,74
1584,1584,67,41,36,61,67
1585,1585,45,42,35,51,60
1586,1586,75,74,43,69,75
1587,1587,73,76,60,70,76
1588,1588,75,82,80,80,78
1589,1589,75,75,70,77,77
1590,1590,72,87,85,67,75
1591,1591,14,16,12,39,15
1592,1592,72,65,35,69,71
1593,1593,74,71,67,79,76
1594,1594,71,76,74,71,73
1595,1595,80,69,62,73,80
1596,1596,67,64,46,66,80
1597,1597,75,62,65,73,72
1598,1598,76,78,73,66,76
1599,1599,63,82,83,75,74
1600,1600,81,59,42,54,80
1601,1601,74,64,64,72,76
1602,1602,17,15,18,21,23
1603,1603,70,75,73,69,74
1604,1604,83,80,82,70,81
1605,1605,77,76,63,74,75
1606,1606,49,52,43,67,47
1607,1607,12,23,11,48,30
1608,1608,72,64,62,67,71
1609,1609,56,28,27,52,63
1610,1610,79,65,61,64,77
1611,1611,76,62,34,59,73
1612,1612,69,65,56,65,72
1613,1613,75,71,70,66,77
1614,1614,58,65,55,77,65
1615,1615,65,64,36,63,69
1616,1616,62,43,40,70,68
1617,1617,65,74,78,74,74
1618,1618,73,46,49,66,71
1619,1619,70,64,59,74,71
1620,1620,9,8,7,16,21
1621,1621,17,15,14,24,21
1622,1622,67,68,67,59,71
1623,1623,56,30,36,70,67
1624,1624,41,27,30,63,60
1625,1625,69,56,44,76,71
1626,1626,69,51,52,63,75
1627,1627,80,72,58,66,77
1628,1628,17,12,17,25,19
1629,1629,77,58,50,64,76
1630,1630,74,78,73,77,77
1631,1631,75,62,59,66,76
1632,1632,79,76,68,76,80
1633,1633,58,49,42,68,67
1634,1634,72,68,69,69,74
1635,1635,71,73,56,47,75
1636,1636,24,13,12,33,34
1637,1637,77,81,78,76,78
1638,1638,77,70,55,75,78
1639,1639,65,54,52,68,70
1640,1640,64,32,36,67,65
1641,1641,63,41,49,72,70
1642,1642,65,69,39,60,68
1643,1643,63,40,40,74,69
1644,1644,70,70,38,70,71
1645,1645,73,60,35,60,69
1646,1646,78,80,75,77,80
1647,1647,74,74,70,78,79
1648,1648,39,52,38,43,68
1649,1649,49,37,36,62,61
1650,1650,64,58,66,75,68
1651,1651,74,63,61,75,80
1652,1652,78,68,70,73,80
1653,1653,67,57,40,65,70
1654,1654,69,52,48,52,74
1655,1655,72,56,31,43,74
1656,1656,45,54,48,75,55
1657,1657,68,64,63,69,69
1658,1658,75,77,82,76,77
1659,1659,75,55,52,76,76
1660,1660,78,71,53,59,78
1661,1661,66,60,62,50,72
1662,1662,70,40,34,60,65
1663,1663,76,83,79,73,80
1664,1664,76,62,63,55,75
1665,1665,73,72,37,69,75
1666,1666,67,63,63,43,75
1667,1667,51,52,50,43,63
1668,1668,74,65,62,71,75
1669,1669,73,50,61,70,73
1670,1670,65,43,57,70,67
1671,1671,69,46,42,66,70
1672,1672,50,30,35,53,54
1673,1673,12,14,13,21,22
1674,1674,79,77,74,64,76
1675,1675,67,57,40,49,80
1676,1676,72,64,47,64,73
1677,1677,49,35,26,63,58
1678,1678,56,39,34,53,66
1679,1679,80,74,58,60,76
1680,1680,81,80,68,64,82
1681,1681,74,62,44,52,75
1682,1682,76,76,71,60,75
1683,1683,81,77,80,74,82
1684,1684,82,80,70,72,84
1685,1685,78,55,48,76,79
1686,1686,75,66,69,79,80
1687,1687,74,54,31,62,71
1688,1688,75,72,53,75,76
1689,1689,77,76,70,73,76
1690,1690,67,71,62,64,72
1691,1691,72,58,62,74,72
1692,1692,70,59,36,72,74
1693,1693,19,19,15,25,25
1694,1694,11,15,12,26,22
1695,1695,76,63,41,68,78
1696,1696,82,48,38,68,79
1697,1697,77,76,69,71,78
1698,1698,72,67,49,63,70
1699,1699,77,52,45,52,75
1700,1700,82,82,74,66,80
1701,1701,78,62,63,76,79
1702,1702,59,38,42,75,67
1703,1703,25,23,21,25,35
1704,1704,59,62,37,71,69
1705,1705,78,62,38,69,72
1706,1706,13,25,15,35,14
1707,1707,80,72,68,71,82
1708,1708,74,60,60,73,76
1709,1709,52,40,45,62,54
1710,1710,78,72,63,68,75
1711,1711,76,78,79,71,80
1712,1712,65,42,37,71,71
1713,1713,76,75,68,80,78
1714,1714,15,12,17,32,23
1715,1715,73,69,73,64,75
1716,1716,78,68,71,75,79
1717,1717,74,63,38,64,74
1718,1718,77,84,80,74,76
1719,1719,83,78,69,64,78
1720,1720,11,11,17,37,32
1721,1721,74,70,39,71,76
1722,1722,79,71,64,66,78
1723,1723,68,70,54,64,71
1724,1724,8,12,11,41,23
1725,1725,76,76,74,62,76
1726,1726,56,45,35,53,71
1727,1727,13,13,15,29,25
1728,1728,84,85,74,69,78
1729,1729,77,52,38,56,73
1730,1730,71,64,48,62,69
1731,1731,19,18,19,52,33
1732,1732,49,71,59,77,82
1733,1733,85,75,66,58,76
1734,1734,67,82,49,77,73
1735,1735,46,32,30,49,66
1736,1736,11,24,12,33,28
1737,1737,72,71,31,62,76
1738,1738,70,80,38,71,69
1739,1739,22,19,13,27,24
1740,1740,75,75,55,75,73
1741,1741,70,73,70,68,73
1742,1742,71,62,48,71,75
1743,1743,78,60,36,64,76
1744,1744,16,25,13,23,19
1745,1745,51,30,26,67,67
1746,1746,75,85,87,78,82
1747,1747,77,69,66,74,75
1748,1748,83,80,73,71,78
1749,1749,74,74,63,71,76
1750,1750,76,74,74,70,76
1751,1751,78,75,73,54,77
1752,1752,85,68,72,58,81
1753,1753,12,14,14,37,28
1754,1754,71,80,80,64,69
1755,1755,72,54,53,75,71
1756,1756,75,70,62,80,77
1757,1757,73,75,76,74,77
1758,1758,76,65,34,57,74
1759,1759,76,64,61,74,77
1760,1760,78,71,70,60,78
1761,1761,56,39,52,62,61
1762,1762,71,73,64,63,70
1763,1763,72,74,73,76,74
1764,1764,17,15,18,21,23
1765,1765,58,55,32,65,63
1766,1766,15,16,15,26,17
1767,1767,72,65,47,59,74
1768,1768,55,61,64,75,67
1769,1769,73,53,59,78,75
1770,1770,80,78,63,56,80
1771,1771,53,51,40,69,69
1772,1772,64,59,41,58,75
1773,1773,50,68,73,68,62
1774,1774,60,45,30,60,66
1775,1775,73,64,65,58,70
1776,1776,72,43,39,57,65
1777,1777,61,38,36,68,69
1778,1778,77,74,73,70,75
1779,1779,72,61,55,58,73
1780,1780,76,66,62,67,75
1781,1781,75,61,61,75,76
1782,1782,69,47,54,75,75
1783,1783,69,42,31,55,75
1784,1784,66,56,60,48,73
1785,1785,75,75,62,71,79
1786,1786,14,22,18,29,25
1787,1787,58,62,49,76,62
1788,1788,81,66,51,79,83
1789,1789,71,72,64,63,73
1790,1790,79,76,69,65,78
1791,1791,62,32,61,62,66
1792,1792,47,30,34,56,56
1793,1793,63,69,57,69,66
1794,1794,74,67,39,63,74
1795,1795,77,81,77,73,79
1796,1796,75,73,39,66,72
1797,1797,57,35,35,68,66
1798,1798,73,76,79,78,78
1799,1799,82,75,77,55,78
1800,1800,77,78,74,69,78
1801,1801,69,35,42,70,72
1802,1802,69,67,69,73,74
1803,1803,62,47,41,67,71
1804,1804,18,20,20,18,20
1805,1805,78,72,48,63,76
1806,1806,57,38,35,66,54
1807,1807,67,50,48,71,75
1808,1808,76,74,73,67,77
1809,1809,82,75,56,70,75
1810,1810,59,48,46,62,64
1811,1811,77,68,68,64,74
1812,1812,82,67,44,65,79
1813,1813,38,64,26,57,58
