int_movement_id,int_player_id,int_acceleration,int_sprint_speed,int_agility,int_reactions,int_balance
994,994,49,47,66,69,75
995,995,59,67,66,78,55
996,996,59,48,61,75,63
997,997,72,68,76,72,75
998,998,32,34,29,73,28
999,999,72,77,79,76,68
1000,1000,76,82,74,77,54
1001,1001,75,77,79,75,79
1002,1002,85,74,90,74,89
1003,1003,39,46,32,74,32
1004,1004,82,81,64,80,64
1005,1005,42,48,55,72,45
1006,1006,47,54,55,82,54
1007,1007,86,82,92,78,92
1008,1008,74,73,72,77,75
1009,1009,55,55,55,73,58
1010,1010,62,55,74,71,64
1011,1011,74,77,68,75,71
1012,1012,84,92,81,64,81
1013,1013,72,74,71,75,73
1014,1014,45,43,45,71,45
1015,1015,44,44,32,75,36
1016,1016,52,54,66,69,32
1017,1017,86,87,82,78,41
1018,1018,70,68,75,80,76
1019,1019,55,54,65,75,65
1020,1020,77,75,86,76,79
1021,1021,69,75,76,78,76
1022,1022,75,73,80,72,85
1023,1023,79,77,81,76,83
1024,1024,76,77,74,77,75
1025,1025,34,40,49,75,44
1026,1026,78,78,78,76,77
1027,1027,75,83,74,74,73
1028,1028,58,55,60,72,65
1029,1029,60,59,65,76,60
1030,1030,34,53,42,76,40
1031,1031,92,90,84,77,70
1032,1032,75,78,78,76,75
1033,1033,45,51,50,79,31
1034,1034,68,67,66,79,60
1035,1035,77,74,73,72,72
1036,1036,89,71,88,82,79
1037,1037,61,63,82,77,85
1038,1038,66,73,59,76,46
1039,1039,63,65,64,59,52
1040,1040,74,69,74,77,79
1041,1041,79,82,77,76,72
1042,1042,64,66,66,77,68
1043,1043,62,55,72,76,74
1044,1044,85,81,82,74,78
1045,1045,78,77,83,80,84
1046,1046,33,33,31,70,32
1047,1047,77,76,70,67,77
1048,1048,68,63,78,76,79
1049,1049,78,75,85,77,77
1050,1050,70,69,69,75,66
1051,1051,85,84,80,71,72
1052,1052,83,83,88,75,75
1053,1053,58,56,35,71,43
1054,1054,83,80,74,73,76
1055,1055,81,74,86,75,83
1056,1056,90,75,55,72,65
1057,1057,78,85,71,77,66
1058,1058,62,69,61,72,60
1059,1059,75,83,74,78,71
1060,1060,84,66,78,75,76
1061,1061,70,69,74,76,82
1062,1062,92,95,91,72,77
1063,1063,61,64,67,74,76
1064,1064,75,72,77,80,77
1065,1065,77,84,70,79,65
1066,1066,81,79,79,72,85
1067,1067,69,67,74,80,76
1068,1068,71,73,78,73,74
1069,1069,79,78,78,75,73
1070,1070,76,79,77,74,75
1071,1071,52,37,72,75,74
1072,1072,84,89,84,72,76
1073,1073,63,61,57,73,52
1074,1074,28,37,19,74,20
1075,1075,58,68,56,79,61
1076,1076,83,81,75,74,81
1077,1077,60,55,68,79,54
1078,1078,61,62,61,77,67
1079,1079,92,85,87,72,82
1080,1080,36,32,35,74,45
1081,1081,73,77,80,73,74
1082,1082,79,77,68,80,78
1083,1083,92,85,94,80,94
1084,1084,75,78,77,72,51
1085,1085,80,80,81,75,65
1086,1086,72,75,76,73,72
1087,1087,84,63,87,77,81
1088,1088,80,75,81,76,70
1089,1089,55,57,53,68,50
1090,1090,90,85,90,70,91
1091,1091,60,69,67,77,63
1092,1092,47,38,67,79,78
1093,1093,88,81,86,67,82
1094,1094,60,51,65,74,65
1095,1095,61,62,62,73,51
1096,1096,96,95,85,76,81
1097,1097,67,71,66,71,53
1098,1098,79,80,68,76,65
1099,1099,55,61,66,72,62
1100,1100,56,61,49,71,58
1101,1101,74,75,67,74,76
1102,1102,32,33,54,70,58
1103,1103,82,87,78,71,71
1104,1104,73,68,73,74,81
1105,1105,76,74,77,69,72
1106,1106,86,76,78,78,79
1107,1107,64,69,62,79,56
1108,1108,84,84,75,76,66
1109,1109,72,72,69,76,64
1110,1110,77,71,83,77,88
1111,1111,81,81,74,77,75
1112,1112,69,66,63,71,71
1113,1113,72,73,74,74,69
1114,1114,49,47,52,75,55
1115,1115,56,55,54,72,52
1116,1116,85,79,89,82,79
1117,1117,40,46,35,70,45
1118,1118,78,80,78,74,72
1119,1119,72,68,75,73,79
1120,1120,83,78,74,74,75
1121,1121,72,75,65,70,72
1122,1122,59,57,54,75,59
1123,1123,75,72,84,77,78
1124,1124,74,76,79,77,68
1125,1125,87,90,85,74,79
1126,1126,55,59,75,69,63
1127,1127,68,73,64,64,62
1128,1128,81,78,85,73,77
1129,1129,63,66,62,69,65
1130,1130,72,67,68,78,68
1131,1131,65,62,61,78,66
1132,1132,58,54,63,72,62
1133,1133,88,89,85,74,82
1134,1134,71,75,73,75,70
1135,1135,62,68,52,73,47
1136,1136,60,68,60,79,54
1137,1137,61,56,64,74,56
1138,1138,66,73,68,74,69
1139,1139,69,61,60,73,61
1140,1140,68,68,74,78,67
1141,1141,67,61,68,78,68
1142,1142,85,85,79,69,68
1143,1143,55,60,67,75,51
1144,1144,65,64,65,69,70
1145,1145,87,86,78,76,77
1146,1146,76,81,72,74,69
1147,1147,68,66,55,71,52
1148,1148,72,78,56,76,56
1149,1149,59,59,70,74,64
1150,1150,91,91,84,76,83
1151,1151,70,72,74,71,76
1152,1152,77,79,67,73,67
1153,1153,52,42,61,76,65
1154,1154,37,40,54,74,30
1155,1155,63,67,65,81,63
1156,1156,62,57,61,69,37
1157,1157,79,84,87,76,70
1158,1158,77,82,67,76,61
1159,1159,56,58,62,73,65
1160,1160,75,71,84,78,83
1161,1161,64,55,63,75,70
1162,1162,75,75,75,77,75
1163,1163,78,74,79,76,83
1164,1164,65,66,53,75,58
1165,1165,52,50,70,72,78
1166,1166,93,92,91,68,92
1167,1167,67,67,73,80,87
1168,1168,73,75,74,77,70
1169,1169,82,82,76,76,70
1170,1170,76,66,79,77,84
1171,1171,52,53,43,74,48
1172,1172,82,86,83,78,86
1173,1173,78,81,74,72,67
1174,1174,65,73,68,75,64
1175,1175,58,63,71,76,75
1176,1176,53,56,49,75,58
1177,1177,64,66,76,78,92
1178,1178,82,82,75,77,75
1179,1179,74,69,77,71,72
1180,1180,77,81,77,76,79
1181,1181,82,87,81,76,86
1182,1182,69,67,76,74,75
1183,1183,71,74,66,74,69
1184,1184,66,66,63,72,68
1185,1185,85,83,87,76,81
1186,1186,75,77,73,76,69
1187,1187,48,38,55,74,58
1188,1188,79,86,79,74,73
1189,1189,61,61,65,78,65
1190,1190,45,49,45,73,45
1191,1191,32,34,33,68,41
1192,1192,62,63,67,74,60
1193,1193,76,67,68,75,73
1194,1194,74,71,81,69,85
1195,1195,80,80,80,74,72
1196,1196,57,66,64,73,50
1197,1197,69,73,64,75,66
1198,1198,68,71,72,75,72
1199,1199,59,61,43,63,55
1200,1200,51,51,62,77,65
1201,1201,43,45,46,75,58
1202,1202,88,75,85,73,85
1203,1203,75,72,78,74,78
1204,1204,93,91,91,71,79
1205,1205,67,69,67,71,62
1206,1206,93,94,93,76,92
1207,1207,50,52,52,77,49
1208,1208,51,55,48,77,44
1209,1209,62,63,60,68,65
1210,1210,59,62,62,77,60
1211,1211,54,52,58,72,49
1212,1212,69,66,63,73,67
1213,1213,83,69,81,72,80
1214,1214,74,75,70,75,63
1215,1215,65,68,73,76,69
1216,1216,78,78,74,74,75
1217,1217,75,72,71,71,69
1218,1218,92,91,90,72,80
1219,1219,53,55,62,82,57
1220,1220,68,74,76,76,74
1221,1221,53,72,47,76,63
1222,1222,72,76,62,75,61
1223,1223,89,86,79,72,74
1224,1224,54,54,47,72,52
1225,1225,93,91,76,72,76
1226,1226,59,80,63,71,50
1227,1227,70,74,69,74,63
1228,1228,82,84,84,74,90
1229,1229,73,73,78,72,77
1230,1230,45,35,44,79,51
1231,1231,52,48,56,75,32
1232,1232,78,74,79,77,85
1233,1233,54,69,49,65,47
1234,1234,58,54,61,77,40
1235,1235,44,42,62,70,58
1236,1236,65,64,68,78,58
1237,1237,74,73,77,74,65
1238,1238,68,70,75,75,86
1239,1239,59,55,72,76,72
1240,1240,71,84,80,73,70
1241,1241,55,50,66,77,73
1242,1242,28,39,26,72,32
1243,1243,63,79,56,73,51
1244,1244,82,75,78,78,72
1245,1245,94,93,87,76,71
1246,1246,79,78,73,72,67
1247,1247,74,52,80,74,88
1248,1248,76,83,73,73,61
1249,1249,48,45,34,76,40
1250,1250,44,44,56,74,32
1251,1251,76,81,79,72,77
1252,1252,76,80,73,75,68
1253,1253,67,67,65,81,61
1254,1254,55,45,54,71,42
1255,1255,34,52,48,75,47
1256,1256,78,78,75,74,69
1257,1257,37,34,38,76,29
1258,1258,55,57,44,72,61
1259,1259,91,90,90,69,82
1260,1260,61,60,80,80,83
1261,1261,79,79,85,71,88
1262,1262,76,86,66,74,76
1263,1263,79,78,77,75,78
1264,1264,80,74,79,78,72
1265,1265,83,77,81,78,74
1266,1266,78,78,75,76,73
1267,1267,74,79,71,69,67
1268,1268,67,75,69,76,64
1269,1269,48,70,68,70,69
1270,1270,58,47,63,71,52
1271,1271,77,74,75,79,75
1272,1272,73,70,70,77,63
1273,1273,68,67,77,74,75
1274,1274,78,83,82,73,73
1275,1275,90,86,90,78,85
1276,1276,62,67,72,74,66
1277,1277,74,80,79,66,75
1278,1278,84,90,78,68,75
1279,1279,81,82,88,69,59
1280,1280,60,64,59,67,68
1281,1281,89,87,90,74,82
1282,1282,94,94,86,73,80
1283,1283,78,79,73,75,72
1284,1284,75,76,70,73,75
1285,1285,67,62,66,76,61
1286,1286,45,40,62,76,70
1287,1287,58,62,60,68,39
1288,1288,76,79,68,71,78
1289,1289,76,75,77,73,64
1290,1290,73,71,64,70,59
1291,1291,79,71,79,77,80
1292,1292,43,43,42,74,41
1293,1293,78,81,80,73,76
1294,1294,76,77,77,77,78
1295,1295,65,66,75,72,68
1296,1296,50,56,50,70,39
1297,1297,61,64,57,72,32
1298,1298,54,55,60,77,67
1299,1299,75,72,91,74,85
1300,1300,66,72,71,74,54
1301,1301,67,68,72,76,75
1302,1302,84,85,89,78,90
1303,1303,76,76,78,72,69
1304,1304,74,71,73,75,72
1305,1305,65,64,59,76,61
1306,1306,76,77,86,76,72
1307,1307,50,52,54,71,50
1308,1308,84,79,87,74,75
1309,1309,69,68,74,74,78
1310,1310,75,75,69,73,72
1311,1311,72,73,70,75,71
1312,1312,61,54,68,70,67
1313,1313,77,82,75,72,65
1314,1314,67,65,59,73,61
1315,1315,75,71,73,77,70
1316,1316,67,65,68,76,60
1317,1317,70,68,77,78,76
1318,1318,85,79,80,75,72
1319,1319,78,79,76,78,69
1320,1320,83,81,75,74,66
1321,1321,55,51,56,73,51
1322,1322,67,73,73,71,65
1323,1323,78,69,78,75,84
1324,1324,81,81,84,75,79
1325,1325,84,82,82,74,81
1326,1326,57,52,62,76,58
1327,1327,43,45,51,72,58
1328,1328,77,76,75,75,66
1329,1329,54,62,69,80,73
1330,1330,57,43,46,78,45
1331,1331,69,71,71,75,63
1332,1332,28,28,33,73,30
1333,1333,82,76,75,74,74
1334,1334,80,83,77,74,67
1335,1335,85,86,86,73,83
1336,1336,92,91,93,73,93
1337,1337,62,73,57,73,57
1338,1338,58,57,63,69,63
1339,1339,74,71,83,77,84
1340,1340,61,67,60,75,52
1341,1341,67,74,73,77,69
1342,1342,69,72,69,75,62
1343,1343,76,79,75,75,79
1344,1344,53,59,54,75,52
1345,1345,63,59,66,74,68
1346,1346,76,68,74,78,68
1347,1347,55,66,49,76,31
1348,1348,37,36,48,71,47
1349,1349,80,82,83,75,74
1350,1350,66,60,78,75,75
1351,1351,75,59,84,70,78
1352,1352,66,66,77,75,85
1353,1353,41,42,49,73,62
1354,1354,53,70,54,74,61
1355,1355,48,45,54,68,58
1356,1356,62,59,69,77,68
1357,1357,69,63,74,79,74
1358,1358,54,66,57,73,71
1359,1359,67,72,68,78,69
1360,1360,75,71,74,74,79
1361,1361,60,64,53,67,39
1362,1362,68,77,62,72,40
1363,1363,49,54,64,69,44
1364,1364,78,70,83,74,90
1365,1365,67,60,70,74,74
1366,1366,74,78,75,77,72
1367,1367,86,89,90,73,78
1368,1368,76,69,82,75,89
1369,1369,76,75,64,70,73
1370,1370,74,76,85,74,79
1371,1371,66,73,64,78,61
1372,1372,51,74,46,77,43
1373,1373,88,85,78,74,77
1374,1374,78,75,77,83,72
1375,1375,77,78,69,73,67
1376,1376,54,52,52,66,57
1377,1377,77,75,73,74,83
1378,1378,82,88,77,68,74
1379,1379,93,92,82,68,74
1380,1380,75,77,74,76,82
1381,1381,70,52,79,75,80
1382,1382,55,60,53,66,65
1383,1383,33,33,50,72,60
1384,1384,62,57,59,69,66
1385,1385,74,68,89,71,84
1386,1386,63,51,72,77,76
1387,1387,72,73,67,74,70
1388,1388,77,74,79,70,82
1389,1389,77,84,68,71,62
1390,1390,60,65,56,72,85
1391,1391,93,92,88,78,79
1392,1392,60,52,64,75,63
1393,1393,50,49,45,72,36
1394,1394,77,81,67,75,65
1395,1395,83,77,76,74,88
1396,1396,31,33,42,77,23
1397,1397,74,76,73,83,75
1398,1398,74,76,81,69,86
1399,1399,55,50,71,68,47
1400,1400,92,91,84,71,77
1401,1401,63,69,58,68,40
1402,1402,90,92,77,78,79
1403,1403,79,77,82,78,76
1404,1404,43,41,58,71,57
1405,1405,64,69,55,68,49
1406,1406,68,60,71,78,73
1407,1407,64,70,53,70,39
1408,1408,77,71,78,74,77
1409,1409,90,87,92,72,92
1410,1410,62,69,65,76,65
1411,1411,75,61,88,75,88
1412,1412,66,62,68,68,72
1413,1413,88,93,67,71,64
1414,1414,53,51,65,70,64
1415,1415,41,55,31,69,38
1416,1416,73,73,86,77,80
1417,1417,61,76,53,73,45
1418,1418,64,53,60,77,66
1419,1419,54,82,54,76,53
1420,1420,79,71,79,72,77
1421,1421,75,71,78,73,79
1422,1422,73,68,77,75,79
1423,1423,71,70,69,74,70
1424,1424,58,56,42,70,49
1425,1425,75,76,78,76,64
1426,1426,73,71,74,71,77
1427,1427,75,63,75,72,72
1428,1428,45,51,65,77,69
1429,1429,73,76,74,74,70
1430,1430,69,69,71,75,69
1431,1431,44,34,45,72,49
1432,1432,72,73,65,77,70
1433,1433,62,64,63,75,55
1434,1434,66,70,65,71,60
1435,1435,38,34,51,69,48
1436,1436,39,43,35,75,37
1437,1437,76,81,77,68,69
1438,1438,71,65,74,73,87
1439,1439,54,54,34,77,57
1440,1440,55,54,65,74,67
1441,1441,63,69,72,70,69
1442,1442,83,87,73,73,76
1443,1443,55,66,65,72,62
1444,1444,72,55,77,77,77
1445,1445,78,79,75,73,69
1446,1446,72,67,75,72,73
1447,1447,74,77,63,76,63
1448,1448,79,81,79,75,81
1449,1449,79,79,70,73,63
1450,1450,86,69,87,75,83
1451,1451,74,79,71,69,67
1452,1452,68,73,65,76,64
1453,1453,67,66,71,76,66
1454,1454,91,93,92,74,73
1455,1455,55,60,48,73,57
1456,1456,50,68,49,75,38
1457,1457,70,74,77,70,76
1458,1458,55,41,59,78,45
1459,1459,61,58,60,70,68
1460,1460,71,69,72,76,57
1461,1461,73,75,66,73,68
1462,1462,78,68,86,77,87
1463,1463,74,75,75,73,69
1464,1464,68,67,74,74,67
1465,1465,33,48,35,65,50
1466,1466,67,69,76,73,73
1467,1467,34,40,58,71,66
1468,1468,69,78,59,74,55
1469,1469,76,69,77,81,82
1470,1470,76,72,88,74,75
1471,1471,62,47,61,77,68
1472,1472,73,71,82,76,80
1473,1473,90,91,79,70,77
1474,1474,37,37,42,77,48
1475,1475,77,64,78,79,77
1476,1476,58,66,59,67,55
1477,1477,79,89,80,73,79
1478,1478,72,74,71,68,72
1479,1479,65,68,68,71,51
1480,1480,67,69,69,70,66
1481,1481,77,76,75,76,73
1482,1482,85,85,75,74,79
1483,1483,78,73,68,73,62
1484,1484,64,65,74,73,75
1485,1485,82,86,73,74,68
1486,1486,78,72,81,70,75
1487,1487,75,76,71,78,78
1488,1488,67,74,62,75,60
1489,1489,66,78,57,68,46
1490,1490,76,75,76,73,77
1491,1491,48,51,51,67,54
1492,1492,56,54,64,75,60
1493,1493,89,90,88,74,85
1494,1494,82,83,79,73,71
1495,1495,80,80,86,77,86
1496,1496,59,63,50,72,44
1497,1497,43,41,60,69,54
1498,1498,71,67,74,74,75
1499,1499,72,71,71,76,69
1500,1500,53,53,66,75,67
1501,1501,70,66,73,76,82
1502,1502,86,86,79,76,77
1503,1503,82,82,76,67,72
1504,1504,55,55,65,74,62
1505,1505,73,69,71,73,51
1506,1506,77,65,84,77,79
1507,1507,67,68,63,71,59
1508,1508,71,69,59,74,55
1509,1509,87,81,91,69,77
1510,1510,64,68,60,74,57
1511,1511,54,52,60,74,53
1512,1512,76,75,76,69,77
1513,1513,81,81,77,77,66
1514,1514,74,71,77,78,76
1515,1515,48,53,50,79,43
1516,1516,76,76,76,75,74
1517,1517,30,39,26,71,22
1518,1518,60,55,61,71,63
1519,1519,67,72,72,71,56
1520,1520,79,82,74,71,71
1521,1521,88,81,92,72,91
1522,1522,34,34,31,72,32
1523,1523,88,83,85,75,80
1524,1524,90,90,73,69,61
1525,1525,82,77,78,76,76
1526,1526,45,50,66,64,53
1527,1527,79,78,78,74,77
1528,1528,76,75,74,74,74
1529,1529,62,56,68,68,68
1530,1530,63,68,59,65,58
1531,1531,65,58,44,74,40
1532,1532,65,60,59,74,69
1533,1533,71,74,73,74,61
1534,1534,50,41,34,69,36
1535,1535,82,80,61,66,84
1536,1536,76,67,76,71,78
1537,1537,77,76,79,70,75
1538,1538,69,64,69,69,74
1539,1539,64,62,67,62,76
1540,1540,68,65,57,75,48
1541,1541,74,78,67,73,77
1542,1542,67,64,68,77,66
1543,1543,89,82,82,75,88
1544,1544,54,62,64,74,64
1545,1545,76,73,62,76,67
1546,1546,64,62,70,74,66
1547,1547,54,52,53,75,50
1548,1548,37,50,32,82,73
1549,1549,67,73,56,69,63
1550,1550,54,50,58,74,57
1551,1551,28,36,34,73,38
1552,1552,75,71,72,72,70
1553,1553,69,67,77,76,74
1554,1554,75,72,72,68,77
1555,1555,68,66,67,74,56
1556,1556,63,59,73,74,71
1557,1557,73,73,72,73,73
1558,1558,91,87,93,69,85
1559,1559,68,65,67,74,66
1560,1560,55,64,54,76,55
1561,1561,61,70,67,69,68
1562,1562,61,64,69,77,75
1563,1563,69,66,66,75,74
1564,1564,71,68,68,69,62
1565,1565,79,82,78,67,70
1566,1566,65,69,68,72,70
1567,1567,68,68,77,74,81
1568,1568,65,66,69,68,78
1569,1569,54,62,59,72,57
1570,1570,70,80,51,68,35
1571,1571,59,61,67,72,68
1572,1572,71,67,77,73,83
1573,1573,72,60,69,69,72
1574,1574,76,69,78,77,67
1575,1575,65,69,45,71,62
1576,1576,91,90,86,68,84
1577,1577,82,87,78,67,80
1578,1578,55,59,54,80,49
1579,1579,69,70,67,72,72
1580,1580,85,86,76,69,76
1581,1581,41,56,61,72,51
1582,1582,73,80,71,68,61
1583,1583,54,54,60,79,41
1584,1584,65,71,68,73,71
1585,1585,34,32,32,71,33
1586,1586,61,68,63,75,57
1587,1587,65,59,67,78,70
1588,1588,31,29,72,77,72
1589,1589,75,69,79,71,78
1590,1590,69,64,67,74,73
1591,1591,55,46,46,73,48
1592,1592,75,79,75,69,69
1593,1593,44,33,62,74,69
1594,1594,86,83,79,76,75
1595,1595,64,64,75,72,69
1596,1596,35,39,43,81,83
1597,1597,75,80,81,74,78
1598,1598,71,77,72,75,69
1599,1599,49,63,58,74,66
1600,1600,85,82,79,71,78
1601,1601,81,91,66,72,71
1602,1602,38,35,67,72,62
1603,1603,69,75,71,71,73
1604,1604,71,70,79,74,84
1605,1605,67,66,75,74,83
1606,1606,58,64,67,74,59
1607,1607,43,46,39,71,55
1608,1608,90,90,83,69,81
1609,1609,56,54,37,72,35
1610,1610,78,79,77,80,69
1611,1611,83,88,78,72,76
1612,1612,61,58,58,77,53
1613,1613,83,82,81,68,80
1614,1614,43,52,34,63,43
1615,1615,87,75,89,70,90
1616,1616,61,48,66,78,68
1617,1617,65,64,77,75,76
1618,1618,73,68,71,73,71
1619,1619,78,78,74,72,80
1620,1620,34,38,31,72,41
1621,1621,40,43,38,75,42
1622,1622,63,66,62,74,67
1623,1623,48,53,53,76,34
1624,1624,54,51,49,74,37
1625,1625,40,52,64,77,64
1626,1626,70,82,68,76,54
1627,1627,81,74,81,77,71
1628,1628,32,48,31,74,32
1629,1629,92,82,90,71,80
1630,1630,61,54,65,76,76
1631,1631,84,88,75,71,75
1632,1632,69,65,74,73,78
1633,1633,58,64,62,73,61
1634,1634,72,70,73,76,71
1635,1635,38,60,60,80,59
1636,1636,26,26,34,74,24
1637,1637,74,72,79,74,77
1638,1638,69,71,89,76,80
1639,1639,65,65,61,75,74
1640,1640,66,82,65,72,53
1641,1641,69,67,65,75,69
1642,1642,75,79,69,73,74
1643,1643,68,68,67,73,66
1644,1644,94,93,76,73,68
1645,1645,76,87,75,77,56
1646,1646,69,66,84,70,78
1647,1647,50,44,59,74,58
1648,1648,56,46,49,71,49
1649,1649,59,65,42,77,57
1650,1650,64,68,56,72,55
1651,1651,50,58,59,76,66
1652,1652,77,77,76,75,70
1653,1653,73,76,72,72,64
1654,1654,65,67,68,72,70
1655,1655,69,72,67,76,56
1656,1656,52,63,38,77,37
1657,1657,76,77,71,69,73
1658,1658,73,73,72,70,61
1659,1659,71,61,72,76,81
1660,1660,75,60,77,76,77
1661,1661,53,65,70,72,53
1662,1662,79,86,78,72,64
1663,1663,64,61,70,72,72
1664,1664,73,78,62,79,56
1665,1665,69,69,68,73,52
1666,1666,49,53,38,81,27
1667,1667,36,45,32,65,35
1668,1668,70,70,65,74,58
1669,1669,81,80,79,73,77
1670,1670,53,53,55,72,58
1671,1671,89,85,74,70,66
1672,1672,44,55,35,64,34
1673,1673,49,60,39,71,54
1674,1674,78,74,89,78,80
1675,1675,29,32,32,80,30
1676,1676,78,80,70,71,71
1677,1677,34,37,32,71,50
1678,1678,65,68,65,72,64
1679,1679,94,93,86,72,89
1680,1680,79,78,79,72,71
1681,1681,89,87,87,79,74
1682,1682,82,84,73,72,69
1683,1683,63,60,74,68,69
1684,1684,61,69,69,66,70
1685,1685,76,74,74,76,66
1686,1686,62,64,68,71,59
1687,1687,76,74,72,72,79
1688,1688,74,72,77,70,90
1689,1689,82,65,80,74,77
1690,1690,82,76,74,70,72
1691,1691,57,49,58,78,55
1692,1692,81,86,76,68,76
1693,1693,29,35,33,77,38
1694,1694,42,41,34,69,46
1695,1695,81,82,82,66,86
1696,1696,82,84,78,68,71
1697,1697,74,72,77,75,77
1698,1698,93,93,90,78,85
1699,1699,81,84,74,69,65
1700,1700,76,71,85,66,90
1701,1701,76,72,76,74,77
1702,1702,80,72,72,74,73
1703,1703,63,57,62,73,67
1704,1704,55,64,72,72,55
1705,1705,78,88,92,64,80
1706,1706,35,43,40,73,47
1707,1707,81,78,85,79,78
1708,1708,83,84,64,71,65
1709,1709,79,88,73,71,64
1710,1710,88,87,91,65,90
1711,1711,69,71,71,74,73
1712,1712,77,74,69,69,66
1713,1713,58,55,60,71,55
1714,1714,46,44,53,71,48
1715,1715,88,86,84,75,75
1716,1716,74,72,78,69,78
1717,1717,79,78,75,73,73
1718,1718,84,81,83,70,78
1719,1719,82,82,83,69,89
1720,1720,48,46,58,70,61
1721,1721,86,89,80,71,74
1722,1722,75,74,82,72,80
1723,1723,68,77,72,74,71
1724,1724,40,41,48,68,51
1725,1725,84,75,88,71,84
1726,1726,58,62,59,72,68
1727,1727,43,35,48,71,42
1728,1728,77,65,88,74,91
1729,1729,75,79,69,72,67
1730,1730,78,84,86,71,67
1731,1731,41,35,31,74,44
1732,1732,51,57,66,70,59
1733,1733,92,91,93,72,75
1734,1734,73,70,74,71,69
1735,1735,68,72,54,69,55
1736,1736,43,49,48,71,42
1737,1737,85,86,79,73,84
1738,1738,73,78,67,73,76
1739,1739,55,49,52,66,53
1740,1740,69,70,76,77,70
1741,1741,67,68,72,71,75
1742,1742,78,78,70,79,72
1743,1743,88,84,82,69,69
1744,1744,32,34,47,69,41
1745,1745,60,78,59,68,53
1746,1746,47,37,64,69,73
1747,1747,76,74,85,76,84
1748,1748,73,67,75,71,77
1749,1749,74,72,73,74,69
1750,1750,74,74,79,77,73
1751,1751,72,77,68,74,52
1752,1752,89,76,87,65,84
1753,1753,45,48,65,71,40
1754,1754,76,76,75,75,74
1755,1755,69,62,71,69,72
1756,1756,66,67,69,76,67
1757,1757,65,70,74,75,66
1758,1758,93,93,83,71,78
1759,1759,66,65,71,74,70
1760,1760,73,72,73,73,74
1761,1761,49,46,34,71,34
1762,1762,75,78,61,76,61
1763,1763,55,64,64,73,72
1764,1764,38,35,67,75,62
1765,1765,52,69,51,74,48
1766,1766,42,38,43,65,40
1767,1767,65,75,66,72,67
1768,1768,60,58,60,68,52
1769,1769,52,49,37,80,53
1770,1770,83,80,89,69,80
1771,1771,48,61,60,77,48
1772,1772,69,65,63,74,59
1773,1773,37,49,49,71,32
1774,1774,66,70,67,70,65
1775,1775,94,89,92,70,94
1776,1776,76,77,70,69,76
1777,1777,60,51,64,77,66
1778,1778,79,80,82,71,81
1779,1779,76,78,77,73,71
1780,1780,79,76,75,74,78
1781,1781,76,75,76,73,74
1782,1782,66,69,67,72,66
1783,1783,59,64,57,75,54
1784,1784,63,69,59,69,44
1785,1785,74,61,79,77,75
1786,1786,51,54,69,67,65
1787,1787,46,59,54,67,40
1788,1788,69,67,81,72,85
1789,1789,66,74,66,73,60
1790,1790,78,78,84,74,84
1791,1791,63,68,64,76,64
1792,1792,50,52,39,74,42
1793,1793,65,67,68,73,63
1794,1794,65,62,73,75,75
1795,1795,70,67,78,68,84
1796,1796,84,92,73,75,67
1797,1797,64,73,65,72,63
1798,1798,61,53,73,73,75
1799,1799,84,80,82,68,84
1800,1800,66,67,71,77,81
1801,1801,69,65,62,73,65
1802,1802,68,67,69,74,73
1803,1803,67,78,54,70,56
1804,1804,49,46,34,70,58
1805,1805,86,82,83,71,82
1806,1806,50,54,52,73,50
1807,1807,67,56,67,73,74
1808,1808,73,69,70,79,72
1809,1809,88,86,93,74,83
1810,1810,47,57,34,72,30
1811,1811,79,76,77,70,74
1812,1812,79,77,72,70,65
