int_power_id,int_player_id,int_shot_power,int_jumping,int_stamina,int_strength,int_long_shots
994,994,80,68,65,71,80
995,995,77,65,64,73,60
996,996,74,77,65,74,60
997,997,76,67,75,63,78
998,998,83,60,54,90,47
999,999,68,52,87,56,49
1000,1000,75,86,75,65,60
1001,1001,81,72,87,68,78
1002,1002,70,65,76,46,68
1003,1003,56,70,38,68,8
1004,1004,68,57,90,73,76
1005,1005,52,75,35,67,13
1006,1006,81,78,68,83,69
1007,1007,67,45,75,35,65
1008,1008,82,78,68,67,73
1009,1009,78,73,65,87,72
1010,1010,78,76,84,69,79
1011,1011,59,82,72,77,55
1012,1012,80,68,85,67,70
1013,1013,81,75,68,84,72
1014,1014,76,85,75,90,30
1015,1015,60,89,63,84,49
1016,1016,76,45,63,76,82
1017,1017,77,58,69,70,78
1018,1018,76,68,66,65,70
1019,1019,49,76,44,77,16
1020,1020,84,65,85,59,82
1021,1021,78,69,78,69,75
1022,1022,77,45,62,62,64
1023,1023,69,63,79,62,76
1024,1024,80,73,75,72,69
1025,1025,63,76,55,83,64
1026,1026,83,44,75,61,78
1027,1027,85,82,74,80,82
1028,1028,51,77,39,74,12
1029,1029,64,72,64,72,44
1030,1030,68,34,77,91,37
1031,1031,75,65,75,64,72
1032,1032,76,71,77,74,74
1033,1033,45,64,31,67,17
1034,1034,79,70,71,76,72
1035,1035,67,84,89,70,62
1036,1036,74,66,75,60,68
1037,1037,77,71,81,63,82
1038,1038,78,54,67,83,57
1039,1039,63,66,45,67,19
1040,1040,72,66,78,65,73
1041,1041,82,67,70,69,80
1042,1042,60,78,75,74,41
1043,1043,77,76,75,82,73
1044,1044,70,66,73,66,73
1045,1045,79,65,82,62,77
1046,1046,58,41,63,83,26
1047,1047,81,66,75,68,78
1048,1048,69,52,75,43,68
1049,1049,80,74,74,62,81
1050,1050,85,63,78,88,76
1051,1051,81,35,77,69,80
1052,1052,74,81,75,74,68
1053,1053,48,68,35,63,14
1054,1054,68,80,81,73,66
1055,1055,63,47,63,41,70
1056,1056,74,70,72,86,60
1057,1057,81,76,70,77,70
1058,1058,79,69,87,85,75
1059,1059,84,75,72,67,84
1060,1060,60,69,77,64,59
1061,1061,75,71,78,64,72
1062,1062,75,94,88,60,70
1063,1063,75,47,90,70,64
1064,1064,68,61,85,60,68
1065,1065,75,78,78,76,66
1066,1066,70,54,92,68,72
1067,1067,76,37,78,67,68
1068,1068,80,80,75,78,79
1069,1069,46,82,84,67,44
1070,1070,72,47,74,75,64
1071,1071,81,52,68,67,76
1072,1072,74,63,91,55,66
1073,1073,45,80,67,77,44
1074,1074,55,40,35,82,12
1075,1075,25,80,71,77,23
1076,1076,80,74,80,73,69
1077,1077,85,90,86,87,79
1078,1078,79,76,81,77,80
1079,1079,76,67,73,60,74
1080,1080,58,82,79,83,23
1081,1081,81,67,78,75,74
1082,1082,78,75,86,79,57
1083,1083,76,70,67,33,69
1084,1084,82,74,70,92,61
1085,1085,77,66,68,67,74
1086,1086,68,88,70,78,13
1087,1087,54,48,73,37,65
1088,1088,75,69,70,59,74
1089,1089,61,74,39,71,15
1090,1090,77,73,85,76,68
1091,1091,82,84,69,91,70
1092,1092,72,66,53,60,70
1093,1093,80,61,68,63,75
1094,1094,73,82,83,77,39
1095,1095,81,72,66,76,77
1096,1096,79,53,86,50,69
1097,1097,82,72,64,78,67
1098,1098,74,73,80,80,56
1099,1099,66,57,72,66,69
1100,1100,39,64,61,86,29
1101,1101,78,77,71,78,73
1102,1102,55,81,52,75,58
1103,1103,75,84,83,73,69
1104,1104,71,84,68,61,66
1105,1105,73,62,67,67,63
1106,1106,74,64,72,56,68
1107,1107,74,77,89,85,63
1108,1108,75,76,70,78,72
1109,1109,65,82,76,79,40
1110,1110,73,77,77,62,75
1111,1111,78,64,88,69,70
1112,1112,81,55,82,78,80
1113,1113,84,88,70,86,72
1114,1114,59,76,68,77,38
1115,1115,56,73,40,66,12
1116,1116,70,69,84,52,61
1117,1117,53,59,31,70,18
1118,1118,85,92,76,78,82
1119,1119,82,63,68,71,83
1120,1120,75,63,74,79,70
1121,1121,64,78,76,74,41
1122,1122,84,52,89,77,68
1123,1123,73,79,84,63,73
1124,1124,74,69,67,68,77
1125,1125,61,62,93,51,56
1126,1126,78,48,49,56,74
1127,1127,55,85,74,88,25
1128,1128,73,56,68,47,70
1129,1129,71,54,82,75,68
1130,1130,69,66,78,75,61
1131,1131,75,76,56,69,62
1132,1132,63,81,39,69,17
1133,1133,67,73,81,66,60
1134,1134,74,68,79,72,68
1135,1135,50,74,69,86,31
1136,1136,59,71,75,79,40
1137,1137,77,74,71,69,79
1138,1138,63,76,77,74,59
1139,1139,48,76,68,78,31
1140,1140,76,77,82,73,74
1141,1141,81,67,90,68,76
1142,1142,71,57,79,58,76
1143,1143,40,85,69,84,27
1144,1144,73,78,74,73,65
1145,1145,82,72,71,71,74
1146,1146,54,55,78,56,53
1147,1147,67,77,74,81,34
1148,1148,82,64,83,89,68
1149,1149,63,84,45,75,18
1150,1150,69,73,82,62,62
1151,1151,79,84,81,74,73
1152,1152,49,66,83,71,36
1153,1153,73,75,88,76,63
1154,1154,55,62,34,71,16
1155,1155,83,39,52,76,83
1156,1156,65,58,79,84,41
1157,1157,78,89,94,74,67
1158,1158,80,90,75,83,66
1159,1159,85,64,76,71,81
1160,1160,75,63,82,61,76
1161,1161,78,67,93,73,76
1162,1162,81,80,64,79,73
1163,1163,72,84,74,72,62
1164,1164,57,73,80,74,37
1165,1165,77,58,65,57,75
1166,1166,76,89,75,68,66
1167,1167,66,75,78,72,61
1168,1168,76,70,72,81,72
1169,1169,75,67,69,69,71
1170,1170,78,79,86,66,73
1171,1171,52,61,61,80,22
1172,1172,76,75,75,55,78
1173,1173,73,71,76,78,62
1174,1174,50,82,80,80,42
1175,1175,66,74,79,73,62
1176,1176,53,76,40,67,19
1177,1177,65,79,76,79,59
1178,1178,81,76,69,66,59
1179,1179,82,67,71,75,68
1180,1180,75,65,77,74,66
1181,1181,80,86,76,59,74
1182,1182,74,64,76,54,75
1183,1183,77,74,78,75,70
1184,1184,79,74,78,71,63
1185,1185,83,61,70,60,80
1186,1186,81,61,78,76,79
1187,1187,51,68,37,66,17
1188,1188,74,83,82,71,69
1189,1189,78,66,50,76,77
1190,1190,55,56,42,67,14
1191,1191,66,78,68,90,37
1192,1192,83,82,63,86,76
1193,1193,75,74,78,63,62
1194,1194,84,50,67,65,84
1195,1195,77,81,76,75,71
1196,1196,67,84,63,77,44
1197,1197,77,86,69,79,61
1198,1198,72,75,78,72,69
1199,1199,40,80,62,82,22
1200,1200,79,78,54,88,60
1201,1201,47,62,29,73,15
1202,1202,66,78,78,65,54
1203,1203,62,68,74,58,48
1204,1204,77,67,70,64,72
1205,1205,75,81,67,79,63
1206,1206,79,75,91,73,72
1207,1207,58,67,62,77,35
1208,1208,79,74,73,78,62
1209,1209,81,59,81,80,76
1210,1210,64,65,69,71,59
1211,1211,55,71,39,69,12
1212,1212,72,65,85,83,65
1213,1213,74,68,70,59,65
1214,1214,78,84,81,81,74
1215,1215,78,77,71,74,72
1216,1216,80,78,78,75,73
1217,1217,69,67,78,60,44
1218,1218,78,93,82,75,66
1219,1219,79,65,80,76,71
1220,1220,85,36,68,67,81
1221,1221,69,63,87,83,58
1222,1222,80,78,67,78,62
1223,1223,70,75,85,72,65
1224,1224,77,73,63,80,60
1225,1225,58,62,76,65,46
1226,1226,40,77,67,90,22
1227,1227,65,61,78,65,38
1228,1228,76,66,90,60,70
1229,1229,70,64,69,62,72
1230,1230,52,37,71,83,30
1231,1231,56,67,30,70,10
1232,1232,51,83,86,68,46
1233,1233,60,72,73,85,66
1234,1234,78,76,65,76,71
1235,1235,45,76,78,92,51
1236,1236,73,58,84,66,67
1237,1237,78,70,84,68,82
1238,1238,75,67,54,68,69
1239,1239,86,77,74,58,89
1240,1240,68,69,72,69,56
1241,1241,76,71,81,68,77
1242,1242,63,71,60,93,30
1243,1243,50,72,61,83,29
1244,1244,83,56,73,63,76
1245,1245,76,88,80,66,71
1246,1246,69,47,72,71,57
1247,1247,53,83,89,61,64
1248,1248,42,74,67,78,45
1249,1249,50,63,32,67,13
1250,1250,59,73,37,78,12
1251,1251,74,44,72,62,70
1252,1252,83,68,70,69,80
1253,1253,72,78,89,71,67
1254,1254,57,57,40,67,17
1255,1255,54,68,42,66,11
1256,1256,64,58,72,61,49
1257,1257,56,48,43,69,19
1258,1258,47,78,73,76,25
1259,1259,71,91,75,44,73
1260,1260,73,71,46,59,73
1261,1261,74,66,71,60,73
1262,1262,85,76,77,85,74
1263,1263,70,84,73,59,70
1264,1264,71,69,72,61,72
1265,1265,71,64,73,64,72
1266,1266,77,72,68,67,71
1267,1267,56,73,78,71,51
1268,1268,78,80,76,74,76
1269,1269,67,87,74,85,59
1270,1270,69,78,88,71,65
1271,1271,77,55,78,72,76
1272,1272,81,84,60,72,73
1273,1273,69,67,75,62,56
1274,1274,72,71,88,71,68
1275,1275,80,53,78,61,80
1276,1276,65,59,76,71,43
1277,1277,61,73,52,60,73
1278,1278,64,73,89,73,59
1279,1279,73,81,68,65,66
1280,1280,75,75,76,71,71
1281,1281,68,73,64,48,70
1282,1282,72,93,89,59,56
1283,1283,78,84,74,74,64
1284,1284,75,64,76,60,72
1285,1285,71,71,79,80,73
1286,1286,70,50,49,60,70
1287,1287,81,81,91,89,67
1288,1288,61,74,78,67,53
1289,1289,75,54,75,60,69
1290,1290,60,69,67,82,38
1291,1291,72,80,67,48,69
1292,1292,53,58,34,67,12
1293,1293,76,60,77,59,74
1294,1294,70,79,75,65,65
1295,1295,73,67,68,66,75
1296,1296,54,59,25,72,11
1297,1297,79,69,76,89,68
1298,1298,86,83,69,91,75
1299,1299,78,87,68,66,70
1300,1300,79,73,65,73,75
1301,1301,72,65,72,62,72
1302,1302,66,83,90,67,61
1303,1303,75,68,67,67,67
1304,1304,76,73,71,66,71
1305,1305,73,62,81,80,59
1306,1306,81,70,70,66,81
1307,1307,71,74,62,76,54
1308,1308,71,68,83,60,70
1309,1309,73,61,78,60,67
1310,1310,73,74,71,71,54
1311,1311,79,74,69,76,74
1312,1312,67,65,60,64,64
1313,1313,74,84,87,77,65
1314,1314,51,92,52,79,26
1315,1315,85,77,66,69,78
1316,1316,82,72,73,84,73
1317,1317,80,64,67,67,72
1318,1318,79,42,49,53,78
1319,1319,82,80,79,66,77
1320,1320,79,67,73,74,73
1321,1321,67,85,71,84,54
1322,1322,65,85,73,81,59
1323,1323,76,68,74,63,65
1324,1324,75,46,53,59,76
1325,1325,72,60,87,68,66
1326,1326,49,78,40,82,17
1327,1327,52,78,30,70,12
1328,1328,78,71,72,81,68
1329,1329,54,74,62,68,53
1330,1330,48,34,73,90,29
1331,1331,78,86,81,80,69
1332,1332,50,57,39,64,15
1333,1333,57,69,91,66,46
1334,1334,76,71,79,81,63
1335,1335,70,73,77,58,66
1336,1336,70,90,78,67,63
1337,1337,57,83,68,80,44
1338,1338,74,72,72,72,65
1339,1339,63,48,82,56,59
1340,1340,79,67,63,81,72
1341,1341,81,53,94,76,72
1342,1342,45,82,69,76,37
1343,1343,72,60,90,64,72
1344,1344,75,43,76,81,69
1345,1345,78,78,80,73,68
1346,1346,83,71,75,66,78
1347,1347,77,58,75,81,63
1348,1348,64,68,51,83,28
1349,1349,71,57,74,64,73
1350,1350,74,42,69,68,76
1351,1351,74,64,74,59,72
1352,1352,82,67,70,62,74
1353,1353,59,67,41,67,13
1354,1354,59,78,61,84,45
1355,1355,49,67,35,70,19
1356,1356,80,68,86,69,78
1357,1357,73,61,57,62,76
1358,1358,80,70,76,92,62
1359,1359,49,77,54,72,31
1360,1360,73,51,76,55,73
1361,1361,52,60,75,93,27
1362,1362,66,73,72,85,46
1363,1363,52,74,31,52,17
1364,1364,55,38,73,47,56
1365,1365,73,70,78,74,76
1366,1366,77,73,74,71,71
1367,1367,72,55,67,43,72
1368,1368,70,53,73,58,75
1369,1369,68,81,78,76,49
1370,1370,79,86,78,77,68
1371,1371,62,80,55,78,29
1372,1372,79,64,67,91,66
1373,1373,72,50,86,64,59
1374,1374,75,68,78,69,64
1375,1375,47,66,78,57,49
1376,1376,55,62,44,35,15
1377,1377,76,72,75,59,70
1378,1378,76,44,82,39,72
1379,1379,76,78,65,65,60
1380,1380,74,49,72,68,69
1381,1381,60,75,83,68,54
1382,1382,48,84,61,90,42
1383,1383,62,65,60,83,53
1384,1384,79,82,85,82,58
1385,1385,78,74,90,61,76
1386,1386,56,75,78,66,42
1387,1387,78,72,79,84,68
1388,1388,56,69,78,63,64
1389,1389,82,72,90,80,73
1390,1390,80,80,75,92,66
1391,1391,78,94,78,63,68
1392,1392,67,85,80,70,69
1393,1393,55,68,39,71,13
1394,1394,75,61,84,74,67
1395,1395,71,71,84,56,62
1396,1396,57,69,23,84,8
1397,1397,68,66,91,72,60
1398,1398,74,74,70,60,76
1399,1399,58,69,42,78,18
1400,1400,77,63,66,58,66
1401,1401,74,56,70,83,65
1402,1402,76,72,67,78,66
1403,1403,83,59,68,68,79
1404,1404,53,71,28,74,14
1405,1405,60,75,67,88,28
1406,1406,60,49,76,58,62
1407,1407,43,87,66,84,35
1408,1408,81,66,70,64,82
1409,1409,71,74,79,60,70
1410,1410,75,82,79,78,62
1411,1411,60,60,76,51,60
1412,1412,69,72,86,66,60
1413,1413,65,84,94,74,62
1414,1414,72,54,69,68,74
1415,1415,49,38,44,52,12
1416,1416,75,89,82,70,74
1417,1417,84,70,75,91,72
1418,1418,80,65,74,71,69
1419,1419,85,64,53,90,66
1420,1420,72,65,75,61,74
1421,1421,78,72,74,60,78
1422,1422,72,75,89,76,73
1423,1423,61,78,78,74,54
1424,1424,67,80,64,92,35
1425,1425,77,53,88,72,77
1426,1426,73,78,83,79,68
1427,1427,69,69,88,65,59
1428,1428,68,74,78,75,66
1429,1429,77,81,82,69,74
1430,1430,64,69,77,77,58
1431,1431,53,64,33,66,18
1432,1432,82,78,67,84,70
1433,1433,77,72,76,80,66
1434,1434,70,77,71,80,58
1435,1435,51,72,34,60,19
1436,1436,54,61,35,75,19
1437,1437,54,77,80,57,58
1438,1438,62,76,75,68,61
1439,1439,51,71,73,75,34
1440,1440,71,65,75,74,56
1441,1441,81,54,76,71,76
1442,1442,56,66,76,74,46
1443,1443,70,75,74,79,60
1444,1444,69,58,76,60,71
1445,1445,78,88,77,72,67
1446,1446,70,57,70,60,73
1447,1447,68,70,73,79,35
1448,1448,71,62,78,66,61
1449,1449,81,77,76,86,70
1450,1450,75,63,66,49,75
1451,1451,56,73,80,71,51
1452,1452,72,68,68,78,77
1453,1453,62,90,76,69,39
1454,1454,74,58,65,61,67
1455,1455,73,78,69,82,43
1456,1456,78,57,75,91,67
1457,1457,70,91,61,72,59
1458,1458,73,66,71,72,68
1459,1459,77,65,68,70,74
1460,1460,59,74,84,78,51
1461,1461,59,63,70,66,49
1462,1462,81,71,89,57,73
1463,1463,62,66,74,68,46
1464,1464,73,65,70,60,76
1465,1465,57,63,24,67,19
1466,1466,77,62,59,60,74
1467,1467,66,84,53,77,50
1468,1468,74,81,68,80,63
1469,1469,68,70,53,42,71
1470,1470,73,81,72,60,70
1471,1471,68,47,68,53,73
1472,1472,76,34,73,41,72
1473,1473,79,78,73,75,70
1474,1474,40,76,55,80,29
1475,1475,77,60,85,71,75
1476,1476,56,65,77,78,24
1477,1477,78,61,77,62,72
1478,1478,61,58,88,74,53
1479,1479,85,84,78,86,73
1480,1480,76,65,90,83,68
1481,1481,79,84,73,69,66
1482,1482,78,74,73,80,74
1483,1483,63,66,70,79,55
1484,1484,63,60,83,57,66
1485,1485,77,71,69,67,74
1486,1486,77,61,82,63,76
1487,1487,79,59,74,76,72
1488,1488,56,66,72,78,42
1489,1489,68,70,73,92,53
1490,1490,76,78,88,76,75
1491,1491,51,74,53,90,38
1492,1492,77,71,79,76,69
1493,1493,81,60,77,57,80
1494,1494,65,55,77,66,62
1495,1495,77,73,90,69,79
1496,1496,61,85,69,78,29
1497,1497,53,81,33,57,15
1498,1498,73,69,58,60,67
1499,1499,72,72,92,74,68
1500,1500,79,51,69,63,77
1501,1501,75,72,65,63,68
1502,1502,76,62,67,55,65
1503,1503,75,77,87,66,62
1504,1504,78,69,87,68,67
1505,1505,73,80,82,74,62
1506,1506,58,67,76,64,61
1507,1507,37,77,69,76,32
1508,1508,39,77,79,74,25
1509,1509,81,86,82,59,71
1510,1510,48,84,77,80,37
1511,1511,54,77,62,80,52
1512,1512,74,38,68,60,72
1513,1513,63,41,82,74,56
1514,1514,71,72,67,46,73
1515,1515,77,61,77,82,63
1516,1516,67,71,73,67,59
1517,1517,36,58,31,73,19
1518,1518,63,65,75,79,68
1519,1519,81,69,64,73,77
1520,1520,77,54,68,78,72
1521,1521,85,58,64,45,80
1522,1522,58,66,53,91,24
1523,1523,66,60,84,57,54
1524,1524,80,75,71,71,61
1525,1525,73,56,74,56,66
1526,1526,53,60,38,65,15
1527,1527,65,58,54,47,52
1528,1528,70,72,63,58,68
1529,1529,76,68,68,71,70
1530,1530,64,70,80,66,50
1531,1531,60,68,76,85,54
1532,1532,71,74,89,84,62
1533,1533,77,68,73,77,64
1534,1534,80,33,75,86,78
1535,1535,77,83,77,88,63
1536,1536,77,78,79,77,54
1537,1537,66,69,77,68,68
1538,1538,72,77,80,73,57
1539,1539,74,63,67,68,73
1540,1540,65,59,78,73,74
1541,1541,73,56,70,69,68
1542,1542,77,64,76,75,64
1543,1543,77,93,77,76,72
1544,1544,83,71,70,80,76
1545,1545,70,43,69,67,74
1546,1546,78,60,60,58,78
1547,1547,78,83,73,89,69
1548,1548,78,80,76,93,66
1549,1549,39,73,86,79,28
1550,1550,78,86,54,77,56
1551,1551,56,54,28,72,11
1552,1552,79,68,78,70,69
1553,1553,77,67,75,48,74
1554,1554,81,52,68,67,78
1555,1555,82,74,56,66,77
1556,1556,76,34,66,67,77
1557,1557,75,33,61,73,69
1558,1558,67,88,78,58,55
1559,1559,70,80,63,64,60
1560,1560,75,65,78,80,76
1561,1561,74,81,92,70,69
1562,1562,74,61,68,61,75
1563,1563,74,74,79,73,68
1564,1564,71,64,76,75,60
1565,1565,76,65,78,67,76
1566,1566,67,82,77,70,65
1567,1567,74,55,76,59,72
1568,1568,73,89,88,67,64
1569,1569,58,66,75,78,51
1570,1570,55,80,70,94,27
1571,1571,79,53,69,69,77
1572,1572,66,68,72,61,65
1573,1573,67,87,72,68,65
1574,1574,43,58,68,64,37
1575,1575,57,65,69,88,39
1576,1576,77,73,74,61,72
1577,1577,80,74,66,65,66
1578,1578,84,61,86,82,70
1579,1579,55,69,79,64,52
1580,1580,78,51,68,74,68
1581,1581,51,75,30,59,12
1582,1582,65,65,86,80,59
1583,1583,78,76,79,86,67
1584,1584,65,76,85,74,59
1585,1585,70,64,71,89,42
1586,1586,74,73,69,65,68
1587,1587,75,68,73,67,64
1588,1588,82,72,60,68,75
1589,1589,73,58,80,65,76
1590,1590,79,72,74,73,59
1591,1591,51,70,32,69,9
1592,1592,63,65,76,69,54
1593,1593,74,56,69,67,69
1594,1594,88,79,70,70,77
1595,1595,82,82,66,74,76
1596,1596,75,84,82,90,63
1597,1597,69,60,80,62,68
1598,1598,76,77,73,75,72
1599,1599,84,77,69,75,72
1600,1600,69,79,68,55,54
1601,1601,69,65,75,69,77
1602,1602,52,53,31,64,17
1603,1603,73,76,86,69,69
1604,1604,83,62,62,64,81
1605,1605,68,57,67,63,69
1606,1606,42,83,64,73,37
1607,1607,53,70,37,69,14
1608,1608,68,67,85,72,65
1609,1609,54,70,73,91,17
1610,1610,74,85,74,70,64
1611,1611,77,76,78,78,61
1612,1612,73,71,69,77,69
1613,1613,76,76,83,57,72
1614,1614,74,66,91,93,75
1615,1615,51,79,78,57,53
1616,1616,48,83,66,72,44
1617,1617,71,76,88,67,78
1618,1618,55,77,82,68,52
1619,1619,72,72,91,68,57
1620,1620,46,67,41,81,7
1621,1621,51,60,34,60,11
1622,1622,84,73,75,77,79
1623,1623,62,79,78,79,36
1624,1624,53,75,72,86,40
1625,1625,67,77,52,75,56
1626,1626,74,74,77,76,69
1627,1627,77,81,75,75,73
1628,1628,56,56,42,72,16
1629,1629,74,72,80,64,70
1630,1630,75,67,62,61,71
1631,1631,66,68,80,74,61
1632,1632,77,62,64,64,74
1633,1633,59,81,75,72,49
1634,1634,79,80,79,65,70
1635,1635,81,76,50,78,59
1636,1636,56,34,21,68,10
1637,1637,80,62,78,60,74
1638,1638,75,67,74,63,70
1639,1639,42,77,67,70,35
1640,1640,46,75,74,83,39
1641,1641,75,60,78,66,63
1642,1642,72,74,77,74,35
1643,1643,67,75,82,80,40
1644,1644,73,84,83,82,68
1645,1645,60,67,76,74,47
1646,1646,77,71,72,59,74
1647,1647,72,63,71,71,69
1648,1648,58,72,78,80,38
1649,1649,49,71,59,68,25
1650,1650,73,76,70,81,61
1651,1651,71,63,75,83,63
1652,1652,80,71,77,71,76
1653,1653,50,80,83,67,40
1654,1654,82,72,68,92,57
1655,1655,78,71,73,78,71
1656,1656,71,81,68,83,45
1657,1657,73,65,86,59,60
1658,1658,72,61,90,56,67
1659,1659,77,91,86,72,72
1660,1660,74,79,72,57,66
1661,1661,78,85,74,79,72
1662,1662,64,67,85,68,52
1663,1663,78,51,62,70,75
1664,1664,76,55,61,69,73
1665,1665,72,71,74,73,61
1666,1666,77,71,49,83,73
1667,1667,46,65,56,91,45
1668,1668,74,73,74,78,70
1669,1669,71,75,74,66,68
1670,1670,73,73,71,77,62
1671,1671,45,71,80,66,60
1672,1672,58,76,33,89,37
1673,1673,55,57,37,70,10
1674,1674,76,66,74,57,75
1675,1675,79,52,34,86,64
1676,1676,62,74,89,74,51
1677,1677,57,75,62,86,20
1678,1678,59,72,67,80,36
1679,1679,67,56,62,60,71
1680,1680,79,59,68,60,74
1681,1681,74,80,71,66,66
1682,1682,78,72,73,73,75
1683,1683,81,48,63,62,78
1684,1684,71,59,58,60,66
1685,1685,71,46,69,57,68
1686,1686,79,74,50,71,76
1687,1687,38,75,75,59,41
1688,1688,75,64,90,65,68
1689,1689,69,31,73,33,70
1690,1690,53,72,78,63,51
1691,1691,69,82,72,75,68
1692,1692,81,66,80,58,62
1693,1693,53,50,30,70,12
1694,1694,53,68,25,75,20
1695,1695,68,65,71,52,61
1696,1696,71,67,68,61,69
1697,1697,70,71,51,59,71
1698,1698,74,91,74,56,65
1699,1699,72,92,63,73,58
1700,1700,64,67,63,32,68
1701,1701,70,82,77,60,63
1702,1702,56,73,91,65,49
1703,1703,53,73,43,61,17
1704,1704,55,84,77,75,35
1705,1705,67,61,90,56,62
1706,1706,56,65,34,70,11
1707,1707,74,72,80,70,70
1708,1708,80,73,64,74,69
1709,1709,58,91,74,85,29
1710,1710,74,76,70,40,66
1711,1711,86,75,64,75,83
1712,1712,73,75,79,76,74
1713,1713,75,78,78,74,65
1714,1714,51,69,38,63,20
1715,1715,73,74,70,62,68
1716,1716,74,60,70,55,72
1717,1717,59,60,76,60,55
1718,1718,81,62,72,60,80
1719,1719,73,53,68,45,67
1720,1720,55,75,27,61,15
1721,1721,63,62,69,59,55
1722,1722,72,77,72,64,71
1723,1723,70,68,78,67,58
1724,1724,59,41,29,68,10
1725,1725,73,51,67,51,74
1726,1726,44,76,72,70,38
1727,1727,50,72,36,63,14
1728,1728,79,71,55,39,73
1729,1729,81,76,75,85,62
1730,1730,64,80,89,56,64
1731,1731,51,63,30,69,19
1732,1732,73,54,74,86,73
1733,1733,78,55,78,66,71
1734,1734,73,90,81,71,71
1735,1735,49,83,75,83,29
1736,1736,51,70,41,68,11
1737,1737,67,66,72,56,57
1738,1738,50,76,78,57,45
1739,1739,55,68,37,73,15
1740,1740,51,56,74,56,56
1741,1741,74,60,86,64,72
1742,1742,68,78,86,74,58
1743,1743,72,64,55,64,68
1744,1744,53,67,45,73,14
1745,1745,56,72,61,82,34
1746,1746,83,71,61,55,82
1747,1747,73,70,83,69,76
1748,1748,81,74,62,64,73
1749,1749,74,75,92,76,65
1750,1750,77,69,73,62,73
1751,1751,83,52,69,75,77
1752,1752,66,54,77,52,60
1753,1753,55,74,32,79,11
1754,1754,66,76,77,62,63
1755,1755,75,78,73,74,75
1756,1756,77,68,86,70,70
1757,1757,74,69,77,66,76
1758,1758,73,75,77,71,66
1759,1759,70,56,78,65,64
1760,1760,75,84,74,71,72
1761,1761,64,34,69,85,41
1762,1762,71,76,70,82,55
1763,1763,82,48,90,70,78
1764,1764,50,53,31,64,17
1765,1765,49,60,68,87,56
1766,1766,54,59,32,58,17
1767,1767,78,66,69,79,72
1768,1768,76,68,43,81,66
1769,1769,70,70,78,67,74
1770,1770,69,78,68,40,72
1771,1771,64,73,67,76,51
1772,1772,73,81,71,86,63
1773,1773,80,84,62,85,67
1774,1774,65,80,65,75,39
1775,1775,74,63,77,34,59
1776,1776,56,93,84,79,29
1777,1777,47,85,72,71,35
1778,1778,77,67,79,71,73
1779,1779,85,63,61,63,77
1780,1780,72,55,81,70,60
1781,1781,64,63,85,62,62
1782,1782,76,72,80,82,65
1783,1783,77,77,69,79,59
1784,1784,77,80,72,90,68
1785,1785,77,76,79,65,77
1786,1786,52,75,41,51,20
1787,1787,60,54,62,83,42
1788,1788,60,55,66,62,58
1789,1789,82,76,71,87,69
1790,1790,78,65,61,54,74
1791,1791,69,78,66,79,53
1792,1792,71,72,67,82,34
1793,1793,80,78,52,77,63
1794,1794,56,63,80,62,30
1795,1795,74,60,77,53,74
1796,1796,79,79,77,70,66
1797,1797,60,77,69,78,31
1798,1798,74,60,74,62,76
1799,1799,74,74,77,77,68
1800,1800,77,70,53,64,75
1801,1801,55,71,83,84,34
1802,1802,62,68,93,68,67
1803,1803,52,76,64,79,41
1804,1804,53,61,39,70,18
1805,1805,64,51,76,58,60
1806,1806,68,80,51,77,49
1807,1807,72,82,81,66,66
1808,1808,75,70,81,74,75
1809,1809,73,65,69,58,75
1810,1810,53,54,69,89,29
1811,1811,67,68,83,61,70
1812,1812,69,67,69,60,70
1813,1813,66,72,71,93,63
