int_profile_id,int_player_id,str_preferred_foot,int_weak_foot,int_skill_moves,int_international_reputations,str_work_rate,str_body_type
498,498,Right,4,2,2,Medium/ High,Lean (185+)
499,499,Right,3,3,3,Medium/ Medium,Normal (185+)
500,500,Right,3,1,3,Medium/ Medium,Stocky (185+)
501,501,Right,4,3,3,High/ Medium,Normal (170-185)
502,502,Left,2,4,3,High/ High,Normal (185+)
503,503,Right,4,4,2,Medium/ Medium,Normal (170-185)
504,504,Right,3,3,3,High/ Low,Normal (170-185)
505,505,Right,3,1,3,Medium/ Medium,Normal (185+)
506,506,Right,5,5,3,High/ Medium,Lean (170-185)
507,507,Right,4,3,2,High/ High,Stocky (170-185)
508,508,Right,3,4,2,High/ Medium,Normal (170-185)
509,509,Left,2,4,3,Medium/ Low,Normal (170-185)
510,510,Left,3,4,1,High/ Medium,Normal (170-185)
511,511,Right,3,1,1,Medium/ Medium,Normal (185+)
512,512,Right,4,2,1,High/ Medium,Lean (170-185)
513,513,Right,3,3,1,High/ Medium,Normal (170-185)
514,514,Left,3,4,1,High/ Medium,Lean (170-)
515,515,Left,3,3,1,High/ Medium,Normal (185+)
516,516,Right,4,4,1,High/ Medium,Lean (170-185)
517,517,Right,3,4,1,Medium/ Medium,Lean (170-185)
518,518,Right,4,3,1,High/ Medium,Normal (170-185)
519,519,Right,2,1,1,Medium/ Medium,Normal (185+)
520,520,Right,3,2,1,Medium/ Medium,Normal (170-185)
521,521,Left,3,3,1,Medium/ Medium,Lean (170-185)
522,522,Right,5,4,1,High/ Medium,Lean (170-185)
523,523,Right,3,3,1,High/ High,Normal (185+)
524,524,Left,3,2,1,Medium/ High,Stocky (185+)
525,525,Left,3,2,1,High/ Medium,Stocky (170-185)
526,526,Left,3,4,1,Medium/ Medium,Lean (170-185)
527,527,Right,4,4,1,Medium/ Medium,Normal (170-185)
528,528,Right,3,3,1,High/ High,Normal (185+)
529,529,Right,3,3,1,Medium/ High,Lean (170-185)
530,530,Right,4,3,1,Medium/ Medium,Lean (170-185)
531,531,Right,4,3,1,High/ Medium,Normal (170-185)
532,532,Right,2,1,1,Medium/ Medium,Lean (185+)
533,533,Left,3,4,1,High/ Medium,Normal (170-185)
534,534,Right,3,2,1,Low/ High,Normal (185+)
535,535,Right,4,3,1,Medium/ Medium,Lean (170-185)
536,536,Right,3,3,1,High/ Medium,Lean (170-185)
537,537,Right,3,3,1,Medium/ Medium,Normal (170-185)
538,538,Right,5,4,1,High/ Low,Unique
539,539,Right,3,2,2,High/ High,Normal (185+)
540,540,Right,4,3,1,High/ High,Lean (185+)
541,541,Left,4,4,1,High/ High,Stocky (170-185)
542,542,Right,4,4,1,High/ Medium,Normal (170-185)
543,543,Right,3,1,1,Medium/ Medium,Normal (185+)
544,544,Right,3,2,1,Medium/ Medium,Normal (185+)
545,545,Right,4,2,1,High/ High,Stocky (170-185)
546,546,Right,3,2,1,Medium/ Medium,Lean (170-185)
547,547,Left,3,4,1,High/ Medium,Lean (170-)
548,548,Right,4,4,1,High/ Medium,Normal (170-185)
549,549,Right,3,4,2,Medium/ Medium,Normal (170-185)
550,550,Right,4,3,2,High/ Medium,Normal (185+)
551,551,Left,5,3,1,High/ High,Stocky (170-185)
552,552,Right,3,3,2,Medium/ Medium,Normal (185+)
553,553,Right,3,3,1,Medium/ High,Normal (185+)
554,554,Right,3,3,2,High/ Medium,Stocky (185+)
555,555,Right,4,4,1,Medium/ Medium,Lean (185+)
556,556,Right,3,4,2,High/ High,Lean (170-185)
557,557,Right,4,4,1,High/ Medium,Lean (170-185)
558,558,Right,3,3,2,Medium/ High,Normal (185+)
559,559,Right,3,2,1,Medium/ High,Normal (185+)
560,560,Right,4,4,1,Medium/ Medium,Lean (170-185)
561,561,Right,3,4,1,High/ Medium,Normal (170-185)
562,562,Left,3,3,2,Medium/ Medium,Normal (185+)
563,563,Right,3,3,1,High/ Medium,Normal (185+)
564,564,Right,3,3,1,High/ Medium,Normal (185+)
565,565,Right,3,3,1,Medium/ High,Normal (170-185)
566,566,Right,3,3,2,Medium/ Medium,Lean (185+)
567,567,Left,3,4,2,High/ Low,Lean (170-185)
568,568,Right,3,2,1,Medium/ High,Normal (170-185)
569,569,Right,3,2,1,Medium/ Medium,Normal (170-185)
570,570,Right,4,4,1,High/ Medium,Normal (185+)
571,571,Right,3,3,2,Medium/ Medium,Lean (185+)
572,572,Right,2,3,1,Medium/ Medium,Lean (170-185)
573,573,Right,3,3,1,High/ Medium,Normal (170-185)
574,574,Left,4,3,1,High/ Medium,Normal (185+)
575,575,Right,4,4,2,High/ Medium,Lean (170-185)
576,576,Right,3,3,2,Low/ High,Normal (170-185)
577,577,Right,4,2,1,Medium/ Medium,Normal (170-185)
578,578,Right,4,4,1,High/ High,Lean (170-185)
579,579,Right,5,3,1,High/ Medium,Stocky (170-)
580,580,Right,4,3,2,High/ Medium,Normal (170-185)
581,581,Right,3,3,1,Medium/ High,Lean (170-185)
582,582,Left,2,3,1,High/ Medium,Lean (170-185)
583,583,Left,3,3,1,High/ Medium,Stocky (170-185)
584,584,Right,2,4,1,High/ Low,Unique
585,585,Right,3,3,1,Medium/ Low,Normal (170-185)
586,586,Right,3,2,2,Low/ Medium,Lean (185+)
587,587,Right,3,3,1,Medium/ Medium,Lean (170-185)
588,588,Right,4,2,2,Medium/ Medium,Stocky (185+)
589,589,Right,2,1,1,Medium/ Medium,Lean (185+)
590,590,Left,3,3,1,High/ Medium,Normal (170-185)
591,591,Right,4,4,3,Medium/ Medium,Lean (185+)
592,592,Right,2,1,1,Medium/ Medium,Lean (185+)
593,593,Right,3,4,1,High/ High,Lean (170-185)
594,594,Left,2,4,1,High/ Medium,Normal (170-185)
595,595,Right,4,4,2,High/ High,Normal (170-185)
596,596,Left,2,3,2,High/ Medium,Lean (170-185)
597,597,Right,3,3,1,High/ Medium,Normal (170-185)
598,598,Left,2,4,2,Medium/ High,Lean (170-185)
599,599,Right,4,4,1,High/ Medium,Stocky (170-185)
600,600,Right,3,1,1,Medium/ Medium,Normal (185+)
601,601,Left,3,2,1,Medium/ High,Normal (170-185)
602,602,Right,5,3,1,Low/ Medium,Lean (170-185)
603,603,Right,4,4,2,Medium/ Medium,Normal (170-185)
604,604,Right,4,4,2,Medium/ Medium,Normal (170-185)
605,605,Left,5,3,1,Medium/ High,Normal (185+)
606,606,Right,3,1,1,Medium/ Medium,Normal (185+)
607,607,Right,4,3,1,High/ Medium,Stocky (170-)
608,608,Right,4,4,2,Medium/ Medium,Normal (170-185)
609,609,Left,2,3,2,High/ Medium,Normal (170-185)
610,610,Left,3,3,1,Medium/ High,Normal (170-185)
611,611,Right,2,2,1,Medium/ High,Normal (185+)
612,612,Right,3,3,2,High/ High,Normal (170-185)
613,613,Right,3,2,2,Medium/ High,Normal (185+)
614,614,Left,3,3,2,High/ Medium,Lean (170-)
615,615,Right,3,3,1,High/ Medium,Normal (170-185)
616,616,Right,5,4,1,High/ Medium,Normal (170-)
617,617,Right,4,4,2,Medium/ Medium,Normal (170-185)
618,618,Right,3,2,1,Medium/ High,Lean (170-185)
619,619,Right,3,1,1,Medium/ Medium,Normal (185+)
620,620,Right,3,4,1,Medium/ Medium,Stocky (170-185)
621,621,Right,2,2,2,Medium/ High,Stocky (185+)
622,622,Right,3,2,1,Low/ High,Normal (185+)
623,623,Right,3,2,2,Medium/ High,Lean (185+)
624,624,Right,3,3,1,Medium/ Medium,Normal (170-185)
625,625,Left,2,4,2,High/ Medium,Normal (185+)
626,626,Left,4,3,2,High/ Medium,Normal (170-185)
627,627,Left,4,4,2,High/ Medium,Normal (170-185)
628,628,Right,3,2,1,High/ Medium,Lean (170-185)
629,629,Right,2,1,2,Medium/ Medium,Normal (185+)
630,630,Right,4,3,2,Medium/ Medium,Normal (185+)
631,631,Right,2,1,1,Medium/ Medium,Normal (185+)
632,632,Right,4,4,1,Medium/ Medium,Normal (170-185)
633,633,Left,4,4,2,Medium/ Low,Normal (170-185)
634,634,Right,4,3,2,High/ Medium,Lean (170-185)
635,635,Right,4,4,1,High/ Medium,Lean (170-185)
636,636,Right,4,4,2,High/ Medium,Normal (170-185)
637,637,Right,4,4,2,High/ High,Normal (170-185)
638,638,Left,4,4,2,High/ Medium,Normal (170-)
639,639,Right,3,3,2,High/ High,Stocky (170-185)
640,640,Right,2,1,1,Medium/ Medium,Normal (185+)
641,641,Right,2,3,2,Medium/ Medium,Normal (185+)
642,642,Left,3,3,1,High/ High,Lean (170-185)
643,643,Right,4,4,2,High/ High,Stocky (170-185)
644,644,Right,4,4,2,High/ Low,Lean (170-185)
645,645,Right,3,2,3,Medium/ High,Normal (170-185)
646,646,Right,4,3,3,High/ High,Lean (170-185)
647,647,Right,3,5,3,Medium/ Medium,Lean (170-185)
648,648,Left,3,3,1,High/ Low,Lean (170-185)
649,649,Right,3,2,3,Medium/ High,Lean (185+)
650,650,Left,3,2,1,Medium/ High,Normal (170-185)
651,651,Right,4,3,2,Medium/ Medium,Normal (185+)
652,652,Right,4,3,1,High/ Low,Lean (170-185)
653,653,Right,4,4,3,High/ Low,Normal (170-185)
654,654,Right,3,2,2,Medium/ High,Lean (185+)
655,655,Right,3,3,2,Medium/ Low,Stocky (185+)
656,656,Right,3,3,2,Medium/ Medium,Normal (170-185)
657,657,Right,2,1,2,Medium/ Medium,Lean (185+)
658,658,Right,3,4,1,Medium/ Low,Lean (185+)
659,659,Right,3,4,3,High/ Low,Normal (170-185)
660,660,Right,4,3,3,Medium/ Medium,Lean (185+)
661,661,Right,4,4,3,Medium/ Medium,Normal (170-185)
662,662,Right,4,3,2,High/ High,Lean (170-185)
663,663,Right,3,3,2,High/ High,Unique
664,664,Right,3,4,2,High/ Medium,Normal (170-185)
665,665,Right,2,2,2,High/ Medium,Normal (185+)
666,666,Right,3,3,3,High/ Medium,Normal (185+)
667,667,Right,3,3,2,High/ High,Normal (170-185)
668,668,Left,3,3,3,Medium/ Medium,Normal (185+)
669,669,Left,3,4,2,Medium/ Medium,Normal (170-185)
670,670,Right,4,4,3,Medium/ Low,Normal (170-185)
671,671,Left,3,4,3,Medium/ Medium,Lean (170-)
672,672,Right,3,3,1,High/ Medium,Lean (170-185)
673,673,Right,4,3,3,High/ Medium,Normal (170-)
674,674,Right,3,3,2,Medium/ High,Stocky (170-)
675,675,Right,3,1,3,Medium/ Medium,Normal (185+)
676,676,Right,4,3,3,Medium/ Medium,Stocky (170-185)
677,677,Right,3,1,2,Medium/ Medium,Normal (170-185)
678,678,Right,3,4,2,Medium/ Low,Normal (170-185)
679,679,Right,4,3,2,High/ Medium,Lean (170-185)
680,680,Right,3,3,2,Medium/ Medium,Normal (170-185)
681,681,Right,3,2,3,Low/ High,Lean (185+)
682,682,Left,3,1,2,Medium/ Medium,Normal (185+)
683,683,Right,3,1,2,Medium/ Medium,Normal (185+)
684,684,Right,3,2,4,Low/ High,Normal (170-)
685,685,Right,3,1,3,Medium/ Medium,Lean (170-185)
686,686,Right,3,1,3,Medium/ Medium,Unique
687,687,Right,4,5,3,High/ Low,Normal (170-185)
688,688,Left,3,4,1,High/ High,Lean (170-185)
689,689,Right,3,3,1,Medium/ Medium,Normal (170-185)
690,690,Right,3,2,1,Medium/ High,Lean (185+)
691,691,Right,3,3,1,High/ Medium,Lean (170-185)
692,692,Right,3,4,1,Medium/ Medium,Normal (170-185)
693,693,Right,4,4,1,High/ Medium,Normal (170-185)
694,694,Left,3,2,1,Medium/ Medium,Normal (170-185)
695,695,Left,3,4,1,Medium/ Medium,Lean (170-185)
696,696,Right,3,3,1,High/ High,Stocky (170-185)
697,697,Right,3,1,1,Medium/ Medium,Lean (185+)
698,698,Right,2,1,1,Medium/ Medium,Normal (185+)
699,699,Left,3,3,1,High/ High,Lean (170-185)
700,700,Right,3,3,1,Medium/ Medium,Normal (185+)
701,701,Right,3,3,1,High/ High,Lean (170-185)
702,702,Right,4,4,1,High/ Low,Normal (185+)
703,703,Left,3,2,1,Medium/ High,Lean (185+)
704,704,Right,4,4,1,High/ Medium,Lean (170-185)
705,705,Right,2,2,1,Medium/ High,Normal (185+)
706,706,Left,2,3,2,Medium/ Medium,Normal (170-185)
707,707,Right,4,4,1,High/ Low,Lean (170-185)
708,708,Left,3,3,2,Medium/ High,Normal (170-185)
709,709,Right,2,3,1,Medium/ High,Normal (185+)
710,710,Left,3,4,1,High/ Medium,Normal (185+)
711,711,Left,3,3,1,Medium/ Medium,Lean (170-)
712,712,Left,3,4,2,Medium/ Low,Lean (185+)
713,713,Right,3,3,2,High/ Low,Lean (170-185)
714,714,Left,4,3,1,Medium/ Medium,Normal (170-185)
715,715,Right,4,4,2,High/ High,Normal (170-185)
716,716,Left,4,3,1,High/ High,Lean (185+)
717,717,Right,2,4,1,High/ Medium,Lean (185+)
718,718,Right,3,2,1,Medium/ Medium,Lean (185+)
719,719,Left,2,4,2,Medium/ Medium,Lean (185+)
720,720,Left,2,2,1,Medium/ High,Normal (185+)
721,721,Right,3,1,2,Medium/ Medium,Lean (185+)
722,722,Right,3,4,2,Medium/ Low,Normal (170-185)
723,723,Right,3,3,1,Medium/ Medium,Lean (185+)
724,724,Right,3,3,1,High/ Medium,Normal (170-185)
725,725,Left,2,4,1,High/ High,Lean (170-185)
726,726,Right,4,4,3,High/ High,Normal (170-185)
727,727,Left,4,4,1,High/ Low,Normal (170-185)
728,728,Right,3,2,1,High/ High,Stocky (185+)
729,729,Right,1,2,1,Medium/ Medium,Normal (185+)
730,730,Right,3,2,1,Medium/ Medium,Normal (170-)
731,731,Right,4,3,1,Medium/ Medium,Lean (170-185)
732,732,Left,3,4,1,High/ Low,Normal (170-185)
733,733,Right,3,4,1,Medium/ Medium,Normal (170-185)
734,734,Right,3,2,1,Low/ High,Normal (185+)
735,735,Left,3,2,1,Medium/ Medium,Normal (170-185)
736,736,Right,3,2,1,High/ High,Normal (170-)
737,737,Left,5,3,1,High/ High,Normal (185+)
738,738,Right,3,3,1,High/ Medium,Lean (170-185)
739,739,Right,3,3,1,High/ Medium,Normal (170-185)
740,740,Right,4,4,1,High/ High,Lean (185+)
741,741,Right,4,3,1,Medium/ Medium,Normal (170-)
742,742,Right,4,2,1,Medium/ High,Normal (185+)
743,743,Right,3,2,2,Medium/ Medium,Normal (185+)
744,744,Right,3,3,2,Medium/ Medium,Lean (185+)
745,745,Right,4,4,1,High/ Medium,Normal (170-)
746,746,Left,3,3,1,High/ High,Normal (170-185)
747,747,Right,3,2,1,Low/ High,Normal (170-185)
748,748,Right,3,4,1,High/ Medium,Normal (170-185)
749,749,Left,3,3,2,Medium/ Medium,Lean (185+)
750,750,Left,3,1,1,Medium/ Medium,Lean (185+)
751,751,Right,4,4,1,High/ High,Normal (170-185)
752,752,Left,2,1,1,Medium/ Medium,Normal (185+)
753,753,Right,3,4,1,High/ Medium,Normal (170-185)
754,754,Right,3,3,1,High/ Medium,Normal (170-185)
755,755,Right,3,3,1,Medium/ Medium,Normal (170-185)
756,756,Left,3,4,2,High/ High,Normal (170-)
757,757,Left,4,4,1,High/ Medium,Lean (170-)
758,758,Left,3,3,1,High/ Medium,Normal (170-185)
759,759,Right,3,3,1,Medium/ Medium,Normal (170-185)
760,760,Right,4,3,2,Medium/ Medium,Stocky (185+)
761,761,Right,3,3,1,Medium/ Medium,Lean (170-185)
762,762,Right,3,3,2,Medium/ Medium,Normal (185+)
763,763,Right,4,3,1,Medium/ Medium,Lean (170-185)
764,764,Right,3,3,1,High/ High,Normal (170-185)
765,765,Right,3,1,1,Medium/ Medium,Lean (185+)
766,766,Right,3,2,1,Medium/ Medium,Normal (185+)
767,767,Right,3,2,2,Medium/ High,Normal (185+)
768,768,Right,3,3,1,Medium/ High,Normal (185+)
769,769,Left,5,3,1,High/ Medium,Normal (170-185)
770,770,Right,2,2,1,Medium/ Medium,Normal (185+)
771,771,Left,3,3,1,Medium/ Medium,Normal (170-185)
772,772,Right,4,3,1,Medium/ Medium,Lean (170-185)
773,773,Right,4,4,1,Medium/ High,Normal (170-)
774,774,Right,4,3,1,Medium/ High,Lean (170-185)
775,775,Right,3,3,2,High/ High,Lean (185+)
776,776,Right,3,3,1,Low/ High,Normal (170-185)
777,777,Right,3,3,1,Medium/ High,Normal (185+)
778,778,Right,2,2,1,Medium/ High,Normal (185+)
779,779,Right,3,3,1,High/ High,Lean (170-185)
780,780,Right,4,3,1,High/ High,Lean (170-185)
781,781,Right,3,4,1,High/ Medium,Normal (185+)
782,782,Right,3,3,1,High/ High,Normal (170-185)
783,783,Right,3,4,1,High/ High,Lean (170-185)
784,784,Left,3,4,2,High/ Medium,Stocky (170-185)
785,785,Right,3,4,1,High/ Low,Normal (170-185)
786,786,Right,4,2,2,High/ High,Normal (185+)
787,787,Left,2,2,1,High/ Medium,Stocky (185+)
788,788,Right,4,4,1,High/ Medium,Normal (170-185)
789,789,Left,3,3,1,High/ Medium,Normal (170-185)
790,790,Right,3,3,2,Medium/ High,Lean (185+)
791,791,Right,2,4,1,Medium/ Medium,Normal (170-185)
792,792,Right,4,3,1,High/ High,Normal (185+)
793,793,Right,3,3,2,Medium/ Medium,Normal (170-185)
794,794,Left,3,3,1,High/ Medium,Normal (170-)
795,795,Right,4,3,1,Medium/ Medium,Normal (170-185)
796,796,Right,3,3,1,High/ Medium,Stocky (185+)
797,797,Right,4,2,2,High/ Medium,Normal (185+)
798,798,Right,4,3,1,High/ Medium,Normal (185+)
799,799,Left,2,3,2,High/ Medium,Stocky (185+)
800,800,Right,4,4,1,High/ Medium,Normal (170-)
801,801,Right,3,2,1,High/ High,Normal (170-185)
802,802,Left,3,3,1,Medium/ High,Lean (185+)
803,803,Right,3,3,2,Medium/ Medium,Lean (185+)
804,804,Right,3,3,2,High/ Medium,Unique
805,805,Left,2,3,2,High/ Medium,Stocky (170-185)
806,806,Right,3,3,2,Medium/ High,Lean (185+)
807,807,Right,3,2,2,Medium/ High,Normal (185+)
808,808,Right,2,1,1,Medium/ Medium,Normal (185+)
809,809,Right,4,3,1,Medium/ Medium,Normal (170-185)
810,810,Right,4,4,1,High/ Medium,Lean (170-185)
811,811,Right,4,4,2,Medium/ Medium,Normal (170-185)
812,812,Right,4,3,2,Medium/ Medium,Lean (170-185)
813,813,Right,2,4,2,Medium/ Medium,Lean (170-185)
814,814,Left,2,2,1,Medium/ Medium,Normal (185+)
815,815,Right,4,4,1,High/ Medium,Normal (170-185)
816,816,Right,4,4,2,High/ Medium,Lean (170-)
817,817,Left,3,3,1,High/ Medium,Normal (170-185)
818,818,Right,3,3,2,Medium/ Medium,Lean (170-185)
819,819,Right,4,4,1,Medium/ Medium,Lean (170-)
820,820,Right,3,2,1,Low/ Medium,Normal (185+)
821,821,Right,4,3,1,High/ High,Stocky (170-185)
822,822,Right,4,3,2,High/ Low,Normal (185+)
823,823,Right,3,3,2,High/ High,Lean (185+)
824,824,Right,3,1,2,Medium/ Medium,Normal (185+)
825,825,Right,4,3,2,Medium/ Medium,Lean (185+)
826,826,Right,3,1,1,Medium/ Medium,Stocky (185+)
827,827,Right,3,3,1,High/ High,Normal (185+)
828,828,Right,4,3,1,Medium/ High,Normal (170-185)
829,829,Right,3,4,2,Medium/ Medium,Normal (170-185)
830,830,Right,3,1,2,Medium/ Medium,Lean (185+)
831,831,Right,2,2,1,Medium/ Medium,Normal (185+)
832,832,Right,4,4,2,Medium/ Medium,Normal (185+)
833,833,Right,4,4,2,Medium/ Medium,Lean (170-185)
834,834,Right,5,4,1,High/ High,Lean (185+)
835,835,Right,3,2,1,Medium/ High,Normal (185+)
836,836,Left,2,2,2,Medium/ High,Normal (185+)
837,837,Right,3,2,3,Medium/ High,Lean (170-185)
838,838,Right,5,4,2,Medium/ Medium,Normal (185+)
839,839,Right,3,3,2,High/ Medium,Normal (170-185)
840,840,Right,3,4,2,High/ Medium,Lean (170-185)
841,841,Left,3,3,2,Medium/ Medium,Lean (185+)
842,842,Right,3,3,2,Medium/ Medium,Normal (170-185)
843,843,Right,3,3,1,High/ Medium,Normal (170-185)
844,844,Left,3,4,1,High/ High,Lean (170-185)
845,845,Right,3,3,3,Medium/ Medium,Normal (170-185)
846,846,Right,3,3,2,High/ Medium,Normal (170-185)
847,847,Left,2,3,2,High/ Medium,Stocky (185+)
848,848,Right,3,3,1,Medium/ Medium,Lean (185+)
849,849,Right,3,3,2,Medium/ High,Lean (185+)
850,850,Right,4,3,1,High/ High,Normal (185+)
851,851,Left,3,3,1,High/ High,Normal (170-185)
852,852,Right,3,1,1,Medium/ Medium,Lean (185+)
853,853,Right,4,4,1,High/ Medium,Lean (170-185)
854,854,Right,2,3,2,Medium/ High,Lean (170-185)
855,855,Right,3,3,1,High/ High,Normal (185+)
856,856,Right,2,2,1,Medium/ Medium,Normal (185+)
857,857,Right,3,3,1,Medium/ High,Normal (185+)
858,858,Right,2,1,1,Medium/ Medium,Normal (185+)
859,859,Left,3,3,2,Medium/ High,Normal (170-185)
860,860,Right,3,4,2,High/ Medium,Lean (170-185)
861,861,Right,3,2,2,Medium/ High,Normal (185+)
862,862,Left,3,3,1,Medium/ Medium,Normal (170-185)
863,863,Right,3,4,1,High/ Medium,Normal (170-185)
864,864,Right,4,4,1,High/ Medium,Normal (170-)
865,865,Right,4,4,2,Medium/ Medium,Normal (170-185)
866,866,Right,3,3,1,High/ High,Normal (170-185)
867,867,Left,3,4,2,High/ Medium,Stocky (170-185)
868,868,Right,4,4,2,High/ Medium,Lean (170-)
869,869,Left,3,3,1,High/ Medium,Normal (170-185)
870,870,Right,3,3,2,High/ Low,Lean (185+)
871,871,Right,3,4,1,Medium/ Medium,Normal (170-185)
872,872,Right,5,4,1,High/ High,Lean (185+)
873,873,Left,3,3,1,High/ Medium,Normal (170-185)
874,874,Right,3,2,1,Medium/ High,Lean (185+)
875,875,Left,2,2,2,Medium/ High,Normal (185+)
876,876,Right,4,3,1,Medium/ Medium,Normal (170-)
877,877,Right,2,2,3,Medium/ High,Normal (170-185)
878,878,Right,3,2,2,Medium/ High,Normal (185+)
879,879,Left,3,3,2,High/ Medium,Normal (170-185)
880,880,Right,4,3,2,Medium/ Medium,Lean (170-185)
881,881,Right,3,2,1,Medium/ High,Normal (185+)
882,882,Right,3,3,3,High/ Low,Lean (170-185)
883,883,Right,2,2,1,Medium/ High,Normal (185+)
884,884,Right,3,2,2,Medium/ High,Normal (185+)
885,885,Right,3,3,2,Medium/ Medium,Lean (185+)
886,886,Right,3,3,2,High/ Medium,Normal (185+)
887,887,Left,2,3,2,Medium/ High,Normal (170-185)
888,888,Left,3,4,1,High/ Low,Normal (170-185)
889,889,Right,3,1,1,Medium/ Medium,Lean (185+)
890,890,Right,4,4,1,High/ Medium,Normal (170-185)
891,891,Right,3,3,1,Medium/ Medium,Normal (170-185)
892,892,Left,3,3,2,Medium/ High,Normal (170-185)
893,893,Right,3,3,1,High/ High,Stocky (170-185)
894,894,Right,3,3,2,High/ High,Lean (185+)
895,895,Right,4,5,2,High/ Medium,Lean (170-185)
896,896,Right,5,4,2,High/ High,Normal (170-185)
897,897,Right,4,4,2,High/ Medium,Normal (185+)
898,898,Left,2,4,2,Medium/ Medium,Lean (185+)
899,899,Right,3,4,2,High/ High,Stocky (170-185)
900,900,Right,3,1,2,Medium/ Medium,Normal (185+)
901,901,Right,3,3,1,Medium/ Medium,Lean (170-185)
902,902,Right,2,2,2,Medium/ High,Normal (185+)
903,903,Left,3,3,1,High/ High,Normal (170-)
904,904,Left,2,1,1,Medium/ Medium,Lean (185+)
905,905,Right,4,4,2,High/ Medium,Normal (170-185)
906,906,Left,2,4,1,High/ Medium,Normal (170-185)
907,907,Right,5,4,1,High/ Low,Lean (170-185)
908,908,Left,3,2,3,Medium/ High,Normal (185+)
909,909,Right,3,1,1,Medium/ Medium,Normal (185+)
910,910,Right,3,2,1,Medium/ High,Stocky (185+)
911,911,Left,2,1,1,Medium/ Medium,Normal (185+)
912,912,Right,3,3,2,High/ High,Normal (170-185)
913,913,Right,3,3,1,High/ Medium,Normal (185+)
914,914,Left,5,4,2,High/ Low,Normal (170-185)
915,915,Right,4,3,1,High/ High,Normal (185+)
916,916,Right,3,1,1,Medium/ Medium,Lean (185+)
917,917,Right,4,3,2,High/ High,Normal (170-185)
918,918,Left,4,4,1,High/ High,Normal (170-185)
919,919,Left,2,3,1,Medium/ Medium,Normal (170-185)
920,920,Right,3,4,1,Medium/ Medium,Normal (170-185)
921,921,Right,2,1,1,Medium/ Medium,Normal (185+)
922,922,Right,4,3,1,High/ Medium,Normal (185+)
923,923,Right,3,2,1,High/ High,Normal (185+)
924,924,Right,3,2,1,Medium/ Medium,Lean (170-185)
925,925,Right,3,2,1,Medium/ High,Lean (185+)
926,926,Right,4,3,2,Medium/ Medium,Normal (170-185)
927,927,Right,3,3,4,Medium/ Medium,Stocky (170-185)
928,928,Right,4,2,1,Medium/ High,Lean (185+)
929,929,Left,2,1,1,Medium/ Medium,Normal (185+)
930,930,Left,3,4,2,Medium/ Low,Lean (170-185)
931,931,Right,3,3,1,Medium/ High,Lean (170-185)
932,932,Right,4,4,2,High/ Medium,Lean (170-185)
933,933,Left,3,4,2,Medium/ Low,Lean (170-185)
934,934,Left,3,3,1,High/ Medium,Lean (170-185)
935,935,Right,3,1,1,Medium/ Medium,Normal (170-185)
936,936,Right,4,4,1,High/ Medium,Lean (185+)
937,937,Left,3,3,2,High/ Medium,Normal (170-185)
938,938,Right,3,2,2,Medium/ High,Normal (185+)
939,939,Right,4,3,2,High/ High,Lean (170-185)
940,940,Left,3,2,2,Medium/ Medium,Normal (185+)
941,941,Right,3,3,3,Medium/ Low,Normal (170-185)
942,942,Right,3,3,3,Medium/ Low,Normal (170-185)
