int_player_id,str_trait,int_trait_id
428,Speed Dribbler (AI),1092
429,Long Shot Taker (AI),1093
429,Team Player,1094
430,Flair,1095
430,Long Passer (AI),1096
430,Technical Dribbler (AI),1097
431,Long Shot Taker (AI),1098
431,Technical Dribbler (AI),1099
432,Speed Dribbler (AI),1100
433,Power Header,1101
433,Outside Foot Shot,1102
434,Flair,1103
434,Outside Foot Shot,1104
434,Technical Dribbler (AI),1105
435,Long Passer (AI),1106
435,Playmaker (AI),1107
436,Leadership,1108
436,Flair,1109
436,Playmaker (AI),1110
436,Technical Dribbler (AI),1111
437,Long Shot Taker (AI),1112
437,Speed Dribbler (AI),1113
437,Outside Foot Shot,1114
438,Long Passer (AI),1115
438,Team Player,1116
439,Dives Into Tackles (AI),1117
439,Leadership,1118
439,Long Passer (AI),1119
440,Power Header,1120
441,Injury Prone,1121
441,Dives Into Tackles (AI),1122
442,Long Throw-in,1123
442,Dives Into Tackles (AI),1124
442,Long Passer (AI),1125
442,Long Shot Taker (AI),1126
443,Speed Dribbler (AI),1127
444,Speed Dribbler (AI),1128
445,Long Throw-in,1129
446,Power Header,1130
447,Long Passer (AI),1131
447,Power Header,1132
449,Flair,1133
449,Long Shot Taker (AI),1134
449,Technical Dribbler (AI),1135
450,Finesse Shot,1136
450,Flair,1137
450,Playmaker (AI),1138
450,Outside Foot Shot,1139
450,Technical Dribbler (AI),1140
451,Dives Into Tackles (AI),1141
451,Long Passer (AI),1142
451,Long Shot Taker (AI),1143
452,Long Passer (AI),1144
452,Saves with Feet,1145
453,Team Player,1146
454,Injury Prone,1147
454,Speed Dribbler (AI),1148
455,Finesse Shot,1149
455,Playmaker (AI),1150
455,Outside Foot Shot,1151
456,Power Free-Kick,1152
456,Dives Into Tackles (AI),1153
456,Long Passer (AI),1154
456,Long Shot Taker (AI),1155
456,Playmaker (AI),1156
457,GK Long Throw,1157
457,Rushes Out Of Goal,1158
458,Finesse Shot,1159
458,Speed Dribbler (AI),1160
459,Dives Into Tackles (AI),1161
459,Long Shot Taker (AI),1162
460,Injury Prone,1163
460,Dives Into Tackles (AI),1164
460,Power Header,1165
461,Long Passer (AI),1166
461,Long Shot Taker (AI),1167
462,Dives Into Tackles (AI),1168
462,Leadership,1169
463,Injury Prone,1170
464,Long Shot Taker (AI),1171
464,Power Header,1172
464,Outside Foot Shot,1173
465,Solid Player,1174
465,Early Crosser,1175
465,Team Player,1176
466,Finesse Shot,1177
466,Flair,1178
467,Team Player,1179
468,Long Throw-in,1180
468,Long Shot Taker (AI),1181
469,Long Shot Taker (AI),1182
470,Power Free-Kick,1183
470,Playmaker (AI),1184
470,Chip Shot (AI),1185
470,Technical Dribbler (AI),1186
472,Solid Player,1187
472,Leadership,1188
473,Long Passer (AI),1189
473,Playmaker (AI),1190
473,Outside Foot Shot,1191
474,Finesse Shot,1192
474,Long Shot Taker (AI),1193
474,Playmaker (AI),1194
474,Outside Foot Shot,1195
474,Technical Dribbler (AI),1196
475,Power Header,1197
476,GK Long Throw,1198
476,Rushes Out Of Goal,1199
477,Finesse Shot,1200
477,Long Shot Taker (AI),1201
477,Outside Foot Shot,1202
478,Power Free-Kick,1203
478,Finesse Shot,1204
478,Long Passer (AI),1205
478,Long Shot Taker (AI),1206
478,Speed Dribbler (AI),1207
478,Playmaker (AI),1208
479,Injury Prone,1209
479,Dives Into Tackles (AI),1210
480,Injury Prone,1211
480,Long Shot Taker (AI),1212
482,Finesse Shot,1213
482,Outside Foot Shot,1214
483,Dives Into Tackles (AI),1215
483,Long Passer (AI),1216
484,Playmaker (AI),1217
484,Technical Dribbler (AI),1218
485,Injury Prone,1219
485,Flair,1220
485,Technical Dribbler (AI),1221
486,Flair,1222
486,Long Shot Taker (AI),1223
486,Playmaker (AI),1224
486,Outside Foot Shot,1225
486,Technical Dribbler (AI),1226
487,Power Free-Kick,1227
487,Leadership,1228
487,Long Passer (AI),1229
487,Long Shot Taker (AI),1230
488,Injury Prone,1231
490,Long Throw-in,1232
490,Solid Player,1233
490,Long Passer (AI),1234
490,Power Header,1235
491,Comes For Crosses,1236
492,Early Crosser,1237
492,Team Player,1238
493,Long Throw-in,1239
493,Dives Into Tackles (AI),1240
493,Team Player,1241
494,GK Long Throw,1242
494,Rushes Out Of Goal,1243
494,Comes For Crosses,1244
495,Solid Player,1245
495,Long Shot Taker (AI),1246
496,Leadership,1247
496,Long Shot Taker (AI),1248
496,Power Header,1249
497,Injury Prone,1250
497,Dives Into Tackles (AI),1251
497,Finesse Shot,1252
497,Flair,1253
497,Long Shot Taker (AI),1254
497,Technical Dribbler (AI),1255
500,Saves with Feet,1256
501,Finesse Shot,1257
501,Power Header,1258
501,Outside Foot Shot,1259
502,Long Shot Taker (AI),1260
502,Technical Dribbler (AI),1261
503,Leadership,1262
503,Finesse Shot,1263
503,Long Passer (AI),1264
503,Long Shot Taker (AI),1265
503,Outside Foot Shot,1266
504,Solid Player,1267
504,Power Header,1268
505,Leadership,1269
505,Long Passer (AI),1270
505,GK Long Throw,1271
505,Team Player,1272
505,Saves with Feet,1273
506,Injury Prone,1274
506,Flair,1275
506,Outside Foot Shot,1276
506,Technical Dribbler (AI),1277
507,Solid Player,1278
507,Leadership,1279
507,Team Player,1280
508,Leadership,1281
508,Flair,1282
508,Technical Dribbler (AI),1283
509,Injury Prone,1284
509,Finesse Shot,1285
509,Long Shot Taker (AI),1286
509,Speed Dribbler (AI),1287
509,Outside Foot Shot,1288
509,Team Player,1289
509,Technical Dribbler (AI),1290
510,Flair,1291
510,Long Shot Taker (AI),1292
510,Speed Dribbler (AI),1293
510,Outside Foot Shot,1294
510,Technical Dribbler (AI),1295
511,GK Long Throw,1296
512,Finesse Shot,1297
512,Long Passer (AI),1298
512,Technical Dribbler (AI),1299
513,Solid Player,1300
514,Long Throw-in,1301
514,Early Crosser,1302
515,Technical Dribbler (AI),1303
516,Flair,1304
516,Long Shot Taker (AI),1305
516,Outside Foot Shot,1306
516,Technical Dribbler (AI),1307
517,Flair,1308
517,Technical Dribbler (AI),1309
518,Flair,1310
519,Long Passer (AI),1311
521,Early Crosser,1312
522,Injury Prone,1313
522,Flair,1314
522,Speed Dribbler (AI),1315
522,Outside Foot Shot,1316
522,Technical Dribbler (AI),1317
524,Power Header,1318
525,Speed Dribbler (AI),1319
526,Long Shot Taker (AI),1320
526,Playmaker (AI),1321
526,Technical Dribbler (AI),1322
527,Long Shot Taker (AI),1323
527,Outside Foot Shot,1324
528,Solid Player,1325
528,Long Passer (AI),1326
528,Long Shot Taker (AI),1327
528,Team Player,1328
530,Playmaker (AI),1329
531,Long Shot Taker (AI),1330
531,Outside Foot Shot,1331
532,Comes For Crosses,1332
533,Flair,1333
533,Playmaker (AI),1334
533,Technical Dribbler (AI),1335
534,Leadership,1336
535,Early Crosser,1337
537,Leadership,1338
538,Flair,1339
538,Speed Dribbler (AI),1340
538,Outside Foot Shot,1341
539,Long Throw-in,1342
539,Solid Player,1343
539,Leadership,1344
539,Speed Dribbler (AI),1345
540,Speed Dribbler (AI),1346
540,Chip Shot (AI),1347
541,Power Free-Kick,1348
541,Long Passer (AI),1349
541,Long Shot Taker (AI),1350
541,Playmaker (AI),1351
541,Technical Dribbler (AI),1352
542,Finesse Shot,1353
542,Outside Foot Shot,1354
543,GK Long Throw,1355
547,Long Throw-in,1356
547,Early Crosser,1357
548,Power Free-Kick,1358
548,Long Shot Taker (AI),1359
548,Speed Dribbler (AI),1360
548,Outside Foot Shot,1361
549,Outside Foot Shot,1362
550,Finesse Shot,1363
550,Flair,1364
550,Power Header,1365
550,Outside Foot Shot,1366
551,Injury Prone,1367
551,Long Shot Taker (AI),1368
552,Long Shot Taker (AI),1369
554,Finesse Shot,1370
554,Long Shot Taker (AI),1371
554,Speed Dribbler (AI),1372
554,Outside Foot Shot,1373
556,Outside Foot Shot,1374
556,Technical Dribbler (AI),1375
557,Long Shot Taker (AI),1376
557,Technical Dribbler (AI),1377
558,Injury Prone,1378
558,Dives Into Tackles (AI),1379
559,Long Passer (AI),1380
560,Long Shot Taker (AI),1381
561,Solid Player,1382
561,Long Shot Taker (AI),1383
561,Speed Dribbler (AI),1384
561,Technical Dribbler (AI),1385
562,Early Crosser,1386
563,Finesse Shot,1387
563,Flair,1388
563,Outside Foot Shot,1389
564,Solid Player,1390
565,Injury Prone,1391
566,Long Passer (AI),1392
566,Playmaker (AI),1393
566,Giant Throw-in,1394
566,Outside Foot Shot,1395
567,Speed Dribbler (AI),1396
567,Chip Shot (AI),1397
569,Long Throw-in,1398
569,Early Crosser,1399
570,Technical Dribbler (AI),1400
572,Long Passer (AI),1401
572,Long Shot Taker (AI),1402
573,Long Throw-in,1403
573,Long Shot Taker (AI),1404
573,Speed Dribbler (AI),1405
574,Finesse Shot,1406
574,Chip Shot (AI),1407
575,Leadership,1408
575,Speed Dribbler (AI),1409
575,Outside Foot Shot,1410
575,Team Player,1411
576,Solid Player,1412
576,Leadership,1413
578,Finesse Shot,1414
578,Flair,1415
579,Long Throw-in,1416
579,Dives Into Tackles (AI),1417
579,Speed Dribbler (AI),1418
579,Playmaker (AI),1419
579,Technical Dribbler (AI),1420
580,Finesse Shot,1421
580,Long Shot Taker (AI),1422
580,Outside Foot Shot,1423
581,Dives Into Tackles (AI),1424
582,Flair,1425
582,Playmaker (AI),1426
582,Technical Dribbler (AI),1427
583,Early Crosser,1428
583,Speed Dribbler (AI),1429
583,Outside Foot Shot,1430
584,Flair,1431
584,Speed Dribbler (AI),1432
585,Finesse Shot,1433
585,Power Header,1434
585,Outside Foot Shot,1435
587,Early Crosser,1436
587,Finesse Shot,1437
587,Playmaker (AI),1438
587,Outside Foot Shot,1439
587,Team Player,1440
589,Comes For Crosses,1441
592,Rushes Out Of Goal,1442
592,Comes For Crosses,1443
593,Flair,1444
593,Technical Dribbler (AI),1445
594,Long Shot Taker (AI),1446
594,Playmaker (AI),1447
594,Technical Dribbler (AI),1448
595,Outside Foot Shot,1449
596,Speed Dribbler (AI),1450
597,Early Crosser,1451
597,Speed Dribbler (AI),1452
598,Speed Dribbler (AI),1453
599,Long Shot Taker (AI),1454
599,Speed Dribbler (AI),1455
599,Technical Dribbler (AI),1456
600,Saves with Feet,1457
602,Injury Prone,1458
602,Dives Into Tackles (AI),1459
602,Leadership,1460
602,Long Passer (AI),1461
603,Flair,1462
603,Chip Shot (AI),1463
603,Technical Dribbler (AI),1464
604,Injury Prone,1465
604,Flair,1466
604,Outside Foot Shot,1467
604,Technical Dribbler (AI),1468
605,Injury Prone,1469
605,Long Passer (AI),1470
605,Playmaker (AI),1471
605,Outside Foot Shot,1472
606,GK Long Throw,1473
606,Rushes Out Of Goal,1474
607,Solid Player,1475
607,Finesse Shot,1476
607,Flair,1477
607,Speed Dribbler (AI),1478
608,Power Free-Kick,1479
608,Flair,1480
608,Long Passer (AI),1481
608,Long Shot Taker (AI),1482
608,Outside Foot Shot,1483
609,Long Shot Taker (AI),1484
609,Outside Foot Shot,1485
610,Dives Into Tackles (AI),1486
610,Team Player,1487
611,Long Passer (AI),1488
611,Long Shot Taker (AI),1489
612,Early Crosser,1490
612,Long Passer (AI),1491
612,Long Shot Taker (AI),1492
612,Team Player,1493
613,Leadership,1494
613,Power Header,1495
614,Speed Dribbler (AI),1496
615,Long Throw-in,1497
615,Flair,1498
615,Long Passer (AI),1499
615,Speed Dribbler (AI),1500
616,Leadership,1501
616,Finesse Shot,1502
616,Flair,1503
616,Playmaker (AI),1504
616,Outside Foot Shot,1505
616,Technical Dribbler (AI),1506
617,Flair,1507
617,Speed Dribbler (AI),1508
618,Dives Into Tackles (AI),1509
619,Cautious With Crosses,1510
620,Long Passer (AI),1511
620,Playmaker (AI),1512
621,Dives Into Tackles (AI),1513
621,Power Header,1514
622,Solid Player,1515
622,Leadership,1516
622,Long Passer (AI),1517
622,Team Player,1518
623,Power Header,1519
624,Solid Player,1520
624,Long Shot Taker (AI),1521
624,Playmaker (AI),1522
625,Technical Dribbler (AI),1523
626,Power Free-Kick,1524
626,Giant Throw-in,1525
627,Injury Prone,1526
627,Flair,1527
627,Playmaker (AI),1528
627,Technical Dribbler (AI),1529
628,Dives Into Tackles (AI),1530
629,GK Long Throw,1531
632,Power Free-Kick,1532
632,Flair,1533
632,Long Shot Taker (AI),1534
632,Outside Foot Shot,1535
633,Injury Prone,1536
635,Finesse Shot,1537
635,Outside Foot Shot,1538
636,Flair,1539
636,Speed Dribbler (AI),1540
637,Injury Prone,1541
637,Flair,1542
637,Long Shot Taker (AI),1543
637,Speed Dribbler (AI),1544
638,Leadership,1545
638,Flair,1546
638,Long Shot Taker (AI),1547
638,Playmaker (AI),1548
638,Outside Foot Shot,1549
638,Technical Dribbler (AI),1550
639,Power Free-Kick,1551
639,Long Shot Taker (AI),1552
639,Power Header,1553
639,Outside Foot Shot,1554
640,Comes For Crosses,1555
641,Long Shot Taker (AI),1556
643,Power Free-Kick,1557
643,Chip Shot (AI),1558
643,Technical Dribbler (AI),1559
644,Flair,1560
644,Technical Dribbler (AI),1561
645,Solid Player,1562
645,Dives Into Tackles (AI),1563
645,Power Header,1564
646,Injury Prone,1565
646,Dives Into Tackles (AI),1566
646,Long Shot Taker (AI),1567
646,Team Player,1568
647,Finesse Shot,1569
647,Flair,1570
647,Speed Dribbler (AI),1571
648,Early Crosser,1572
648,Long Passer (AI),1573
649,Power Header,1574
650,Long Throw-in,1575
650,Solid Player,1576
650,Dives Into Tackles (AI),1577
650,Long Passer (AI),1578
650,Team Player,1579
651,Power Header,1580
652,Finesse Shot,1581
653,Speed Dribbler (AI),1582
653,Technical Dribbler (AI),1583
654,Long Passer (AI),1584
655,Leadership,1585
656,Long Passer (AI),1586
657,Saves with Feet,1587
658,Power Header,1588
658,Technical Dribbler (AI),1589
659,Flair,1590
659,Speed Dribbler (AI),1591
659,Outside Foot Shot,1592
660,Solid Player,1593
660,Finesse Shot,1594
660,Long Shot Taker (AI),1595
660,Playmaker (AI),1596
661,Injury Prone,1597
661,Finesse Shot,1598
661,Flair,1599
661,Technical Dribbler (AI),1600
662,Power Free-Kick,1601
662,Long Shot Taker (AI),1602
662,Outside Foot Shot,1603
663,Solid Player,1604
663,Speed Dribbler (AI),1605
664,Speed Dribbler (AI),1606
666,Injury Prone,1607
666,Leadership,1608
666,Long Passer (AI),1609
667,Leadership,1610
667,Team Player,1611
668,Flair,1612
668,Outside Foot Shot,1613
668,Team Player,1614
669,Power Free-Kick,1615
669,Long Passer (AI),1616
669,Long Shot Taker (AI),1617
670,Finesse Shot,1618
670,Long Shot Taker (AI),1619
670,Technical Dribbler (AI),1620
671,Solid Player,1621
671,Finesse Shot,1622
671,Playmaker (AI),1623
671,Team Player,1624
672,Finesse Shot,1625
673,Leadership,1626
673,Finesse Shot,1627
673,Long Shot Taker (AI),1628
673,Playmaker (AI),1629
673,Outside Foot Shot,1630
673,Technical Dribbler (AI),1631
674,Injury Prone,1632
674,Leadership,1633
674,Outside Foot Shot,1634
675,Rushes Out Of Goal,1635
675,Comes For Crosses,1636
676,Outside Foot Shot,1637
678,Power Free-Kick,1638
678,Finesse Shot,1639
678,Long Shot Taker (AI),1640
679,Leadership,1641
679,Finesse Shot,1642
679,Long Shot Taker (AI),1643
679,Playmaker (AI),1644
679,Outside Foot Shot,1645
679,Team Player,1646
680,Dives Into Tackles (AI),1647
681,Injury Prone,1648
681,Leadership,1649
681,Power Header,1650
682,GK Long Throw,1651
682,Rushes Out Of Goal,1652
682,Comes For Crosses,1653
682,Saves with Feet,1654
683,Solid Player,1655
683,Team Player,1656
684,Dives Into Tackles (AI),1657
684,Long Passer (AI),1658
685,GK Long Throw,1659
685,Cautious With Crosses,1660
686,GK Long Throw,1661
686,Rushes Out Of Goal,1662
687,Flair,1663
687,Long Shot Taker (AI),1664
687,Outside Foot Shot,1665
687,Technical Dribbler (AI),1666
688,Flair,1667
688,Technical Dribbler (AI),1668
689,Long Passer (AI),1669
689,Outside Foot Shot,1670
690,Power Header,1671
691,Long Shot Taker (AI),1672
691,Speed Dribbler (AI),1673
692,Early Crosser,1674
692,Chip Shot (AI),1675
693,Finesse Shot,1676
693,Outside Foot Shot,1677
694,Solid Player,1678
694,Long Passer (AI),1679
695,Flair,1680
695,Outside Foot Shot,1681
695,Technical Dribbler (AI),1682
696,Long Throw-in,1683
696,Solid Player,1684
697,Flair,1685
697,Rushes Out Of Goal,1686
697,Saves with Feet,1687
698,Cautious With Crosses,1688
699,Long Shot Taker (AI),1689
699,Technical Dribbler (AI),1690
700,Flair,1691
700,Long Shot Taker (AI),1692
701,Finesse Shot,1693
701,Playmaker (AI),1694
702,Finesse Shot,1695
702,Flair,1696
702,Long Shot Taker (AI),1697
702,Speed Dribbler (AI),1698
702,Outside Foot Shot,1699
702,Technical Dribbler (AI),1700
703,Power Header,1701
704,Outside Foot Shot,1702
704,Technical Dribbler (AI),1703
705,Dives Into Tackles (AI),1704
706,Leadership,1705
706,Long Passer (AI),1706
706,Long Shot Taker (AI),1707
707,Leadership,1708
707,Flair,1709
707,Long Shot Taker (AI),1710
707,Speed Dribbler (AI),1711
707,Outside Foot Shot,1712
708,Solid Player,1713
710,Flair,1714
710,Long Shot Taker (AI),1715
710,Speed Dribbler (AI),1716
710,Outside Foot Shot,1717
711,Flair,1718
711,Technical Dribbler (AI),1719
712,Flair,1720
712,Playmaker (AI),1721
712,Outside Foot Shot,1722
712,Technical Dribbler (AI),1723
713,Flair,1724
713,Technical Dribbler (AI),1725
714,Finesse Shot,1726
714,Long Shot Taker (AI),1727
714,Technical Dribbler (AI),1728
715,Long Shot Taker (AI),1729
715,Speed Dribbler (AI),1730
716,Speed Dribbler (AI),1731
717,Speed Dribbler (AI),1732
718,Dives Into Tackles (AI),1733
718,Long Passer (AI),1734
719,Finesse Shot,1735
719,Flair,1736
719,Technical Dribbler (AI),1737
721,Rushes Out Of Goal,1738
722,Flair,1739
722,Outside Foot Shot,1740
722,Technical Dribbler (AI),1741
724,Long Throw-in,1742
724,Dives Into Tackles (AI),1743
725,Long Shot Taker (AI),1744
725,Speed Dribbler (AI),1745
726,Flair,1746
726,Long Shot Taker (AI),1747
726,Speed Dribbler (AI),1748
726,Technical Dribbler (AI),1749
729,Injury Prone,1750
730,Long Passer (AI),1751
733,Early Crosser,1752
733,Chip Shot (AI),1753
734,Dives Into Tackles (AI),1754
735,Solid Player,1755
735,Long Passer (AI),1756
736,Injury Prone,1757
737,Power Free-Kick,1758
737,Dives Into Tackles (AI),1759
737,Giant Throw-in,1760
737,Team Player,1761
738,Speed Dribbler (AI),1762
739,Injury Prone,1763
739,Dives Into Tackles (AI),1764
739,Finesse Shot,1765
739,Technical Dribbler (AI),1766
740,Playmaker (AI),1767
740,Outside Foot Shot,1768
740,Team Player,1769
741,Dives Into Tackles (AI),1770
741,Long Shot Taker (AI),1771
741,Playmaker (AI),1772
742,Long Passer (AI),1773
742,Playmaker (AI),1774
