int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
994,994,82,61,67,83,70
995,995,60,82,78,74,74
996,996,61,55,73,78,60
997,997,74,67,64,82,73
998,998,46,34,84,67,28
999,999,76,58,64,76,59
1000,1000,76,58,74,73,69
1001,1001,69,71,63,79,65
1002,1002,73,68,46,77,69
1003,1003,10,9,10,29,10
1004,1004,74,70,54,79,44
1005,1005,16,16,27,23,13
1006,1006,72,77,78,78,76
1007,1007,68,65,37,73,55
1008,1008,80,70,64,77,72
1009,1009,63,59,74,75,55
1010,1010,71,62,73,77,60
1011,1011,64,53,74,70,51
1012,1012,74,53,60,73,71
1013,1013,66,80,71,70,76
1014,1014,36,41,84,70,37
1015,1015,38,40,84,62,30
1016,1016,73,78,68,82,81
1017,1017,66,76,54,65,49
1018,1018,77,59,62,73,54
1019,1019,10,14,21,25,10
1020,1020,75,70,66,76,76
1021,1021,67,60,59,80,60
1022,1022,76,69,60,80,66
1023,1023,71,78,64,72,53
1024,1024,59,83,71,69,82
1025,1025,28,56,82,60,47
1026,1026,78,70,48,75,72
1027,1027,72,77,71,73,67
1028,1028,17,13,12,35,13
1029,1029,62,43,84,75,55
1030,1030,29,35,75,65,23
1031,1031,66,68,41,70,59
1032,1032,71,78,75,74,73
1033,1033,19,13,14,30,14
1034,1034,65,78,69,70,73
1035,1035,74,50,56,70,61
1036,1036,74,73,45,75,77
1037,1037,67,69,46,81,70
1038,1038,63,50,77,80,51
1039,1039,23,12,14,49,8
1040,1040,76,61,55,85,69
1041,1041,70,79,67,73,64
1042,1042,70,50,74,74,38
1043,1043,34,80,84,69,78
1044,1044,75,70,51,74,65
1045,1045,74,71,67,77,72
1046,1046,44,41,86,64,35
1047,1047,78,65,65,77,59
1048,1048,73,66,52,81,63
1049,1049,72,69,69,73,65
1050,1050,68,80,77,70,67
1051,1051,64,75,48,74,74
1052,1052,66,79,76,68,76
1053,1053,11,17,16,33,12
1054,1054,74,57,64,70,55
1055,1055,75,63,46,78,52
1056,1056,58,43,64,65,26
1057,1057,69,77,75,74,70
1058,1058,67,65,78,77,70
1059,1059,84,72,58,74,69
1060,1060,78,37,53,77,29
1061,1061,74,71,61,78,64
1062,1062,68,71,62,69,56
1063,1063,68,60,55,80,59
1064,1064,78,69,40,79,62
1065,1065,52,74,83,66,72
1066,1066,67,71,44,81,49
1067,1067,74,65,36,80,73
1068,1068,73,75,67,80,64
1069,1069,73,50,55,71,33
1070,1070,72,65,42,80,51
1071,1071,68,63,52,80,66
1072,1072,78,60,43,78,49
1073,1073,45,35,77,77,37
1074,1074,10,13,10,26,15
1075,1075,44,19,76,65,20
1076,1076,74,68,60,73,48
1077,1077,68,68,75,76,69
1078,1078,73,66,74,80,67
1079,1079,69,71,44,69,70
1080,1080,28,25,76,75,24
1081,1081,65,69,57,78,45
1082,1082,70,55,65,80,58
1083,1083,66,68,40,73,76
1084,1084,64,76,79,83,78
1085,1085,74,76,69,75,70
1086,1086,56,37,75,67,54
1087,1087,64,71,46,77,63
1088,1088,70,76,65,72,67
1089,1089,15,15,14,27,16
1090,1090,59,71,52,76,54
1091,1091,29,78,80,70,77
1092,1092,78,67,60,87,70
1093,1093,78,72,59,73,60
1094,1094,63,39,69,80,50
1095,1095,56,78,81,78,78
1096,1096,73,68,44,73,58
1097,1097,65,80,77,72,72
1098,1098,74,63,67,76,45
1099,1099,66,59,42,82,44
1100,1100,45,22,79,59,28
1101,1101,83,59,67,75,53
1102,1102,60,45,79,73,51
1103,1103,63,81,72,76,71
1104,1104,79,54,65,76,48
1105,1105,73,68,52,75,66
1106,1106,77,74,49,77,68
1107,1107,53,63,79,69,50
1108,1108,75,74,72,73,69
1109,1109,64,37,76,75,32
1110,1110,73,74,51,82,55
1111,1111,77,67,67,78,61
1112,1112,61,69,74,82,48
1113,1113,52,77,79,71,80
1114,1114,54,37,77,69,39
1115,1115,17,12,16,32,12
1116,1116,75,60,60,75,59
1117,1117,18,13,16,30,16
1118,1118,50,79,80,66,70
1119,1119,69,74,54,79,68
1120,1120,70,60,69,82,60
1121,1121,69,42,74,73,36
1122,1122,41,53,65,78,31
1123,1123,77,70,67,77,69
1124,1124,77,72,57,77,71
1125,1125,75,59,60,73,65
1126,1126,73,70,61,82,78
1127,1127,46,20,80,72,36
1128,1128,74,72,47,72,64
1129,1129,67,65,53,78,53
1130,1130,78,55,68,76,51
1131,1131,44,28,78,66,30
1132,1132,12,13,18,56,11
1133,1133,73,57,58,75,49
1134,1134,67,56,67,79,55
1135,1135,37,30,75,67,48
1136,1136,63,37,75,67,52
1137,1137,65,58,77,77,51
1138,1138,77,49,73,72,43
1139,1139,53,32,78,73,25
1140,1140,80,71,63,76,67
1141,1141,64,75,75,76,81
1142,1142,74,71,65,73,71
1143,1143,46,23,79,65,33
1144,1144,64,62,59,78,44
1145,1145,73,71,57,71,74
1146,1146,72,52,68,73,55
1147,1147,25,25,75,68,22
1148,1148,66,81,79,67,69
1149,1149,20,15,15,59,15
1150,1150,76,59,63,72,57
1151,1151,66,56,65,76,56
1152,1152,74,37,65,74,42
1153,1153,69,54,70,77,53
1154,1154,13,11,13,39,13
1155,1155,79,77,69,77,74
1156,1156,42,29,77,69,28
1157,1157,68,53,71,74,46
1158,1158,45,77,82,65,76
1159,1159,73,66,67,82,66
1160,1160,77,69,66,79,68
1161,1161,79,70,70,80,76
1162,1162,65,80,75,62,77
1163,1163,75,53,64,77,59
1164,1164,44,37,80,71,39
1165,1165,74,50,54,82,78
1166,1166,75,72,58,67,72
1167,1167,69,68,32,80,37
1168,1168,52,77,70,74,75
1169,1169,68,77,54,74,66
1170,1170,78,67,44,79,79
1171,1171,47,20,84,62,45
1172,1172,67,82,74,71,71
1173,1173,81,48,69,73,46
1174,1174,71,34,73,75,35
1175,1175,59,44,64,75,49
1176,1176,15,13,14,32,20
1177,1177,50,31,68,76,58
1178,1178,74,68,63,79,48
1179,1179,67,80,78,74,75
1180,1180,80,58,58,74,63
1181,1181,78,59,61,74,40
1182,1182,77,72,54,80,65
1183,1183,75,45,71,72,53
1184,1184,68,66,63,76,59
1185,1185,74,72,53,72,75
1186,1186,62,66,58,78,50
1187,1187,13,18,18,32,12
1188,1188,67,77,80,70,60
1189,1189,37,83,68,70,79
1190,1190,20,16,14,24,16
1191,1191,33,38,76,72,55
1192,1192,45,77,82,71,77
1193,1193,72,30,64,73,51
1194,1194,70,72,41,75,58
1195,1195,68,77,67,74,75
1196,1196,33,48,80,66,50
1197,1197,35,81,81,66,66
1198,1198,76,68,71,73,66
1199,1199,35,19,77,80,25
1200,1200,62,61,68,74,60
1201,1201,10,17,16,14,13
1202,1202,80,55,54,73,57
1203,1203,76,30,64,72,58
1204,1204,67,63,50,72,69
1205,1205,69,53,73,77,51
1206,1206,62,78,55,75,67
1207,1207,30,38,82,64,28
1208,1208,51,30,69,76,35
1209,1209,75,68,68,80,78
1210,1210,74,46,74,71,33
1211,1211,14,9,13,51,8
1212,1212,55,65,62,74,54
1213,1213,74,71,53,76,60
1214,1214,68,78,82,67,67
1215,1215,60,76,75,79,72
1216,1216,69,77,74,71,70
1217,1217,75,32,64,71,37
1218,1218,57,77,77,66,73
1219,1219,58,81,82,64,83
1220,1220,80,77,54,76,69
1221,1221,42,68,71,76,40
1222,1222,51,76,73,74,70
1223,1223,77,50,54,70,40
1224,1224,55,53,75,78,56
1225,1225,73,47,56,72,51
1226,1226,27,21,76,65,25
1227,1227,81,40,60,73,40
1228,1228,72,71,56,72,72
1229,1229,75,71,61,78,61
1230,1230,53,36,77,68,32
1231,1231,10,10,11,33,10
1232,1232,52,48,65,77,33
1233,1233,49,43,75,62,39
1234,1234,58,80,81,74,74
1235,1235,43,32,79,68,19
1236,1236,52,72,63,77,48
1237,1237,72,76,66,76,62
1238,1238,79,71,55,78,82
1239,1239,80,68,41,80,81
1240,1240,77,48,66,75,55
1241,1241,82,72,53,80,65
1242,1242,42,54,79,63,13
1243,1243,36,39,82,72,32
1244,1244,77,69,57,70,70
1245,1245,51,81,66,66,73
1246,1246,81,61,35,74,53
1247,1247,51,36,47,70,47
1248,1248,56,33,74,75,32
1249,1249,14,9,12,25,7
1250,1250,13,9,10,29,12
1251,1251,77,60,40,77,72
1252,1252,75,76,66,73,84
1253,1253,62,57,72,76,44
1254,1254,17,12,19,37,19
1255,1255,11,12,10,28,14
1256,1256,76,45,65,70,37
1257,1257,15,14,14,39,13
1258,1258,61,35,79,74,37
1259,1259,67,74,57,70,69
1260,1260,78,72,55,71,71
1261,1261,73,73,43,77,69
1262,1262,69,63,54,76,52
1263,1263,78,62,69,74,41
1264,1264,74,66,60,79,67
1265,1265,74,66,60,79,67
1266,1266,72,74,62,75,70
1267,1267,78,37,71,68,39
1268,1268,68,77,79,69,76
1269,1269,44,41,77,71,38
1270,1270,62,59,76,79,62
1271,1271,67,79,54,72,76
1272,1272,60,78,76,69,71
1273,1273,69,55,68,74,59
1274,1274,72,70,58,78,73
1275,1275,74,67,32,68,74
1276,1276,41,35,67,74,36
1277,1277,63,73,56,76,68
1278,1278,74,56,62,72,48
1279,1279,69,72,66,74,72
1280,1280,44,73,67,81,51
1281,1281,69,76,58,72,59
1282,1282,74,56,42,69,49
1283,1283,78,52,69,75,44
1284,1284,75,67,63,75,72
1285,1285,69,48,60,79,55
1286,1286,74,63,57,81,68
1287,1287,60,60,78,76,42
1288,1288,78,38,50,72,38
1289,1289,78,42,53,75,61
1290,1290,31,32,76,64,42
1291,1291,76,68,54,77,80
1292,1292,12,11,11,32,10
1293,1293,67,64,51,82,57
1294,1294,75,58,60,74,57
1295,1295,76,70,57,79,61
1296,1296,12,11,12,15,13
1297,1297,47,80,83,68,64
1298,1298,56,77,82,74,77
1299,1299,74,69,67,75,62
1300,1300,47,81,76,73,70
1301,1301,68,56,65,80,69
1302,1302,66,62,58,78,60
1303,1303,78,66,66,72,55
1304,1304,72,70,63,74,72
1305,1305,69,61,75,82,63
1306,1306,66,78,55,75,75
1307,1307,39,44,81,61,55
1308,1308,72,70,57,75,72
1309,1309,83,67,45,72,72
1310,1310,71,52,62,75,44
1311,1311,56,77,75,72,71
1312,1312,68,55,63,79,61
1313,1313,76,58,72,72,48
1314,1314,40,45,77,55,29
1315,1315,79,71,54,75,64
1316,1316,55,80,75,65,76
1317,1317,74,75,56,75,80
1318,1318,70,77,68,67,75
1319,1319,84,67,62,74,76
1320,1320,68,74,69,75,77
1321,1321,56,50,83,66,49
1322,1322,65,55,79,77,51
1323,1323,77,32,50,75,28
1324,1324,79,74,47,75,70
1325,1325,73,42,60,73,55
1326,1326,21,14,13,24,16
1327,1327,15,17,12,32,14
1328,1328,68,77,73,69,75
1329,1329,74,45,67,78,57
1330,1330,60,26,77,66,32
1331,1331,65,77,81,75,76
1332,1332,11,13,12,19,11
1333,1333,72,43,60,71,58
1334,1334,65,77,73,70,66
1335,1335,67,72,55,74,60
1336,1336,67,74,49,71,63
1337,1337,47,49,76,65,52
1338,1338,68,50,70,77,60
1339,1339,54,55,42,80,49
1340,1340,63,80,80,67,71
1341,1341,70,59,65,76,50
1342,1342,55,39,77,75,31
1343,1343,70,67,55,78,60
1344,1344,59,43,72,72,47
1345,1345,73,49,69,78,54
1346,1346,69,77,69,75,74
1347,1347,42,34,74,61,46
1348,1348,42,22,79,69,18
1349,1349,68,72,50,75,65
1350,1350,73,71,58,81,70
1351,1351,72,65,57,82,47
1352,1352,73,60,60,79,56
1353,1353,18,13,13,52,11
1354,1354,38,24,77,61,42
1355,1355,13,14,16,25,15
1356,1356,67,62,70,80,72
1357,1357,76,77,56,75,65
1358,1358,60,78,78,76,66
1359,1359,41,44,74,71,36
1360,1360,74,70,42,75,63
1361,1361,40,28,80,58,27
1362,1362,28,37,78,65,52
1363,1363,11,16,17,14,14
1364,1364,60,58,44,76,62
1365,1365,75,68,50,80,65
1366,1366,73,74,76,71,74
1367,1367,70,66,54,71,56
1368,1368,74,70,49,79,69
1369,1369,75,40,72,72,32
1370,1370,64,77,79,70,71
1371,1371,49,28,78,70,47
1372,1372,46,79,84,72,73
1373,1373,76,63,58,74,41
1374,1374,45,80,62,71,74
1375,1375,76,44,58,72,27
1376,1376,18,18,15,35,19
1377,1377,70,57,65,75,68
1378,1378,76,67,54,73,70
1379,1379,66,75,65,69,72
1380,1380,69,76,44,78,60
1381,1381,57,42,60,76,37
1382,1382,57,31,78,73,35
1383,1383,58,47,78,74,48
1384,1384,56,42,76,77,43
1385,1385,80,68,54,76,83
1386,1386,65,42,52,75,40
1387,1387,58,59,73,80,50
1388,1388,77,53,56,75,54
1389,1389,68,56,65,74,56
1390,1390,54,79,87,70,68
1391,1391,67,75,74,66,66
1392,1392,70,61,65,79,69
1393,1393,11,13,19,44,19
1394,1394,75,72,69,75,62
1395,1395,74,43,55,79,51
1396,1396,9,7,8,15,11
1397,1397,64,59,58,78,63
1398,1398,72,75,52,76,53
1399,1399,33,22,18,17,21
1400,1400,72,64,55,70,67
1401,1401,41,83,80,68,69
1402,1402,79,54,62,74,57
1403,1403,67,79,54,78,78
1404,1404,13,10,24,24,19
1405,1405,40,30,74,72,22
1406,1406,76,68,58,80,50
1407,1407,59,42,77,63,22
1408,1408,63,78,59,75,72
1409,1409,73,72,54,73,66
1410,1410,56,45,65,74,52
1411,1411,76,63,37,79,60
1412,1412,60,55,65,76,49
1413,1413,70,50,59,73,62
1414,1414,69,54,66,80,66
1415,1415,20,11,18,32,13
1416,1416,74,74,75,74,64
1417,1417,58,74,75,72,74
1418,1418,64,68,64,80,52
1419,1419,31,78,75,64,78
1420,1420,72,68,58,77,70
1421,1421,73,73,49,77,72
1422,1422,64,71,59,76,71
1423,1423,60,42,56,78,43
1424,1424,45,28,76,68,32
1425,1425,68,74,45,75,64
1426,1426,67,60,58,77,49
1427,1427,79,55,56,74,56
1428,1428,59,41,67,73,56
1429,1429,68,72,56,78,70
1430,1430,59,51,60,77,53
1431,1431,19,16,24,22,14
1432,1432,34,79,76,58,74
1433,1433,32,80,83,72,74
1434,1434,38,43,74,72,51
1435,1435,14,5,12,32,10
1436,1436,17,14,19,35,17
1437,1437,73,48,72,66,58
1438,1438,67,49,65,80,43
1439,1439,34,48,79,59,40
1440,1440,65,58,69,79,56
1441,1441,77,71,68,79,72
1442,1442,74,42,57,70,37
1443,1443,65,60,78,76,58
1444,1444,74,67,45,79,63
1445,1445,69,79,79,75,76
1446,1446,77,73,63,77,73
1447,1447,69,32,67,70,34
1448,1448,80,62,52,77,56
1449,1449,53,77,76,65,69
1450,1450,74,65,45,74,62
1451,1451,78,37,71,68,39
1452,1452,60,46,71,68,49
1453,1453,76,49,83,76,49
1454,1454,71,69,51,71,70
1455,1455,36,40,76,78,33
1456,1456,35,80,79,70,70
1457,1457,66,37,75,66,65
1458,1458,58,62,69,79,59
1459,1459,73,67,43,80,57
1460,1460,74,50,64,73,45
1461,1461,78,60,72,75,39
1462,1462,67,58,43,77,59
1463,1463,74,50,63,74,53
1464,1464,74,66,62,81,70
1465,1465,16,14,17,33,15
1466,1466,80,75,45,76,70
1467,1467,61,48,73,75,47
1468,1468,44,46,79,68,60
1469,1469,65,69,66,82,66
1470,1470,71,70,50,78,69
1471,1471,56,74,46,80,36
1472,1472,75,66,36,78,71
1473,1473,74,76,70,74,68
1474,1474,45,29,78,70,28
1475,1475,59,64,44,76,58
1476,1476,47,33,76,57,27
1477,1477,75,68,62,75,58
1478,1478,79,58,68,74,54
1479,1479,68,67,80,77,66
1480,1480,63,54,75,74,44
1481,1481,40,78,79,68,72
1482,1482,72,68,63,71,82
1483,1483,52,50,80,74,48
1484,1484,76,72,34,79,71
1485,1485,68,77,65,77,66
1486,1486,74,68,51,75,62
1487,1487,64,74,60,78,60
1488,1488,40,27,78,71,29
1489,1489,27,19,82,63,30
1490,1490,62,66,72,75,65
1491,1491,58,23,73,76,20
1492,1492,62,61,68,79,43
1493,1493,72,79,50,71,76
1494,1494,71,56,54,74,44
1495,1495,70,69,69,78,73
1496,1496,36,25,77,67,36
1497,1497,15,16,11,34,11
1498,1498,77,54,68,75,45
1499,1499,53,36,66,78,39
1500,1500,74,67,61,79,70
1501,1501,79,75,26,78,32
1502,1502,73,70,58,70,71
1503,1503,74,70,64,73,49
1504,1504,66,57,61,78,39
1505,1505,67,61,76,77,51
1506,1506,75,63,66,78,59
1507,1507,50,26,76,73,27
1508,1508,53,22,69,72,21
1509,1509,69,69,69,75,59
1510,1510,31,39,73,61,26
1511,1511,45,44,75,66,34
1512,1512,77,66,40,74,56
1513,1513,74,68,29,74,49
1514,1514,70,78,72,74,72
1515,1515,56,60,70,78,40
1516,1516,71,51,65,73,47
1517,1517,15,12,15,18,15
1518,1518,57,58,51,81,51
1519,1519,69,72,74,72,69
1520,1520,80,68,54,69,58
1521,1521,66,72,58,73,65
1522,1522,41,28,76,66,31
1523,1523,75,61,60,70,57
1524,1524,75,62,55,73,43
1525,1525,74,63,56,71,68
1526,1526,14,11,12,20,15
1527,1527,62,67,55,78,57
1528,1528,78,64,54,77,62
1529,1529,68,54,66,74,69
1530,1530,56,55,62,78,50
1531,1531,72,38,70,68,35
1532,1532,56,45,67,72,40
1533,1533,65,73,72,74,73
1534,1534,48,41,52,71,42
1535,1535,56,79,74,67,55
1536,1536,46,36,55,73,41
1537,1537,63,71,49,76,52
1538,1538,58,54,69,74,54
1539,1539,70,67,65,79,57
1540,1540,50,63,46,75,31
1541,1541,58,82,75,71,78
1542,1542,72,66,57,77,57
1543,1543,51,75,64,69,67
1544,1544,56,59,59,75,72
1545,1545,75,62,47,82,65
1546,1546,82,70,57,79,72
1547,1547,51,79,80,69,66
1548,1548,44,76,90,78,79
1549,1549,71,34,73,71,29
1550,1550,33,80,93,68,80
1551,1551,14,16,11,27,14
1552,1552,73,48,55,70,62
1553,1553,75,72,55,76,68
1554,1554,76,79,41,74,66
1555,1555,70,79,66,72,72
1556,1556,77,71,49,79,62
1557,1557,71,65,43,83,67
1558,1558,65,67,64,75,72
1559,1559,75,66,83,73,56
1560,1560,70,66,72,77,58
1561,1561,64,49,56,74,71
1562,1562,74,64,48,78,68
1563,1563,72,66,68,77,68
1564,1564,78,48,71,68,33
1565,1565,75,75,42,76,63
1566,1566,66,48,63,74,48
1567,1567,73,64,50,81,72
1568,1568,56,51,53,77,50
1569,1569,42,34,74,75,29
1570,1570,27,23,78,58,33
1571,1571,78,70,66,80,62
1572,1572,70,61,50,79,57
1573,1573,58,59,74,75,26
1574,1574,75,41,73,70,48
1575,1575,32,34,77,72,36
1576,1576,74,74,53,64,52
1577,1577,71,76,64,69,68
1578,1578,60,64,74,76,68
1579,1579,73,45,68,70,41
1580,1580,72,72,64,67,65
1581,1581,12,13,16,24,12
1582,1582,72,56,67,76,35
1583,1583,49,77,79,74,69
1584,1584,69,48,67,69,46
1585,1585,54,39,75,64,54
1586,1586,76,46,65,76,57
1587,1587,79,56,66,76,50
1588,1588,79,60,64,80,80
1589,1589,73,66,41,78,64
1590,1590,84,43,60,75,54
1591,1591,14,20,20,31,12
1592,1592,74,54,68,72,37
1593,1593,71,60,62,77,68
1594,1594,72,70,51,74,77
1595,1595,65,62,51,80,67
1596,1596,61,73,92,80,68
1597,1597,70,71,45,76,53
1598,1598,74,74,69,75,69
1599,1599,76,40,73,71,48
1600,1600,66,77,74,73,67
1601,1601,70,78,56,75,46
1602,1602,19,14,16,30,13
1603,1603,78,42,41,71,61
1604,1604,64,78,54,76,77
1605,1605,77,72,59,76,64
1606,1606,42,33,78,64,40
1607,1607,12,11,22,33,13
1608,1608,73,67,57,72,53
1609,1609,25,20,73,69,36
1610,1610,68,74,78,72,74
1611,1611,69,67,64,72,64
1612,1612,52,81,75,73,69
1613,1613,69,69,51,75,65
1614,1614,56,48,76,74,44
1615,1615,70,46,61,72,45
1616,1616,63,35,68,72,37
1617,1617,74,68,57,77,60
1618,1618,71,51,71,69,58
1619,1619,47,57,52,75,54
1620,1620,9,8,10,20,9
1621,1621,15,17,15,26,17
1622,1622,61,81,73,64,72
1623,1623,44,56,73,74,53
1624,1624,32,38,82,69,28
1625,1625,54,39,74,77,40
1626,1626,69,73,77,75,71
1627,1627,69,74,71,72,78
1628,1628,13,12,12,32,19
1629,1629,66,71,35,68,49
1630,1630,74,63,62,78,70
1631,1631,74,70,61,71,64
1632,1632,77,58,58,79,67
1633,1633,57,47,78,75,35
1634,1634,73,46,56,73,57
1635,1635,64,80,80,75,82
1636,1636,13,10,13,39,10
1637,1637,77,69,56,76,72
1638,1638,69,68,50,78,67
1639,1639,63,41,72,71,33
1640,1640,62,35,79,69,39
1641,1641,42,54,68,75,46
1642,1642,66,43,67,70,46
1643,1643,64,50,77,74,63
1644,1644,70,70,72,67,62
1645,1645,70,49,63,67,41
1646,1646,76,62,50,79,72
1647,1647,70,60,62,80,66
1648,1648,50,37,78,70,23
1649,1649,47,26,75,64,35
1650,1650,34,52,75,77,29
1651,1651,69,65,68,79,58
1652,1652,71,64,61,76,64
1653,1653,65,49,72,72,50
1654,1654,51,78,77,64,72
1655,1655,46,76,73,69,75
1656,1656,61,41,73,67,52
1657,1657,76,52,62,71,50
1658,1658,75,69,54,78,62
1659,1659,65,45,58,78,60
1660,1660,42,74,74,74,70
1661,1661,49,84,79,60,78
1662,1662,70,68,65,69,45
1663,1663,68,73,54,75,67
1664,1664,61,78,77,62,77
1665,1665,76,38,69,71,46
1666,1666,53,81,77,69,77
1667,1667,54,44,77,73,35
1668,1668,77,64,78,74,58
1669,1669,76,64,68,74,48
1670,1670,50,49,71,73,53
1671,1671,71,49,59,71,31
1672,1672,46,38,80,64,27
1673,1673,10,9,15,31,13
1674,1674,68,68,40,74,59
1675,1675,44,79,90,73,81
1676,1676,74,42,61,70,49
1677,1677,29,27,79,63,17
1678,1678,48,34,77,59,30
1679,1679,70,65,49,72,74
1680,1680,77,64,52,76,72
1681,1681,52,80,61,69,68
1682,1682,77,73,59,70,65
1683,1683,77,64,54,80,74
1684,1684,74,64,58,78,64
1685,1685,68,68,64,79,53
1686,1686,71,76,74,82,74
1687,1687,75,35,62,72,25
1688,1688,71,64,56,78,70
1689,1689,74,72,56,74,70
1690,1690,71,55,66,70,43
1691,1691,52,59,68,77,48
1692,1692,75,45,65,74,38
1693,1693,13,10,16,37,14
1694,1694,15,12,11,35,14
1695,1695,72,38,54,77,39
1696,1696,69,70,35,76,55
1697,1697,65,64,48,76,69
1698,1698,69,72,66,69,72
1699,1699,57,78,74,70,66
1700,1700,72,66,42,77,74
1701,1701,66,65,42,77,61
1702,1702,36,32,55,77,42
1703,1703,23,16,19,41,19
1704,1704,41,43,77,72,31
1705,1705,71,75,55,69,49
1706,1706,24,14,10,31,19
1707,1707,50,59,58,84,70
1708,1708,75,53,69,74,66
1709,1709,24,30,77,70,44
1710,1710,70,62,47,72,51
1711,1711,75,74,58,76,76
1712,1712,78,40,62,73,31
1713,1713,45,49,65,80,48
1714,1714,12,16,15,21,12
1715,1715,68,72,58,71,62
1716,1716,73,66,51,77,67
1717,1717,74,53,62,73,46
1718,1718,72,68,58,75,52
1719,1719,68,64,50,74,67
1720,1720,17,14,14,33,17
1721,1721,75,57,59,74,46
1722,1722,71,72,64,72,68
1723,1723,68,41,64,70,46
1724,1724,11,12,14,29,10
1725,1725,78,71,49,72,65
1726,1726,76,30,76,72,23
1727,1727,13,11,19,32,16
1728,1728,75,64,44,73,74
1729,1729,44,75,75,73,65
1730,1730,70,66,51,65,48
1731,1731,18,16,20,32,13
1732,1732,47,60,50,82,49
1733,1733,66,68,45,65,65
1734,1734,59,58,68,74,60
1735,1735,35,31,69,73,27
1736,1736,12,13,24,32,11
1737,1737,75,72,55,72,55
1738,1738,82,44,59,75,35
1739,1739,16,16,13,35,20
1740,1740,50,61,71,70,41
1741,1741,74,53,59,73,70
1742,1742,76,58,60,75,60
1743,1743,73,71,59,76,68
1744,1744,11,11,22,36,15
1745,1745,42,44,70,66,36
1746,1746,80,67,60,81,84
1747,1747,66,72,62,75,66
1748,1748,72,70,46,73,72
1749,1749,70,65,69,72,67
1750,1750,72,74,69,74,74
1751,1751,74,74,72,73,67
1752,1752,61,70,39,73,57
1753,1753,15,14,19,38,13
1754,1754,78,54,66,70,59
1755,1755,62,58,64,76,60
1756,1756,66,55,55,78,54
1757,1757,76,69,58,75,78
1758,1758,68,74,62,69,67
1759,1759,66,64,61,79,42
1760,1760,69,74,75,74,70
1761,1761,39,53,81,71,62
1762,1762,72,34,65,70,53
1763,1763,76,72,62,77,81
1764,1764,19,14,16,30,13
1765,1765,47,23,75,70,26
1766,1766,13,18,16,24,16
1767,1767,64,77,72,70,75
1768,1768,62,51,78,76,46
1769,1769,64,72,54,79,59
1770,1770,70,71,64,73,74
1771,1771,62,51,74,74,45
1772,1772,23,77,84,66,70
1773,1773,38,53,82,70,36
1774,1774,67,51,75,68,43
1775,1775,73,65,49,75,69
1776,1776,73,33,62,64,38
1777,1777,45,32,70,70,35
1778,1778,68,74,53,75,52
1779,1779,57,76,77,65,72
1780,1780,75,63,57,74,58
1781,1781,63,58,50,80,50
1782,1782,49,59,64,77,57
1783,1783,40,77,79,70,72
1784,1784,44,83,81,63,67
1785,1785,69,69,50,75,61
1786,1786,18,19,17,25,15
1787,1787,56,30,73,66,49
1788,1788,60,61,49,82,56
1789,1789,65,74,76,66,76
1790,1790,70,74,63,74,73
1791,1791,49,41,76,67,37
1792,1792,33,31,80,66,24
1793,1793,72,50,76,72,48
1794,1794,74,29,44,70,35
1795,1795,77,73,58,75,65
1796,1796,70,74,74,70,68
1797,1797,40,33,76,70,35
1798,1798,76,57,52,80,67
1799,1799,58,79,72,72,62
1800,1800,73,79,64,74,71
1801,1801,50,36,74,72,35
1802,1802,67,70,65,77,61
1803,1803,46,40,69,75,35
1804,1804,15,18,13,29,13
1805,1805,79,60,45,74,55
1806,1806,58,44,77,69,49
1807,1807,57,53,68,76,48
1808,1808,73,78,69,76,71
1809,1809,70,73,55,67,72
1810,1810,61,25,76,67,22
1811,1811,74,71,49,68,55
1812,1812,67,68,65,73,66
1813,1813,38,44,73,62,38
1814,1814,64,66,61,68,66
