region,nationality,year,month,tourists
Europe,UnitedKingdom,2013,7,75482
Europe,UnitedKingdom,2013,8,71713
Europe,UnitedKingdom,2013,9,56834
Europe,UnitedKingdom,2013,10,71852
Europe,UnitedKingdom,2013,11,84826
Europe,UnitedKingdom,2013,12,100529
Europe,UnitedKingdom,2014,1,85771
Europe,UnitedKingdom,2014,2,77526
Europe,UnitedKingdom,2014,3,78029
Europe,UnitedKingdom,2014,4,89495
Europe,UnitedKingdom,2014,5,59930
Europe,UnitedKingdom,2014,6,59569
Europe,UnitedKingdom,2014,7,74764
Europe,UnitedKingdom,2014,8,70530
Europe,UnitedKingdom,2014,9,55882
Europe,UnitedKingdom,2014,10,71137
Europe,UnitedKingdom,2014,11,80446
Europe,UnitedKingdom,2014,12,104798
Europe,UnitedKingdom,2015,1,85023
Europe,UnitedKingdom,2015,2,81016
Europe,UnitedKingdom,2015,3,86755
Europe,UnitedKingdom,2015,4,82892
Europe,UnitedKingdom,2015,5,62141
Europe,UnitedKingdom,2015,6,64806
Europe,UnitedKingdom,2015,7,80449
Europe,UnitedKingdom,2015,8,74094
Europe,UnitedKingdom,2015,9,73362
Europe,UnitedKingdom,2015,10,73362
Europe,UnitedKingdom,2015,11,86563
Europe,UnitedKingdom,2015,12,111689
Europe,UnitedKingdom,2016,1,94085
Europe,UnitedKingdom,2016,2,91788
Europe,UnitedKingdom,2016,3,102343
Europe,UnitedKingdom,2016,4,81455
Europe,UnitedKingdom,2016,5,64760
Europe,UnitedKingdom,2016,6,67701
Europe,UnitedKingdom,2016,7,86028
Europe,UnitedKingdom,2016,8,79525
Europe,UnitedKingdom,2016,9,62276
Europe,UnitedKingdom,2016,10,73696
Europe,UnitedKingdom,2016,11,86747
Europe,UnitedKingdom,2016,12,112982
MidEast,Egypt,2010,1,1689
MidEast,Egypt,2010,2,1676
MidEast,Egypt,2010,3,1600
MidEast,Egypt,2010,4,1286
MidEast,Egypt,2010,5,850
MidEast,Egypt,2010,6,1053
MidEast,Egypt,2010,7,1754
MidEast,Egypt,2010,8,631
MidEast,Egypt,2010,9,1500
MidEast,Egypt,2010,10,1689
MidEast,Egypt,2010,11,1592
MidEast,Egypt,2010,12,1409
MidEast,Egypt,2011,1,1559
MidEast,Egypt,2011,2,868
MidEast,Egypt,2011,3,1266
MidEast,Egypt,2011,4,1082
MidEast,Egypt,2011,5,1318
MidEast,Egypt,2011,6,1595
MidEast,Egypt,2011,7,2016
MidEast,Egypt,2011,8,979
MidEast,Egypt,2011,9,2109
MidEast,Egypt,2011,10,1505
MidEast,Egypt,2011,11,1267
MidEast,Egypt,2011,12,1139
MidEast,Egypt,2012,1,1240
MidEast,Egypt,2012,2,1514
MidEast,Egypt,2012,3,1271
MidEast,Egypt,2012,4,1639
MidEast,Egypt,2012,5,1936
MidEast,Egypt,2012,6,1842
MidEast,Egypt,2012,7,1404
MidEast,Egypt,2012,8,1522
MidEast,Egypt,2012,9,1942
MidEast,Egypt,2012,10,2156
MidEast,Egypt,2012,11,1753
MidEast,Egypt,2012,12,1699
MidEast,Egypt,2013,1,1557
MidEast,Egypt,2013,2,1427
MidEast,Egypt,2013,3,2037
MidEast,Egypt,2013,4,1551
MidEast,Egypt,2013,5,2268
MidEast,Egypt,2013,6,2862
MidEast,Egypt,2013,7,1252
MidEast,Egypt,2013,8,3363
MidEast,Egypt,2013,9,2840
MidEast,Egypt,2013,10,3613
MidEast,Egypt,2013,11,2838
MidEast,Egypt,2013,12,2567
MidEast,Egypt,2014,1,2582
MidEast,Egypt,2014,2,1874
MidEast,Egypt,2014,3,1857
MidEast,Egypt,2014,4,2317
MidEast,Egypt,2014,5,2291
MidEast,Egypt,2014,6,1574
MidEast,Egypt,2014,7,1460
MidEast,Egypt,2014,8,3618
MidEast,Egypt,2014,9,2429
MidEast,Egypt,2014,10,3281
MidEast,Egypt,2014,11,2735
MidEast,Egypt,2014,12,2916
MidEast,Egypt,2015,1,2318
MidEast,Egypt,2015,2,1520
MidEast,Egypt,2015,3,1692
MidEast,Egypt,2015,4,2030
MidEast,Egypt,2015,5,1935
MidEast,Egypt,2015,6,1050
MidEast,Egypt,2015,7,2422
MidEast,Egypt,2015,8,2646
MidEast,Egypt,2015,9,1991
MidEast,Egypt,2015,10,1991
MidEast,Egypt,2015,11,2083
MidEast,Egypt,2015,12,2195
MidEast,Egypt,2016,1,2269
MidEast,Egypt,2016,2,2184
MidEast,Egypt,2016,3,2102
MidEast,Egypt,2016,4,2379
MidEast,Egypt,2016,5,2122
MidEast,Egypt,2016,6,771
MidEast,Egypt,2016,7,3546
MidEast,Egypt,2016,8,3041
MidEast,Egypt,2016,9,3405
MidEast,Egypt,2016,10,2089
MidEast,Egypt,2016,11,2150
MidEast,Egypt,2016,12,2056
MidEast,Israel,2010,1,12237
MidEast,Israel,2010,2,11812
MidEast,Israel,2010,3,12583
MidEast,Israel,2010,4,6772
MidEast,Israel,2010,5,4202
MidEast,Israel,2010,6,4342
MidEast,Israel,2010,7,8995
MidEast,Israel,2010,8,10659
MidEast,Israel,2010,9,13553
MidEast,Israel,2010,10,7965
MidEast,Israel,2010,11,10497
MidEast,Israel,2010,12,12433
MidEast,Israel,2011,1,13269
MidEast,Israel,2011,2,12429
MidEast,Israel,2011,3,9128
MidEast,Israel,2011,4,11052
MidEast,Israel,2011,5,5633
MidEast,Israel,2011,6,5072
MidEast,Israel,2011,7,10926
MidEast,Israel,2011,8,12669
MidEast,Israel,2011,9,11436
MidEast,Israel,2011,10,14036
MidEast,Israel,2011,11,7547
MidEast,Israel,2011,12,11896
MidEast,Israel,2012,1,13899
MidEast,Israel,2012,2,13281
MidEast,Israel,2012,3,10492
MidEast,Israel,2012,4,8944
MidEast,Israel,2012,5,5111
MidEast,Israel,2012,6,5167
MidEast,Israel,2012,7,11277
MidEast,Israel,2012,8,10800
MidEast,Israel,2012,9,17260
MidEast,Israel,2012,10,9642
MidEast,Israel,2012,11,9948
MidEast,Israel,2012,12,13730
MidEast,Israel,2013,1,14769
MidEast,Israel,2013,2,12698
MidEast,Israel,2013,3,14913
MidEast,Israel,2013,4,6260
MidEast,Israel,2013,5,5527
MidEast,Israel,2013,6,5388
MidEast,Israel,2013,7,13099
MidEast,Israel,2013,8,12079
MidEast,Israel,2013,9,16578
MidEast,Israel,2013,10,8099
MidEast,Israel,2013,11,12042
MidEast,Israel,2013,12,13422
MidEast,Israel,2014,1,15470
MidEast,Israel,2014,2,13790
MidEast,Israel,2014,3,9714
MidEast,Israel,2014,4,13659
MidEast,Israel,2014,5,5588
MidEast,Israel,2014,6,4839
MidEast,Israel,2014,7,11952
MidEast,Israel,2014,8,11948
MidEast,Israel,2014,9,11367
MidEast,Israel,2014,10,14700
MidEast,Israel,2014,11,10393
MidEast,Israel,2014,12,15358
MidEast,Israel,2015,1,15248
MidEast,Israel,2015,2,13625
MidEast,Israel,2015,3,14286
MidEast,Israel,2015,4,9577
MidEast,Israel,2015,5,5828
MidEast,Israel,2015,6,5472
MidEast,Israel,2015,7,13648
MidEast,Israel,2015,8,12453
MidEast,Israel,2015,9,8211
MidEast,Israel,2015,10,8211
MidEast,Israel,2015,11,10232
MidEast,Israel,2015,12,14288
MidEast,Israel,2016,1,13998
MidEast,Israel,2016,2,13821
MidEast,Israel,2016,3,10565
MidEast,Israel,2016,4,15476
MidEast,Israel,2016,5,7023
MidEast,Israel,2016,6,7022
MidEast,Israel,2016,7,14905
MidEast,Israel,2016,8,14916
MidEast,Israel,2016,9,13954
MidEast,Israel,2016,10,21921
MidEast,Israel,2016,11,11585
MidEast,Israel,2016,12,16316
MidEast,Kuwait,2010,1,4107
MidEast,Kuwait,2010,2,4430
MidEast,Kuwait,2010,3,2756
MidEast,Kuwait,2010,4,2105
MidEast,Kuwait,2010,5,1498
MidEast,Kuwait,2010,6,3632
MidEast,Kuwait,2010,7,6904
MidEast,Kuwait,2010,8,1132
MidEast,Kuwait,2010,9,5557
MidEast,Kuwait,2010,10,3247
MidEast,Kuwait,2010,11,4069
MidEast,Kuwait,2010,12,1787
MidEast,Kuwait,2011,1,3796
MidEast,Kuwait,2011,2,3571
MidEast,Kuwait,2011,3,4256
MidEast,Kuwait,2011,4,3440
MidEast,Kuwait,2011,5,4224
MidEast,Kuwait,2011,6,7764
MidEast,Kuwait,2011,7,7924
MidEast,Kuwait,2011,8,3206
MidEast,Kuwait,2011,9,7858
MidEast,Kuwait,2011,10,3722
MidEast,Kuwait,2011,11,3360
MidEast,Kuwait,2011,12,2667
MidEast,Kuwait,2012,1,5250
MidEast,Kuwait,2012,2,4721
MidEast,Kuwait,2012,3,3344
MidEast,Kuwait,2012,4,3937
MidEast,Kuwait,2012,5,6359
MidEast,Kuwait,2012,6,9454
MidEast,Kuwait,2012,7,4461
MidEast,Kuwait,2012,8,9259
MidEast,Kuwait,2012,9,6500
MidEast,Kuwait,2012,10,4672
MidEast,Kuwait,2012,11,3457
MidEast,Kuwait,2012,12,3197
MidEast,Kuwait,2013,1,4791
MidEast,Kuwait,2013,2,6422
MidEast,Kuwait,2013,3,4051
MidEast,Kuwait,2013,4,4590
MidEast,Kuwait,2013,5,6594
MidEast,Kuwait,2013,6,7754
MidEast,Kuwait,2013,7,2171
MidEast,Kuwait,2013,8,14137
MidEast,Kuwait,2013,9,6295
MidEast,Kuwait,2013,10,6954
MidEast,Kuwait,2013,11,3947
MidEast,Kuwait,2013,12,3467
MidEast,Kuwait,2014,1,3679
MidEast,Kuwait,2014,2,3296
MidEast,Kuwait,2014,3,2898
MidEast,Kuwait,2014,4,3710
MidEast,Kuwait,2014,5,4957
MidEast,Kuwait,2014,6,3595
MidEast,Kuwait,2014,7,5155
MidEast,Kuwait,2014,8,11564
MidEast,Kuwait,2014,9,5599
MidEast,Kuwait,2014,10,5701
MidEast,Kuwait,2014,11,4162
MidEast,Kuwait,2014,12,3529
MidEast,Kuwait,2015,1,7079
MidEast,Kuwait,2015,2,3522
MidEast,Kuwait,2015,3,3623
MidEast,Kuwait,2015,4,4081
MidEast,Kuwait,2015,5,6631
MidEast,Kuwait,2015,6,3514
MidEast,Kuwait,2015,7,9698
MidEast,Kuwait,2015,8,11120
MidEast,Kuwait,2015,9,4177
MidEast,Kuwait,2015,10,4177
MidEast,Kuwait,2015,11,3536
MidEast,Kuwait,2015,12,3518
MidEast,Kuwait,2016,1,6797
MidEast,Kuwait,2016,2,3315
MidEast,Kuwait,2016,3,3717
MidEast,Kuwait,2016,4,4515
MidEast,Kuwait,2016,5,5031
MidEast,Kuwait,2016,6,1967
MidEast,Kuwait,2016,7,10869
MidEast,Kuwait,2016,8,8914
MidEast,Kuwait,2016,9,6360
MidEast,Kuwait,2016,10,3069
MidEast,Kuwait,2016,11,3015
MidEast,Kuwait,2016,12,3993
MidEast,MEOthers,2010,1,21861
MidEast,MEOthers,2010,2,25398
MidEast,MEOthers,2010,3,29243
MidEast,MEOthers,2010,4,19100
MidEast,MEOthers,2010,5,15484
MidEast,MEOthers,2010,6,19163
MidEast,MEOthers,2010,7,32748
MidEast,MEOthers,2010,8,21975
MidEast,MEOthers,2010,9,27839
MidEast,MEOthers,2010,10,23440
MidEast,MEOthers,2010,11,23174
MidEast,MEOthers,2010,12,22281
MidEast,MEOthers,2011,1,22931
MidEast,MEOthers,2011,2,22358
MidEast,MEOthers,2011,3,27616
MidEast,MEOthers,2011,4,19676
MidEast,MEOthers,2011,5,23046
MidEast,MEOthers,2011,6,31429
MidEast,MEOthers,2011,7,31659
MidEast,MEOthers,2011,8,21232
MidEast,MEOthers,2011,9,31811
MidEast,MEOthers,2011,10,20112
MidEast,MEOthers,2011,11,14793
MidEast,MEOthers,2011,12,15770
MidEast,MEOthers,2012,1,17952
MidEast,MEOthers,2012,2,19082
MidEast,MEOthers,2012,3,25089
MidEast,MEOthers,2012,4,20816
MidEast,MEOthers,2012,5,23015
MidEast,MEOthers,2012,6,32097
MidEast,MEOthers,2012,7,22483
MidEast,MEOthers,2012,8,28214
MidEast,MEOthers,2012,9,23441
MidEast,MEOthers,2012,10,18222
MidEast,MEOthers,2012,11,15501
MidEast,MEOthers,2012,12,14854
MidEast,MEOthers,2013,1,17652
MidEast,MEOthers,2013,2,16578
MidEast,MEOthers,2013,3,19506
MidEast,MEOthers,2013,4,16960
MidEast,MEOthers,2013,5,19399
MidEast,MEOthers,2013,6,29135
MidEast,MEOthers,2013,7,12524
MidEast,MEOthers,2013,8,35230
MidEast,MEOthers,2013,9,22343
MidEast,MEOthers,2013,10,23717
MidEast,MEOthers,2013,11,19719
MidEast,MEOthers,2013,12,17880
MidEast,MEOthers,2014,1,16059
MidEast,MEOthers,2014,2,12921
MidEast,MEOthers,2014,3,19674
MidEast,MEOthers,2014,4,18402
MidEast,MEOthers,2014,5,19552
MidEast,MEOthers,2014,6,17015
MidEast,MEOthers,2014,7,16388
MidEast,MEOthers,2014,8,35306
MidEast,MEOthers,2014,9,20646
MidEast,MEOthers,2014,10,25466
MidEast,MEOthers,2014,11,20463
MidEast,MEOthers,2014,12,19676
MidEast,MEOthers,2015,1,22190
MidEast,MEOthers,2015,2,15911
MidEast,MEOthers,2015,3,25104
MidEast,MEOthers,2015,4,22582
MidEast,MEOthers,2015,5,21655
MidEast,MEOthers,2015,6,15575
MidEast,MEOthers,2015,7,31499
MidEast,MEOthers,2015,8,33799
MidEast,MEOthers,2015,9,23333
MidEast,MEOthers,2015,10,23333
MidEast,MEOthers,2015,11,20338
MidEast,MEOthers,2015,12,22388
MidEast,MEOthers,2016,1,28590
MidEast,MEOthers,2016,2,19601
MidEast,MEOthers,2016,3,30801
MidEast,MEOthers,2016,4,26190
MidEast,MEOthers,2016,5,22334
MidEast,MEOthers,2016,6,13586
MidEast,MEOthers,2016,7,47927
MidEast,MEOthers,2016,8,40458
MidEast,MEOthers,2016,9,35659
MidEast,MEOthers,2016,10,25484
MidEast,MEOthers,2016,11,24931
MidEast,MEOthers,2016,12,24626
MidEast,SaudiArabia,2010,1,515
MidEast,SaudiArabia,2010,2,728
MidEast,SaudiArabia,2010,3,574
MidEast,SaudiArabia,2010,4,443
MidEast,SaudiArabia,2010,5,217
MidEast,SaudiArabia,2010,6,530
MidEast,SaudiArabia,2010,7,1894
MidEast,SaudiArabia,2010,8,257
MidEast,SaudiArabia,2010,9,1376
MidEast,SaudiArabia,2010,10,621
MidEast,SaudiArabia,2010,11,866
MidEast,SaudiArabia,2010,12,442
MidEast,SaudiArabia,2011,1,457
MidEast,SaudiArabia,2011,2,711
MidEast,SaudiArabia,2011,3,561
MidEast,SaudiArabia,2011,4,1061
MidEast,SaudiArabia,2011,5,924
MidEast,SaudiArabia,2011,6,1724
MidEast,SaudiArabia,2011,7,2436
MidEast,SaudiArabia,2011,8,767
MidEast,SaudiArabia,2011,9,1661
MidEast,SaudiArabia,2011,10,1049
MidEast,SaudiArabia,2011,11,594
MidEast,SaudiArabia,2011,12,576
MidEast,SaudiArabia,2012,1,981
MidEast,SaudiArabia,2012,2,624
MidEast,SaudiArabia,2012,3,978
MidEast,SaudiArabia,2012,4,982
MidEast,SaudiArabia,2012,5,1258
MidEast,SaudiArabia,2012,6,3705
MidEast,SaudiArabia,2012,7,1305
MidEast,SaudiArabia,2012,8,1714
MidEast,SaudiArabia,2012,9,1344
MidEast,SaudiArabia,2012,10,2447
MidEast,SaudiArabia,2012,11,873
MidEast,SaudiArabia,2012,12,873
MidEast,SaudiArabia,2013,1,1426
MidEast,SaudiArabia,2013,2,856
MidEast,SaudiArabia,2013,3,1601
MidEast,SaudiArabia,2013,4,1156
MidEast,SaudiArabia,2013,5,1647
MidEast,SaudiArabia,2013,6,4159
MidEast,SaudiArabia,2013,7,480
MidEast,SaudiArabia,2013,8,3807
MidEast,SaudiArabia,2013,9,1589
MidEast,SaudiArabia,2013,10,2582
MidEast,SaudiArabia,2013,11,1130
MidEast,SaudiArabia,2013,12,1019
MidEast,SaudiArabia,2014,1,1150
MidEast,SaudiArabia,2014,2,552
MidEast,SaudiArabia,2014,3,1052
MidEast,SaudiArabia,2014,4,1041
MidEast,SaudiArabia,2014,5,1212
MidEast,SaudiArabia,2014,6,934
MidEast,SaudiArabia,2014,7,1001
MidEast,SaudiArabia,2014,8,1858
MidEast,SaudiArabia,2014,9,1626
MidEast,SaudiArabia,2014,10,1061
MidEast,SaudiArabia,2014,11,714
MidEast,SaudiArabia,2014,12,659
MidEast,SaudiArabia,2015,1,1266
MidEast,SaudiArabia,2015,2,752
MidEast,SaudiArabia,2015,3,1427
MidEast,SaudiArabia,2015,4,1337
MidEast,SaudiArabia,2015,5,1596
MidEast,SaudiArabia,2015,6,884
MidEast,SaudiArabia,2015,7,3460
MidEast,SaudiArabia,2015,8,2032
MidEast,SaudiArabia,2015,9,1242
MidEast,SaudiArabia,2015,10,1242
MidEast,SaudiArabia,2015,11,1184
MidEast,SaudiArabia,2015,12,1256
MidEast,SaudiArabia,2016,1,1819
MidEast,SaudiArabia,2016,2,1086
MidEast,SaudiArabia,2016,3,1929
MidEast,SaudiArabia,2016,4,1576
MidEast,SaudiArabia,2016,5,1825
MidEast,SaudiArabia,2016,6,454
MidEast,SaudiArabia,2016,7,4588
MidEast,SaudiArabia,2016,8,3841
MidEast,SaudiArabia,2016,9,2464
MidEast,SaudiArabia,2016,10,1380
MidEast,SaudiArabia,2016,11,2191
MidEast,SaudiArabia,2016,12,1677
MidEast,UAE,2010,1,9230
MidEast,UAE,2010,2,7369
MidEast,UAE,2010,3,6342
MidEast,UAE,2010,4,5600
MidEast,UAE,2010,5,2749
MidEast,UAE,2010,6,10241
MidEast,UAE,2010,7,27216
MidEast,UAE,2010,8,4103
MidEast,UAE,2010,9,9131
MidEast,UAE,2010,10,7272
MidEast,UAE,2010,11,7846
MidEast,UAE,2010,12,8063
MidEast,UAE,2011,1,7319
MidEast,UAE,2011,2,5904
MidEast,UAE,2011,3,8171
MidEast,UAE,2011,4,7520
MidEast,UAE,2011,5,8154
MidEast,UAE,2011,6,16203
MidEast,UAE,2011,7,23726
MidEast,UAE,2011,8,4560
MidEast,UAE,2011,9,11755
MidEast,UAE,2011,10,5578
MidEast,UAE,2011,11,2655
MidEast,UAE,2011,12,7063
MidEast,UAE,2012,1,5658
MidEast,UAE,2012,2,5108
MidEast,UAE,2012,3,10714
MidEast,UAE,2012,4,7232
MidEast,UAE,2012,5,7906
MidEast,UAE,2012,6,16890
MidEast,UAE,2012,7,12147
MidEast,UAE,2012,8,15183
MidEast,UAE,2012,9,8276
MidEast,UAE,2012,10,6793
MidEast,UAE,2012,11,6693
MidEast,UAE,2012,12,10947
MidEast,UAE,2013,1,5765
MidEast,UAE,2013,2,5012
MidEast,UAE,2013,3,9055
MidEast,UAE,2013,4,10728
MidEast,UAE,2013,5,8249
MidEast,UAE,2013,6,16129
MidEast,UAE,2013,7,3473
MidEast,UAE,2013,8,25440
MidEast,UAE,2013,9,8852
MidEast,UAE,2013,10,11387
MidEast,UAE,2013,11,7028
MidEast,UAE,2013,12,12808
MidEast,UAE,2014,1,3425
MidEast,UAE,2014,2,3211
MidEast,UAE,2014,3,9314
MidEast,UAE,2014,4,9174
MidEast,UAE,2014,5,8159
MidEast,UAE,2014,6,6790
MidEast,UAE,2014,7,10105
MidEast,UAE,2014,8,25860
MidEast,UAE,2014,9,8834
MidEast,UAE,2014,10,11451
MidEast,UAE,2014,11,8433
MidEast,UAE,2014,12,13151
MidEast,UAE,2015,1,7360
MidEast,UAE,2015,2,6176
MidEast,UAE,2015,3,11858
MidEast,UAE,2015,4,9251
MidEast,UAE,2015,5,9822
MidEast,UAE,2015,6,5475
MidEast,UAE,2015,7,19951
MidEast,UAE,2015,8,17405
MidEast,UAE,2015,9,8053
MidEast,UAE,2015,10,8053
MidEast,UAE,2015,11,8874
MidEast,UAE,2015,12,11491
MidEast,UAE,2016,1,7559
MidEast,UAE,2016,2,5946
MidEast,UAE,2016,3,11286
MidEast,UAE,2016,4,9452
MidEast,UAE,2016,5,9975
MidEast,UAE,2016,6,1988
MidEast,UAE,2016,7,27502
MidEast,UAE,2016,8,15787
MidEast,UAE,2016,9,13779
MidEast,UAE,2016,10,6890
MidEast,UAE,2016,11,7012
MidEast,UAE,2016,12,13764
Oceania,Australia,2010,1,69713
Oceania,Australia,2010,2,49835
Oceania,Australia,2010,3,56217
Oceania,Australia,2010,4,56440
Oceania,Australia,2010,5,40204
Oceania,Australia,2010,6,53811
Oceania,Australia,2010,7,62316
Oceania,Australia,2010,8,53614
Oceania,Australia,2010,9,61696
Oceania,Australia,2010,10,64726
Oceania,Australia,2010,11,54939
Oceania,Australia,2010,12,74535
Oceania,Australia,2011,1,72078
Oceania,Australia,2011,2,56042
Oceania,Australia,2011,3,57385
Oceania,Australia,2011,4,77570
Oceania,Australia,2011,5,58357
Oceania,Australia,2011,6,68134
Oceania,Australia,2011,7,81665
Oceania,Australia,2011,8,67423
Oceania,Australia,2011,9,77157
Oceania,Australia,2011,10,73715
Oceania,Australia,2011,11,59918
Oceania,Australia,2011,12,80411
Oceania,Australia,2012,1,79239
Oceania,Australia,2012,2,65461
Oceania,Australia,2012,3,68025
Oceania,Australia,2012,4,82296
Oceania,Australia,2012,5,63603
Oceania,Australia,2012,6,83416
Oceania,Australia,2012,7,88932
Oceania,Australia,2012,8,70847
Oceania,Australia,2012,9,83934
Oceania,Australia,2012,10,85050
Oceania,Australia,2012,11,74465
Oceania,Australia,2012,12,84973
Oceania,Australia,2013,1,83946
Oceania,Australia,2013,2,61324
Oceania,Australia,2013,3,73256
Oceania,Australia,2013,4,73462
Oceania,Australia,2013,5,60034
Oceania,Australia,2013,6,74178
Oceania,Australia,2013,7,83631
Oceania,Australia,2013,8,65908
Oceania,Australia,2013,9,81221
Oceania,Australia,2013,10,80231
Oceania,Australia,2013,11,73596
Oceania,Australia,2013,12,89673
Oceania,Australia,2014,1,78488
Oceania,Australia,2014,2,54521
Oceania,Australia,2014,3,60514
Oceania,Australia,2014,4,83237
Oceania,Australia,2014,5,58427
Oceania,Australia,2014,6,69420
Oceania,Australia,2014,7,74220
Oceania,Australia,2014,8,61676
Oceania,Australia,2014,9,73462
Oceania,Australia,2014,10,75549
Oceania,Australia,2014,11,63563
Oceania,Australia,2014,12,78777
Oceania,Australia,2015,1,72196
Oceania,Australia,2015,2,53236
Oceania,Australia,2015,3,63717
Oceania,Australia,2015,4,70361
Oceania,Australia,2015,5,56684
Oceania,Australia,2015,6,73099
Oceania,Australia,2015,7,75368
Oceania,Australia,2015,8,61339
Oceania,Australia,2015,9,72248
Oceania,Australia,2015,10,72248
Oceania,Australia,2015,11,64948
Oceania,Australia,2015,12,73751
Oceania,Australia,2016,1,69054
Oceania,Australia,2016,2,52817
Oceania,Australia,2016,3,63165
Oceania,Australia,2016,4,67457
Oceania,Australia,2016,5,56515
Oceania,Australia,2016,6,71163
Oceania,Australia,2016,7,76648
Oceania,Australia,2016,8,62728
Oceania,Australia,2016,9,69040
Oceania,Australia,2016,10,68117
Oceania,Australia,2016,11,60564
Oceania,Australia,2016,12,74363
Oceania,NewZealand,2010,1,6982
Oceania,NewZealand,2010,2,5995
Oceania,NewZealand,2010,3,6905
Oceania,NewZealand,2010,4,7269
Oceania,NewZealand,2010,5,5677
Oceania,NewZealand,2010,6,7433
Oceania,NewZealand,2010,7,8903
Oceania,NewZealand,2010,8,8105
Oceania,NewZealand,2010,9,8192
Oceania,NewZealand,2010,10,8300
Oceania,NewZealand,2010,11,6869
Oceania,NewZealand,2010,12,8734
Oceania,NewZealand,2011,1,7081
Oceania,NewZealand,2011,2,5436
Oceania,NewZealand,2011,3,6280
Oceania,NewZealand,2011,4,8781
Oceania,NewZealand,2011,5,8218
Oceania,NewZealand,2011,6,9847
Oceania,NewZealand,2011,7,12333
Oceania,NewZealand,2011,8,9965
Oceania,NewZealand,2011,9,7950
Oceania,NewZealand,2011,10,8497
Oceania,NewZealand,2011,11,7124
Oceania,NewZealand,2011,12,9580
Oceania,NewZealand,2012,1,8161
Oceania,NewZealand,2012,2,6788
Oceania,NewZealand,2012,3,7530
Oceania,NewZealand,2012,4,9624
Oceania,NewZealand,2012,5,8485
Oceania,NewZealand,2012,6,11472
Oceania,NewZealand,2012,7,11724
Oceania,NewZealand,2012,8,10227
Oceania,NewZealand,2012,9,9892
Oceania,NewZealand,2012,10,9568
Oceania,NewZealand,2012,11,8721
Oceania,NewZealand,2012,12,11679
Oceania,NewZealand,2013,1,9656
Oceania,NewZealand,2013,2,6659
Oceania,NewZealand,2013,3,8484
Oceania,NewZealand,2013,4,9179
Oceania,NewZealand,2013,5,8568
Oceania,NewZealand,2013,6,10986
Oceania,NewZealand,2013,7,12715
Oceania,NewZealand,2013,8,10397
Oceania,NewZealand,2013,9,10286
Oceania,NewZealand,2013,10,10753
Oceania,NewZealand,2013,11,9484
Oceania,NewZealand,2013,12,11228
Oceania,NewZealand,2014,1,8958
Oceania,NewZealand,2014,2,6560
Oceania,NewZealand,2014,3,6862
Oceania,NewZealand,2014,4,10124
Oceania,NewZealand,2014,5,7828
Oceania,NewZealand,2014,6,9152
Oceania,NewZealand,2014,7,11790
Oceania,NewZealand,2014,8,9521
Oceania,NewZealand,2014,9,8953
Oceania,NewZealand,2014,10,9125
Oceania,NewZealand,2014,11,8358
Oceania,NewZealand,2014,12,10850
Oceania,NewZealand,2015,1,8565
Oceania,NewZealand,2015,2,6615
Oceania,NewZealand,2015,3,7603
Oceania,NewZealand,2015,4,8960
Oceania,NewZealand,2015,5,8715
Oceania,NewZealand,2015,6,10155
Oceania,NewZealand,2015,7,12605
Oceania,NewZealand,2015,8,10419
Oceania,NewZealand,2015,9,9777
Oceania,NewZealand,2015,10,9777
Oceania,NewZealand,2015,11,8499
Oceania,NewZealand,2015,12,10715
Oceania,NewZealand,2016,1,8227
Oceania,NewZealand,2016,2,6642
Oceania,NewZealand,2016,3,7802
Oceania,NewZealand,2016,4,8299
Oceania,NewZealand,2016,5,8732
Oceania,NewZealand,2016,6,10041
Oceania,NewZealand,2016,7,12725
Oceania,NewZealand,2016,8,10838
Oceania,NewZealand,2016,9,9568
Oceania,NewZealand,2016,10,8958
Oceania,NewZealand,2016,11,8663
Oceania,NewZealand,2016,12,10751
Oceania,OcOthers,2010,1,169
Oceania,OcOthers,2010,2,175
Oceania,OcOthers,2010,3,202
Oceania,OcOthers,2010,4,128
Oceania,OcOthers,2010,5,146
Oceania,OcOthers,2010,6,190
Oceania,OcOthers,2010,7,203
Oceania,OcOthers,2010,8,179
Oceania,OcOthers,2010,9,223
Oceania,OcOthers,2010,10,222
Oceania,OcOthers,2010,11,205
Oceania,OcOthers,2010,12,180
Oceania,OcOthers,2011,1,197
Oceania,OcOthers,2011,2,415
Oceania,OcOthers,2011,3,226
Oceania,OcOthers,2011,4,187
Oceania,OcOthers,2011,5,201
Oceania,OcOthers,2011,6,182
Oceania,OcOthers,2011,7,345
Oceania,OcOthers,2011,8,174
Oceania,OcOthers,2011,9,185
Oceania,OcOthers,2011,10,192
Oceania,OcOthers,2011,11,104
Oceania,OcOthers,2011,12,179
Oceania,OcOthers,2012,1,140
Oceania,OcOthers,2012,2,233
Oceania,OcOthers,2012,3,223
Oceania,OcOthers,2012,4,197
Oceania,OcOthers,2012,5,269
Oceania,OcOthers,2012,6,194
Oceania,OcOthers,2012,7,218
Oceania,OcOthers,2012,8,240
Oceania,OcOthers,2012,9,230
Oceania,OcOthers,2012,10,206
Oceania,OcOthers,2012,11,304
Oceania,OcOthers,2012,12,189
Oceania,OcOthers,2013,1,152
Oceania,OcOthers,2013,2,175
Oceania,OcOthers,2013,3,238
Oceania,OcOthers,2013,4,260
Oceania,OcOthers,2013,5,276
Oceania,OcOthers,2013,6,240
Oceania,OcOthers,2013,7,183
Oceania,OcOthers,2013,8,248
