title_id,title,complete_title,release_year,rating,rater,casts,casts_slug,genres,tags,screenwriter,director,poster,synopsis,country,type,episodes,aired,aired_on,original_network,duration,score,ranked,popularity,content_rating,watchers
693591-in-house-confrontation,A Business Proposal,A Business Proposal (2022),2022,8.7,102238,Ahn Hyo Seop|Kim Se Jeong|Kim Min Gue|Seol In Ah|Lee Deok Hwa|Choi Byung Chan,/people/11001-ahn-hyo-sub|/people/13855-kim-se-jung|/people/11693-kim-min-kyu|/people/14261-seol-in-ah|/people/1397-lee-duk-hwa|/people/14273-choi-byung-chan,Comedy|Romance|Drama,Boss-Employee Relationship|Secondary Couple|Fake Identity|Contract Relationship|Company President (CEO) Male Lead|Double Identity|Sismance|Rich Male Lead|Cheerful Female Lead|Male Chases Female First (Vote or add tags),Han Sul Hee|Hong Bo Hee,Park Seon Ho,https://i.mydramalist.com/v24Pg_4c.jpg,"Shin Ha Ri is a single woman who works for a company. She has a male friend, who she has had a crush on for a long time, but she learns he has a girlfriend. Shin Ha Ri feels sad and decides to meet her friend Jin Young Seo, who is a daughter of a chaebol family. Jin Young Seo then asks Shin Ha Ri to take her place on a blind date and even offers some money for her time. Shin Ha Ri accepts her friend's offer. She goes out on a blind date as Jin Young Seo while having the intention of getting rejected by her date. When she sees her blind date, Shin Ha Ri is dumbfounded. Her blind date is Kang Tae Moo. He is the CEO of the company where she works.Kang Tae Moo is the CEO of a company that his grandfather founded. One day, his grandfather informed him of an upcoming blind date that he set up for him. Kang Tae Moo is a workaholic, and he is annoyed that his grandfather sets up blind dates for him. He decides to marry the next woman whom he meets on a blind date, so he won't be disturbed from his work anymore. That woman is Shin Ha Ri, but she is pretending to be Jin Young Seo.On the following day, Shin Ha Ri receives a phone call from Kang Tae Moo. He asks her to marry him.(Source: AsianWiki)~~ Adapted from the web novel ""The Office Blind Date"" (사내 맞선) by Hae Hwa (해화).",South Korea,Drama,12,"Feb 28, 2022 - Apr  5, 2022","Monday, Tuesday",Netflix SBS,60 min.,"8.7 (scored by 102,238 users)",282,15,15+ - Teens 15 or older,145457
717539-the-devil,Revenant,Revenant (2023),2023,8.7,10381,Kim Tae Ri|Oh Jung Se|Hong Kyung|Park Ji Young|Yang Hye Ji|Jin Seon Kyu,/people/8838-kim-tae-ri|/people/4684-oh-jung-se|/people/15693-hong-kyung|/people/7377-park-ji-young|/people/16354-yang-hye-ji|/people/5628-jin-sun-gyu,Thriller|Mystery|Horror|Supernatural,Spirit Possession|Occult|Folklore|Spirit|Student Female Lead|Winter Setting|Ghost Supporting Character|Professor Male Lead|Detective Supporting Character|Detective Male Lead (Vote or add tags),Kim Eun Hee,Lee Jung Rim|Kim Jae Hong,https://i.mydramalist.com/2wm4rd_4c.jpg,"When the door to another world opens, demons exist there. Ku San Young is possessed by one of those demons. Yeom Hae Sang can see the demon which has possessed Ku San Young. They try to figure out the truth behind the mysterious deaths related to the five sacred objects.Ku San Young is busy working part-time during the day and studying to become a low-ranking public officer at night. One day, she receives some articles left behind by her late father. Since then, mysterious deaths take place around her. She also finds herself slowly changing.Yeom Hae Sang comes from a rich background. He teaches Korean folklore at a university. Since he was a child, he has had the special ability to see demons in this world. He even saw his mother get killed by a demon in front of him when he was young. Yeom Hae Sang meets Ku San Young and he faces the demon which killed his mother.Lee Hong Sae is a lieutenant in the violent crimes investigation team. He only cares about advancing his career in the police department. Due to Ku San Young and Yeom Hae Sang, he gets involved in mysterious cases.(Source: AsianWiki)",South Korea,Drama,12,"Jun 23, 2023 - Jul 29, 2023","Friday, Saturday",Disney+ SBS,1 hr. 10 min.,"8.7 (scored by 10,381 users)",298,488,15+ - Teens 15 or older,28046
711391-the-police-station-next-to-fire-station,The First Responders,The First Responders (2022),2022,8.7,8311,Kim Rae Won|Son Ho Jun|Gong Seung Yeon|Kang Seo Ha|Hwang Young Hee|Kang Gi Doong,/people/301-kim-rae-won|/people/3891-son-ho-jun|/people/9347-gong-seung-yeon|/people/115109-kang-seo-ha|/people/3267-hwang-young-hee|/people/14229-kang-ki-doong,Action|Thriller|Mystery|Drama,Teamwork|Firefighter Male Lead|Slight Romance|Investigation|Paramedic Female Lead|Suspense|Bromance|Student-Teacher Relationship|Selfish Parent|Escape From Death (Vote or add tags),Min Ji Eun,Shin Kyung Soo,https://i.mydramalist.com/XnW5J_4c.jpg,"Follow the joint operations of a police force and a fire department, who together will tell a thrilling story. Fierce detective Jin Ho Gae is all about catching low-lifes. He solves cases with his excellent ability to grasp crime scenes, read a criminal's mind, and has a strong will to win. While the fearless firefighter Bong Do Jin, who seems cold on the outside, is nice to those around him, and he takes good care of victims. He rushes to fire sites without a moment of hesitation. Joining the duo is Song Seol, an empathetic paramedic who heals broken hearts while treating wounds.(Source: pinkvilla.com)",South Korea,Drama,12,"Nov 12, 2022 - Dec 30, 2022","Friday, Saturday",DRAMAcube ENA SBS SBS Plus,60 min.,"8.7 (scored by 8,311 users)",295,790,18+ Restricted (violence & profanity),19528
19510-romantic-doctor-teacher-kim,Dr. Romantic,Dr. Romantic (2016),2016,8.7,32621,Han Seok Kyu|Yoo Yeon Seok|Seo Hyun Jin|Choi Jin Ho|Yang Se Jong|Jang Hyuk Jin,/people/968-han-seok-kyu|/people/1908-yoo-yeon-seok|/people/941-seo-hyun-jin|/people/5899-choi-jin-ho|/people/13727-yang-se-jong|/people/13114-jang-hyuk-jin,Romance|Drama|Medical,Strong Male Lead|Hardworking Female Lead|Smart Male Lead|Hardworking Male Lead|Character Development|Slow Burn Romance|Smart Female Lead|Trauma|Male Chases Female First|Strong Female Lead (Vote or add tags),Kang Eun Kyung,Yoo In Shik|Park Soo Jin,https://i.mydramalist.com/KxgYRc.jpg,"Kim Sa Bu was once a famous surgeon at the peak of his career at a major hospital. But he suddenly gives it all up one day to live in seclusion and work as a neighborhood doctor in a small town. He now goes by “Teacher Kim” and refers to himself as the “Romantic Doctor”. Meanwhile, Kang Dong Joo became a doctor to make something of himself after growing up poor, and he seeks out VIP patients to achieve the success that he desperately wants. Yoon Seo Jung is a passionate young surgeon who is haunted by a mistake from her past and tries to get over it. When Dong Joo and Seo Jung meet the quirky Teacher Kim, their lives and careers will never be the same again.",South Korea,Drama,20,"Nov  7, 2016 - Jan 16, 2017","Monday, Tuesday",SBS,60 min.,"8.7 (scored by 32,621 users)",301,118,15+ - Teens 15 or older,68649
263-jewel-in-the-palace,Jewel in the Palace,Jewel in the Palace (2003),2003,8.7,8318,Lee Young Ae|Ji Jin Hee|Hong Ri Na|Im Ho|Yang  Mi Kyung|Kyeon Mi Ri,/people/305-lee-young-ae|/people/404-ji-jin-hee|/people/3911-hong-ri-na|/people/3439-im-ho|/people/2535-yang-mi-kyung|/people/918-kyun-mi-ri,Food|Historical|Romance|Medical,Strong Female Lead|Cooking|Royal Rules And Etiquette|Joseon Dynasty|Doctor Female Lead|Orphan Female Lead|Smart Female Lead|Nice Male Lead|Slow Burn Romance|Queen Dowager Supporting Character (Vote or add tags),Kim Young Hyun,Lee Byung Hoon,https://i.mydramalist.com/wJVdnc.jpg,"About 500 years ago during the time of Chosun Dynasty, Korea boasted a rigidly hierarchical and male dominated social structure. Based on a true story about a legendary girl, Jang Geum, who became the first woman to be the supreme royal physician of her times. Despite her poor condition as a low class girl in the male dominated society, Jang Geum overcame a series of social discrimination and landed herself as a royal cook, later becoming the royal physician, then ultimately the physician in charge of the king. She was even given by the king the title ""The Great Jang Geum."" The story of her checkered life on her success and breakdown as well as her love story beautifully unfold.(Source: AsianWiki)",South Korea,Drama,54,"Sep 15, 2003 - Mar 23, 2004","Monday, Tuesday",MBC,1 hr. 5 min.,"8.7 (scored by 8,318 users)",304,853,13+ - Teens 13 or older,18589
52941-eighteen-again,18 Again,18 Again (2020),2020,8.7,32492,Kim Ha Neul|Yoon Sang Hyun|Lee Do Hyun|Roh Jeong Eui|Ryeoun|Wi Ha Joon,/people/403-kim-ha-neul|/people/188-yoon-sang-hyun|/people/17489-lee-do-hyun|/people/4419-noh-jung-eui|/people/23633-ryeo-woon|/people/16210-wi-ha-joon,Romance|Life|Drama|Fantasy,First Love|Father-Son Relationship|Father-Daughter Relationship|Hardworking Female Lead|Mother-Daughter Relationship|Life Lesson|Becoming Young|Hidden Identity|Character Development|Teenage Pregnancy (Vote or add tags),Kim Do Yeon|Ahn Eun Bin|Choi Yi Ryun,Ha Byung Hoon,https://i.mydramalist.com/xnNnq_4c.jpg,"Jung Da Jung and Hong Dae Young have been married for almost two decades, raising their twins together. Despite appearances, their life is far from ideal, filled with Dae Young's incessant nonsense. When he gets fired and Da Jung can't take it anymore, she files for divorce. This drastic step forces Dae Young to reflect on his life and all his regrets. Suddenly, he transforms into an eighteen-year-old with the same middle-aged mind. Renaming himself Ko Woo Young, he enrolls in his children's school, gaining a new perspective on life.(Source: MyDramaList)~~ Remake of the American film “17 Again"" [2009].",South Korea,Drama,16,"Sep 21, 2020 - Nov 10, 2020","Monday, Tuesday",jTBC,1 hr. 10 min.,"8.7 (scored by 32,492 users)",296,109,15+ - Teens 15 or older,71674
10619-incomplete-life,Misaeng: Incomplete Life,Misaeng: Incomplete Life (2014),2014,8.7,12761,Yim Si Wan|Lee Sung Min|Kang So Ra|Kang Ha Neul|Kim Dae Myung|Byun Yo Han,/people/1891-im-shi-wan|/people/1658-lee-sung-min|/people/1155-kang-so-ra|/people/3850-kang-ha-neul|/people/7712-kim-dae-myung|/people/7710-byun-yo-han,Business|Life|Drama,Workplace Abuse|Teamwork|Adapted From A Webtoon|Hardworking Male Lead|Smart Female Lead|Strong Female Lead|Nice Male Lead|Hardworking Female Lead|Bromance|Boss-Employee Relationship (Vote or add tags),Jung Yoon Jung,Kim Won Suk,https://i.mydramalist.com/jqA1wc.jpg,"Jang Geu Rae has played the game of Go since he was a child. When his plans of becoming a professional Go player fail, the down-and-out Geu Rae is forced to take an office job as an intern set up for him by an acquaintance’s recommendation for him to a large company called One International.On his first day of work, Geu Rae meets an eager fellow intern, An Yeong Yi, as they both try to please their new boss, Section Chief Oh Sang Shik and keep up with the ambitious employee, Jang Baek Ki. But they quickly find that their department is a little different from the others.Geu Rae does his best at his new job while trying not to lose his humanity along the way.~~ Adapted from the webtoon series ""Misaeng: Incomplete Life"" (미생 - 아직 살아 있지 못한 자) by Yoon Tae Ho (윤태호).",South Korea,Drama,20,"Oct 17, 2014 - Dec 20, 2014","Friday, Saturday",tvN,1 hr. 20 min.,"8.7 (scored by 12,761 users)",306,398,15+ - Teens 15 or older,32867
33075-strangers-from-hell,Strangers from Hell,Strangers from Hell (2019),2019,8.7,29914,Yim Si Wan|Lee Dong Wook|Lee Jung Eun|Ahn Eun Jin|Park Jong Hwan|Lee Joong Ok,/people/1891-im-shi-wan|/people/274-lee-dong-wook|/people/10706-lee-jung-eun|/people/18592-ahn-eun-jin|/people/9627-park-jong-hwan|/people/20230-lee-joong-ok,Thriller|Horror|Psychological|Drama,Adapted From A Webtoon|Murder|Gaslighting|Mental Torment|Mental Illness|Trauma|Torture|Hot-Tempered Male Lead|Animal Abuse|Animal Death (Vote or add tags),Jung Yi Do,Lee Chang Hee,https://i.mydramalist.com/4p2vdc.jpg,"Yoon Jong Woo is a young guy in his 20s who moves from the countryside to Seoul after his college friend, Jae Ho, offers him a job. While looking for a place to live, he stumbles upon Eden Gosiwon, a cheap hostel that shares the kitchen and bathroom with other residents. He is not thrilled about the quality of the place or the other abnormal residents, such as his next-door neighbor Seo Moon Jo, a charismatic dentist. Nevertheless, Jong Woo decides to put up with it for 6 months until he saves enough money to move out. However, mysterious events start occurring in the apartment, causing Jong Woo to begin fearing the apartment's residents.(Source: MyDramaList)~~ Adapted from a webtoon of the same title by Kim Yong Ki.",South Korea,Drama,10,"Aug 31, 2019 - Oct  6, 2019","Saturday, Sunday",OCN,60 min.,"8.7 (scored by 29,914 users)",307,117,15+ - Teens 15 or older,68978
697585-our-blues,Our Blues,Our Blues (2022),2022,8.6,13827,Lee Byung Hun|Shin Min Ah|Cha Seung Won|Lee Jung Eun|Uhm Jung Hwa|Han Ji Min,/people/324-lee-byung-hun|/people/282-shin-min-ah|/people/488-cha-seung-won|/people/10706-lee-jung-eun|/people/632-uhm-jung-hwa|/people/1225-han-ji-min,Romance|Life|Drama|Melodrama,Multiple Mains|Anthology|Island Setting|Middle-Aged Female Lead|Friendship|Slow Burn Story|Depression|Father-Daughter Relationship|Multiple Couples|Middle-Aged Male Lead (Vote or add tags),Noh Hee Kyung,Kim Kyu Tae|Lee Jung Mook,https://i.mydramalist.com/48LYQ_4c.jpg,"""Our Blues"" takes on an omnibus-style drama, which tells the story of diverse characters that are somewhat interconnected, in one way or the other.Lee Dong Suk, a guy born on the beautiful island of Jeju, selling goods from the mainland in his truck for a living. He meets Min Sun Ah, a girl with a mysterious past, who has come to Jeju to escape that life.Park Jung Joon, a ship captain, falls in love with Lee Young Ok, a diver with a bright and bubbly personality.Jung Eun Hee, a fish shop owner, reunites with her past lover Choi Han Soo. They cross paths in Jeju Island when he returns back, after realizing that city life is not for him.(Source: EpicStream.com, edited by MyDramaList)",South Korea,Drama,20,"Apr  9, 2022 - Jun 12, 2022","Saturday, Sunday",Netflix tvN,1 hr. 10 min.,"8.6 (scored by 13,827 users)",322,311,15+ - Teens 15 or older,38853
22403-chicago-typewriter,Chicago Typewriter,Chicago Typewriter (2017),2017,8.6,24219,Yoo Ah In|Lim Soo Jung|Go Kyung Pyo|Kwak Shi Yang|Jo  Woo Jin|Oh Na Ra,/people/432-yoo-ah-in|/people/283-im-soo-jung|/people/2374-go-kyung-pyo|/people/7009-kwak-shi-yang|/people/6557-jo-woo-jin|/people/2915-oh-na-ra,Comedy|Romance|Supernatural|Political,Reincarnation|Friendship|Hardworking Male Lead|Hardworking Female Lead|Strong Female Lead|Successful Male Lead|Bromance|Flashback To Past|Tragic Past|Character Development (Vote or add tags),Jin Soo Wan,Kim Chul Gyu,https://i.mydramalist.com/Jkd1jc.jpg,"This drama follows the lives of two men and a woman through two eras: one during the 1930s Japanese occupation of Korea and the other in the 21st century. The three main characters are:(1) Han Se Joo was a writer in his past life and a bestselling author in the present. But Se Joo is depressed with writer’s block so he can't write his next book.(2) Yu Jin Oh owned a bar in his previous life. In 2017, he is a talented ghostwriter who can bail Se Joo out of his predicament, but the mysterious man has a condition for his services. Se Joo may not be able to meet it.(3) Jeon Seol was a sniper. Now she has extremely varied expertise. She is a former Olympian hopeful, a veterinarian, and a book lover who runs her own delivery service. She oscillates between extreme fandom and anti-fandom of Se Joo.The intricately woven story of these three characters unfolds to reveal strange mirroring connections between the time periods as well as possibilities for past lives to be redeemed or improved in the modern world. This story depicts Korea and the friendship between the three beautifully through different times.",South Korea,Drama,16,"Apr  7, 2017 - Jun  3, 2017","Friday, Saturday",tvN,1 hr. 10 min.,"8.6 (scored by 24,219 users)",314,135,15+ - Teens 15 or older,62663
39221-stove-league,Hot Stove League,Hot Stove League (2019),2019,8.6,11303,Namkoong Min|Park Eun Bin|Cho Byeong Kyu|Oh Jung Se|Son Jong Hak|Kim Do Hyun,/people/513-nam-goong-min|/people/1897-park-eun-bin|/people/10911-jo-byung-kyoo|/people/4684-oh-jung-se|/people/9446-son-jong-hak|/people/2816-kim-do-hyun,Drama|Sports|Melodrama,Hardworking Female Lead|Baseball|Hardworking Male Lead|Teamwork|Calm Male Lead|Tough Male Lead|Corruption|Successful Male Lead|Smart Male Lead|Competition (Vote or add tags),Lee Shin Hwa,Jung Dong Yoon,https://i.mydramalist.com/ZrX3Oc.jpg,"About the preparation period of a major league baseball team. The drama focuses on a loser team that prepares for an extraordinary season upon the arrival of their new general manager, and each episode will focus on a problem they have as they prepare to become a stronger team.Se Young is the youngest head of the management team of Dreams, a cellar-dwelling baseball team. She's highly recognized for her perseverance and intense passion for the team. One day, Seung Su is appointed as a general manager. Although he's been working in the sports field, the teams he led to the championship were unpopular, and some of them were even disbanded after winning the league due to the financial difficulties of their parent companies. Would this unlucky new general manager be able to steer Dreams to the championship with passionate Se Young?Han Jae Hee, an energetic man,  who is the grandson of a furniture maker. Kim Young Chae,  who is a softball player turned sports announcer. Yoo Min Ho, a pitcher, who is crazy about baseball.(Source: Viu, AsianWiki & Soompi)",South Korea,Drama,16,"Dec 13, 2019 - Feb 14, 2020","Friday, Saturday",SBS,1 hr. 2 min.,"8.6 (scored by 11,303 users)",324,557,15+ - Teens 15 or older,25877
718187-day-of-kidnapping,The Kidnapping Day,The Kidnapping Day (2023),2023,8.6,3122,Yoon Kye Sang|Park Sung Hoon|Yuna|Kim Shin Rok|Kim  Sang Ho|Seo Jae Hee,/people/829-yoon-kye-sang|/people/5255-park-sung-hoon|/people/99175-jeon-yu-na|/people/38883-kim-shin-rok|/people/1812-kim-sang-ho|/people/58939-seo-eun-kyung,Thriller|Mystery|Comedy|Drama,Black Comedy|Genius Female Lead|Teamwork|Kidnapping|Nice Male Lead|Adapted From A Novel|Investigation|Suspense|Ill Child|Investor Supporting Character (Vote or add tags),,Park Yoo Young,https://i.mydramalist.com/0wymE7_4c.jpg,"Kim Myung Joon is a poor man with a warm heart. He desperately needs money to pay for his sick daughter's operation. His ex-wife suggests he kidnap a child with rich parents. Kim Myung Joon is desperate enough to accept her idea.While on his way to kidnap Choi Ro Hee, Kim Myung Joon has an accident, hitting a young girl. The victim is none other than Choi Ro Hee, who has lost her memory. Pretending to be her father, Kim Myung Joon brings Choi Ro Hee to his home from the hospital. Whenever he contacts Choi Ro Hee’s parents for the ransom money, his calls remain unanswered. Deciding to investigate, he drives to their house, only to witness their dead bodies being carried out on stretchers. Making matters worse, Choi Ro Hee has now uncovered his web of lies, including him not being her father. (Source: AsianWiki)~~ Adapted from the novel ""Yoogweui Nal"" (유괴의 날) by Jung Hae Yeon (정해연).",South Korea,Drama,12,"Sep 13, 2023 - Oct 25, 2023","Wednesday, Thursday",ENA,59 min.,"8.6 (scored by 3,122 users)",328,1646,15+ - Teens 15 or older,9497
749923-pyramid-game,Pyramid Game,Pyramid Game (2024),2024,8.6,5278,Bona|Jang Da A|Ryu Da In|Kang Na Eon|Jung Ha Dam|Ha Yul Ri,/people/14452-bona|/people/119713-jang-da-a|/people/51105-ryu-da-bin|/people/107717-kang-na-eon|/people/9521-jung-ha-dam|/people/44293-ha-yul-ri,Action|Thriller|Psychological|Drama,School Bullying|Psychological Abuse|High School|Adapted From A Webtoon|Female Centered Plot|All-Girls School|Transfer Student Female Lead|School Setting|Investigation|Friendship (Vote or add tags),Choi Soo Yi,Park So Yeon,https://i.mydramalist.com/QJ7qQv_4c.jpg,"Once a month, students at Baekyeon Girls' High School cast their votes in a popularity poll. The result? A brutal ranking system that determines the entire social hierarchy of the school. Sung Su Ji has just transferred and scores a zero. After starting at the bottom and becoming a target of school violence, can Su Ji make her way to the top of the pyramid? Or will she topple the game altogether? (Source: Webtoon; edited by MyDramaList))~~  Adapted from the webtoon ""Pyramid Game"" (피라미드 게임) by ""Dalgonyak"" (달꼬냑).",South Korea,Drama,10,"Feb 29, 2024 - Mar 21, 2024",Thursday,TVING,50 min.,"8.6 (scored by 5,278 users)",339,1119,15+ - Teens 15 or older,14371
701881-hounds,Bloodhounds,Bloodhounds (2023),2023,8.6,21661,Woo Do Hwan|Lee Sang Yi|Heo Joon Ho|Park Sung Woong|Kim Sae Ron|Jung Da Eun,/people/11745-woo-do-hwan|/people/15660-lee-sang-yi|/people/9500-heo-joon-ho|/people/1742-park-sung-woong|/people/822-kim-sae-ron|/people/17087-jung-da-eun,Action|Thriller|Crime|Drama,Strong Male Lead|Bromance|Debt|Boxing|Graphic Violence|Boxer Male Lead|Adapted From A Webtoon|COVID-19|Skilled Fighter|Multiple Mains (Vote or add tags),,,https://i.mydramalist.com/vXNd2g_4c.jpg,"When reserved rookie boxer Kim Geon Woo squares off against loquacious southpaw Hong Woo Jin, Geon Woo narrowly prevails — but the two former marines become fast friends. As their friendship grows, so do the financial woes that plague Geon Woo’s mother. To save her quaint café from going under, she signs off on a hefty loan. But when it turns out she’s been targeted by Smile Capital — a ruthless loan shark business — Geon Woo and Woo Jin do everything in their power to make it right. Fate intervenes as the pair end up working for a generous money lender whose foster daughter is dead set on taking down the loan sharks.(Source: Netflix)~~ Adapted from the webtoon ""Bloodhounds"" (사냥개들) by Jeong Chan (정찬).",South Korea,Drama,8,"Jun  9, 2023",Friday,Netflix,60 min.,"8.6 (scored by 21,661 users)",332,283,18+ Restricted (violence & profanity),41356
10904-descendants-of-the-sun,Descendants of the Sun,Descendants of the Sun (2016),2016,8.6,100356,Song Joong Ki|Song Hye Kyo|Jin Goo|Kim Ji Won|Lee Seung Joon|Seo Jung Yeon,/people/431-song-joong-ki|/people/294-song-hye-kyo|/people/1334-jin-goo|/people/1692-kim-ji-won|/people/4576-lee-seung-jun|/people/9351-seo-jung-yeon,Action|Comedy|Romance|Melodrama,Hardworking Male Lead|Friendship|Multiple Couples|Military|Military Training|Bromance|Strong Male Lead|Calm Male Lead|Smart Male Lead|Medical (Vote or add tags),Kim Eun Sook|Kim Won Seok,Baek Sang Hoon|Lee Eung Bok,https://i.mydramalist.com/vN26Zc.jpg,"A love story that develops between a surgeon and a special forces officer.Kang Mo Yeon is a pretty and assertive woman who works as a cardiothoracic surgeon at Haesung Hospital. She isn't afraid to admit her mistakes and believes that capability overrides whatever connections you have. However, she is soon faced with the reality that she cannot advance with just capability. Her life is forever changed when she encounters Yoo Shi Jin, the Captain and team leader of the Alpha Team who cares more about protecting anybody in need of help as well as his country, even if it goes against the order of his superiors. This drama will tell of how they both bond together in a time of war and overcome the odds against them.(Source: AJ at MyDramaList)",South Korea,Drama,16,"Feb 24, 2016 - Apr 14, 2016","Wednesday, Thursday",KBS2,60 min.,"8.6 (scored by 100,356 users)",350,4,15+ - Teens 15 or older,191335
29565-hot-blooded-priest,The Fiery Priest,The Fiery Priest (2019),2019,8.6,12379,Kim Nam Gil|Kim Sung Kyun|Lee Ha Nee|Go Jun|Geum Sae Rok|Jeon Sung Woo,/people/261-kim-nam-gil|/people/3044-kim-sung-kyun|/people/816-lee-ha-nui|/people/12122-go-joon|/people/17947-geum-sae-rok|/people/10269-jun-sung-woo,Action|Mystery|Comedy|Crime,Badass Male Lead|Eccentric Male Lead|Sassy Female Lead|Bromance|Aggressive Male Lead|Sismance|Corruption|Character Development|Investigation|Tragic Past (Vote or add tags),Park Jae Bum,Lee Myung Woo,https://i.mydramalist.com/evbZqc.jpg,"Kim Hae Il is a Catholic priest. He makes spiteful remarks, and he can be rude to others. Koo Dae Young is a detective. He talks a lot, and he is also timid. Park Kyung Sun is a prosecutor. She is smart and beautiful. She is also ambitious as a prosecutor and good at her job.The three of them team up and work together to solve a murder case involving a senior Catholic priest.(Source: AsianWiki)",South Korea,Drama,40,"Feb 15, 2019 - Apr 20, 2019","Friday, Saturday",SBS,35 min.,"8.6 (scored by 12,379 users)",352,422,15+ - Teens 15 or older,31549
21687-tunnel,Tunnel,Tunnel (2017),2017,8.6,18736,Choi Jin Hyuk|Yoon Hyun Min|Lee Yoo Young|Jo Hee Bong|Kim Byung Chul|Kang Ki Young,/people/1328-choi-jin-hyuk|/people/5395-yoon-hyun-min|/people/9289-lee-yoo-young|/people/3272-jo-hee-bong|/people/4439-kim-byung-chul|/people/9081-kang-ki-young,Thriller|Mystery|Sci-Fi|Fantasy,Time Travel|Murder|Bromance|Hardworking Male Lead|Hidden Identity|Strong Female Lead|Character Development|Slight Romance|Death|Teamwork (Vote or add tags),Lee Eun Mi,Nam Ki Hoon|Shin Yong Hwi,https://i.mydramalist.com/JkryYc.jpg,"In 1986, Park Gwang Ho works as an excellent and enthusiastic detective. His life changes when he’s pursuing leads in a serial homicide case and then passes through a time portal, which transports him to present day Seoul.  He meets a new partner Kim Sun Jae, an elite detective who happens to be a bit eccentric, but is one highly skilled investigator. The detective duo will also find help in psychology professor, Shin Jae Yi.(Source: MyDramaList)",South Korea,Drama,16,"Mar 25, 2017 - May 21, 2017","Saturday, Sunday",OCN,1 hr. 4 min.,"8.6 (scored by 18,736 users)",356,272,15+ - Teens 15 or older,42460
53101-missing,Missing: The Other Side,Missing: The Other Side (2020),2020,8.6,8621,Go Soo|Heo Joon Ho|Ahn So Hee|Ha Joon|Seo Eun Soo|Song Geon Hee,/people/299-go-soo|/people/9500-heo-joon-ho|/people/955-ahn-so-hee|/people/16762-ha-joon|/people/12392-seo-eun-soo|/people/21678-song-geon-hee,Thriller|Mystery|Supernatural,Ghost-seeing Male Lead|Spirit|Missing Person|Social Justice|Bromance|Righteous Male Lead|Death|Ghost|Teamwork|Smart Female Lead (Vote or add tags),Ban Ki Ri|Jung So Young,Min Yeon Hong,https://i.mydramalist.com/wzXQN_4c.jpg,"A village holds the spirits of missing, deceased people. A search to find the missing bodies and discover the truth behind their disappearance occurs.Kim Wook is a smooth talker and a good-looking man. He commits fraud to make a living. One day, he happens to arrive at Duon Village, where the missing dead gather. He soon faces numerous mysteries.Jang Pan Seok is a mysterious figure. He secretly looks for missing people. He is the connection between Duon Village and the outside world. He becomes a fraud partner with Kim Wook, and he solves cases.Lee Jong Ah is Kim Wook's supporter. She is a white hat hacker out to gain social justice. She works as a low-ranking public officer at a community center as her day job.Shin Joon Ho is an elite detective. One month prior to his wedding, his fiancée Choi Yeo Na disappears. To find her, he applies for the missing person squad.(Sources: AsianWiki; edited by Mydramalist)",South Korea,Drama,12,"Aug 29, 2020 - Oct 11, 2020","Saturday, Sunday",OCN,1 hr. 10 min.,"8.6 (scored by 8,621 users)",353,783,15+ - Teens 15 or older,19622
32925-hotel-del-luna,Hotel del Luna,Hotel del Luna (2019),2019,8.6,78939,IU|Yeo Jin Goo|Shin Jung Keun|Bae Hae Seon|P.O|Jo Hyun Chul,/people/426-iu|/people/1500-yeo-jin-goo|/people/2645-shin-jung-keun|/people/10290-bae-hae-seon|/people/14475-pyo-ji-hoon|/people/10648-jo-hyun-chul,Horror|Comedy|Romance|Fantasy,Strong Female Lead|Boss-Employee Relationship|Ghost|Supernatural|Ghost-seeing Male Lead|Smart Female Lead|Death|Rich Female Lead|Nice Male Lead|Warm Man/Cold Woman (Vote or add tags),Hong Jung Eun|Hong Mi Ran,Oh Choong Hwan,https://i.mydramalist.com/RApq6c.jpg,"Nestled deep in the heart of Seoul’s thriving downtown sits a curious hotel, the like of which no one has ever seen before. Old beyond measure, the building has stood for millennia, an ever-present testament to the fact that things are not always what they seem. Running this hotel is Jang Man Wol, a greedy, suspicious soul who has spent the past thousand years acting as the establishment’s CEO.Bound to the hotel by a deity who keeps her there to save her from going berserk and self-destructing with rage, hatred and thirst for revenge. Her only hope of escape is if she can let go of her resentment and hatred and find love. Trapped in her resentment for a betrayal, Man Wol is doomed to spend all of eternity running this odd establishment, catering to the needs of the most peculiar clientele. Things take an interesting turn when Goo Chan Sung shows up. Once the youngest assistant manager ever to work at a multinational hotel corporation, Chan Sung finds himself forced to manage the Hotel del Luna because of a deal his father made with Man Wol years ago. Excellent with managing money, he starts to put Jang's excessive spending and disastrous financial situation in order; that may be exactly what this odd establishment and its cursed CEO needs.(Source: Viki; edited by Drama Addict at MyDramaList)",South Korea,Drama,16,"Jul 13, 2019 - Sep  1, 2019","Saturday, Sunday",tvN,1 hr. 20 min.,"8.6 (scored by 78,939 users)",360,9,15+ - Teens 15 or older,163487
