id,genres
18975,Fantasy
11962,Fantasy
11962,Comedy
11962,Music
2925,Comedy
28628,Romance
28628,Drama
28628,Comedy
3595,Action
3595,Thriller
9308,Comedy
92381,Comedy
18555,Action
18555,Drama
18555,Thriller
12123,Action
12123,Drama
12123,Science Fiction
12123,Thriller
10830,Comedy
10830,Family
10830,Fantasy
3573,Drama
3573,Comedy
3573,Romance
10546,Action
10546,Fantasy
10546,Thriller
18862,Comedy
18862,Family
31417,Drama
31417,Horror
31417,Thriller
9431,Horror
9431,Comedy
124619,Drama
297645,
48144,
46986,Drama
46986,Romance
144982,Drama
47907,Comedy
47907,Drama
10061,Action
10061,Adventure
10061,Science Fiction
10061,Thriller
36266,Crime
36266,Drama
549,Drama
549,History
10478,Comedy
10478,Drama
10478,Romance
66634,Drama
66634,Music
116690,Drama
213917,Drama
145925,
100914,
238,Drama
238,Crime
159,Comedy
159,Drama
11134,Action
11134,Crime
11134,Thriller
88224,Drama
88224,Comedy
132641,Drama
132641,Drama
42758,
9303,Crime
9303,Drama
9303,Romance
9303,Thriller
23945,Comedy
23945,Family
37820,Drama
22479,Thriller
22479,Drama
22479,Music
22479,Crime
9054,Comedy
9054,Family
241058,Romance
241058,Comedy
11985,Drama
10232,Drama
59569,Drama
410921,Action
410921,Crime
410921,Drama
38955,Action
38955,Adventure
38955,Crime
110513,Comedy
110513,Drama
114089,Drama
11015,Horror
11015,Mystery
11015,Thriller
9306,Fantasy
9306,Horror
9306,Science Fiction
12559,Comedy
12559,Family
58770,Drama
58770,Thriller
124851,
3587,Fantasy
3587,Comedy
3587,Family
10723,Action
10723,Adventure
10723,Comedy
10723,Thriller
56077,Drama
56077,Romance
56077,War
19004,Animation
19004,Adventure
19004,Family
101230,
253632,Thriller
10987,Horror
10987,Thriller
44705,Drama
44705,Comedy
44705,Romance
20318,Drama
20318,History
43596,Drama
43596,Romance
79782,Drama
79782,Romance
26933,Drama
26933,Romance
27854,Drama
27854,History
27854,Romance
27854,Thriller
981,Comedy
981,Romance
872,Comedy
872,Music
872,Romance
2769,Drama
2769,Comedy
2769,Music
2769,Romance
13320,Music
13320,Comedy
13320,Romance
164,Comedy
164,Drama
164,Romance
426,Mystery
426,Romance
426,Thriller
567,Drama
567,Mystery
567,Thriller
3078,Comedy
3078,Romance
13528,Drama
13528,Mystery
13528,Thriller
13528,Crime
28288,Comedy
28288,Music
28288,Romance
213,Mystery
213,Thriller
284,Comedy
284,Drama
284,Romance
239,Comedy
239,Romance
4808,Comedy
4808,Mystery
4808,Romance
4808,Thriller
289,Drama
289,Romance
963,Mystery
963,Crime
963,Thriller
11113,Drama
11113,Family
11113,Music
11113,Romance
6620,Comedy
6620,Drama
6620,Romance
804,Comedy
804,Romance
26531,Drama
26531,Comedy
26531,Family
909,Comedy
909,Music
909,Romance
630,Adventure
630,Family
630,Fantasy
770,Drama
770,Romance
770,War
31044,Comedy
31044,Drama
599,Drama
15,Mystery
15,Drama
62,Science Fiction
62,Mystery
62,Adventure
121357,Adventure
121357,Romance
705,Drama
22490,Comedy
22490,Drama
223,Drama
223,Mystery
25670,Mystery
25670,Thriller
25670,War
303,Thriller
303,Drama
303,Romance
4174,Drama
4174,Mystery
4174,Thriller
8356,Drama
8356,Romance
381,Crime
381,Drama
381,Mystery
381,Romance
381,Thriller
20758,Comedy
20758,Drama
20758,Family
20758,Romance
29376,Comedy
29376,Music
1859,Comedy
1859,Romance
18299,Comedy
18299,Drama
18299,Romance
17281,Comedy
17281,Music
17281,Romance
64382,Comedy
64382,Romance
10907,Action
10907,Adventure
10907,Romance
32093,Action
32093,Adventure
32093,Drama
32093,Romance
32093,Western
1939,Drama
1939,Mystery
22292,Fantasy
22292,Romance
22292,Mystery
3598,Adventure
3598,Fantasy
3598,Drama
3598,Mystery
3080,Comedy
3080,Music
3080,Romance
198,Comedy
198,War
13562,Comedy
13562,Romance
1712,Action
1712,Drama
1712,Western
220,Drama
3529,Comedy
3529,Crime
3529,Mystery
3085,Comedy
3085,Drama
2897,Adventure
2897,Comedy
2897,Family
2897,Fantasy
2897,Romance
1585,Drama
1585,Family
1585,Fantasy
3083,Comedy
3083,Drama
900,Comedy
900,Romance
43795,Drama
43795,Romance
85638,Drama
50001,Comedy
50001,Thriller
50001,Mystery
50001,Romance
43905,Drama
22688,Comedy
22688,Fantasy
22688,Romance
23114,Drama
23114,Family
26378,Thriller
26378,Crime
26378,Drama
26378,Mystery
40206,Comedy
40206,Music
40206,Romance
22356,Romance
22356,Western
260,Action
260,Thriller
260,Mystery
43488,War
43488,Drama
22613,Action
22613,Adventure
22613,Western
10331,Horror
488,Adventure
488,War
488,Romance
22733,Action
22733,Adventure
22733,Comedy
22733,Crime
22733,Drama
22733,Romance
261,Drama
261,Romance
57575,Romance
57575,Drama
32574,Drama
32574,Comedy
32574,Romance
22657,Drama
22657,Action
22657,Mystery
22657,Romance
76464,Comedy
22649,Drama
22649,Romance
22649,War
22649,Drama
22649,Romance
22649,War
176841,Music
176841,Mystery
125587,Drama
39448,Action
39448,Foreign
52855,Drama
39940,Drama
39940,Romance
172868,
85328,Comedy
85328,Romance
85328,Drama
124632,Documentary
124632,Family
11076,Action
11076,Adventure
11076,Drama
11076,Family
63945,Drama
63945,Romance
58985,Drama
58985,Comedy
58985,Music
890,Drama
10861,Action
10861,Adventure
10861,Thriller
1770,Drama
1770,Thriller
44465,Drama
44465,Thriller
2033,Drama
2033,Romance
18203,Drama
9333,Action
9333,Crime
9333,Drama
9333,Thriller
47260,Action
47260,Drama
47260,Thriller
9400,Drama
9400,Action
9400,Crime
9401,Comedy
9401,Crime
12241,Comedy
12241,Crime
12241,Thriller
25739,Comedy
161806,
11306,Drama
11306,Thriller
9625,Action
9625,Adventure
9625,Crime
9625,Drama
9625,Thriller
10680,Action
10680,Comedy
10680,Drama
10680,Family
6346,Crime
6346,Drama
18660,Comedy
18660,Family
35115,Action
35115,Adventure
35115,Family
35115,Western
14821,Adventure
14821,Fantasy
14821,Science Fiction
14821,Family
14136,Comedy
14136,Family
14136,Fantasy
10869,Romance
10869,Comedy
10869,Family
10869,Fantasy
22660,Adventure
22660,Drama
22660,Western
19186,Comedy
19186,Family
31102,Adventure
6878,Adventure
6878,Comedy
6878,Drama
6878,Family
15944,Comedy
15944,Family
18444,Adventure
18444,Family
20723,Drama
20723,Family
20723,Comedy
173,Adventure
173,Drama
173,Science Fiction
864,Comedy
24795,Fantasy
24795,Drama
24795,Comedy
24795,Family
11224,Family
11224,Fantasy
11224,Animation
11224,Romance
81310,Animation
81310,Family
81310,Music
15947,Animation
15947,Family
15947,Music
9078,Animation
9078,Family
29682,Animation
29682,Drama
29682,Family
8367,Adventure
433,Comedy
433,Family
433,Fantasy
11360,Animation
11360,Family
11114,Fantasy
11114,Animation
11114,Comedy
11114,Family
12335,Adventure
12335,Fantasy
12335,Animation
12335,Comedy
12335,Family
12335,Music
12092,Animation
12092,Adventure
12092,Family
12092,Fantasy
10948,Adventure
10948,Animation
10948,Drama
10948,Family
11229,Comedy
11229,Drama
11229,Thriller
15121,Drama
15121,Family
15121,Music
15121,Romance
562,Action
562,Thriller
10163,Horror
10163,Thriller
10163,Science Fiction
48862,Drama
48862,Romance
117036,Documentary
47199,Drama
47199,Thriller
11159,Drama
9591,Comedy
9591,Drama
30500,Drama
30500,Romance
41843,Drama
41843,Romance
55058,Comedy
55058,Romance
10938,Comedy
10938,Drama
10938,Romance
11412,Crime
11412,Action
11412,Mystery
11412,Thriller
10586,Adventure
42314,Documentary
27845,Comedy
27845,Drama
108365,Drama
23223,Crime
23223,Drama
49471,Drama
38153,Action
38153,Thriller
25147,Drama
25147,Romance
9716,Music
9716,Comedy
9716,Romance
43777,Drama
43777,Romance
454,Drama
454,Romance
10218,Comedy
10218,Romance
819,Crime
819,Drama
819,Thriller
38191,Drama
56830,Drama
11238,Adventure
11238,Animation
11238,Family
27256,Mystery
31530,Comedy
31530,Music
31530,Romance
66473,Comedy
66473,Music
66473,Romance
28120,Crime
28120,Drama
28120,Mystery
28120,Thriller
1834,Crime
1834,Drama
1834,Mystery
1834,Thriller
26282,Adventure
26282,Drama
26282,Romance
37218,War
37218,Drama
37218,Romance
37218,Action
252,Family
252,Fantasy
116356,Comedy
116356,Romance
16372,Horror
11561,Comedy
11561,Romance
11561,Science Fiction
11302,Comedy
623,Comedy
623,Crime
583,Comedy
12614,Comedy
12614,Music
12614,Romance
21711,Comedy
21711,Drama
11575,Adventure
11575,Comedy
475,Crime
475,Drama
11331,Adventure
11331,Drama
521,Crime
521,Mystery
521,Thriller
21202,
88,Drama
88,Music
88,Romance
500,Crime
500,Thriller
792,Drama
792,War
792,Action
8491,Comedy
402,Thriller
402,Mystery
10537,Drama
10537,Music
11386,Romance
11386,Crime
11386,Drama
11386,Thriller
9504,Crime
9504,Drama
9504,Mystery
15764,Drama
15764,Romance
601,Science Fiction
601,Adventure
601,Family
601,Fantasy
67365,Comedy
25842,Fantasy
25842,Drama
25842,Family
2119,Adventure
744,Action
744,Romance
744,War
136311,Action
136311,Comedy
221,Drama
702,Drama
25750,Horror
17642,Documentary
427043,Comedy
146341,Crime
146341,Drama
9305,Documentary
37616,Comedy
11112,Comedy
21612,Crime
21612,Drama
141210,Comedy
141210,Horror
102461,Drama
36998,Drama
200383,Action
200383,Adventure
200383,Drama
200383,Western
116844,Drama
1630,Drama
26626,Comedy
124837,Documentary
11816,Drama
11843,Mystery
11843,Comedy
11843,Crime
10379,Comedy
10379,Fantasy
10379,Family
2756,Adventure
2756,Action
2756,Thriller
2756,Science Fiction
790,Horror
1103,Science Fiction
1103,Action
11298,Drama
11298,Horror
4480,Drama
4481,Drama
49688,Drama
10765,Comedy
762,Adventure
762,Comedy
762,Fantasy
44497,Romance
44497,Drama
85588,
278621,Drama
99479,Drama
55049,Comedy
55049,Crime
124829,Documentary
79306,Documentary
356054,
10548,Documentary
531,Animation
531,Comedy
531,Family
104931,Documentary
4483,Mystery
4483,Crime
4483,Drama
4483,History
4483,Romance
18919,Animation
18919,Drama
18919,Fantasy
31556,Drama
31556,Thriller
26167,Crime
26174,Thriller
26174,Crime
61461,Drama
117500,Drama
218713,
217802,
127973,Comedy
659,Drama
659,History
659,War
30892,Drama
30892,Comedy
86369,Drama
86369,Comedy
8074,Comedy
8074,Drama
124676,Drama
38554,Comedy
49763,Horror
41326,Documentary
36555,Action
10608,Comedy
10608,Drama
11216,Drama
11216,Romance
7452,Crime
7452,Drama
64567,Comedy
892,Comedy
892,Science Fiction
892,Fantasy
1600,Drama
1600,Thriller
26561,Romance
26561,Drama
975,Drama
975,War
18129,Crime
18129,Drama
54405,Comedy
54405,Foreign
150823,Western
409,Drama
409,Romance
409,War
38251,Comedy
38251,Romance
38251,War
10161,Drama
1412,Drama
41768,Drama
10409,Comedy
10409,Drama
10409,Romance
14285,Mystery
14285,Documentary
14285,Crime
2469,Comedy
2469,Crime
2469,Drama
2469,Romance
10174,Documentary
10174,Music
31225,Documentary
510,Drama
11455,Comedy
1891,Adventure
1891,Action
1891,Science Fiction
2493,Adventure
2493,Family
2493,Fantasy
2493,Comedy
2493,Romance
85,Adventure
85,Action
68,Comedy
68,Science Fiction
679,Horror
679,Action
679,Thriller
679,Science Fiction
429,Western
13446,Comedy
13446,Drama
389,Drama
947,Adventure
947,Drama
947,History
947,War
185,Science Fiction
185,Drama
595,Crime
595,Drama
28,Drama
28,War
335,Western
1892,Adventure
1892,Action
1892,Science Fiction
144,Drama
144,Fantasy
144,Romance
1092,Thriller
1092,Mystery
769,Drama
769,Crime
348,Horror
348,Action
348,Thriller
348,Science Fiction
766,Fantasy
766,Horror
766,Comedy
175,Adventure
175,Drama
175,Romance
11645,Action
11645,Drama
11645,History
10835,Action
10835,Crime
10835,Drama
10835,Thriller
539,Drama
539,Horror
539,Thriller
525,Music
525,Comedy
525,Action
525,Crime
240,Drama
240,Crime
600,Drama
600,War
530,Adventure
530,Animation
530,Comedy
530,Science Fiction
530,Family
10705,War
10705,Drama
10705,History
10705,Action
10705,Romance
279,Drama
279,History
279,Music
3109,Comedy
3109,Drama
3109,Romance
311,Drama
311,Crime
1578,Drama
703,Comedy
703,Drama
703,Romance
9549,Drama
9549,History
1398,Drama
1398,Science Fiction
1398,Thriller
387,Action
387,Drama
387,History
387,War
387,Adventure
9277,Comedy
9277,Crime
9277,Drama
343,Comedy
343,Drama
343,Romance
37291,Drama
37291,Comedy
490,Fantasy
490,Drama
11235,Comedy
11235,Drama
218,Action
218,Thriller
218,Science Fiction
763,Horror
763,Comedy
9665,War
18971,Comedy
18971,Drama
696,Comedy
696,Drama
696,Romance
379,Drama
379,Thriller
379,Crime
207,Drama
37247,Drama
1480,Drama
1480,Thriller
1480,Crime
9322,Action
9322,Thriller
826,Drama
826,History
826,War
422,Fantasy
422,Drama
829,Crime
829,Drama
829,Mystery
829,Thriller
828,Drama
828,Science Fiction
828,Thriller
3090,Action
3090,Adventure
3090,Drama
3090,Western
9964,Action
9964,Comedy
9964,Horror
9964,Science Fiction
3063,Comedy
13667,Comedy
694,Horror
694,Thriller
235,Crime
235,Drama
832,Drama
832,Action
832,Thriller
832,Crime
765,Horror
765,Comedy
765,Fantasy
5925,Adventure
5925,Drama
5925,History
5925,Thriller
5925,War
11778,Drama
11778,War
4485,Action
4485,Drama
4485,Music
4485,Thriller
137,Romance
137,Fantasy
137,Drama
137,Comedy
33,Western
982,Mystery
982,Thriller
8428,Music
8428,Drama
212,Comedy
212,Crime
105,Adventure
105,Comedy
105,Science Fiction
105,Family
1633,Drama
1633,Comedy
11202,Drama
11202,History
11202,War
1554,Crime
1554,Drama
1554,Comedy
149,Science Fiction
149,Animation
8009,Adventure
8009,Action
8009,Fantasy
903,Crime
903,Drama
11673,Drama
11673,Comedy
11673,History
11673,Romance
3034,Comedy
3034,Science Fiction
339,Comedy
339,Drama
10404,Drama
914,Comedy
756,Animation
756,Family
756,Music
288,Western
910,Crime
910,Drama
910,Mystery
910,Thriller
2640,Thriller
2640,Comedy
2640,Drama
16633,Science Fiction
16633,Drama
16633,Fantasy
16633,Romance
665,Action
665,Adventure
665,Drama
665,History
11031,Comedy
11031,Music
11314,Documentary
11314,Music
15143,Drama
15143,Romance
89,Adventure
89,Action
10322,Comedy
10322,Drama
783,Drama
783,History
10644,Comedy
10644,Romance
11257,Drama
11257,Romance
14370,Comedy
14370,Romance
12104,Music
625,War
625,Drama
625,History
8816,Drama
8816,Comedy
830,Adventure
830,Science Fiction
830,Action
2323,Drama
2323,Fantasy
983,Adventure
983,Drama
642,History
642,Drama
642,Western
642,Crime
655,Drama
10341,Thriller
10341,Drama
10341,Science Fiction
10341,Action
639,Comedy
639,Romance
639,Drama
266022,
168450,
30180,Documentary
30180,Music
31388,Family
31388,Comedy
41801,Drama
41801,Romance
66034,Drama
66034,Action
66034,Comedy
66034,Crime
348138,Romance
348138,Comedy
96288,Documentary
61536,Comedy
18762,Comedy
18762,Romance
331367,
8077,Science Fiction
8077,Action
8077,Horror
814,Horror
814,Comedy
41671,Horror
27214,Horror
27214,Thriller
52263,Horror
33519,Horror
16235,Horror
11449,Drama
11449,Horror
11449,Thriller
41848,Horror
25944,Horror
24913,Horror
24913,Mystery
49126,Fantasy
49126,Drama
49126,Horror
49126,Thriller
32076,Crime
32076,Drama
32076,Horror
32076,Mystery
32076,Thriller
571,Horror
8851,Horror
8851,Science Fiction
37843,Science Fiction
37843,Horror
37843,Comedy
32146,Horror
32146,Thriller
30346,Thriller
30346,Horror
6114,Romance
6114,Horror
229,Horror
229,Science Fiction
13549,Horror
9529,Drama
9529,Horror
9529,Thriller
1598,Crime
1598,Thriller
11349,Drama
11349,Thriller
7340,Horror
7340,Thriller
6217,Drama
6217,Fantasy
6217,Horror
6217,Thriller
377,Horror
653,Fantasy
653,Horror
28198,Horror
794,Horror
794,Thriller
31640,Crime
31640,Drama
31640,Thriller
8744,Crime
8744,Drama
8744,Thriller
25189,Comedy
25189,Drama
25189,Romance
145,Drama
145,Romance
2212,Action
2212,Drama
2212,Horror
2212,Mystery
2212,Thriller
199,Science Fiction
199,Action
199,Adventure
199,Thriller
7863,Drama
12498,Drama
9279,Family
9279,Comedy
53234,Romance
53234,Drama
17204,Documentary
17204,Drama
21539,Fantasy
21539,Drama
21539,Comedy
21539,Science Fiction
21539,Romance
21539,Family
85589,Drama
85589,Thriller
12709,Comedy
12709,Drama
12709,Romance
20539,Drama
20539,History
11674,Comedy
11674,Family
199512,Drama
64900,Drama
64900,Mystery
1573,Action
1573,Thriller
152,Science Fiction
152,Adventure
152,Mystery
174,Science Fiction
174,Action
174,Adventure
174,Thriller
172,Science Fiction
172,Action
172,Adventure
172,Thriller
154,Action
154,Adventure
154,Science Fiction
154,Thriller
157,Science Fiction
157,Action
157,Adventure
157,Thriller
168,Science Fiction
168,Adventure
364,Action
364,Fantasy
11967,Crime
11967,Action
11967,Adventure
11967,Drama
11967,Western
9086,Western
9086,Adventure
621,Romance
9037,Comedy
9037,Drama
9037,Family
9037,Music
9037,Romance
10173,Action
10173,Thriller
55687,Action
55687,Science Fiction
55687,Thriller
168535,Drama
8845,Action
8845,Thriller
46681,Action
46681,Western
578,Horror
578,Thriller
578,Adventure
579,Horror
579,Thriller
17692,Thriller
17692,Horror
17795,Comedy
17795,Drama
75,Comedy
75,Fantasy
75,Science Fiction
13891,Drama
13891,Comedy
9390,Comedy
9390,Drama
9390,Romance
378,Comedy
378,Crime
10896,Comedy
10896,Drama
2322,Comedy
2322,Crime
2322,Drama
41240,Drama
26949,Drama
26949,Romance
9819,Drama
49799,Drama
31908,History
31908,Drama
46027,Drama
46027,Crime
3179,Animation
3179,Comedy
1802,Drama
1802,Thriller
4232,Crime
4232,Horror
4232,Mystery
9361,Action
9361,Adventure
9361,Drama
9361,History
9361,Romance
9361,War
2928,Comedy
2928,Drama
2928,Fantasy
30285,Drama
30285,Romance
30285,Family
30285,Comedy
10549,Drama
58102,Drama
58102,History
18451,Drama
18451,Romance
27265,Comedy
49935,Romance
49935,Crime
49935,Drama
8818,History
8818,Drama
8818,Music
36758,Drama
36758,Romance
36040,Adventure
36040,Drama
74239,Documentary
74239,Music
9415,Action
9415,Drama
9415,Mystery
9415,Thriller
9415,Crime
55146,Drama
55146,Thriller
55146,Documentary
55146,Romance
55146,Foreign
303693,Crime
303693,Drama
303693,TV Movie
12145,Comedy
12145,Romance
42424,Action
42424,Adventure
42424,Comedy
42424,Family
42424,Romance
34314,Action
34314,Thriller
34314,Crime
2892,Drama
9404,Action
9404,Adventure
9404,Comedy
9404,Crime
9404,Drama
9404,Thriller
85242,Drama
85242,Action
85242,Comedy
85242,Thriller
9622,Action
9622,Comedy
8860,Action
8860,Adventure
8860,Comedy
8860,Crime
8860,Thriller
197537,Horror
197537,Thriller
197537,Science Fiction
66597,Drama
66597,Romance
14832,Drama
9619,Action
9619,Adventure
9619,Thriller
40506,Comedy
31000,Action
31000,Comedy
4104,Comedy
4104,Drama
4104,Romance
26306,Drama
26306,Romance
203829,Documentary
43775,Drama
43775,Comedy
43775,Romance
43775,Foreign
14908,Action
14908,Comedy
14908,Romance
784,Music
784,Drama
784,Comedy
12489,Crime
12489,Drama
12489,Comedy
168283,Documentary
16448,Music
16448,Comedy
55936,Drama
55936,War
17894,Comedy
17894,Romance
28059,Comedy
28059,Drama
58911,Comedy
58911,Foreign
58911,Romance
17949,Action
17949,Comedy
1968,Drama
1968,Comedy
1968,Romance
61563,Action
61563,Comedy
61563,Drama
61563,Foreign
61563,Romance
66,Crime
66,Drama
66,Thriller
20735,Comedy
20735,Family
11419,Comedy
333165,
25796,Comedy
25796,Drama
25796,Romance
638,Drama
638,Thriller
638,Mystery
25624,Drama
25624,History
9366,Crime
9366,Drama
9366,Thriller
60083,Comedy
21915,Comedy
90928,Documentary
50091,Drama
50091,Romance
18420,Crime
18420,Thriller
18420,Drama
19952,Comedy
19952,Romance
9446,Comedy
9446,Family
28005,Drama
28005,History
28005,Romance
9403,Comedy
9403,Drama
27322,Comedy
27322,Drama
27322,Romance
10003,Thriller
10003,Action
10003,Romance
10003,Science Fiction
10003,Adventure
9311,Action
9311,Crime
9311,Drama
9311,Mystery
9311,Thriller
11844,Comedy
11844,Drama
884,Drama
884,Thriller
884,Romance
49806,Comedy
49806,Drama
49806,Mystery
1624,Comedy
88423,Drama
88423,Foreign
16052,Drama
4477,Crime
4477,Thriller
4477,Drama
24662,Animation
24662,Comedy
24662,Family
24662,Music
18423,Action
18423,Comedy
76996,Comedy
76996,Romance
6499,Action
6499,Adventure
6499,Family
6499,Fantasy
6499,Science Fiction
6499,Thriller
50512,Drama
50512,Romance
9405,Action
9405,Science Fiction
12723,Drama
12723,Romance
9360,Adventure
9360,Horror
9360,Thriller
9434,Action
9434,Comedy
9434,Thriller
9434,Romance
118991,Crime
118991,Drama
118991,Thriller
21626,Romance
21626,Drama
13982,Comedy
13982,Crime
93946,Drama
77223,War
77223,Drama
77223,History
31465,Drama
31465,Crime
12793,Drama
12793,Romance
102878,Drama
105763,Drama
105763,Comedy
105763,Romance
105763,Foreign
9611,Comedy
47694,Drama
47694,Foreign
