id,cast
10443,Isabella Rossellini
10443,Rosie Perez
20239,Larry B. Scott
20239,Mark Christopher Lawrence
20239,Rusty Cundieff
16297,Joe Pesci
16297,Brendan Fraser
16297,Moira Kelly
18551,Meg Ryan
18551,Dennis Quaid
18551,James Caan
25440,Mia Farrow
25440,Jim Broadbent
25440,Natasha Richardson
9024,Michael J. Fox
9024,Gabrielle Anwar
9024,Anthony Higgins
37233,Tom Cruise
37233,Jeanne Tripplehorn
37233,Gene Hackman
1634,Jason James Richter
1634,Lori Petty
1634,August Schellenberg
13815,Sean Nelson
13815,Giancarlo Esposito
13815,Samuel L. Jackson
5503,Harrison Ford
5503,Tommy Lee Jones
5503,Sela Ward
35588,Jason Patric
35588,Wes Studi
35588,Gene Hackman
2087,Alec Baldwin
2087,Kim Basinger
2087,Michael Madsen
41579,Macaulay Culkin
41579,Ted Danson
41579,Glenne Headly
18620,Guinevere Turner
18620,V.S. Brodie
18620,T. Wendy McMillan
41006,[]
4916,Rebecca De Mornay
4916,Don Johnson
4916,Dana Ivey
2019,Jean-Claude Van Damme
2019,Arnold Vosloo
2019,Lance Henriksen
31642,Tommy Lee Jones
31642,Robert John Burke
31642,Timothy Carhart
9255,Charlie Sheen
9255,Lloyd Bridges
9255,Valeria Golino
26271,Dana Delany
26271,Kim Cattrall
26271,Cynthia Stevenson
10612,Hugh Grant
10612,Tara Fitzgerald
10612,Colm Meaney
2259,Meryl Streep
2259,Glenn Close
2259,Jeremy Irons
16097,Bernie Mac
16097,Chris Tucker
16097,Christopher Reid
11934,Tim Robbins
11934,Jennifer Jason Leigh
11934,Paul Newman
106143,Nick Nolte
106143,Woody Harrelson
106143,Albert Brooks
12475,Pauly Shore
12475,Andy Dick
12475,Lori Petty
9386,Clint Eastwood
9386,Rene Russo
9386,John Malkovich
7984,Daniel Day-Lewis
7984,Pete Postlethwaite
7984,Emma Thompson
59930,Larenz Tate
59930,Joe Morton
59930,Suzzanne Douglas
15765,Angela Bassett
15765,Laurence Fishburne
15765,Vanessa Bell Calloway
31643,[]
6,Emilio Estevez
6,Cuba Gooding Jr.
6,Denis Leary
329,Sam Neill
329,Laura Dern
329,Jeff Goldblum
10909,Brad Pitt
10909,David Duchovny
10909,Juliette Lewis
507,Eric Stoltz
507,Julie Delpy
507,Jean-Hugues Anglade
34024,Jesse Bradford
34024,Jeroen Krabbé
34024,Lisa Eichhorn
29918,Tom Guiry
29918,Helen Slater
29918,Jon Tenney
9593,Arnold Schwarzenegger
9593,F. Murray Abraham
9593,Art Carney
42580,Michael J. Fox
42580,Christina Vidal
42580,Nathan Lane
22317,Paul Hogan
22317,Beverly D'Angelo
22317,Cuba Gooding Jr.
1413,Jeremy Irons
1413,John Lone
1413,Barbara Sukowa
12121,Whoopi Goldberg
12121,Ted Danson
12121,Nia Long
2246,Alec Baldwin
2246,Nicole Kidman
2246,Bill Pullman
10502,Mel Gibson
10502,Nick Stahl
10502,Margaret Whitton
10440,Woody Allen
10440,Diane Keaton
10440,Jerry Adler
9516,Tyrin Turner
9516,Larenz Tate
9516,Glenn Plummer
2320,Kurt Russell
2320,Steven Seagal
2320,Halle Berry
5879,Eiko Matsuda
5879,Tatsuya Fuji
5879,Aoi Nakajima
83718,Karen Sillas
83718,Tom Noonan
11971,Kenneth Branagh
11971,Richard Briers
11971,Michael Keaton
2625,Richard Gere
2625,Lena Olin
2625,Anne Bancroft
31911,Matt Dillon
31911,Annabella Sciorra
31911,Mary-Louise Parker
788,Robin Williams
788,Sally Field
788,Pierce Brosnan
21450,David Thewlis
21450,Lesley Sharp
21450,Katrin Cartlidge
11231,Pat Morita
11231,Hilary Swank
11231,Michael Ironside
41588,[]
10447,Ray Liotta
10447,Lance Henriksen
10447,Stuart Wilson
31586,Elijah Wood
31586,Jason Alexander
31586,Julia Louis-Dreyfus
9300,Tilda Swinton
9300,Billy Zane
9300,Lothaire Bluteau
9559,Kevin Costner
9559,Clint Eastwood
9559,Laura Dern
9800,Tom Hanks
9800,Denzel Washington
9800,Jason Robards
713,Holly Hunter
713,Harvey Keitel
713,Sam Neill
8291,Janet Jackson
8291,Tupac Amaru Shakur
8291,Regina King
18133,James Caan
18133,Halle Berry
18133,Omar Epps
25557,Donald Sutherland
25557,Eric Thal
25557,Julie Warner
22588,Brian Benben
22588,Mary Stuart Masterson
22588,Ned Beatty
10872,Denis Leary
10872,Judy Davis
10872,Kevin Spacey
1245,Anthony Hopkins
1245,Emma Thompson
1245,James Fox
11858,Danny DeVito
11858,Mark Wahlberg
11858,Gregory Hines
7007,Sean Connery
7007,Wesley Snipes
7007,Harvey Keitel
10467,Anthony Hopkins
10467,Bridget Fonda
10467,Matthew Broderick
5550,Robert John Burke
5550,Nancy Allen
5550,Mario Machado
8005,Cary Elwes
8005,Dom DeLuise
8005,Roger Rees
2088,Gary Oldman
2088,Lena Olin
2088,Annabella Sciorra
10412,Russell Crowe
10412,Daniel Pollock
10412,Jacqueline McKenzie
47889,Ashley Judd
47889,Todd Field
47889,Bentley Mitchum
14534,Sean Astin
14534,Jon Favreau
14534,Ned Beatty
56583,[]
41878,Cyril Collard
41878,Romane Bohringer
41878,Carlos López
424,Liam Neeson
424,Ben Kingsley
424,Ralph Fiennes
35233,Brendan Fraser
35233,Albert Brooks
35233,Dianne Wiest
14291,Max Pomeranc
14291,Joe Mantegna
14291,Joan Allen
103413,[]
11236,Kate Maberly
11236,Heydon Prowse
11236,Andrew Knott
11592,Kathleen Turner
11592,Sam Waterston
11592,Ricki Lake
8850,Alec Baldwin
8850,John Lone
8850,Penelope Ann Miller
10445,Anthony Hopkins
10445,Debra Winger
10445,John Wood
695,Julianne Moore
695,Andie MacDowell
695,Tim Robbins
43535,Steve Martin
43535,Anne Heche
43535,Gabriel Byrne
12519,Hugh Grant
12519,Tara Fitzgerald
12519,Sam Neill
23210,Will Smith
23210,Donald Sutherland
23210,Stockard Channing
858,Tom Hanks
858,Meg Ryan
858,Bill Pullman
867,Sharon Stone
867,William Baldwin
867,Tom Berenger
78,Harrison Ford
78,Rutger Hauer
78,Sean Young
13203,Pauly Shore
13203,Carla Gugino
13203,Lane Smith
10442,Mike Myers
10442,Nancy Travis
10442,Anthony LaPaglia
11074,Bruce Willis
11074,Sarah Jessica Parker
11074,Dennis Farina
33367,[]
9607,Bob Hoskins
9607,John Leguizamo
9607,Dennis Hopper
17585,Ice-T
17585,Rutger Hauer
17585,Charles S. Dutton
9057,Charlie Sheen
9057,Nastassja Kinski
9057,James Gandolfini
20967,Colm Feore
20967,Derek Keurvorst
20967,Derek Keurvorst
10635,Josh Charles
10635,Stephen Baldwin
10635,Lara Flynn Boyle
9479,Danny Elfman
9479,Chris Sarandon
9479,Catherine O'Hara
10057,Charlie Sheen
10057,Kiefer Sutherland
10057,Chris O'Donnell
11969,Kurt Russell
11969,Val Kilmer
11969,Sam Elliott
41590,William Hurt
41590,Joanne Whalley
41590,Gabriel Byrne
319,Christian Slater
319,Patricia Arquette
319,Michael Rapaport
26408,James Carville
26408,George Stephanopoulos
26408,Heather Beckel
15139,Macaulay Culkin
15139,Christopher Lloyd
15139,Patrick Stewart
161158,Leslie Hope
161158,Peter Outerbridge
161158,Victor Ertmanis
218473,[]
85247,Anthony LaPaglia
85247,Mimi Rogers
85247,Matt Craven
11446,Heather Matarazzo
11446,Victoria Davis
11446,Christina Brucato
51980,Miou-Miou
51980,Gérard Depardieu
51980,Renaud
24405,Tom Berenger
24405,William McNamara
24405,Эрика Элениак
11655,Federico Luppi
11655,Ron Perlman
11655,Claudio Brook
11800,[]
8223,Verónica Forqué
8223,Victoria Abril
8223,Peter Coyote
14587,Kim Vithana
14587,Jimmi Harkishin
14587,Sarita Khajuria
31504,Luke Edwards
31504,Timothy Busfield
31504,John Ashton
41653,[]
53185,Julie Walters
53185,Jim Broadbent
53185,Thora Hird
95743,[]
23637,Paolo Villaggio
23637,Gigio Morra
23637,Paolo Bonacelli
17600,Jeremy Davies
17600,Benjamin Hendrickson
17600,Alberta Watson
10897,Bug Hall
10897,Travis Tedford
10897,Brittany Ashton Holmes
349394,[]
21352,Tina Majorino
21352,Keith Carradine
21352,Chelsea Field
68806,[]
37345,Jim Broadbent
37345,Phoebe Cates
37345,Kevin Kline
32562,Lily Tomlin
32562,Tony Curtis
32562,Susan Sarandon
47507,Vincent Cassel
47507,Julie Mauduech
47507,Hubert Koundé
25403,[]
124304,[]
9066,Shelley Long
9066,Gary Cole
9066,Christine Taylor
771,Macaulay Culkin
771,Joe Pesci
771,Daniel Stern
251,Patrick Swayze
251,Demi Moore
251,Whoopi Goldberg
812,Scott Weinger
812,Robin Williams
812,Linda Larkin
280,Arnold Schwarzenegger
280,Linda Hamilton
280,Robert Patrick
581,Kevin Costner
581,Mary McDonnell
581,Graham Greene
80350,[]
268,Jack Nicholson
268,Michael Keaton
268,Kim Basinger
274,Jodie Foster
274,Anthony Hopkins
274,Scott Glenn
408,Adriana Caselotti
408,Lucille La Verne
408,Harry Stockwell
10020,Paige O'Hara
10020,Robby Benson
10020,Richard White
10895,Mel Blanc
10895,Don Brodie
10895,Walter Catlett
114,Julia Roberts
114,Richard Gere
114,Ralph Bellamy
41043,[]
576,William Holden
576,Ernest Borgnine
576,Robert Ryan
15477,Gil Bellows
15477,Renée Zellweger
15477,Rory Cochrane
59146,[]
124472,[]
30528,Matthew Modine
30528,Paul Reiser
30528,Randy Quaid
7300,Michelle Pfeiffer
7300,George Clooney
7300,Mae Whitman
10824,Tony Todd
10824,Kelly Rowan
10824,William O'Leary
261246,[]
275,William H. Macy
275,Frances McDormand
275,Steve Buscemi
25059,Michael J. Fox
25059,Sally Field
25059,Ralph Waite
11827,Rodger Bumpass
11827,Jackie Burroughs
11827,Joe Flaherty
8766,Bruce Ramsay
8766,Valentina Vargas
8766,Charlotte Chatton
23570,David Schwimmer
23570,Gwyneth Paltrow
23570,Michael Rapaport
47333,Anna Paquin
47333,Charlotte Gainsbourg
47333,William Hurt
54850,Oliver Milburn
54850,Catherine McCormack
54850,Thandie Newton
51242,Nino Manfredi
51242,Johnny Dorelli
51242,Anna Karina
10112,Phil Harris
10112,Sterling Holloway
10112,Scatman Crothers
4307,Marisa Paredes
4307,Juan Echanove
4307,Carme Elias
46029,[]
32308,Matt LeBlanc
32308,Jack Warden
32308,Jayne Brook
88893,Donald Sutherland
88893,Brad Dourif
88893,Vittorio Mezzogiorno
52873,Daniel Auteuil
52873,Marthe Villalonga
52873,Catherine Deneuve
123505,[]
340210,[]
44281,[]
28121,Lynn Whitfield
28121,Martin Lawrence
28121,Regina King
12520,Cameron Diaz
12520,Ron Eldard
12520,Courtney B. Vance
1592,Richard Gere
1592,Edward Norton
1592,Laura Linney
166901,[]
36447,Dennis Hopper
36447,Amy Irving
36447,Amy Locane
19042,Ernest Borgnine
19042,Bebe Neuwirth
19042,Charlie Sheen
38884,Ian Hart
38884,Rosana Pastor
38884,Frédéric Pierrot
47449,Tim Daly
47449,Caroleen Feeney
47449,Dan Gunther
36259,[]
41852,Robert Duvall
41852,James Earl Jones
41852,Michael Beach
40926,[]
9099,Steve Martin
9099,Dan Aykroyd
9099,Phil Hartman
2021,Richard E. Grant
2021,Samantha Mathis
2021,Judi Dench
61752,Theresa Randle
61752,Isaiah Washington
61752,Spike Lee
10988,Sharon Stone
10988,Isabelle Adjani
10988,Chazz Palminteri
11479,[]
398959,[]
287305,[]
339428,[]
12652,[]
10684,Denzel Washington
10684,Meg Ryan
10684,Lou Diamond Phillips
954,Tom Cruise
954,Jon Voight
954,Emmanuelle Béart
68445,[]
18989,Robin Wright
18989,Morgan Freeman
18989,Stockard Channing
10801,Veronica Ferres
10801,Til Schweiger
10801,Joachim Król
54285,[]
8840,Dennis Quaid
8840,David Thewlis
8840,Pete Postlethwaite
278978,[]
124625,[]
11107,Whoopi Goldberg
11107,Frank Langella
11107,Dennis Farina
16417,[]
70934,[]
10363,Alain Delon
10363,Maurice Ronet
10363,Marie Laforêt
161070,[]
10539,Miriam Margolyes
10539,Joanna Lumley
10539,Pete Postlethwaite
10543,Mark Wahlberg
10543,Reese Witherspoon
10543,William Petersen
18414,Dave Foley
18414,Bruce McCulloch
18414,Kevin McDonald
47502,Cher
47502,Chazz Palminteri
47502,Ryan O'Neal
11902,Predrag 'Miki' Manojlović
11902,Lazar Ristovski
11902,Mirjana Joković
27098,[]
25087,Daniel Bernhardt
25087,Pat Morita
25087,Donald Gibb
5801,Kanu Bannerjee
5801,Karuna Bannerjee
5801,Chunibala Devi
896,Soumitra Chatterjee
896,Sharmila Tagore
896,Alok Chakravarty
3065,Michael J. Nelson
3065,Trace Beaulieu
3065,Jim Mallon
318177,[]
2300,Michael Jordan
2300,Wayne Knight
2300,Billy West
8069,Jane Fonda
8069,John Phillip Law
8069,Anita Pallenberg
288173,[]
187851,[]
27768,Billy Bob Thornton
27768,Molly Ringwald
27768,J.T. Walsh
221917,Albert Finney
221917,Matt Keeslar
221917,Victoria Smurfit
8072,Eddie Constantine
8072,Anna Karina
8072,Akim Tamiroff
35797,Philippe Noiret
35797,Isabelle Huppert
35797,Jean-Pierre Marielle
88030,[]
185191,[]
83857,[]
33245,Eric Roberts
33245,Gregory Harrison
33245,Lee Grant
124460,Greta Scacchi
124460,Kerry Fox
124460,Sam Neill
27281,Danny Glover
27281,Ray Liotta
27281,Denis Leary
105045,Corinna Harfouch
105045,Meret Becker
105045,August Zirner
105045,Corinna Harfouch
105045,Meret Becker
105045,August Zirner
40001,Shirley MacLaine
40001,Ricki Lake
40001,Brendan Fraser
29621,Mario Van Peebles
29621,Barry Corbin
29621,William Sadler
117730,[]
20762,Tom Berenger
20762,Raymond Cruz
20762,Marc Anthony
37144,Alicia Silverstone
37144,Kevin Dillon
37144,Bill Nunn
48260,Amanda Plummer
48260,Saskia Reeves
48260,Kathy Jamieson
12656,Keanu Reeves
12656,Cameron Diaz
12656,Vincent D'Onofrio
38867,Audie England
38867,Costas Mandylor
38867,Bernard Zette
277270,[]
25969,Perry Anzilotti
25969,Kathy Bates
25969,Robert Curtis Brown
44103,[]
753,Gena Rowlands
753,John Marley
753,Lynn Carlin
43634,Winona Ryder
43634,Lukas Haas
43634,John C. Reilly
9103,Jean-Claude Van Damme
9103,Roger Moore
9103,James Remar
90214,Ben Mendelsohn
90214,Barry Otto
90214,Toni Collette
29649,[]
10990,Nick Nolte
10990,Melanie Griffith
10990,Chazz Palminteri
8866,Uma Thurman
8866,Janeane Garofalo
8866,Ben Chaplin
12233,Joey Lawrence
12233,Billy Joel
12233,Cheech Marin
23449,Damon Wayans
23449,Daniel Stern
23449,Christopher McDonald
36355,Elijah Wood
36355,Paul Hogan
36355,Jonathan Banks
37667,[]
90148,[]
922,Johnny Depp
922,Gary Farmer
922,Crispin Glover
11876,Juliette Binoche
11876,Olivier Martinez
11876,Pierre Arditi
52633,[]
62364,[]
11687,Jean Reno
11687,Valérie Lemercier
11687,Christian Clavier
9304,Michael Keaton
9304,Andie MacDowell
9304,Harris Yulin
73183,Maila Nurmi
73183,Dolores Fuller
73183,Paul Marco
131232,[]
9100,Robin Tunney
9100,Fairuza Balk
9100,Neve Campbell
20759,Samuel L. Jackson
20759,Jeff Goldblum
20759,Peter Berg
46063,Sharon Stone
46063,Rob Morrow
46063,Randy Quaid
365371,[]
32513,Eileen Atkins
32513,Kate Beckinsale
32513,Sheila Burrell
40651,[]
36915,Alec Baldwin
36915,Kelly Lynch
36915,Eric Roberts
40507,[]
9802,Sean Connery
9802,Nicolas Cage
9802,Ed Harris
25697,[]
21588,Rupert Everett
21588,François Hadji-Lazaro
21588,Anna Falchi
664,Helen Hunt
664,Bill Paxton
664,Cary Elwes
11867,Pamela Anderson
11867,Temuera Morrison
11867,Victoria Rowell
47119,[]
314352,[]
9323,Atsuko Tanaka
9323,Akio Ohtsuka
9323,Iemasa Kayumi
10280,Robert John Burke
10280,Joe Mantegna
10280,Lucinda Jenney
10535,Leslie Nielsen
10535,Nicollette Sheridan
10535,Charles Durning
124613,[]
532,Peter Sallis
532,Anne Reid
26744,John Garfield
26744,Thomas Gomez
26744,Marie Windsor
16299,Tom Arnold
16299,Jessica Lundy
16299,Bug Hall
10547,Charlie Sheen
10547,Lindsay Crouse
10547,Richard Schiff
245268,[]
935,Peter Sellers
935,George C. Scott
935,Sterling Hayden
55613,[]
215107,[]
41007,Vanessa Redgrave
41007,Edward Fox
41007,Uma Thurman
35645,Christina Ricci
35645,Anna Chlumsky
35645,Polly Draper
110465,Errol Flynn
110465,Dean Stockwell
110465,Paul Lukas
255546,Carmen Miranda
255546,Aurora Miranda
255546,Cesar Romero
40751,Leslie Cheung
40751,Tony Leung Ka-Fai
40751,Brigitte Lin
275096,[]
85778,
11101,Dominique Horwitz
11101,Thomas Kretschmann
11101,Jochen Nickel
9826,Billy Zane
9826,Kristy Swanson
9826,Treat Williams
9879,Demi Moore
9879,Burt Reynolds
9879,Armand Assante
63564,[]
22621,Liv Tyler
22621,Pruitt Taylor Vince
22621,Shelley Winters
7095,Robin Williams
7095,Diane Lane
7095,Brian Kerwin
26890,Lili Taylor
26890,Jared Harris
26890,Stephen Dorff
46732,Piper Laurie
46732,Sissy Spacek
46732,Walter Matthau
124633,[]
202425,[]
196940,[]
77771,[]
181083,[]
41225,Brigitte Bardot
41225,Alain Delon
41225,Jane Fonda
188589,[]
87190,[]
627,Ewan McGregor
627,Ewen Bremner
627,Jonny Lee Miller
32872,Sarah Jessica Parker
32872,Jeanne Tripplehorn
32872,Dylan McDermott
602,Will Smith
602,Bill Pullman
602,Jeff Goldblum
14553,Liv Tyler
14553,Sinéad Cusack
14553,Jeremy Irons
9566,Robert De Niro
9566,Wesley Snipes
9566,Ellen Barkin
10545,Tom Hulce
10545,Demi Moore
10545,Tony Jay
9894,Jim Carrey
9894,Matthew Broderick
9894,Leslie Mann
11543,Woody Harrelson
11543,Randy Quaid
11543,Vanessa Angel
9268,Arnold Schwarzenegger
9268,James Caan
9268,Vanessa Williams
52059,
9327,Eddie Murphy
9327,Jada Pinkett Smith
9327,James Coburn
123763,[]
81949,[]
42005,[]
124306,Sami Frey
183955,[]
44535,[]
44495,[]
78285,[]
11228,Sylvester Stallone
11228,Amy Brenneman
11228,Viggo Mortensen
10779,Michael J. Fox
10779,Jeffrey Combs
10779,Jake Busey
26748,Chris Cooper
26748,Matthew McConaughey
26748,Elizabeth Peña
38223,Michelle Trachtenberg
38223,Rosie O'Donnell
38223,J. Smith-Cameron
9294,John Travolta
9294,Kyra Sedgwick
9294,Forest Whitaker
49963,Catherine Keener
49963,Anne Heche
49963,Liev Schreiber
11363,Edward Burns
11363,Michael McGlone
11363,Cameron Diaz
1645,Matthew McConaughey
1645,Sandra Bullock
1645,Samuel L. Jackson
31546,Dustin Hoffman
31546,Dennis Franz
31546,Sean Nelson
77056,[]
36344,Thora Birch
36344,Vincent Kartheiser
36344,Dirk Benedict
18550,Laurence Fishburne
18550,Stephen Baldwin
18550,Salma Hayek
11511,Shaquille O'Neal
11511,Francis Capra
11511,Ally Walker
172198,[]
34170,Bill Murray
34170,Tai the Elephant
34170,Jeremy Piven
281085,[]
109478,[]
124645,Sônia Braga
124645,Patrick Malahide
124645,Michael Gambon
12606,Shelley Long
12606,Gary Cole
12606,Christopher Daniel Barnes
69895,[]
35206,Simone Signoret
35206,Charles Vanel
35206,Georges Marchal
151489,[]
4837,[]
12632,André Eisermann
12632,Udo Samel
12632,Jeremy Clyde
9098,[]
282919,[]
124614,[]
18975,Martin Landau
18975,Jonathan Taylor Thomas
18975,Geneviève Bujold
11962,Jerry O'Connell
11962,Megan Ward
11962,Billy West
2925,Goldie Hawn
2925,Bette Midler
2925,Diane Keaton
28628,Guillermo Díaz
28628,Frederick Weller
28628,Brendan Corbalis
3595,Mel Gibson
3595,Gary Sinise
3595,Delroy Lindo
9308,Jon Lovitz
9308,Tia Carrere
9308,Louise Fletcher
92381,Jermaine 'Huggy' Hopkins
92381,Claudia Kaleem
92381,Candice Merideth
18555,Angelina Jolie
18555,Hedy Burress
18555,Jenny Lewis
12123,Keanu Reeves
12123,Morgan Freeman
12123,Rachel Weisz
10830,Mara Wilson
10830,Danny DeVito
10830,Embeth Davidtz
3573,Gwyneth Paltrow
3573,Toni Collette
3573,Alan Cumming
10546,Vincent Pérez
10546,Mia Kirshner
10546,Iggy Pop
18862,Jamie Lee Curtis
18862,Kevin Pollak
18862,Kyle Howard
31417,Pierre Brasseur
31417,Alida Valli
31417,Edith Scob
9431,Dennis Miller
9431,Эрика Элениак
9431,Angie Everhart
124619,[]
297645,Jiang Wenli
297645,Zhang Guoli
297645,Xingli Niu
48144,Siqin Gaowa
48144,Tou Chung-Hua
48144,Ma Jing-Wu
46986,Paul Austin
46986,Robert John Burke
46986,Martin Donovan
144982,[]
47907,Alison Elliott
47907,Ellen Burstyn
47907,Marcia Gay Harden
10061,Kurt Russell
10061,Stacy Keach
10061,Steve Buscemi
36266,Le Van Loc
36266,Tony Leung Chiu-Wai
36266,Như Quỳnh Nguyễn
549,Jeffrey Wright
549,David Bowie
549,Dennis Hopper
10478,Kevin Costner
10478,Don Johnson
10478,Cheech Marin
66634,[]
116690,Kinuyo Tanaka
116690,Teiji Takahashi
116690,Yûko Mochizuki
213917,[]
145925,[]
100914,[]
238,Marlon Brando
238,Al Pacino
238,James Caan
159,[]
11134,Jackie Chan
11134,Michelle Yeoh
11134,Maggie Cheung
88224,[]
132641,Mieko Takamine
132641,Ken Uehara
132641,Rentarô Mikuni
132641,Mieko Takamine
132641,Ken Uehara
132641,Rentarô Mikuni
42758,Iain Robertson
42758,Joseph McFadden
42758,Steven Duffy
9303,Jennifer Tilly
9303,Gina Gershon
9303,Joe Pantoliano
23945,Tom Arnold
23945,David Paymer
23945,Rhea Perlman
37820,[]
22479,Jennifer Jason Leigh
22479,Miranda Richardson
22479,Harry Belafonte
9054,Joe Pesci
9054,Danny Glover
9054,Rosanna Arquette
241058,[]
11985,Lee Kang-Sheng
11985,Chen Chao-jung
11985,Yang Kuei-Mei
10232,[]
59569,[]
410921,Alexandra Paul
410921,Youssef Abed-Alnour
410921,Paul Gleason
38955,Michelle Yeoh
38955,Yu Rong-Guang
38955,Emil Chow
110513,[]
114089,[]
11015,Penelope Ann Miller
11015,Tom Sizemore
11015,Linda Hunt
9306,Marlon Brando
9306,Val Kilmer
9306,David Thewlis
12559,Sinbad
12559,Brock Pierce
12559,Blake Boyd
58770,Kyle MacLachlan
58770,Elisabeth Shue
58770,Dermot Mulroney
124851,[]
3587,Whoopi Goldberg
3587,Gérard Depardieu
3587,Haley Joel Osment
10723,Damon Wayans
10723,Adam Sandler
10723,James Caan
56077,[]
19004,Scott McAfee
19004,Candace Hutson
19004,Heather Hogan
101230,Ad van Kempen
101230,Ariane Schluter
253632,[]
10987,Donald Pleasence
10987,Paul Rudd
10987,Marianne Hagan
44705,Helena Bonham Carter
44705,Richard E. Grant
44705,Nigel Hawthorne
20318,Nick Nolte
20318,Sheryl Lee
20318,Alan Arkin
43596,[]
79782,[]
26933,Gaël Morel
26933,Élodie Bouchez
26933,Stéphane Rideau
27854,Gary Cooper
27854,Ingrid Bergman
27854,Akim Tamiroff
981,Katharine Hepburn
981,Cary Grant
981,James Stewart
872,Gene Kelly
872,Donald O'Connor
872,Debbie Reynolds
2769,Gene Kelly
2769,Leslie Caron
2769,Oscar Levant
13320,Audrey Hepburn
13320,Fred Astaire
13320,Kay Thompson
164,Audrey Hepburn
164,George Peppard
164,Patricia Neal
426,James Stewart
426,Kim Novak
426,Barbara Bel Geddes
567,James Stewart
567,Grace Kelly
567,Wendell Corey
3078,Clark Gable
3078,Claudette Colbert
3078,Walter Connolly
13528,Charles Boyer
13528,Ingrid Bergman
13528,Joseph Cotten
28288,Fred Astaire
28288,Ginger Rogers
28288,Alice Brady
213,Cary Grant
213,Eva Marie Saint
213,James Mason
284,Jack Lemmon
284,Shirley MacLaine
284,Fred MacMurray
239,Marilyn Monroe
239,Tony Curtis
239,Jack Lemmon
4808,Cary Grant
4808,Audrey Hepburn
4808,Walter Matthau
289,Humphrey Bogart
289,Ingrid Bergman
289,Paul Henreid
963,Humphrey Bogart
963,Mary Astor
963,Gladys George
11113,Audrey Hepburn
11113,Rex Harrison
11113,Stanley Holloway
6620,Humphrey Bogart
6620,Audrey Hepburn
6620,William Holden
804,Gregory Peck
804,Audrey Hepburn
804,Eddie Albert
