ID,Name,Age,Nationality,Overall,Potential,Club,Value_EUR,Wage_EUR,Special
199354,Lucas Pérez,28,Spain,81,81,RC Deportivo de La Coruña,18500000.0,135000.0,2005
199189,R. Barkley,23,England,81,86,Everton,24000000.0,105000.0,2021
198951,C. Bakambu,26,DR Congo,81,84,Villarreal CF,22500000.0,45000.0,1967
198717,W. Zaha,24,Ivory Coast,81,84,Crystal Palace,22500000.0,60000.0,1897
198141,Bartra,26,Spain,81,83,Borussia Dortmund,18000000.0,61000.0,2010
197853,S. Aurier,24,Ivory Coast,81,85,Tottenham Hotspur,19000000.0,79000.0,2136
197655,S. Coates,26,Uruguay,81,83,Sporting CP,18000000.0,21000.0,1723
197242,G. Krychowiak,27,Poland,81,83,West Bromwich Albion,17500000.0,81000.0,1992
195365,K. Kampl,26,Slovenia,81,83,RB Leipzig,21000000.0,73000.0,2030
195086,D. Lovren,27,Croatia,81,83,Liverpool,17500000.0,110000.0,1739
194794,A. Yarmolenko,27,Ukraine,81,81,Borussia Dortmund,18500000.0,72000.0,2024
193738,Y. Belhanda,27,Morocco,81,81,Galatasaray SK,18500000.0,71000.0,2133
193525,Mário Fernandes,26,Russia,81,82,CSKA Moscow,17000000.0,52000.0,2086
193352,R. Rodríguez,24,Switzerland,81,84,Milan,18500000.0,83000.0,2179
193165,J. Corona,24,Mexico,81,85,FC Porto,23000000.0,17000.0,1969
192789,Mario Gaspar,26,Spain,81,84,Villarreal CF,18000000.0,38000.0,2092
192638,Marcos Alonso,26,Spain,81,83,Chelsea,17500000.0,115000.0,2118
192318,M. Götze,25,Germany,81,85,Borussia Dortmund,22500000.0,63000.0,1972
190941,L. Hrádecký,27,Finland,81,83,Eintracht Frankfurt,14500000.0,28000.0,1122
190584,Illarramendi,27,Spain,81,81,Real Sociedad,18000000.0,37000.0,2043
190149,De Marcos,28,Spain,81,81,Athletic Club de Bilbao,14000000.0,31000.0,2101
189881,C. Smalling,27,England,81,82,Manchester United,17000000.0,120000.0,1826
189574,Iturraspe,28,Spain,81,81,Athletic Club de Bilbao,17500000.0,33000.0,1957
189461,J. Wilshere,25,England,81,84,Arsenal,22000000.0,115000.0,2102
189251,S. Rudy,27,Germany,81,82,FC Bayern Munich,20000000.0,105000.0,2119
188988,M. Lanzini,24,Argentina,81,87,West Ham United,24500000.0,95000.0,1926
188388,R. Boudebouz,27,Algeria,81,82,Real Betis Balompié,20500000.0,32000.0,1987
188005,Camacho,27,Spain,81,84,VfL Wolfsburg,18000000.0,66000.0,2026
187961,Paulinho,28,Brazil,81,81,FC Barcelona,17500000.0,165000.0,2168
185431,N. Kalinić,29,Croatia,81,81,Milan,18000000.0,84000.0,1892
184942,Giuliano,27,Brazil,81,82,Fenerbahçe SK,20500000.0,80000.0,2037
184111,C. Benteke,26,Belgium,81,83,Crystal Palace,22000000.0,75000.0,1872
183900,D. Perotti,28,Argentina,81,81,Roma,18000000.0,84000.0,1921
183498,M. Parolo,32,Italy,81,81,Lazio,13500000.0,60000.0,2150
183483,K. Mitroglou,29,Greece,81,81,Olympique de Marseille,18000000.0,44000.0,1800
183285,M. Sakho,27,France,81,82,Crystal Palace,17000000.0,63000.0,1728
183280,A. Rami,31,France,81,81,Olympique de Marseille,12000000.0,35000.0,1725
181820,S. Jovetić,27,Montenegro,81,82,AS Monaco,21000000.0,48000.0,1977
180216,S. Coleman,28,Republic of Ireland,81,81,Everton,14000000.0,115000.0,2064
179645,S. Kjær,28,Denmark,81,82,Sevilla FC,16000000.0,23000.0,1869
178086,Adán,30,Spain,81,81,Real Betis Balompié,11500000.0,24000.0,1273
177326,M. Valbuena,32,France,81,81,Fenerbahçe SK,14000000.0,86000.0,1932
173426,S. Mignolet,29,Belgium,81,81,Liverpool,12000000.0,91000.0,1266
173198,D. Astori,30,Italy,81,81,Fiorentina,13000000.0,68000.0,1656
172175,K. Mirallas,29,Belgium,81,81,Everton,17500000.0,125000.0,2059
171579,Raúl García,30,Spain,81,81,Athletic Club de Bilbao,17000000.0,32000.0,2124
166706,M. Škrtel,32,Slovakia,81,81,Fenerbahçe SK,10000000.0,73000.0,1666
163264,T. Heaton,31,England,81,81,Burnley,11000000.0,51000.0,1271
161648,H. Ben Arfa,30,France,81,81,Paris Saint-Germain,17000000.0,88000.0,1997
158625,Dante,33,Brazil,81,81,OGC Nice,7000000.0,39000.0,1846
153244,A. Gignac,31,France,81,81,Tigres U.A.N.L.,16000000.0,84000.0,2001
146954,Gabi,33,Spain,81,81,Atlético Madrid,10500000.0,62000.0,2116
142780,G. Rodríguez,33,Argentina,81,81,San Lorenzo de Almagro,7000000.0,27000.0,1856
139997,D. Srna,35,Croatia,81,81,Shakhtar Donetsk,3800000.0,1000.0,2205
121944,B. Schweinsteiger,32,Germany,81,81,Chicago Fire Soccer Club,13500000.0,13000.0,2134
116494,C. Carrasso,35,France,81,81,Galatasaray SK,4200000.0,34000.0,1175
110677,Moyá,33,Spain,81,81,Atlético Madrid,9000000.0,46000.0,1184
54050,W. Rooney,31,England,81,81,Everton,15500000.0,120000.0,2127
53612,P. Mertesacker,32,Germany,81,81,Arsenal,10000000.0,110000.0,1558
49370,T. Motta,34,Italy,81,81,Paris Saint-Germain,5500000.0,81000.0,1972
49369,Fernando Torres,33,Spain,81,81,Atlético Madrid,11000000.0,68000.0,1884
9676,S. Eto'o,36,Cameroon,81,81,Antalyaspor,6500000.0,22000.0,2029
231677,M. Rashford,19,England,80,89,Manchester United,22000000.0,74000.0,2006
223848,S. Milinković-Savić,22,Serbia,80,86,Lazio,20000000.0,52000.0,2093
216393,Y. Tielemans,20,Belgium,80,90,AS Monaco,23500000.0,35000.0,2099
215792,Jemerson,24,Brazil,80,86,AS Monaco,17500000.0,35000.0,1700
213296,N. Bentaleb,22,Algeria,80,85,FC Schalke 04,19500000.0,42000.0,2071
212831,Alisson,24,Brazil,80,84,Roma,14000000.0,45000.0,1194
212462,Alex Telles,24,Brazil,80,84,FC Porto,16000000.0,15000.0,2159
212194,J. Brandt,21,Germany,80,88,Bayer 04 Leverkusen,22000000.0,49000.0,1847
211748,K. Demirbay,23,Germany,80,84,TSG 1899 Hoffenheim,19500000.0,40000.0,2054
211320,D. Rugani,22,Italy,80,88,Juventus,19000000.0,88000.0,1691
210617,Samu Castillejo,22,Spain,80,85,Villarreal CF,20000000.0,36000.0,1896
210406,P. Zieliński,23,Poland,80,87,Napoli,20500000.0,64000.0,2037
210243,Ricardo Pereira,23,Portugal,80,86,FC Porto,17000000.0,15000.0,2120
210035,Grimaldo,21,Spain,80,87,SL Benfica,17500000.0,12000.0,2092
209297,Fred,24,Brazil,80,85,Shakhtar Donetsk,19500000.0,1000.0,2123
208334,J. Hector,27,Germany,80,81,1. FC Köln,14000000.0,42000.0,2065
208333,E. Can,23,Germany,80,85,Liverpool,19500000.0,105000.0,2135
207993,S. Kolašinac,24,Bosnia Herzegovina,80,83,Arsenal,15500000.0,91000.0,1888
206585,Arrizabalaga,22,Spain,80,87,Athletic Club de Bilbao,15500000.0,20000.0,1207
206467,A. Pléa,24,France,80,86,OGC Nice,20500000.0,41000.0,2048
206413,T. Stepanenko,27,Ukraine,80,81,Shakhtar Donetsk,14000000.0,1000.0,2014
206273,O. Shatov,26,Russia,80,80,Zenit St. Petersburg,16000000.0,74000.0,2021
205976,Leo Baptistao,24,Brazil,80,83,RCD Espanyol,19000000.0,36000.0,1857
205362,M. Nastasić,24,Serbia,80,84,FC Schalke 04,16500000.0,38000.0,1730
205192,Denis Suárez,23,Spain,80,87,FC Barcelona,20500000.0,140000.0,2005
204529,M. Batshuayi,23,Belgium,80,85,Chelsea,20000000.0,120000.0,1852
204082,J. Brooks,24,United States,80,85,VfL Wolfsburg,17000000.0,57000.0,1738
203888,Eric Botteghin,29,Brazil,80,80,Feyenoord,11500000.0,22000.0,1601
203775,L. Karius,24,Germany,80,84,Liverpool,14000000.0,71000.0,1203
203486,T. Hazard,24,Belgium,80,84,Borussia Mönchengladbach,19500000.0,44000.0,2011
203280,V. Germain,27,France,80,80,Olympique de Marseille,16000000.0,42000.0,2013
201510,L. Kurzawa,24,France,80,85,Paris Saint-Germain,16500000.0,69000.0,2139
200647,J. Iličić,29,Slovenia,80,80,Atalanta,15000000.0,42000.0,1946
200610,K. Volland,24,Germany,80,83,Bayer 04 Leverkusen,19000000.0,59000.0,2065
199914,Allan,26,Brazil,80,82,Napoli,17500000.0,74000.0,2105
199827,P. Hernández,30,Chile,80,80,RC Celta de Vigo,13500000.0,32000.0,2064
199434,D. Tadić,28,Serbia,80,80,Southampton,15000000.0,98000.0,1954
199110,L. Muriel,26,Colombia,80,83,Sevilla FC,18500000.0,26000.0,1900
198950,Pablo Sarabia,25,Spain,80,83,Sevilla FC,18500000.0,23000.0,1862
198784,A. Oxlade-Chamberlain,23,England,80,85,Liverpool,20000000.0,105000.0,2004
198118,J. Guilavogui,26,France,80,82,VfL Wolfsburg,15000000.0,66000.0,1967
196934,O. Özyakup,24,Turkey,80,85,Beşiktaş JK,19500000.0,54000.0,2127
195861,Y. Rakitskyi,27,Ukraine,80,82,Shakhtar Donetsk,14500000.0,1000.0,2115
194879,Sergi Enrich,27,Spain,80,81,SD Eibar,17500000.0,31000.0,1916
194404,Neto,27,Brazil,80,80,Valencia CF,10000000.0,30000.0,1275
194229,Hugo Mallo,26,Spain,80,83,RC Celta de Vigo,15000000.0,29000.0,1912
193886,D. Didavi,27,Germany,80,81,VfL Wolfsburg,17000000.0,73000.0,2074
193361,R. Soriano,26,Italy,80,81,Villarreal CF,17500000.0,42000.0,2122
193130,A. Schürrle,26,Germany,80,81,Borussia Dortmund,17500000.0,66000.0,2037
193116,M. Gonalons,28,France,80,80,Roma,12000000.0,71000.0,2019
193061,R. Pereyra,26,Argentina,80,83,Watford,18000000.0,69000.0,2076
192641,K. Vogt,25,Germany,80,82,TSG 1899 Hoffenheim,15000000.0,40000.0,1953
192492,F. Orellana,31,Chile,80,80,Valencia CF,13000000.0,40000.0,1919
191687,Maicon,28,Brazil,80,80,Galatasaray SK,12000000.0,68000.0,1882
190972,E. Salvio,26,Argentina,80,80,SL Benfica,16000000.0,17000.0,2027
190815,D. Blind,27,Netherlands,80,81,Manchester United,13500000.0,120000.0,2078
190813,S. El Shaarawy,24,Italy,80,83,Roma,19000000.0,71000.0,1873
190717,M. Antonio,27,England,80,81,West Ham United,17500000.0,120000.0,2074
190264,Iago Falqué,27,Spain,80,80,Torino,15500000.0,61000.0,1928
189250,S. Rondón,27,Venezuela,80,80,West Bromwich Albion,16000000.0,89000.0,1792
189156,Daniel Carriço,28,Portugal,80,81,Sevilla FC,13500000.0,23000.0,1936
188802,M. Schmelzer,29,Germany,80,80,Borussia Dortmund,11000000.0,63000.0,2000
188253,J. McCarthy,26,Republic of Ireland,80,83,Everton,15500000.0,110000.0,2047
187735,A. Dzagoev,27,Russia,80,81,CSKA Moscow,16500000.0,57000.0,2141
187688,Ganso,27,Brazil,80,81,Sevilla FC,17000000.0,24000.0,1870
187491,F. Smolov,27,Russia,80,81,FC Krasnodar,17500000.0,59000.0,1957
186146,D. Welbeck,26,England,80,81,Arsenal,17500000.0,130000.0,1972
185221,Luiz Gustavo,29,Brazil,80,80,Olympique de Marseille,11500000.0,37000.0,1971
185132,Mikel San José,28,Spain,80,80,Athletic Club de Bilbao,14500000.0,33000.0,1946
184392,M. Darmian,27,Italy,80,81,Manchester United,13500000.0,120000.0,2005
184190,R. Thomas,29,France,80,80,Angers SCO,11500000.0,32000.0,1654
183909,I. Traoré,29,Guinea,80,80,Borussia Mönchengladbach,14500000.0,48000.0,1987
182002,Sidnei,27,Brazil,80,82,RC Deportivo de La Coruña,14500000.0,29000.0,1787
178416,J. Lens,29,Netherlands,80,80,Beşiktaş JK,14500000.0,17000.0,1994
178311,Eder,30,Italy,80,80,Inter,14500000.0,80000.0,1939
177644,Kiko Casilla,30,Spain,80,80,Real Madrid CF,9500000.0,120000.0,1281
177604,Nacho Monreal,31,Spain,80,80,Arsenal,9500000.0,110000.0,2008
177458,S. Bender,28,Germany,80,81,Bayer 04 Leverkusen,13500000.0,59000.0,1866
176930,M. Díaz,30,Chile,80,80,U.N.A.M.,13500000.0,31000.0,2099
176915,A. Fernández,31,Argentina,80,80,Atlético Madrid,12500000.0,62000.0,2056
176733,M. Berg,30,Sweden,80,80,,0.0,0.0,1841
176376,I. Piatti,32,Argentina,80,80,Montreal Impact,11500000.0,14000.0,2039
176104,V. Birsa,30,Slovenia,80,80,Chievo Verona,14000000.0,25000.0,2000
175379,Pedro León,30,Spain,80,80,SD Eibar,14000000.0,29000.0,1957
173909,K. Boateng,30,Ghana,80,80,Eintracht Frankfurt,14500000.0,41000.0,2156
173521,Marcano,30,Spain,80,80,FC Porto,11000000.0,18000.0,1786
173432,H. Moreno,29,Mexico,80,80,Roma,11500000.0,71000.0,1882
173373,S. Romero,30,Argentina,80,80,Manchester United,9500000.0,97000.0,1251
173221,A. Candreva,30,Italy,80,80,Inter,14000000.0,74000.0,2062
173208,D. Criscito,30,Italy,80,80,Zenit St. Petersburg,10500000.0,67000.0,2093
172522,D. Wass,28,Denmark,80,80,RC Celta de Vigo,14500000.0,33000.0,2107
172316,Coke,30,Spain,80,80,FC Schalke 04,10500000.0,44000.0,2030
171897,A. Guardado,30,Mexico,80,80,Real Betis Balompié,13500000.0,32000.0,2098
170370,J. dos Santos,27,Mexico,80,81,LA Galaxy,16500000.0,13000.0,2056
170368,E. Lamela,25,Argentina,80,83,Tottenham Hotspur,18500000.0,96000.0,2047
169705,R. Bertrand,27,England,80,80,Southampton,12000000.0,86000.0,2027
169195,Renato Augusto,29,Brazil,80,80,,0.0,0.0,2069
168530,Jardel,31,Brazil,80,80,SL Benfica,10000000.0,16000.0,1655
167553,V. Denisov,30,Uzbekistan,80,80,Lokomotiv Moscow,10500000.0,50000.0,1988
167514,D. Basta,32,Serbia,80,80,Lazio,8000000.0,54000.0,2097
165536,G. Cabral,31,Argentina,80,80,RC Celta de Vigo,10000000.0,29000.0,1681
165526,G. Paletta,31,Italy,80,80,Milan,10000000.0,96000.0,1617
164859,T. Walcott,28,England,80,80,Arsenal,15000000.0,125000.0,1976
164835,L. Fabiański,32,Poland,80,80,Swansea City,8500000.0,60000.0,1206
163155,B. Foster,34,England,80,80,West Bromwich Albion,6000000.0,60000.0,1241
162369,V. Ibišević,32,Bosnia Herzegovina,80,80,Hertha BSC Berlin,12000000.0,41000.0,1890
162329,K. El Ahmadi,32,Morocco,80,80,Feyenoord,11000000.0,23000.0,2045
158232,S. Kalou,31,Ivory Coast,80,80,Hertha BSC Berlin,13000000.0,38000.0,1922
157960,Manuel Fernandes,31,Portugal,80,80,Lokomotiv Moscow,13000000.0,54000.0,2145
156713,A. Granqvist,32,Sweden,80,80,FC Krasnodar,8500000.0,50000.0,1798
150516,L. Podolski,32,Germany,80,80,Vissel Kobe,12000000.0,13000.0,2036
146460,Javi Fuego,33,Spain,80,80,RCD Espanyol,6000000.0,34000.0,1979
143587,F. Belluschi,33,Argentina,80,80,San Lorenzo de Almagro,9000000.0,30000.0,2102
140293,A. Mirante,33,Italy,80,80,Bologna,7500000.0,48000.0,1194
139968,V. Enyeama,34,Nigeria,80,80,LOSC Lille,6000000.0,40000.0,1373
139668,F. Marchetti,34,Italy,80,80,Lazio,6000000.0,44000.0,1259
138449,Kaká,35,Brazil,80,80,Orlando City Soccer Club,6500000.0,10000.0,1832
138412,J. Milner,31,England,80,80,Liverpool,9500000.0,110000.0,2155
134744,A. Hutchinson,34,Canada,80,80,Beşiktaş JK,4500000.0,56000.0,2065
124635,M. Topal,31,Turkey,80,80,Fenerbahçe SK,10000000.0,73000.0,2051
112316,J. Mathieu,33,France,80,80,Sporting CP,6000000.0,21000.0,1996
111661,C. Kameni,33,Cameroon,80,80,Fenerbahçe SK,7500000.0,59000.0,1236
53914,P. Jagielka,34,England,80,80,Everton,4500000.0,110000.0,1918
52091,P. Evra,36,France,80,80,Olympique de Marseille,1700000.0,25000.0,2023
50542,J. Defoe,34,England,80,80,Bournemouth,8000000.0,87000.0,1880
48717,Júlio César,37,Brazil,80,80,SL Benfica,1000000.0,8000.0,1263
21146,M. Carrick,35,England,80,80,Manchester United,3500000.0,86000.0,1992
230977,M. Almirón,23,Paraguay,79,83,Atlanta United FC,16500000.0,11000.0,2025
230142,Oyarzabal,20,Spain,79,86,Real Sociedad,18000000.0,33000.0,1820
227476,Soares,26,Brazil,79,81,FC Porto,15500000.0,21000.0,1943
225647,M. Campaña,28,Uruguay,79,82,Independiente,11000000.0,23000.0,1205
225018,F. Andone,24,Romania,79,84,RC Deportivo de La Coruña,17000000.0,31000.0,1977
224334,M. Acuña,25,Argentina,79,82,Sporting CP,16000000.0,22000.0,2103
221660,V. Lindelöf,22,Sweden,79,86,Manchester United,15000000.0,105000.0,1869
221130,Y. Cardinale,23,France,79,85,OGC Nice,12500000.0,26000.0,1285
220440,C. Lenglet,22,France,79,84,Sevilla FC,14500000.0,19000.0,1696
218339,M. Dahoud,21,Germany,79,87,Borussia Dortmund,18500000.0,52000.0,1979
216150,D. Zappacosta,25,Italy,79,83,Chelsea,13500000.0,110000.0,2079
215466,N. Maksimović,25,Serbia,79,83,Napoli,13500000.0,64000.0,1594
215259,E. Rigoni,24,Argentina,79,85,Zenit St. Petersburg,17500000.0,64000.0,1950
215057,I. Marcone,27,Argentina,79,82,Club Atlético Lanús,12500000.0,23000.0,1916
215051,L. López,27,Argentina,79,80,SL Benfica,12000000.0,16000.0,1785
214997,A. Correa,22,Argentina,79,87,Atlético Madrid,19000000.0,60000.0,1965
213345,K. Coman,21,France,79,86,FC Bayern Munich,18000000.0,81000.0,1855
213150,S. Kritsyuk,26,Russia,79,82,FC Krasnodar,11000000.0,40000.0,1186
212886,W. Cyprien,22,France,79,87,OGC Nice,18500000.0,37000.0,2165
212602,Diego Llorente,23,Spain,79,87,Real Sociedad,16000000.0,29000.0,1733
212523,Anderson Talisca,23,Brazil,79,84,Beşiktaş JK,17000000.0,15000.0,2096
212501,L. Dendoncker,22,Belgium,79,86,RSC Anderlecht,15000000.0,25000.0,2108
212150,M. Meyer,21,Germany,79,86,FC Schalke 04,18000000.0,38000.0,1853
211688,Gayà,22,Spain,79,84,Valencia CF,14000000.0,31000.0,2062
211381,S. Boufal,23,Morocco,79,84,Southampton,17000000.0,90000.0,1842
211354,M. Benassi,22,Italy,79,86,Fiorentina,17500000.0,64000.0,2086
211256,N. Tagliafico,24,Argentina,79,84,Independiente,14000000.0,23000.0,2006
210864,E. Hysaj,23,Albania,79,83,Napoli,13500000.0,58000.0,1911
210514,João Cancelo,23,Portugal,79,86,Inter,15000000.0,31000.0,2116
210413,A. Romagnoli,22,Italy,79,87,Milan,16000000.0,83000.0,1683
208777,Óliver Torres,22,Spain,79,85,FC Porto,17000000.0,17000.0,1977
208128,H. Çalhanoğlu,23,Turkey,79,83,Milan,16500000.0,92000.0,1988
208093,Gerard Moreno,25,Spain,79,83,RCD Espanyol,16500000.0,39000.0,1919
207948,B. Traoré,21,Burkina Faso,79,85,Olympique Lyonnais,17500000.0,65000.0,1957
207441,L. Vietto,23,Argentina,79,86,Atlético Madrid,18000000.0,60000.0,1979
207439,L. Paredes,23,Argentina,79,84,Zenit St. Petersburg,16500000.0,64000.0,2094
206511,M. Arnold,23,Germany,79,84,VfL Wolfsburg,16500000.0,63000.0,2048
206113,S. Gnabry,21,Germany,79,87,TSG 1899 Hoffenheim,18500000.0,81000.0,1980
205988,L. Shaw,21,England,79,84,Manchester United,14000000.0,91000.0,2011
205678,E. Višća,27,Bosnia Herzegovina,79,79,İstanbul Başakşehir FK,13000000.0,35000.0,1977
205525,Bernard,24,Brazil,79,84,Shakhtar Donetsk,17000000.0,1000.0,1921
205407,D. Baselli,25,Italy,79,84,Torino,16500000.0,54000.0,2087
205175,A. Milik,23,Poland,79,86,Napoli,18000000.0,71000.0,1912
205069,Bernat,24,Spain,79,83,FC Bayern Munich,13500000.0,81000.0,2069
204638,W. Orban,24,Germany,79,82,RB Leipzig,13500000.0,57000.0,1656
204523,Rubén Pardo,24,Spain,79,83,Real Sociedad,16000000.0,33000.0,1966
204311,K. Zouma,22,France,79,86,Stoke City,15000000.0,96000.0,1861
204024,C. Kramer,26,Germany,79,82,Borussia Mönchengladbach,13000000.0,42000.0,1849
203890,S. Vrsaljko,25,Croatia,79,83,Atlético Madrid,13500000.0,54000.0,2044
203757,Zé Luís,26,Cape Verde,79,81,Spartak Moscow,15500000.0,80000.0,1872
203574,J. Stones,23,England,79,85,Manchester City,14500000.0,105000.0,1807
202849,J. Vestergaard,24,Denmark,79,84,Borussia Mönchengladbach,14500000.0,36000.0,1712
202642,Fernando,25,Brazil,79,84,Spartak Moscow,14000000.0,64000.0,2065
202556,M. Depay,23,Netherlands,79,84,Olympique Lyonnais,17000000.0,71000.0,1997
201988,F. Fernández,28,Argentina,79,79,Swansea City,10000000.0,78000.0,1599
201956,S. Sané,26,Senegal,79,81,Hannover 96,12500000.0,47000.0,1813
201858,N. Sansone,25,Italy,79,82,Villarreal CF,16000000.0,43000.0,1993
201533,P. Ntep,24,France,79,82,VfL Wolfsburg,16000000.0,63000.0,1917
201454,F. Ghoulam,26,Algeria,79,82,Napoli,13000000.0,68000.0,2067
201377,J. Murillo,25,Colombia,79,83,Valencia CF,13500000.0,64000.0,1822
201305,Gabriel Paulista,26,Brazil,79,81,Valencia CF,12500000.0,37000.0,1902
201262,V. Darida,26,Czech Republic,79,80,Hertha BSC Berlin,14500000.0,38000.0,2098
201118,Cédric,25,Portugal,79,82,Southampton,13000000.0,82000.0,2118
201049,L. Tonelli,27,Italy,79,81,Napoli,12500000.0,68000.0,1678
201046,R. Saponara,25,Italy,79,82,Fiorentina,16000000.0,6000.0,1864
201042,D. Sidibé,24,France,79,82,AS Monaco,13000000.0,35000.0,2086
200641,Y. Konoplyanka,27,Ukraine,79,79,FC Schalke 04,13000000.0,53000.0,1931
200458,L. Digne,23,France,79,84,FC Barcelona,14000000.0,125000.0,2052
200454,Paco Alcácer,23,Spain,79,85,FC Barcelona,17500000.0,150000.0,1859
199977,Vicente Gómez,28,Spain,79,79,UD Las Palmas,12500000.0,30000.0,1886
199952,E. Çolak,26,Turkey,79,82,RC Deportivo de La Coruña,15500000.0,32000.0,1947
199852,N. Jørgensen,26,Denmark,79,81,Feyenoord,15500000.0,25000.0,1931
199576,Oriol Romeu,25,Spain,79,81,Southampton,13000000.0,82000.0,1837
199561,Nolito,30,Spain,79,79,Sevilla FC,12000000.0,26000.0,1986
199550,B. Martins Indi,25,Netherlands,79,82,Stoke City,13500000.0,71000.0,1719
198683,M. Gabbiadini,25,Italy,79,83,Southampton,16500000.0,98000.0,1893
198077,P. Herrmann,26,Germany,79,80,Borussia Mönchengladbach,15000000.0,46000.0,1961
197948,F. Lejeune,26,France,79,83,Newcastle United,13500000.0,75000.0,1821
195363,J. Bruma,25,Netherlands,79,83,VfL Wolfsburg,13500000.0,63000.0,1865
194957,P. Jones,25,England,79,80,Manchester United,12500000.0,115000.0,1860
194911,Adrián,30,Spain,79,79,West Ham United,8000000.0,80000.0,1246
194174,Keko,25,Spain,79,82,Málaga CF,16000000.0,31000.0,1947
193887,H. Pérez,28,Paraguay,79,79,RCD Espanyol,12500000.0,39000.0,1912
193171,Jaume Costa,29,Spain,79,79,Villarreal CF,9500000.0,40000.0,2048
193105,A. Areola,24,France,79,86,Paris Saint-Germain,13000000.0,54000.0,1266
192679,Escudero,27,Spain,79,79,Sevilla FC,10500000.0,22000.0,2047
192565,Y. Mallı,25,Turkey,79,81,VfL Wolfsburg,15500000.0,69000.0,1921
192086,A. Kokorin,26,Russia,79,81,Zenit St. Petersburg,15500000.0,80000.0,2004
191210,S. Corchia,26,France,79,80,Sevilla FC,12000000.0,22000.0,2114
190875,J. Kucka,30,Slovakia,79,79,Trabzonspor,11500000.0,42000.0,2178
190778,J. Zoet,26,Netherlands,79,82,PSV,11000000.0,17000.0,1276
190544,A. Ljajić,25,Serbia,79,82,Torino,16000000.0,58000.0,1940
190286,Canales,26,Spain,79,82,Real Sociedad,15500000.0,37000.0,1764
190243,M. Hitz,29,Switzerland,79,79,FC Augsburg,8500000.0,27000.0,1195
190223,Balenziaga,29,Spain,79,79,Athletic Club de Bilbao,9500000.0,31000.0,1957
189963,W. Bony,28,Ivory Coast,79,79,Swansea City,13000000.0,92000.0,1880
189433,B. Hübner,27,Germany,79,79,TSG 1899 Hoffenheim,10500000.0,42000.0,1659
189271,F. Coquelin,26,France,79,80,Arsenal,12000000.0,110000.0,1965
189169,Jonathas,28,Brazil,79,79,Hannover 96,13000000.0,59000.0,1803
188955,G. Bou,27,Argentina,79,80,Club Tijuana,14500000.0,34000.0,1915
188524,V. Babacan,28,Turkey,79,80,İstanbul Başakşehir FK,10000000.0,28000.0,1228
