Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Surface,Miles Price,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
arcade mahjong game,https://acnhcdn.com/latest/FtrIcon/FtrArcadegameMahjong.png,NA,NA,NA,NA,No,No,No,NA,64000.0,16000.0,White,Green,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",251.0,facility,shop,None,None,None,Yes,Toy,No,Does not play music,Monitor,For sale,1.0.0,1.0.0,FtrArcadegameMahjong,NA,8227.0,vNB5LbWmPm2uQhdjo
arcade seat,https://acnhcdn.com/latest/FtrIcon/FtrGameChair_Remake_0_0.png,Red,NA,NA,NA,No,No,No,NA,1300.0,325.0,Red,Gray,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,shop,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrGameChair_Remake_0_0,0_0,12207.0,BHxt8Xrz3RxHAq45c
arcade seat,https://acnhcdn.com/latest/FtrIcon/FtrGameChair_Remake_1_0.png,Gray,NA,NA,NA,No,No,No,NA,1300.0,325.0,Gray,Gray,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,shop,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrGameChair_Remake_1_0,1_0,12207.0,qvAcGrMSRKdMPWZAF
arcade seat,https://acnhcdn.com/latest/FtrIcon/FtrGameChair_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,1300.0,325.0,Blue,Gray,1x1,Yes,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,shop,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrGameChair_Remake_2_0,2_0,12207.0,DZ3hFRhqZ5W62XQ4C
Aries rocking chair,https://acnhcdn.com/latest/FtrIcon/FtrZodiacAries.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,12125.0,White,Yellow,1x1,No,NA,Crafting,,301.0,expensive,fancy,stars,None,None,Yes,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrZodiacAries,NA,5954.0,MLxrGfmKBYNQoqYYu
artisanal bug cage,https://acnhcdn.com/latest/FtrIcon/FtrEventobjInsectBox.png,NA,NA,NA,NA,No,No,No,NA,NFS,450.0,Brown,Brown,2x1,No,NA,Bug-Off,,501.0,garden,facility,None,None,None,Wardrobe,Ranch,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrEventobjInsectBox,NA,7839.0,GsEBBC4JpEgwjgv6e
asteroid,https://acnhcdn.com/latest/FtrIcon/FtrMeteo.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4000.0,Black,Black,1x1,No,NA,Crafting,,103.0,space,facility,None,None,None,Yes,Space,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrMeteo,NA,1439.0,oAQNzhuKcCvh4E9a4
astronaut suit,https://acnhcdn.com/latest/FtrIcon/FtrSpacesuit.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,6250.0,White,Black,1x1,No,NA,Crafting,,103.0,space,None,None,None,None,No,Space,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrSpacesuit,NA,1445.0,mBhzWedMXNB5HSrKa
automatic washer,https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_0_0.png,White,NA,NA,NA,No,No,No,NA,4500.0,1125.0,White,White,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWashingmachine_Remake_0_0,0_0,2740.0,4YqpCyGk4ndhAWjS8
automatic washer,https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_1_0.png,Pink,NA,NA,NA,No,No,No,NA,4500.0,1125.0,Red,White,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWashingmachine_Remake_1_0,1_0,2740.0,wdpzZgQz8aJvnkY33
automatic washer,https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_2_0.png,Blue,NA,NA,NA,No,No,No,NA,4500.0,1125.0,Blue,White,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWashingmachine_Remake_2_0,2_0,2740.0,vCcK4sAa2HDC2cLQG
automatic washer,https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_3_0.png,Green,NA,NA,NA,No,No,No,NA,4500.0,1125.0,Green,White,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWashingmachine_Remake_3_0,3_0,2740.0,xwWJ4q9SvKAkwKAf9
automatic washer,https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_4_0.png,Yellow,NA,NA,NA,No,No,No,NA,4500.0,1125.0,Yellow,White,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWashingmachine_Remake_4_0,4_0,2740.0,uKASWdnn2i8tv3W9G
automatic washer,https://acnhcdn.com/latest/FtrIcon/FtrWashingmachine_Remake_5_0.png,Black,NA,NA,NA,No,No,No,NA,4500.0,1125.0,Black,Black,1x1,No,NA,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,bathroom,None,None,None,Appliance,Yes,Home Appliances,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrWashingmachine_Remake_5_0,5_0,2740.0,z8zJrXKQxbrLnXXLv
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_0_0.png,Red,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,Red,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_0_0,0_0,3305.0,uzH4uc5wXZiAeRrDx
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_0_1.png,Red,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,Red,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_0_1,0_1,3305.0,Mzjo4jFrqZdhCPTR3
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_0_2.png,Red,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,Red,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_0_2,0_2,3305.0,SNPkuumtp6rc7Df7k
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_0_3.png,Red,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,Red,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_0_3,0_3,3305.0,9g8Jq3bPaDbew3GZg
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_0_4.png,Red,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,Red,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_0_4,0_4,3305.0,imMXebxofRWTiDB2y
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_1_0.png,Pink,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,Pink,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_1_0,1_0,3305.0,QRHpTEn6WNZZxv8bd
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_1_1.png,Pink,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,Pink,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_1_1,1_1,3305.0,kiYP9J9thzGkP2ZXQ
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_1_2.png,Pink,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,Pink,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_1_2,1_2,3305.0,5x8pLSL8XjbZnCBQQ
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_1_3.png,Pink,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,Pink,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_1_3,1_3,3305.0,6tfwMtaYLE5KtAQKS
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_1_4.png,Pink,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,Pink,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_1_4,1_4,3305.0,ihucEvtrsesPCYZB2
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_2_0.png,Yellow,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,Yellow,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_2_0,2_0,3305.0,SrYrGG6KFSsL2t44t
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_2_1.png,Yellow,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,Yellow,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_2_1,2_1,3305.0,BpCJtM8aCQG4npCgi
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_2_2.png,Yellow,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,Yellow,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_2_2,2_2,3305.0,2viSrxqmyLaJvzTCN
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_2_3.png,Yellow,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,Yellow,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_2_3,2_3,3305.0,TaiysCHzEZcmoaWxh
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_2_4.png,Yellow,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,Yellow,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_2_4,2_4,3305.0,kfty2gGw5RRZSn83e
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_3_0.png,Green,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,Green,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_3_0,3_0,3305.0,GbFytCa455MMYZwsP
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_3_1.png,Green,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,Green,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_3_1,3_1,3305.0,5uhAs2KBzMWDjBhhN
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_3_2.png,Green,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,Green,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_3_2,3_2,3305.0,AAvLv8NDKAbmDAn5n
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_3_3.png,Green,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,Green,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_3_3,3_3,3305.0,5HzSmLCFfoAfQ4ukQ
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_3_4.png,Green,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,Green,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_3_4,3_4,3305.0,3e9b2NF4sqpynsAx2
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_4_0.png,Blue,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,Blue,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_4_0,4_0,3305.0,RMwmh5fZqQdxortFr
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_4_1.png,Blue,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,Blue,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_4_1,4_1,3305.0,qirfQTS5gihdZrjo7
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_4_2.png,Blue,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,Blue,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_4_2,4_2,3305.0,2w7g3DewPNN9w47Yu
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_4_3.png,Blue,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,Blue,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_4_3,4_3,3305.0,kdizs26rBhoFN96R8
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_4_4.png,Blue,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,Blue,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_4_4,4_4,3305.0,bm6bYatvhGTNsmo36
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_0.png,White,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,White,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_5_0,5_0,3305.0,LyPzknPf7igr4LEEk
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_1.png,White,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,White,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_5_1,5_1,3305.0,MExvKfHcM8ieNnr6p
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_2.png,White,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,White,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_5_2,5_2,3305.0,bxcu2gBDFQhKEpiHz
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_3.png,White,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,White,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_5_3,5_3,3305.0,zKcKRjhc7Wb7KNnyd
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_5_4.png,White,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,White,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_5_4,5_4,3305.0,6KtfAG6q5J5v4ihKh
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_0.png,Black,NA,Bear,Cushion,No,No,Yes,1.0,1200.0,300.0,Black,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_6_0,6_0,3305.0,hu24KrPHNS3tA8ufv
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_1.png,Black,NA,Strawberry,Cushion,No,No,Yes,1.0,1200.0,300.0,Black,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_6_1,6_1,3305.0,n37p2mDFJtcuqd3rs
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_2.png,Black,NA,Butterfly,Cushion,No,No,Yes,1.0,1200.0,300.0,Black,Orange,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_6_2,6_2,3305.0,wnBYp2TgHjyzR5gRu
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_3.png,Black,NA,Train,Cushion,No,No,Yes,1.0,1200.0,300.0,Black,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_6_3,6_3,3305.0,s2QnWwt8XqMkDaBow
baby chair,https://acnhcdn.com/latest/FtrIcon/FtrBabychair_Remake_6_4.png,Black,NA,Paw print,Cushion,No,No,Yes,1.0,1200.0,300.0,Black,Colorful,1x1,No,NA,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,None,None,None,None,Yes,Chair,No,Does not play music,No lighting,For sale,1.0.0,1.0.0,FtrBabychair_Remake_6_4,6_4,3305.0,wfyDHz4qnjgSATJ6A
bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1120.0,Green,Green,1x1,No,NA,Crafting,,103.0,zen-style,None,bamboo,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooBasket_Remake_0_0,0_0,3658.0,EhqChmN8mmQb5Xbrs
bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1120.0,Beige,Yellow,1x1,No,NA,Crafting,,103.0,zen-style,None,bamboo,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooBasket_Remake_1_0,1_0,3658.0,dAKRbYy67TArprnWc
bamboo basket,https://acnhcdn.com/latest/FtrIcon/FtrBambooBasket_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1120.0,Brown,Green,1x1,No,NA,Crafting,,103.0,zen-style,None,bamboo,None,None,No,Japanese Style,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooBasket_Remake_2_0,2_0,3658.0,TEGzshjkjEi8xNENg
bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1280.0,Green,Green,2x1,Yes,NA,Crafting,,103.0,zen-style,None,bamboo,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooChairL_Remake_0_0,0_0,710.0,2tCFN227dJ3Hg3WMj
bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1280.0,Yellow,Yellow,2x1,Yes,NA,Crafting,,103.0,zen-style,None,bamboo,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooChairL_Remake_1_0,1_0,710.0,zZwxBNb8kENP7Bbun
bamboo bench,https://acnhcdn.com/latest/FtrIcon/FtrBambooChairL_Remake_2_0.png,Smoke-cured bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1280.0,Brown,Brown,2x1,Yes,NA,Crafting,,103.0,zen-style,None,bamboo,None,None,Yes,Sofa,Yes,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooChairL_Remake_2_0,2_0,710.0,HrbrLwoxhytQxAtgy
bamboo doll,https://acnhcdn.com/latest/FtrIcon/FtrBambooSurprisedbox.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,2400.0,Green,Green,1x1,No,NA,Crafting,,201.0,zen-style,None,bamboo,None,None,Yes,Toy,No,Does not play music,No lighting,Not for sale,1.0.0,1.0.0,FtrBambooSurprisedbox,NA,3555.0,bGoF3W3Hv9bpFCb3N
bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_0_0.png,Green bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1280.0,Green,Green,1x1,No,NA,Crafting,,103.0,zen-style,None,bamboo,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrBambooLamp_Remake_0_0,0_0,3557.0,oKBfrdHdJHZohuzKS
bamboo floor lamp,https://acnhcdn.com/latest/FtrIcon/FtrBambooLamp_Remake_1_0.png,Dried bamboo,Bamboo,NA,NA,Yes,Yes,No,2.0,NFS,1280.0,Yellow,Yellow,1x1,No,NA,Crafting,,103.0,zen-style,None,bamboo,None,Lighting,Yes,Lamp,No,Does not play music,Fluorescent,Not for sale,1.0.0,1.0.0,FtrBambooLamp_Remake_1_0,1_0,3557.0,SfkBnfaHi6NWkaAW5
