Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Primary Shape,Secondary Shape,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel4.png,Light blue,No,1920.0,480.0,51.0,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,formal; work,4.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHotel4,176.0,7448.0,FSmY4E7rWBssDHEgF
concierge uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLHotel3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLHotel3.png,Brown,No,1920.0,480.0,51.0,Brown,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,formal; work,5.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLHotel3,176.0,7447.0,pT4bZ29XErpCqK9Ht
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer3.png,Pink,No,1600.0,400.0,51.0,Pink,Red,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Active,outdoorsy; work,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLFarmer3,651.0,9612.0,YGyazjzmfwgJjRcQF
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer2.png,Orange,No,1600.0,400.0,51.0,Orange,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLFarmer2,651.0,9611.0,Xp5KSHCwGhr7ZCMJB
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer0.png,Green,No,1600.0,400.0,51.0,Green,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLFarmer0,651.0,5288.0,omeza4x9Y7nunqPrf
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer1.png,Blue,No,1600.0,400.0,51.0,Light blue,Brown,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,4.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLFarmer1,651.0,9610.0,nKboH85cZPnwgsk89
coveralls with arm covers,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLFarmer4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLFarmer4.png,Purple,No,1600.0,400.0,51.0,Purple,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Active,outdoorsy; work,5.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLFarmer4,651.0,9613.0,P9xSyAJEBT9tf3cyF
cyber suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber2.png,Pink,No,3500.0,875.0,51.0,Black,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,party; theatrical,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLCyber2,715.0,8659.0,8zsvmL5drNgv9ySiC
cyber suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber1.png,Yellow,No,3500.0,875.0,51.0,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,party; theatrical,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLCyber1,715.0,8658.0,xDF9cNnGgSwDemzC6
cyber suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLCyber0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLCyber0.png,Blue,No,3500.0,875.0,51.0,Black,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cool,party; theatrical,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLCyber0,715.0,5391.0,A8qvrfxJeCMggw96f
dazed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro0.png,Pink,No,1600.0,400.0,51.0,Pink,Purple,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,1.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNYumeiro0,38.0,2783.0,oK6iym4jH45duxFtC
dazed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro2.png,Green,No,1600.0,400.0,51.0,Green,Yellow,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,2.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNYumeiro2,38.0,8301.0,EeveRpwDuWDL24dms
dazed dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNYumeiro1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNYumeiro1.png,Blue,No,1600.0,400.0,51.0,Blue,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer,No,Cute,everyday; fairy tale,3.0,Yes,A-line,N,For sale,1.0.0,1.0.0,TopsTexOnepieceAlineNYumeiro1,38.0,8300.0,mweQ9aKBGf9nMuxWh
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto4.png,White,No,1600.0,400.0,51.0,White,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto4,219.0,9472.0,4p7PybxpZkZgRBHny
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto7.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto7.png,Black,No,1600.0,400.0,51.0,Black,Green,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,2.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto7,219.0,9475.0,BgE6HtDAJgZrdKD5N
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto6.png,Red,No,1600.0,400.0,51.0,Red,Black,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,3.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto6,219.0,9474.0,GGi4ZLQvh2W5vEDEB
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto5.png,Orange,No,1600.0,400.0,51.0,Orange,Beige,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,4.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto5,219.0,9473.0,jF5u7NRjQW3ANdC4F
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto3.png,Avocado,No,1600.0,400.0,51.0,Green,Light blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,5.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto3,219.0,9471.0,BfWgo4j66yvLPkzE5
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto0.png,Blue,No,1600.0,400.0,51.0,Light blue,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,6.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto0,219.0,3668.0,bqeXZWDqvBy4eSZH8
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto1.png,Brown,No,1600.0,400.0,51.0,Brown,Blue,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,7.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto1,219.0,9469.0,DrjJuu9HzYNc3y35A
denim overalls,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLSaropetto2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLSaropetto2.png,Beige,No,1600.0,400.0,51.0,Beige,White,1x1,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; vacation,8.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLSaropetto2,219.0,9470.0,3D6JaCGwWKefBoBr3
desert outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia2.png,Pink,No,2520.0,630.0,51.0,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,1.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNArabia2,198.0,8155.0,M8MYB2kRrCG8ykRr3
desert outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia3.png,Yellow,No,2520.0,630.0,51.0,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,2.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNArabia3,198.0,8156.0,SvHh9zvw33JBQP645
desert outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia1.png,Blue,No,2520.0,630.0,51.0,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,3.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNArabia1,198.0,8154.0,afWMEPe6uvP5CPT6v
desert outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallNArabia0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallNArabia0.png,Purple,No,2520.0,630.0,51.0,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,4.0,Yes,Overall,N,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallNArabia0,198.0,3606.0,5MWXFRnhJruEZD5T4
desert-princess outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia2.png,Pink,No,2520.0,630.0,51.0,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,1.0,Yes,Overall,H,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallHArabia2,477.0,8160.0,7bf9SBkfM4pMMX8Ti
desert-princess outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia3.png,Yellow,No,2520.0,630.0,51.0,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,2.0,Yes,Overall,H,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallHArabia3,477.0,8161.0,DccZFDzv6FMQgAAvi
desert-princess outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia0.png,Blue,No,2520.0,630.0,51.0,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,3.0,Yes,Overall,H,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallHArabia0,477.0,4611.0,CSeoYuJe3YNAkeEa2
desert-princess outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallHArabia1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallHArabia1.png,Purple,No,2520.0,630.0,51.0,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; party,4.0,Yes,Overall,H,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallHArabia1,477.0,8159.0,7CmJTvfjqz8oGrfnh
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress6.png,Black,No,1800.0,450.0,51.0,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,1.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress6,58.0,8881.0,gAnoXjWtxwNbN7hS7
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress1.png,Red,No,1800.0,450.0,51.0,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,2.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress1,58.0,8876.0,uJXj8geZJpXc5z6c7
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress0.png,Pink,No,1800.0,450.0,51.0,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,3.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress0,58.0,3142.0,XGsRbu3exD3RTr5Hm
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress3.png,Yellow,No,1800.0,450.0,51.0,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,4.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress3,58.0,8878.0,jCb4itiZqRbatQWNv
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress4.png,Aquamarine,No,1800.0,450.0,51.0,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,5.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress4,58.0,8879.0,wYnpxZcukLRqEQW3J
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress2.png,Blue,No,1800.0,450.0,51.0,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,6.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress2,58.0,8877.0,ZFQ9d3TRRX5SD5NaX
diner uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHWaitress5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHWaitress5.png,Cream,No,1800.0,450.0,51.0,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,work,7.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHWaitress5,58.0,8880.0,Ru5bLFrn2hXaEErTW
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys6.png,Light blue,No,2800.0,700.0,51.0,White,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,Yes,Cute,fairy tale; party; theatrical; vacation; work,1.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys6,345.0,9427.0,Q8rs2aXkAtNN4oLYG
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys1.png,Red,No,2800.0,700.0,51.0,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; party; theatrical; vacation; work,2.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys1,345.0,9422.0,BDSc5CdamR8Dj4wY9
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys3.png,Pink,No,2800.0,700.0,51.0,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; party; theatrical; vacation; work,3.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys3,345.0,9424.0,PXoTXN7gFdEsAwRkA
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys0.png,Yellow,No,2800.0,700.0,51.0,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; party; theatrical; vacation; work,4.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys0,345.0,4406.0,uJe6iBzieXFWwzta9
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys2.png,Green,No,2800.0,700.0,51.0,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; party; theatrical; vacation; work,5.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys2,345.0,9423.0,RA2WjMv4jjPAy7WGo
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys5.png,Sky blue,No,2800.0,700.0,51.0,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; party; theatrical; vacation; work,6.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys5,345.0,9426.0,xBnoc8ydjNnQrQcNx
dollhouse dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNIdleeightys4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNIdleeightys4.png,Purple,No,2800.0,700.0,51.0,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,Cute,fairy tale; party; theatrical; vacation; work,7.0,Yes,Balloon,N,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonNIdleeightys4,345.0,9425.0,SckGknq7qX3aAkXEt
dragon suit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLDragonYellow.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLDragonYellow.png,NA,No,2500.0,625.0,51.0,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Active,sporty,1.0,Yes,Overall,L,For sale,1.0.0,1.0.0,TopsTexOnepieceOverallLDragonYellow,174.0,3462.0,TPeBZhLzgx2qkWREd
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa0.png,Pink,No,2080.0,520.0,51.0,Pink,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,fairy tale; party; theatrical,1.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHYumekawa0,872.0,5796.0,6FqEeQygBSjwG86HS
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa1.png,Yellow,No,2080.0,520.0,51.0,Yellow,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,fairy tale; party; theatrical,2.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHYumekawa1,872.0,8699.0,MLxhCmsNxWAZsBBwH
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa3.png,Green,No,2080.0,520.0,51.0,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,fairy tale; party; theatrical,3.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHYumekawa3,872.0,8701.0,PGt9yRHDw7cGKeBBB
dreamy dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHYumekawa2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHYumekawa2.png,Blue,No,2080.0,520.0,51.0,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,fairy tale; party; theatrical,4.0,Yes,Balloon,H,For sale,1.0.0,1.0.0,TopsTexOnepieceBalloonHYumekawa2,872.0,8700.0,ZXHxoknzdBbpc2F8J
earth-egg outfit,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEggground0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEggground0.png,NA,Yes,NFS,1200.0,351.0,Red,Yellow,1x1,Crafting,,All Year,No,Active,fairy tale; party; theatrical,1.0,Yes,Rib,N,Not for sale,1.1.0,1.1.0a,TopsTexOnepieceRibNEggground0,1205.0,12449.0,oepGi58jBWkd46tdk
egg party dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonLEgg0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonLEgg0.png,NA,Yes,NFS,7200.0,351.0,Colorful,Colorful,1x1,Crafting,,All Year,No,Gorgeous,fairy tale; party; theatrical,1.0,Yes,Balloon,L,Not for sale,1.1.0,1.1.0a,TopsTexOnepieceBalloonLEgg0,1204.0,12448.0,8tHPLedZdQJ8CTCSw
egg-sushi costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNEgg.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNEgg.png,NA,No,1600.0,400.0,51.0,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Cute,fairy tale; party; theatrical,1.0,Yes,Rib,N,For sale,1.0.0,1.0.0,TopsTexOnepieceRibNEgg,943.0,5614.0,ES3FKjNc7Rebx9KMn
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady3.png,Berry red,No,2400.0,600.0,51.0,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,1.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLLady3,546.0,8144.0,9XEmvAZjYYHfRBtHx
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady4.png,Pink,No,2400.0,600.0,51.0,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,2.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLLady4,546.0,8145.0,Fry4RR22PPujonFFb
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady2.png,Green,No,2400.0,600.0,51.0,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,3.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLLady2,546.0,8143.0,xwFx7KrQ9ctpKKyS3
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady1.png,Blue,No,2400.0,600.0,51.0,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,4.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLLady1,546.0,8142.0,AkDtrJqY2WA3k4jPC
elegant dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceDressLLady0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceDressLLady0.png,Purple,No,2400.0,600.0,51.0,Purple,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,Elegant,fairy tale; formal; party,5.0,Yes,Dress,L,For sale,1.0.0,1.0.0,TopsTexOnepieceDressLLady0,546.0,4791.0,rn8kSxfnu6Rybhkv6
