Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Version Unlocked,Filename,Variant ID,Internal ID,Unique Entry ID
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_2_0.png,Pink,NA,NA,NA,No,No,No,NA,840.0,210.0,Beige,Pink,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMacrametapestry_Remake_2_0,2_0,4119.0,L8qkZyvoDRGY8Z8Ku
macrame tapestry,https://acnhcdn.com/latest/FtrIcon/FtrMacrametapestry_Remake_3_0.png,Blue,NA,NA,NA,No,No,No,NA,840.0,210.0,Beige,Light blue,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,living room,None,None,None,None,No,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMacrametapestry_Remake_3_0,3_0,4119.0,4TuY3aK2s3LimFNoS
magnetic knife rack,https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_0_0.png,Stainless steel,NA,NA,NA,No,No,No,NA,1400.0,350.0,Gray,Black,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrKniferackWall_Remake_0_0,0_0,4118.0,utM3v57qgymPACujB
magnetic knife rack,https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_1_0.png,Wooden,NA,NA,NA,No,No,No,NA,1400.0,350.0,Beige,Brown,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrKniferackWall_Remake_1_0,1_0,4118.0,T74q3Ea6zWxcZQTEd
magnetic knife rack,https://acnhcdn.com/latest/FtrIcon/FtrKniferackWall_Remake_2_0.png,Pop,NA,NA,NA,No,No,No,NA,1400.0,350.0,Orange,Colorful,1x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,kitchen,shop,None,None,None,No,Kitchen Things,No,No lighting,No,For sale,1.0.0,1.0.0,FtrKniferackWall_Remake_2_0,2_0,4118.0,A2WGBqWHo9sA7tp2W
mantis-head model,https://acnhcdn.com/latest/FtrIcon/FtrInsectKamakiriFace.png,NA,NA,NA,NA,No,No,No,NA,1500.0,375.0,Green,Green,1x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,facility,None,None,None,None,No,Special Insect,No,No lighting,No,For sale,1.0.0,1.0.0,FtrInsectKamakiriFace,NA,11098.0,MB6ck2v9T8Y42ZyGR
mermaid wall clock,https://acnhcdn.com/latest/FtrIcon/FtrMermaidclockWall.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,12290.0,Pink,Light blue,1x2,Crafting,,451.0,ocean,fancy,mermaid,None,Clock,No,Clock,No,No lighting,No,Not for sale,1.3.0,1.3.0,FtrMermaidclockWall,NA,12557.0,iPu6xLx3S2Tqniv8M
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_0_0.png,Hot air balloons,NA,NA,NA,No,No,No,NA,780.0,195.0,Colorful,Colorful,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,fancy,None,None,None,Yes,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMobile_Remake_0_0,0_0,9565.0,bMEzNi4ZSo3ZPyBnF
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_1_0.png,Sheep,NA,NA,NA,No,No,No,NA,780.0,195.0,Colorful,Colorful,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,fancy,None,None,None,Yes,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMobile_Remake_1_0,1_0,9565.0,9JEvGjWQrgL375ycv
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_2_0.png,Ocean creatures,NA,NA,NA,No,No,No,NA,780.0,195.0,Colorful,Colorful,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,fancy,None,None,None,Yes,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMobile_Remake_2_0,2_0,9565.0,mB2ar9nB67m6hTm7K
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_3_0.png,Space,NA,NA,NA,No,No,No,NA,780.0,195.0,Colorful,Colorful,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,fancy,None,None,None,Yes,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMobile_Remake_3_0,3_0,9565.0,7scDFwtSabzfahkvJ
mobile,https://acnhcdn.com/latest/FtrIcon/FtrMobile_Remake_4_0.png,Gorgeous,NA,NA,NA,No,No,No,NA,780.0,195.0,Orange,Gray,1x1.5 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,child's room,fancy,None,None,None,Yes,Supplies,No,No lighting,No,For sale,1.0.0,1.0.0,FtrMobile_Remake_4_0,4_0,9565.0,GvgQ3SmQY4yvu8djk
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_0_0.png,Still Life,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Brown,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_0_0,0_0,7139.0,yo9motrTZdsi62wAq
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_1_0.png,Street with Trees,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Beige,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_1_0,1_0,7139.0,ngzzKQdyD9zhXaKMF
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_2_0.png,Nostalgia,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,White,Black,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_2_0,2_0,7139.0,xDMmWCHrvonjL5YGu
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_3_0.png,Angel,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Yellow,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_3_0,3_0,7139.0,22zuXPgM8uQw7CGeB
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_4_0.png,Sweet Roses,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Yellow,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_4_0,4_0,7139.0,3CMupS6GdJ9J2jJbt
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_5_0.png,Field of Flowers,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_5_0,5_0,7139.0,JqDA6bBmadaLF9cDZ
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_6_0.png,Dog,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Yellow,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_6_0,6_0,7139.0,ihDeH8TdgRtew8tEG
Mom's art,https://acnhcdn.com/latest/FtrIcon/FtrMomArt_Remake_7_0.png,Blooming,Art,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,White,1x1 ,Mom,Received in January in the Northern Hemisphere and received in July in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomArt_Remake_7_0,7_0,7139.0,nAHXRLWs3Lmpa8aH8
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_0_0.png,Flowers,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Yellow,1x1 ,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomEmbroidery_Remake_0_0,0_0,7145.0,TbXL3d8sfck28KBGM
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_1_0.png,Bird,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Orange,1x1 ,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomEmbroidery_Remake_1_0,1_0,7145.0,Y7DgNiXjdr7YgKCZ8
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_2_0.png,Bouquet,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Brown,1x1 ,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomEmbroidery_Remake_2_0,2_0,7145.0,gQCeqavpxLFdSGund
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_3_0.png,Girl,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Pink,1x1 ,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomEmbroidery_Remake_3_0,3_0,7145.0,y9QqngAQvRFHocS9M
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_4_0.png,Fairy tale,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Green,1x1 ,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomEmbroidery_Remake_4_0,4_0,7145.0,zRXaEpNJJSbKwB5s5
Mom's embroidery,https://acnhcdn.com/latest/FtrIcon/FtrMomEmbroidery_Remake_5_0.png,Trees,Design,NA,NA,No,Yes,No,1.0,NFS,88.0,Colorful,Brown,1x1 ,Mom,Received in February in the Northern Hemisphere and received in August in the Southern Hemisphere,365.0,living room,fancy,motherly,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrMomEmbroidery_Remake_5_0,5_0,7145.0,CAY2n7EhQSME2AnSh
mounted black bass,https://acnhcdn.com/latest/FtrIcon/FtrFishBlackbassWall.png,NA,NA,NA,NA,No,No,No,NA,1300.0,325.0,Green,Beige,1x0.5 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,ocean,facility,None,None,None,No,Special Fish,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFishBlackbassWall,NA,11127.0,Qavtu3AuS8rgdNTEj
mounted blue marlin,https://acnhcdn.com/latest/FtrIcon/FtrFishKajikiWall.png,NA,NA,NA,NA,No,No,No,NA,5000.0,1250.0,Blue,Gray,2x1 ,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",151.0,ocean,facility,None,None,None,No,Special Fish,No,No lighting,No,For sale,1.0.0,1.0.0,FtrFishKajikiWall,NA,11128.0,2aHZtZ6kJewzjcPft
mum wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMum.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720.0,Yellow,White,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathMum,NA,5467.0,R39eBwKXSm8iPLupv
mushroom wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMushroom.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,1500.0,Beige,Brown,1x1,Crafting,,201.0,garden,None,mush,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathMushroom,NA,4726.0,hEi3Kjr3joNZ9372X
natural mum wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathMumRare.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,4800.0,Green,Green,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathMumRare,NA,5768.0,JApYT62qXnRJdrN6E
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_0_0.png,Orange,Fruit type,NA,NA,Yes,Yes,No,3.0,NFS,2240.0,Orange,Orange,1x1 ,Crafting,,103.0,fancy,None,fruits,orange,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrFruitsClockW_Remake_0_0,0_0,3976.0,DDTj9pSTogxWWT7xE
orange wall-mounted clock,https://acnhcdn.com/latest/FtrIcon/FtrFruitsClockW_Remake_1_0.png,Blood orange,Fruit type,NA,NA,Yes,Yes,No,3.0,NFS,2240.0,Red,Red,1x1 ,Crafting,,103.0,fancy,None,fruits,orange,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrFruitsClockW_Remake_1_0,1_0,3976.0,r8wSzngNjYkGQ8qgv
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_0_0.png,Colorful,Color,NA,NA,Yes,Yes,No,1.0,NFS,340.0,Colorful,Brown,1x1 ,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrOrnamentMobile_Remake_0_0,0_0,6818.0,EBJQx6sRmZMZMLpKr
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_1_0.png,Blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,340.0,Blue,Gray,1x1 ,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrOrnamentMobile_Remake_1_0,1_0,6818.0,MHGi8BfRedg39mzoF
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_2_0.png,Red,Color,NA,NA,Yes,Yes,No,1.0,NFS,340.0,Red,White,1x1 ,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrOrnamentMobile_Remake_2_0,2_0,6818.0,sHPGXufduxR9NqX45
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_3_0.png,Pink,Color,NA,NA,Yes,Yes,No,1.0,NFS,340.0,Pink,Pink,1x1 ,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrOrnamentMobile_Remake_3_0,3_0,6818.0,gkS5B5jzA6kEWjtXe
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_4_0.png,Gold,Color,NA,NA,Yes,Yes,No,1.0,NFS,340.0,Yellow,Brown,1x1 ,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrOrnamentMobile_Remake_4_0,4_0,6818.0,nnXoHWxC58s7Q27MW
ornament mobile,https://acnhcdn.com/latest/FtrIcon/FtrOrnamentMobile_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,1.0,NFS,340.0,White,Gray,1x1 ,Crafting,,201.0,party,fancy,festive,None,None,Yes,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,1.0.0,FtrOrnamentMobile_Remake_5_0,5_0,6818.0,beNExeXHRdJYaqwhQ
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_0_0.png,Blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Light blue,Blue,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_0_0,0_0,4377.0,wedAF6DvCg9onv4o9
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_1_0.png,Gold,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Yellow,Orange,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_1_0,1_0,4377.0,B75wAEeCnxH8NAkt9
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_2_0.png,Silver,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Gray,White,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_2_0,2_0,4377.0,oFrZjY3NNn4HLxPKp
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_3_0.png,Green,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Green,Yellow,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_3_0,3_0,4377.0,o9zcqpWGMChmaZNJp
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_4_0.png,Red,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Red,Yellow,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_4_0,4_0,4377.0,yfrb7vi54SQFStvAH
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_5_0.png,Light green,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Green,Gray,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_5_0,5_0,4377.0,g4BCy9jW7uSG7PwJk
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_6_0.png,Pink,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Pink,Purple,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_6_0,6_0,4377.0,KJdyk9hgYsFdzrwbh
ornament wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathOrnament_Remake_7_0.png,Purple,Color,NA,NA,Yes,Yes,No,1.0,NFS,800.0,Purple,Gray,1x1 ,Crafting,,201.0,fancy,None,festive,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathOrnament_Remake_7_0,7_0,4377.0,cZM7xNG3ZNjSQ98sF
pansy wreath,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentWreathPansy.png,NA,NA,NA,NA,Yes,No,No,NA,NFS,720.0,Red,Yellow,1x1 ,Crafting,,103.0,fancy,None,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentWreathPansy,NA,5466.0,EXzBc9g6GJCzBEfSq
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_0_0.png,Colorful,NA,NA,NA,No,No,No,NA,650.0,162.0,Colorful,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPartydecorationWall_Remake_0_0,0_0,4077.0,Fhbeq58ZicAdCR5DF
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_1_0.png,Pastel,NA,NA,NA,No,No,No,NA,650.0,162.0,Colorful,Colorful,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPartydecorationWall_Remake_1_0,1_0,4077.0,Ses2wMLx4htuB5xAe
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_2_0.png,Boating stripes,NA,NA,NA,No,No,No,NA,650.0,162.0,Light blue,White,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPartydecorationWall_Remake_2_0,2_0,4077.0,5QreLwE762koi732M
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_3_0.png,Orange & black,NA,NA,NA,No,No,No,NA,650.0,162.0,Orange,Black,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPartydecorationWall_Remake_3_0,3_0,4077.0,Yeg449pjrisRJ3FZE
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_4_0.png,Pop,NA,NA,NA,No,No,No,NA,650.0,162.0,Green,Red,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPartydecorationWall_Remake_4_0,4_0,4077.0,B4Dib3e8XPEKr5An8
party garland,https://acnhcdn.com/latest/FtrIcon/FtrPartydecorationWall_Remake_5_0.png,Gorgeous,NA,NA,NA,No,No,No,NA,650.0,162.0,Black,Brown,2x1 ,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,151.0,party,fancy,None,None,None,No,Seasonal Decor,No,No lighting,No,For sale,1.0.0,1.0.0,FtrPartydecorationWall_Remake_5_0,5_0,4077.0,5gYwyrjAM92JqXyRw
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_0_0.png,Light wood,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Beige,Brown,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_0_0,0_0,5716.0,YJFWZqk6NSWXvi32P
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_1_0.png,Light blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Light blue,Orange,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_1_0,1_0,5716.0,eWhqRZXwwpGXxR3gk
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_2_0.png,Dark gray,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Black,Beige,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_2_0,2_0,5716.0,Kb3kptxiEb87n3c4u
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_3_0.png,Natural wood,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Orange,Beige,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_3_0,3_0,5716.0,bYzfAQH3gdmkTL9YW
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_4_0.png,Dark brown,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Brown,Beige,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_4_0,4_0,5716.0,FHQdg7w2wowNRh2F4
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_5_0.png,White,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,White,Orange,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_5_0,5_0,5716.0,RpPspmpZK9bdKoGCm
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_6_0.png,Blue,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Light blue,Blue,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_6_0,6_0,5716.0,h96G9rCmkyYpRkAaG
paw-print doorplate,https://acnhcdn.com/latest/FtrIcon/FtrDoorOrnamentPaw_Remake_7_0.png,Pink,Color,NA,NA,Yes,Yes,No,1.0,NFS,360.0,Pink,Brown,1x1 ,Crafting,,103.0,living room,fancy,None,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,1.0.0,FtrDoorOrnamentPaw_Remake_7_0,7_0,5716.0,FnitPJwG22eLExMuu
