Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Style,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Version Unlocked,Filename,ClothGroup ID,Internal ID,Unique Entry ID
spider-web tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider0.png,Black,No,720.0,180.0,23.0,Black,Black,1x1,NA,Kicks,,Fall,No,Cool,goth; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexSpider0,627.0,5203.0,SR5g7wLo5uvQ9TaYe
spider-web tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider2.png,Orange,No,720.0,180.0,23.0,Orange,Orange,1x1,NA,Kicks,,Fall,No,Cool,goth; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexSpider2,627.0,9672.0,vbFcKTrEoZZ4EjYWC
spider-web tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexSpider3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexSpider3.png,Purple,No,720.0,180.0,23.0,Purple,Purple,1x1,NA,Kicks,,Fall,No,Cool,goth; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexSpider3,627.0,9673.0,8GMMKmgvcPFx5z4sK
stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTights2.png,White,No,480.0,120.0,51.0,White,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; work,1.0,No,For sale,1.0.0,1.0.0,SocksTexTights2,47.0,9656.0,psXxbMdjsh7D9tHpQ
stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTights1.png,Gray,No,480.0,120.0,51.0,Gray,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; work,2.0,No,For sale,1.0.0,1.0.0,SocksTexTights1,47.0,9655.0,LcGtPT8D5FAwyTDeH
stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTights0.png,Black,No,480.0,120.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; work,3.0,No,For sale,1.0.0,1.0.0,SocksTexTights0,47.0,3095.0,2uXpSKSXayL8rWmwq
stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTights3.png,Brown,No,480.0,120.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; work,4.0,No,For sale,1.0.0,1.0.0,SocksTexTights3,47.0,9657.0,GnwPZXALfY7WD3FZh
stockings,https://acnhcdn.com/latest/ClosetIcon/SocksTexTights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTights4.png,Beige,No,480.0,120.0,51.0,Beige,Beige,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; work,5.0,No,For sale,1.0.0,1.0.0,SocksTexTights4,47.0,9658.0,BBH3W3NDeZqwSizDY
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings3.png,White,No,450.0,112.0,51.0,White,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings3,538.0,9778.0,ERLTKc3eKLSNLN9eZ
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings1.png,Gray,No,450.0,112.0,51.0,Gray,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings1,538.0,9776.0,6H8evYPQyriD32JQg
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings2.png,Dark gray,No,450.0,112.0,51.0,Gray,Gray,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings2,538.0,9777.0,KSfWAQcAE6BqrYSRP
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings4.png,Black,No,450.0,112.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings4,538.0,9779.0,jW9cCN469obn7jucv
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings6.png,Green,No,450.0,112.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings6,538.0,9781.0,9Z3ddEpG4AYFQxaEj
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings0.png,Navy blue,No,450.0,112.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings0,538.0,4744.0,ixedzMQJwA7Zif56r
stretch leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexLeggings5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLeggings5.png,Brown,No,450.0,112.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,7.0,No,For sale,1.0.0,1.0.0,SocksTexLeggings5,538.0,9780.0,SHRKAQav7w9yMQPag
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder0.png,Monotone,No,600.0,150.0,51.0,Black,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,1.0,No,For sale,1.0.0,1.0.0,SocksTexBorder0,623.0,5199.0,t9tggbKqbrE7cm7ZY
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder5.png,Red,No,600.0,150.0,51.0,Red,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,2.0,No,For sale,1.0.0,1.0.0,SocksTexBorder5,623.0,9999.0,2ECQP2p6gd3d2Xiqq
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder4.png,Orange,No,600.0,150.0,51.0,Orange,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,3.0,No,For sale,1.0.0,1.0.0,SocksTexBorder4,623.0,9998.0,EoL5z2pvu3WkYoENu
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder3.png,Yellow,No,600.0,150.0,51.0,Yellow,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,4.0,No,For sale,1.0.0,1.0.0,SocksTexBorder3,623.0,9997.0,LxMR9hdCLhn7g2Y9D
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder2.png,Green,No,600.0,150.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,5.0,No,For sale,1.0.0,1.0.0,SocksTexBorder2,623.0,9996.0,qSyP6Jt6tHYQR3vEN
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder1.png,Light blue,No,600.0,150.0,51.0,Light blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,6.0,No,For sale,1.0.0,1.0.0,SocksTexBorder1,623.0,6902.0,rbnvg68hfQu4YFrWn
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder7.png,Blue,No,600.0,150.0,51.0,Blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,7.0,No,For sale,1.0.0,1.0.0,SocksTexBorder7,623.0,10001.0,v4aS6bX6iZQm5vbzM
striped socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexBorder6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexBorder6.png,Purple,No,600.0,150.0,51.0,Purple,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; comfy,8.0,No,For sale,1.0.0,1.0.0,SocksTexBorder6,623.0,10000.0,XXHrJMsWnq2SuvFGz
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe1.png,Gray,No,720.0,180.0,51.0,Gray,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexStripe1,927.0,9937.0,fCNB87FXmS7cJJtkQ
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe0.png,Red,No,720.0,180.0,51.0,Red,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexStripe0,927.0,6045.0,PNMohFRGwDWXGQ7r9
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe2.png,Pink,No,720.0,180.0,51.0,Pink,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexStripe2,927.0,9938.0,GjSvq9AEsbSj4L4ct
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe7.png,Orange,No,720.0,180.0,51.0,Orange,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexStripe7,927.0,9943.0,MFxpesNYcvptjTHHY
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe4.png,Yellow,No,720.0,180.0,51.0,Yellow,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexStripe4,927.0,9940.0,bxoHZt9xhQQAWnk6e
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe6.png,Green,No,720.0,180.0,51.0,Green,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,6.0,No,For sale,1.0.0,1.0.0,SocksTexStripe6,927.0,9942.0,vx83ey5MNpgbkw7d8
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe3.png,Light blue,No,720.0,180.0,51.0,Light blue,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,7.0,No,For sale,1.0.0,1.0.0,SocksTexStripe3,927.0,9939.0,ascM9HQW8zQ836QHZ
striped tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexStripe5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexStripe5.png,Purple,No,720.0,180.0,51.0,Purple,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Gorgeous,party; theatrical,8.0,No,For sale,1.0.0,1.0.0,SocksTexStripe5,927.0,9941.0,xjPhMuuZLe7g5nQux
tabi,https://acnhcdn.com/latest/ClosetIcon/SocksTexTabi0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTabi0.png,White,No,1200.0,300.0,51.0,White,White,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; party,1.0,No,For sale,1.0.0,1.0.0,SocksTexTabi0,543.0,4749.0,KfRLgXY6TYdMTrS8A
tabi,https://acnhcdn.com/latest/ClosetIcon/SocksTexTabi1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTabi1.png,Black,No,1200.0,300.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; party,2.0,No,For sale,1.0.0,1.0.0,SocksTexTabi1,543.0,8929.0,iph2HdeGDjsBYj8Yx
tabi,https://acnhcdn.com/latest/ClosetIcon/SocksTexTabi2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexTabi2.png,Navy blue,No,1200.0,300.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,everyday; formal; party,3.0,No,For sale,1.0.0,1.0.0,SocksTexTabi2,543.0,8930.0,brQgmrTHCaRLuxPrt
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy6.png,Gray,No,600.0,150.0,51.0,Gray,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,1.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy6,613.0,9984.0,oWyAYb3Tm9QD65J8v
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy5.png,Red,No,600.0,150.0,51.0,Red,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,2.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy5,613.0,9983.0,bQKLrkboL3tGTmJ5i
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy0.png,Pink,No,600.0,150.0,51.0,Pink,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,3.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy0,613.0,5181.0,zG2c5nGSwNAtEYA24
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy3.png,Green,No,600.0,150.0,51.0,Green,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,4.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy3,613.0,9981.0,J4oqoEe8hyEz9qBob
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy2.png,Blue,No,600.0,150.0,51.0,Light blue,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,5.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy2,613.0,9980.0,hygdPjz55qgkjrdxz
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy1.png,Purple,No,600.0,150.0,51.0,Purple,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,6.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy1,613.0,9979.0,kSPNXN3pQosJcuwgG
terry-cloth socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFluffy4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFluffy4.png,Beige,No,600.0,150.0,51.0,Beige,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter,No,Cute,fairy tale; comfy,7.0,No,For sale,1.0.0,1.0.0,SocksTexFluffy4,613.0,9982.0,wtcZP59Bep5AdBvnW
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine3.png,Red,No,480.0,120.0,51.0,White,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,SocksTexLine3,540.0,9968.0,R5s3b5xWWYSfshCR2
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine1.png,Orange,No,480.0,120.0,51.0,White,Orange,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,Yes,Simple,everyday; outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,SocksTexLine1,540.0,9966.0,uKZ6dMzWnvFWRds6j
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine2.png,Green,No,480.0,120.0,51.0,White,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,SocksTexLine2,540.0,9967.0,jSogLE7tMPqgbgYqm
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine0.png,Blue,No,480.0,120.0,51.0,White,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,SocksTexLine0,540.0,4746.0,xoupDJWYgiuYScJjP
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine5.png,Berry red,No,480.0,120.0,51.0,Gray,Red,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,SocksTexLine5,540.0,9970.0,5KWePAFBtAZXKMZk2
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine6.png,Dark green,No,480.0,120.0,51.0,Gray,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,SocksTexLine6,540.0,9971.0,t9Q2Hk6RbHFt7ph5t
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine4.png,Navy blue,No,480.0,120.0,51.0,Gray,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,7.0,No,For sale,1.0.0,1.0.0,SocksTexLine4,540.0,9969.0,BuvT97X2dh9FY2BYf
tube socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexLine7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexLine7.png,Purple,No,480.0,120.0,51.0,Gray,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,8.0,No,For sale,1.0.0,1.0.0,SocksTexLine7,540.0,9972.0,PnoczFigxSjbCZwA2
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover7.png,White,No,480.0,120.0,51.0,White,White,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,1.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover7,600.0,10016.0,oMaoadYMsSq69Wwim
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover6.png,Black,No,480.0,120.0,51.0,Black,Black,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,2.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover6,600.0,10015.0,oCkrAgFbomNriMJY3
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover1.png,Pink,No,480.0,120.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,3.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover1,600.0,10010.0,2ifRj79NaD3X4wXAR
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover3.png,Olive,No,480.0,120.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,4.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover3,600.0,10012.0,rQG8qATgfDzfi392j
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover4.png,Green,No,480.0,120.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,5.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover4,600.0,10013.0,wKeAGu8o4PcjQ47EF
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover0.png,Blue,No,480.0,120.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,6.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover0,600.0,5167.0,EMiBarZr7cxvEFmmF
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover5.png,Purple,No,480.0,120.0,51.0,Purple,Purple,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,7.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover5,600.0,10014.0,2KsDq7dXnzAhT6YqC
ultra no-show socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFootcover2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFootcover2.png,Brown,No,480.0,120.0,51.0,Brown,Brown,1x1,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,All Year,No,Simple,everyday; outdoorsy; sporty,8.0,No,For sale,1.0.0,1.0.0,SocksTexFootcover2,600.0,10011.0,ddE25Lais494tdxrR
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings2.png,Red,No,450.0,112.0,51.0,Red,Red,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,1.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings2,1053.0,9802.0,srfYPBLHS6M55HMho
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings3.png,Pink,No,450.0,112.0,51.0,Pink,Pink,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,2.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings3,1053.0,9803.0,hPKNndPanerKb6ZNS
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings7.png,Orange,No,450.0,112.0,51.0,Orange,Orange,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,3.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings7,1053.0,9807.0,yanC6fx5Xfpr7ihup
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings5.png,Yellow,No,450.0,112.0,51.0,Yellow,Yellow,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,4.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings5,1053.0,9805.0,4NsYzSi2uTXWPcfS9
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings6.png,Green,No,450.0,112.0,51.0,Green,Green,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,5.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings6,1053.0,9806.0,wdaxnZxvxHNHFRKWD
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings0.png,Light blue,No,450.0,112.0,51.0,Light blue,Light blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,6.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings0,1053.0,9585.0,DGfxSf7iWuTH9AZ8c
vivid leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexVividleggings4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexVividleggings4.png,Blue,No,450.0,112.0,51.0,Blue,Blue,1x1,NA,Able Sisters,Available from Able Sisters shop only,All Year,No,Simple,outdoorsy; party; theatrical,7.0,No,For sale,1.0.0,1.0.0,SocksTexVividleggings4,1053.0,9804.0,bY3ozoCphnPNSk9n2
